"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2014,2014-10-22,"Rockets","Magic","193 -114","193 -115","193 -110","192.5 -110","193 -110","192.5 -110","194 -110","193 -110","193 -110","193 -110"
2014,2014-10-22,"Magic","Rockets","193 +103","193 -105","193 -110","192.5 -110","193 -110","192.5 -110","194 -110","193 -110","193 -110","193 -110"
2014,2014-10-22,"Nets","Celtics","192 +100","192.5 -110","192 -110","191.5 -110","192 -110","191.5 -110","192.5 -110","192 -110","192 -110","191.5 -110"
2014,2014-10-22,"Celtics","Nets","192 -110","192.5 -110","192 -110","191.5 -110","192 -110","191.5 -110","192.5 -110","192 -110","192 -110","191.5 -110"
2014,2014-10-22,"Wizards","Knicks","190.5 -102","190.5 -110","190.5 -110","190.5 -110","190.5 -110","190.5 -110","190 -110","190 -115","190.5 -110","190.5 -110"
2014,2014-10-22,"Knicks","Wizards","190.5 -108","190.5 -110","190.5 -110","190.5 -110","190.5 -110","190.5 -110","190 -110","190 -105","190.5 -110","190.5 -110"
2014,2014-10-22,"Cavaliers","Grizzlies","198 -101","198 -110","197.5 -110","197.5 -110","198 -110","197.5 -110","198.5 -105","198 -110","198 -110","197.5 -110"
2014,2014-10-22,"Grizzlies","Cavaliers","198 -109","198 -110","197.5 -110","197.5 -110","198 -110","197.5 -110","198.5 -115","198 -110","198 -110","197.5 -110"
2014,2014-10-22,"Timberwolves","Bucks","198.5 -111","198.5 -110","198.5 -110","199 -110","199 -110","199 -110","199 -110","199 -105","198.5 -110","199 -110"
2014,2014-10-22,"Bucks","Timberwolves","198.5 +101","198.5 -110","198.5 -110","199 -110","199 -110","199 -110","199 -110","199 -115","198.5 -110","199 -110"
2014,2014-10-22,"Hawks","Spurs","202.5 -107","203 -110","203 -110","203 -110","203 -110","203 -110","203 -110","203 -105","203 -110","203 -110"
2014,2014-10-22,"Spurs","Hawks","202.5 -103","203 -110","203 -110","203 -110","203 -110","203 -110","203 -110","203 -115","203 -110","203 -110"
2014,2014-10-22,"Trailblazers","Lakers","196 -109","196 -105","196 -110","196 -110","196 -110","196 -110","197 -110","196 -115","196 -110","196 -110"
2014,2014-10-22,"Lakers","Trailblazers","196 -101","196 -115","196 -110","196 -110","196 -110","196 -110","197 -110","196 -105","196 -110","196 -110"
2014,2014-10-22,"Suns","Clippers","207.5 -107","207.5 -120","208 -110","207.5 -110","208 -110","207.5 -110","208.5 -110","208 -110","208 -110","208 +100"
2014,2014-10-22,"Clippers","Suns","207.5 -103","207.5 +100","208 -110","207.5 -110","208 -110","207.5 -110","208.5 -110","208 -110","208 -110","208 -121"
