"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2016,2017-03-24,"Nets","Wizards","222 -110","221.5 -110","221.5 -110","221.5 -110","221 -110","221.5 -110","221.5 -105","221 -110","221 -110","221.5 -110"
2016,2017-03-24,"Wizards","Nets","222 -100","221.5 -110","221.5 -110","221.5 -110","221 -110","221.5 -110","221.5 -105","221 -110","221 -110","221.5 -110"
2016,2017-03-24,"Nuggets","Pacers","216.5 -107","216.5 -110","215.5 -110","216.5 -110","216.5 -108","216 -110","216 -105","216 -115","216 -110","216.5 -110"
2016,2017-03-24,"Pacers","Nuggets","216.5 -103","216.5 -110","215.5 -110","216.5 -110","216.5 -102","216 -110","216 -105","216 -105","216 -110","216.5 -110"
2016,2017-03-24,"Cavaliers","Hornets","210 -110","210 -110","210 -110","210.5 -110","210 -108","210.5 -110","210 -105","211 -110","210.5 -110","210.5 -110"
2016,2017-03-24,"Hornets","Cavaliers","210 +100","210 -110","210 -110","210.5 -110","210 -102","210.5 -110","210 -105","211 -110","210.5 -110","210.5 -110"
2016,2017-03-24,"Pistons","Magic","208.5 -105","207.5 -110","207.5 -110","208.5 -110","208.5 -110","207.5 -110","208 -105","207 -115","207.5 -110","208.5 -110"
2016,2017-03-24,"Magic","Pistons","208.5 -105","207.5 -110","207.5 -110","208.5 -110","208.5 -110","207.5 -110","208 -105","207 -105","207.5 -110","208.5 -110"
2016,2017-03-24,"Suns","Celtics","218 -107","217.5 -110","218 -110","217.5 -110","218 -105","217.5 -110","218 -105","218 -110","217.5 -110","217.5 -110"
2016,2017-03-24,"Celtics","Suns","218 -103","217.5 -110","218 -110","217.5 -110","218 -105","217.5 -110","218 -105","218 -110","217.5 -110","217.5 -110"
2016,2017-03-24,"Hawks","Bucks","202 -107","202 -115","201.5 -110","202 -110","201.5 -107","202 -110","201.5 -105","201 -115","201.5 -110","202 -110"
2016,2017-03-24,"Bucks","Hawks","202 -103","202 -105","201.5 -110","202 -110","201.5 -103","202 -110","201.5 -105","201 -105","201.5 -110","202 -110"
2016,2017-03-24,"Pelicans","Rockets","233 -108","233 -110","231.5 -110","232 -110","231.5 -107","230.5 -110","232.5 -105","232 -110","231 -110","232 -110"
2016,2017-03-24,"Rockets","Pelicans","233 -102","233 -110","231.5 -110","232 -110","231.5 -103","230.5 -110","232.5 -105","232 -110","231 -110","232 -110"
2016,2017-03-24,"Seventysixers","Bulls","211.5 -100","211.5 -110","211.5 -110","211.5 -110","211.5 -106","211.5 -110","211.5 -105","211 -115","211.5 -110","211.5 -110"
2016,2017-03-24,"Bulls","Seventysixers","211.5 -110","211.5 -110","211.5 -110","211.5 -110","211.5 -104","211.5 -110","211.5 -105","211 -105","211.5 -110","211.5 -110"
2016,2017-03-24,"Timberwolves","Lakers","219 -104","219.5 -110","219 -110","220 -110","219.5 -110","219.5 -110","219.5 -105","220 -110","219.5 -110","220 -110"
2016,2017-03-24,"Lakers","Timberwolves","219 -106","219.5 -110","219 -110","220 -110","219.5 -110","219.5 -110","219.5 -105","220 -110","219.5 -110","220 -110"
2016,2017-03-24,"Kings","Warriors","214.5 -101","214.5 -105","214 -110","214 -110","214.5 -110","214.5 -110","214.5 -105","214 -115","214.5 -110","214 -110"
2016,2017-03-24,"Warriors","Kings","214.5 -109","214.5 -115","214 -110","214 -110","214.5 -110","214.5 -110","214.5 -105","214 -105","214.5 -110","214 -110"
