"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2010,2011-02-09,"Magic","Seventysixers","197 -106","196.5 -110","196.5 -109","197 -110","197 -103","197 -110","","197 -110","197 -110","197 -110"
2010,2011-02-09,"Seventysixers","Magic","197 -104","196.5 -110","196.5 -109","197 -110","197 -107","197 -110","","197 -110","197 -110","197 -110"
2010,2011-02-09,"Pelicans","Nets","184.5 -102","185 -110","184.5 -109","184.5 -110","184.5 -107","184.5 -110","","185 -110","184.5 -110","184.5 -110"
2010,2011-02-09,"Nets","Pelicans","184.5 -108","185 -110","184.5 -109","184.5 -110","184.5 -103","184.5 -110","","185 -110","184.5 -110","184.5 -110"
2010,2011-02-09,"Bucks","Wizards","186.5 -105","185.5 -110","185 -109","185 -110","185.5 -105","185 -110","","186 -105","185.5 -110","185.5 -110"
2010,2011-02-09,"Wizards","Bucks","186.5 -105","185.5 -110","185 -109","185 -110","185.5 -105","185 -110","","186 -115","185.5 -110","185.5 -110"
2010,2011-02-09,"Pistons","Cavaliers","194.5 -107","195 -110","194.5 -109","195 -110","194.5 -105","195 -110","","195 -110","194.5 -110","194.5 -110"
2010,2011-02-09,"Cavaliers","Pistons","194.5 -103","195 -110","194.5 -109","195 -110","194.5 -105","195 -110","","195 -110","194.5 -110","194.5 -110"
2010,2011-02-09,"Spurs","Raptors","201 +102","200.5 -110","201 -109","201 -110","201 -103","201 -110","","201 -110","201 -110","200.5 -110"
2010,2011-02-09,"Raptors","Spurs","201 -113","200.5 -110","201 -109","201 -110","201 -107","201 -110","","201 -110","201 -110","200.5 -110"
2010,2011-02-09,"Hornets","Pacers","195.5 -116","196.5 -110","195 -109","195 -110","195 -105","195 -110","","195 -115","195 -110","195.5 -110"
2010,2011-02-09,"Pacers","Hornets","195.5 +105","196.5 -110","195 -109","195 -110","195 -105","195 -110","","195 -105","195 -110","195.5 -110"
2010,2011-02-09,"Clippers","Knicks","215 -108","215 -110","215 -109","215 -110","215 -105","215 -110","","215 -110","215 -110","215 -110"
2010,2011-02-09,"Knicks","Clippers","215 -102","215 -110","215 -109","215 -110","215 -105","215 -110","","215 -110","215 -110","215 -110"
2010,2011-02-09,"Bulls","Jazz","193.5 -102","193.5 -110","193.5 -109","193 -110","193 -105","193.5 -110","","194 -105","193.5 -110","193.5 -110"
2010,2011-02-09,"Jazz","Bulls","193.5 -108","193.5 -110","193.5 -109","193 -110","193 -105","193 -110","","194 -115","193.5 -110","193.5 -110"
2010,2011-02-09,"Mavericks","Kings","196.5 -116","197 -110","197 -109","197 -110","197 -105","197 -110","","197 -115","196.5 -110","197 -110"
2010,2011-02-09,"Kings","Mavericks","196.5 +105","197 -110","197 -109","197 -110","197 -105","197 -110","","197 -105","196.5 -110","197 -110"
2010,2011-02-09,"Nuggets","Warriors","222 -110","222 -110","222 -109","222 -110","222 -110","222 -110","","222 -110","222 -110","222 -110"
2010,2011-02-09,"Warriors","Nuggets","222 +100","222 -110","222 -109","222 -110","222 -110","222 -110","","222 -110","222 -110","222 -110"
