"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2006,2007-02-28,"Suns","Seventysixers","207 -105","","","208.5 -110","207.5 -110","","","208 -110","",""
2006,2007-02-28,"Seventysixers","Suns","207 -105","","","208.5 -110","207.5 -110","","","208 -110","",""
2006,2007-02-28,"Heat","Wizards","202 -115","","","201.5 -110","202 -110","","","202 -115","",""
2006,2007-02-28,"Wizards","Heat","202 +105","","","201.5 -110","202 -110","","","202 -105","",""
2006,2007-02-28,"Knicks","Celtics","195 +100","","","195.5 -110","195 -110","","","195 -110","",""
2006,2007-02-28,"Celtics","Knicks","195 -110","","","195.5 -110","195 -110","","","195 -110","",""
2006,2007-02-28,"Hawks","Pelicans","190.5 +101","","","190.5 -110","190.5 -110","","","190 -110","",""
2006,2007-02-28,"Pelicans","Hawks","190.5 -111","","","190.5 -110","190.5 -110","","","190 -110","",""
2006,2007-02-28,"Jazz","Grizzlies","215 -108","","","213.5 -110","216 -110","","","216 -105","",""
2006,2007-02-28,"Grizzlies","Jazz","215 -102","","","213.5 -110","216 -110","","","216 -115","",""
2006,2007-02-28,"Warriors","Bulls","208 -104","","","208 -110","208 -110","","","208 -110","",""
2006,2007-02-28,"Bulls","Warriors","208 -106","","","208 -110","208 -110","","","208 -110","",""
2006,2007-02-28,"Raptors","Rockets","191 -101","","","190.5 -110","191 -110","","","191 -110","",""
2006,2007-02-28,"Rockets","Raptors","191 -109","","","190.5 -110","191 -110","","","191 -110","",""
2006,2007-02-28,"Magic","Nuggets","205 +107","","","203 -110","204.5 -110","","","205 -110","",""
2006,2007-02-28,"Nuggets","Magic","205 -117","","","203 -110","204.5 -110","","","205 -110","",""
2006,2007-02-28,"Hornets","Kings","200.5 -112","","","199 -110","200.5 -110","","","201 -110","",""
2006,2007-02-28,"Kings","Hornets","200.5 +102","","","199 -110","200.5 -110","","","201 -110","",""
