"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2012,2013-01-02,"Kings","Cavaliers","199.5 -106","199.5 -110","200.5 -110","200 -110","199.5 -105","199.5 -110","199.5 -110","200 -115","200 -110","199.5 -110"
2012,2013-01-02,"Cavaliers","Kings","199.5 -104","199.5 -110","200.5 -110","200 -110","199.5 -105","199.5 -110","199.5 -110","200 -105","200 -110","199.5 -110"
2012,2013-01-02,"Wizards","Pacers","181 -105","181.5 -110","182 -110","181.5 -110","181 -105","181.5 -110","181 -110","181 -115","181 -110","181.5 -110"
2012,2013-01-02,"Pacers","Wizards","181 -105","181.5 -110","182 -110","181.5 -110","181 -105","181.5 -110","181 -110","181 -105","181 -110","181.5 -110"
2012,2013-01-02,"Trailblazers","Raptors","192 +100","192 -110","192.5 -110","192 -110","191.5 -107","192 -110","191.5 -110","192 -110","192 -110","192 -110"
2012,2013-01-02,"Raptors","Trailblazers","192 -110","192 -110","192.5 -110","192 -110","191.5 -103","192 -110","191.5 -110","192 -110","192 -110","192 -110"
2012,2013-01-02,"Bulls","Magic","185 -105","184 -110","184 -110","184.5 -110","185.5 -105","184.5 -110","187 -110","184 -110","184 -110","184 -110"
2012,2013-01-02,"Magic","Bulls","185 -105","184 -110","184 -110","184.5 -110","185.5 -105","184.5 -110","187 -110","184 -110","184 -110","184 -110"
2012,2013-01-02,"Mavericks","Heat","205 -105","204.5 -110","204.5 -110","204.5 -110","204.5 -105","204.5 -110","205 -110","205 -110","204.5 -110","205 -110"
2012,2013-01-02,"Heat","Mavericks","205 -105","204.5 -110","204.5 -110","204.5 -110","204.5 -105","204.5 -110","205 -110","205 -110","204.5 -110","205 -110"
2012,2013-01-02,"Grizzlies","Celtics","180 -104","180 -110","180 -110","180 -110","180 -102","180 -110","180 -110","180 -110","179.5 -110","180 -110"
2012,2013-01-02,"Celtics","Grizzlies","180 -106","180 -110","180 -110","180 -110","180 -108","180 -110","180 -110","180 -110","179.5 -110","180 -110"
2012,2013-01-02,"Spurs","Bucks","204 -105","203.5 -110","203.5 -110","204 -110","204 -105","204 -110","204 -110","203 -115","203.5 -110","204 -110"
2012,2013-01-02,"Bucks","Spurs","204 -105","203.5 -110","203.5 -110","204 -110","204 -105","204 -110","204 -110","203 -105","203.5 -110","204 -110"
2012,2013-01-02,"Nets","Thunder","196.5 -108","197 -110","196.5 -110","197.5 -110","197 -105","197.5 -110","196.5 -110","197 -110","197 -110","197 -110"
2012,2013-01-02,"Thunder","Nets","196.5 -102","197 -110","196.5 -110","197.5 -110","197 -105","197.5 -110","196.5 -110","197 -110","197 -110","197 -110"
2012,2013-01-02,"Pelicans","Rockets","202.5 -106","202.5 -110","202.5 -110","202.5 -110","202.5 -107","202.5 -110","202.5 -110","203 -105","202.5 -110","202.5 -110"
2012,2013-01-02,"Rockets","Pelicans","202.5 -104","202.5 -110","202.5 -110","202.5 -110","202.5 -103","202.5 -110","202.5 -110","203 -115","202.5 -110","202.5 -110"
2012,2013-01-02,"Seventysixers","Suns","195 -104","195 -110","195 -110","195 -110","195 -105","194.5 -110","195 -110","195 -110","195 -110","195 -110"
2012,2013-01-02,"Suns","Seventysixers","195 -106","195 -110","195 -110","195 -110","195 -105","194.5 -110","195 -110","195 -110","195 -110","195 -110"
2012,2013-01-02,"Timberwolves","Jazz","196 -104","196 -110","196 -110","196 -110","196 -105","196 -110","196 -110","196 -110","196.5 -110","196 -110"
2012,2013-01-02,"Jazz","Timberwolves","196 -106","196 -110","196 -110","196 -110","196 -105","196 -110","196 -110","196 -110","196.5 -110","196 -110"
2012,2013-01-02,"Clippers","Warriors","201.5 +100","202 -110","202 -110","201.5 -110","201.5 -105","201.5 -110","201.5 -110","203 -105","202 -110","202 -110"
2012,2013-01-02,"Warriors","Clippers","201.5 -110","202 -110","202 -110","201.5 -110","201.5 -105","201.5 -110","201.5 -110","203 -115","202 -110","202 -110"
