"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2006,2007-04-16,"Celtics","Heat","189.5 -107","189.5 -112","","190.5 -110","190 -110","","","189 -110","","189.5 -110"
2006,2007-04-16,"Heat","Celtics","189.5 -103","189.5 -108","","190.5 -110","190 -110","","","189 -110","","189.5 -110"
2006,2007-04-16,"Nets","Knicks","193 +103","193 -108","","193.5 -110","193 -110","","","193 -110","","193 -110"
2006,2007-04-16,"Knicks","Nets","193 -113","193 -112","","193.5 -110","193 -110","","","193 -110","","193 -110"
2006,2007-04-16,"Hawks","Bucks","207.5 -105","207.5 -110","","207.5 -110","207.5 -110","","","208 -105","","207.5 -110"
2006,2007-04-16,"Bucks","Hawks","207.5 -105","207.5 -110","","207.5 -110","207.5 -110","","","208 -115","","207.5 -110"
2006,2007-04-16,"Spurs","Grizzlies","205.5 -108","205 -113","","205 -110","205.5 -110","","","205 -105","","205.5 -110"
2006,2007-04-16,"Grizzlies","Spurs","205.5 -102","205 -107","","205 -110","205.5 -110","","","205 -115","","205.5 -110"
2006,2007-04-16,"Suns","Rockets","207 +100","206.5 -112","","206 -110","207 -110","","","207 -110","","206 -110"
2006,2007-04-16,"Rockets","Suns","207 -110","206.5 -108","","206 -110","207 -110","","","207 -110","","206 -110"
2006,2007-04-16,"Trailblazers","Jazz","195 -105","195 -110","","194.5 -110","195 -110","","","195 -115","","194.5 -110"
2006,2007-04-16,"Jazz","Trailblazers","195 -105","195 -110","","194.5 -110","195 -110","","","195 -105","","194.5 -110"
2006,2007-04-16,"Timberwolves","Nuggets","219.5 -108","219.5 -110","","220 -110","219.5 -110","","","219 -115","","219.5 -110"
2006,2007-04-16,"Nuggets","Timberwolves","219.5 -102","219.5 -110","","220 -110","219.5 -110","","","219 -105","","219.5 -110"
2006,2007-04-16,"Pelicans","Kings","214 +100","214 -110","","213.5 -110","214 -110","","","214 -105","","214 -110"
2006,2007-04-16,"Kings","Pelicans","214 -110","214 -110","","213.5 -110","214 -110","","","214 -115","","214 -110"
