"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2016,2017-03-06,"Knicks","Magic","207.5 -104","207.5 -110","207 -110","207 -110","207 -110","207 -110","207.5 -105","207 -110","207 -110","207 -110"
2016,2017-03-06,"Magic","Knicks","207.5 -106","207.5 -110","207 -110","207 -110","207 -110","207 -110","207.5 -105","207 -110","207 -110","207 -110"
2016,2017-03-06,"Heat","Cavaliers","214.5 -106","214.5 -110","214.5 -110","214.5 -110","214.5 -110","214.5 -110","214.5 -105","215 -110","214.5 -110","214.5 -110"
2016,2017-03-06,"Cavaliers","Heat","214.5 -104","214.5 -110","214.5 -110","214.5 -110","214.5 -110","214.5 -110","214.5 -105","215 -110","214.5 -110","214.5 -110"
2016,2017-03-06,"Bucks","Seventysixers","212.5 -104","212 -105","212 -110","212.5 -110","212 -110","212.5 -110","212.5 -105","212 -110","212 -110","212.5 -110"
2016,2017-03-06,"Seventysixers","Bucks","212.5 -106","212 -115","212 -110","212.5 -110","212 -110","212.5 -110","212.5 -105","212 -110","212 -110","212.5 -110"
2016,2017-03-06,"Bulls","Pistons","204.5 -104","204.5 -110","204.5 -110","204 -110","204.5 -110","204 -110","204.5 -105","204 -115","204.5 -110","204 -110"
2016,2017-03-06,"Pistons","Bulls","204.5 -106","204.5 -110","204.5 -110","204 -110","204.5 -110","204 -110","204.5 -105","204 -105","204.5 -110","204 -110"
2016,2017-03-06,"Warriors","Hawks","217 -103","217 -110","217 -110","217.5 -110","217.5 -110","216.5 -110","217.5 -105","217 -115","218 -110","217.5 -110"
2016,2017-03-06,"Hawks","Warriors","217 -107","217 -110","217 -110","217.5 -110","217.5 -110","216.5 -110","217.5 -105","217 -105","218 -110","217.5 -110"
2016,2017-03-06,"Pacers","Hornets","204.5 -110","205 -110","205 -110","205 -110","205 -110","205 -110","205 -105","205 -110","205.5 -110","205 -110"
2016,2017-03-06,"Hornets","Pacers","204.5 +100","205 -110","205 -110","205 -110","205 -110","205 -110","205 -105","205 -110","205.5 -110","205 -110"
2016,2017-03-06,"Nets","Grizzlies","212.5 -107","212.5 -116","212.5 -110","213 -110","213 -106","213 -110","212.5 -105","213 -110","212.5 -110","213 -110"
2016,2017-03-06,"Grizzlies","Nets","212.5 -103","212.5 -104","212.5 -110","213 -110","213 -104","213 -110","212.5 -105","213 -110","212.5 -110","213 -110"
2016,2017-03-06,"Rockets","Spurs","223.5 -102","222.5 -110","222 -110","222.5 -110","222 -102","222.5 -110","223 -105","222 -105","222 -110","222.5 -110"
2016,2017-03-06,"Spurs","Rockets","223.5 -108","222.5 -110","222 -110","222.5 -110","222 -108","222.5 -110","223 -105","222 -115","222 -110","222.5 -110"
2016,2017-03-06,"Pelicans","Jazz","196.5 -100","196.5 -110","197 -110","196.5 -110","197 -110","196.5 -110","196.5 -105","197 -110","196.5 -110","196.5 -110"
2016,2017-03-06,"Jazz","Pelicans","196.5 -110","196.5 -110","197 -110","196.5 -110","197 -110","196.5 -110","196.5 -105","197 -110","196.5 -110","196.5 -110"
2016,2017-03-06,"Kings","Nuggets","215.5 -109","215.5 -110","215 -110","216 -110","215.5 -110","216 -110","215.5 -105","216 -110","215.5 -110","216 -110"
2016,2017-03-06,"Nuggets","Kings","215.5 -101","215.5 -110","215 -110","216 -110","215.5 -110","216 -110","215.5 -105","216 -110","215.5 -110","216 -110"
2016,2017-03-06,"Celtics","Clippers","217.5 -105","218 -115","218 -110","217.5 -110","218 -110","218 -110","218.5 -105","219 -110","218 -110","217.5 -110"
2016,2017-03-06,"Clippers","Celtics","217.5 -105","218 -105","218 -110","217.5 -110","218 -110","218 -110","218.5 -105","219 -110","218 -110","217.5 -110"
2016,2017-03-06,"Trailblazers","Timberwolves","214 -107","214 -110","214.5 -110","214.5 -110","214.5 -110","214.5 -110","214.5 -105","215 -105","214.5 -110","214.5 -110"
2016,2017-03-06,"Timberwolves","Trailblazers","214 -103","214 -110","214.5 -110","214.5 -110","214.5 -110","214.5 -110","214.5 -105","215 -115","214.5 -110","214.5 -110"
