"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2013,2013-11-02,"Cavaliers","Pacers","188 -105","188 -110","188 -110","188 -110","188 -107","188 -110","188 -110","188 -110","188 -110","188 -110"
2013,2013-11-02,"Pacers","Cavaliers","188 -105","188 -110","188 -110","188 -110","188 -103","188 -110","188 -110","188 -110","188 -110","188 -110"
2013,2013-11-02,"Bulls","Seventysixers","194.5 -108","194.5 -110","194.5 -110","195 -110","194.5 -110","194.5 -110","195 -110","194 -115","194.5 -110","195 -110"
2013,2013-11-02,"Seventysixers","Bulls","194.5 -102","194.5 -110","194.5 -110","195 -110","194.5 -110","194.5 -110","195 -110","194 -105","194.5 -110","195 -110"
2013,2013-11-02,"Hornets","Pelicans","184.5 -101","184.5 -110","184.5 -110","184.5 -110","184.5 -103","184.5 -110","184.5 -110","185 -110","184.5 -110","184.5 -110"
2013,2013-11-02,"Pelicans","Hornets","184.5 -109","184.5 -110","184.5 -110","184.5 -110","184.5 -107","184.5 -110","184.5 -110","185 -110","184.5 -110","184.5 -110"
2013,2013-11-02,"Raptors","Bucks","190.5 -103","190.5 -110","190.5 -110","190.5 -110","190.5 -107","190.5 -110","191 -110","190 -115","190.5 -110","190.5 -110"
2013,2013-11-02,"Bucks","Raptors","190.5 -107","190.5 -110","190.5 -110","190.5 -110","190.5 -103","190.5 -110","191 -110","190 -105","190.5 -110","190.5 -110"
2013,2013-11-02,"Grizzlies","Mavericks","194.5 -103","194.5 -110","194.5 -110","194.5 -110","194.5 -110","194.5 -110","195 -110","195 -105","194.5 -110","194.5 -110"
2013,2013-11-02,"Mavericks","Grizzlies","194.5 -107","194.5 -110","194.5 -110","194.5 -110","194.5 -110","194.5 -110","195 -110","195 -115","194.5 -110","194.5 -110"
2013,2013-11-02,"Rockets","Jazz","199.5 -107","199.5 -110","199.5 -110","199.5 -110","199 -118","199.5 -110","200 -110","199 -115","199.5 -110","199.5 -110"
2013,2013-11-02,"Jazz","Rockets","199.5 -103","199.5 -110","199.5 -110","199.5 -110","199 -102","199.5 -110","200 -110","199 -105","199.5 -110","199.5 -110"
2013,2013-11-02,"Spurs","Trailblazers","198.5 +100","198.5 -110","198.5 -110","198.5 -110","198.5 -105","198.5 -110","198.5 -110","198 -115","198.5 -110","198.5 -110"
2013,2013-11-02,"Trailblazers","Spurs","198.5 -110","198.5 -110","198.5 -110","198.5 -110","198.5 -105","198.5 -110","198.5 -110","198 -105","198.5 -110","198.5 -110"
2013,2013-11-02,"Kings","Warriors","207.5 -105","207.5 -115","207.5 -110","208 -110","208 -110","208 -110","208.5 -110","209 -105","208 -110","208 -110"
2013,2013-11-02,"Warriors","Kings","207.5 -105","207.5 -105","207.5 -110","208 -110","208 -110","208 -110","208.5 -110","209 -115","208 -110","208 -110"
