"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2014,2015-02-08,"Clippers","Thunder","207 -104","207 -115","207 -110","207 -110","207 -103","207 -110","207 -108","207 -110","207 -110","207 -110"
2014,2015-02-08,"Thunder","Clippers","207 -106","207 -105","207 -110","207 -110","207 -107","207 -110","207 -108","207 -110","207 -110","207 -110"
2014,2015-02-08,"Lakers","Cavaliers","197.5 -104","198.5 -110","198 -110","197.5 -110","197.5 -105","198 -110","198 -108","199 -110","198.5 -110","197.5 -110"
2014,2015-02-08,"Cavaliers","Lakers","197.5 -106","198.5 -110","198 -110","197.5 -110","197.5 -105","198 -110","198 -108","199 -110","198.5 -110","197.5 -110"
2014,2015-02-08,"Hawks","Grizzlies","196.5 -106","197 -110","197 -110","197 -110","197 -105","197 -110","197 -108","197 -115","197 -110","197 -110"
2014,2015-02-08,"Grizzlies","Hawks","196.5 -104","197 -110","197 -110","197 -110","197 -105","197 -110","197 -108","197 -105","197 -110","197 -110"
2014,2015-02-08,"Pacers","Hornets","184.5 -103","184.5 -110","184.5 -110","184 -110","184.5 -105","184 -110","184 -108","184 -115","184.5 -110","184 -110"
2014,2015-02-08,"Hornets","Pacers","184.5 -107","184.5 -110","184.5 -110","184 -110","184.5 -105","184 -110","184 -108","184 -105","184.5 -110","184 -110"
2014,2015-02-08,"Timberwolves","Pistons","204 -113","204 -110","204 -110","203.5 -110","204 -105","203.5 -110","204.5 -108","204 -110","204 -110","203.5 -110"
2014,2015-02-08,"Pistons","Timberwolves","204 +102","204 -110","204 -110","203.5 -110","204 -105","203.5 -110","204.5 -108","204 -110","204 -110","203.5 -110"
2014,2015-02-08,"Bulls","Magic","197.5 -102","197.5 -110","197.5 -110","197.5 -110","197.5 -105","197.5 -110","197.5 -108","198 -105","197.5 -110","197.5 -110"
2014,2015-02-08,"Magic","Bulls","197.5 -108","197.5 -110","197.5 -110","197.5 -110","197.5 -105","197.5 -110","197.5 -108","198 -115","197.5 -110","197.5 -110"
2014,2015-02-08,"Spurs","Raptors","201.5 -103","201.5 -110","202.5 -110","202.5 -110","202.5 -105","202.5 -110","202.5 -108","203 -105","202.5 -110","202.5 -110"
2014,2015-02-08,"Raptors","Spurs","201.5 -107","201.5 -110","202.5 -110","202.5 -110","202.5 -105","202.5 -110","202.5 -108","203 -115","202.5 -110","202.5 -110"
2014,2015-02-08,"Trailblazers","Rockets","206 -105","206.5 -110","206.5 -110","206.5 -110","206.5 -105","206.5 -110","206.5 -108","207 -110","206.5 -110","206.5 -110"
2014,2015-02-08,"Rockets","Trailblazers","206 -105","206.5 -110","206.5 -110","206.5 -110","206.5 -105","206.5 -110","206.5 -108","207 -110","206.5 -110","206.5 -110"
2014,2015-02-08,"Suns","Kings","208 -103","208 -115","208 -110","208 -115","208 -105","208 -115","208 -108","208 -110","208 -110","208 -112"
2014,2015-02-08,"Kings","Suns","208 -107","208 -105","208 -110","208 -105","208 -105","208 -105","208 -108","208 -110","208 -110","208 -108"
