"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2012,2013-01-18,"Hornets","Magic","196.5 -106","197 -110","197 -110","197 -110","197 -102","197 -110","196.5 -110","197 -115","197 -110","197 -110"
2012,2013-01-18,"Magic","Hornets","196.5 -104","197 -110","197 -110","197 -110","197 -108","197 -110","196.5 -110","197 -105","197 -110","197 -110"
2012,2013-01-18,"Raptors","Seventysixers","190 -110","190 -110","190 -110","190 -110","190.5 -103","190 -110","190.5 -110","190 -115","189.5 -110","190.5 -110"
2012,2013-01-18,"Seventysixers","Raptors","190 +100","190 -110","190 -110","190 -110","190.5 -107","190 -110","190.5 -110","190 -105","189.5 -110","190.5 -110"
2012,2013-01-18,"Bulls","Celtics","181.5 -104","181.5 -110","181.5 -110","181.5 -110","181.5 -107","181.5 -110","181 -115","182 -105","181.5 -110","181.5 -110"
2012,2013-01-18,"Celtics","Bulls","181.5 -106","181.5 -110","181.5 -110","181.5 -110","181.5 -103","181.5 -110","181 -105","182 -115","181.5 -110","181.5 -110"
2012,2013-01-18,"Rockets","Pacers","195 -102","195.5 -110","195 -110","195 -110","195 -107","195 -110","195 -110","195 -115","195.5 -110","195 -110"
2012,2013-01-18,"Pacers","Rockets","195 -108","195.5 -110","195 -110","195 -110","195 -103","195 -110","195 -110","195 -105","195.5 -110","195 -110"
2012,2013-01-18,"Hawks","Nets","190.5 +100","191 -110","191 -110","191 -110","191.5 -101","191 -110","","191 -115","191 -110","191.5 -110"
2012,2013-01-18,"Nets","Hawks","190.5 -110","191 -110","191 -110","191 -110","191.5 -109","191 -110","","191 -105","191 -110","191.5 -110"
2012,2013-01-18,"Kings","Grizzlies","190 -108","190.5 -110","190.5 -110","190.5 -110","190.5 -105","190.5 -110","190.5 -110","191 -105","190.5 -110","190.5 -110"
2012,2013-01-18,"Grizzlies","Kings","190 -102","190.5 -110","190.5 -110","190.5 -110","190.5 -105","190.5 -110","190.5 -110","191 -115","190.5 -110","190.5 -110"
2012,2013-01-18,"Warriors","Spurs","201.5 -110","202 -110","202 -115","201.5 -110","202 -110","202 -110","","202 -110","201.5 -110","202 -110"
2012,2013-01-18,"Spurs","Warriors","201.5 +100","202 -110","202 -105","201.5 -110","202 -110","202 -110","","202 -110","201.5 -110","202 -110"
2012,2013-01-18,"Wizards","Nuggets","203.5 -110","203.5 -110","203.5 -110","203 -110","203.5 -102","203.5 -110","203.5 -110","202 -115","203.5 -110","203.5 -110"
2012,2013-01-18,"Nuggets","Wizards","203.5 +100","203.5 -110","203.5 -110","203 -110","203.5 -108","203.5 -110","203.5 -110","202 -105","203.5 -110","203.5 -110"
2012,2013-01-18,"Thunder","Mavericks","206 -104","205.5 -110","205.5 -110","205.5 -110","206 -105","205.5 -110","205.5 -110","206 -115","206 -110","206 -110"
2012,2013-01-18,"Mavericks","Thunder","206 -106","205.5 -110","205.5 -110","205.5 -110","206 -105","205.5 -110","205.5 -110","206 -105","206 -110","206 -110"
