"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2015,2015-10-23,"Grizzlies","Magic","184.5 -106","184.5 -105","184.5 -110","184.5 -110","184.5 -110","184.5 -110","185 -105","185 -110","184 -110","184.5 -110"
2015,2015-10-23,"Magic","Grizzlies","184.5 -110","184.5 -115","184.5 -110","184.5 -110","184.5 -110","184.5 -110","185 -115","185 -110","184 -110","184.5 -110"
2015,2015-10-23,"Seventysixers","Celtics","202.5 -108","202.5 -110","202.5 -110","202 -110","202.5 -110","202 -110","202.5 -110","202 -115","202 -110","202 -110"
2015,2015-10-23,"Celtics","Seventysixers","202.5 -108","202.5 -110","202.5 -110","202 -110","202.5 -110","202 -110","202.5 -110","202 -105","202 -110","202 -110"
2015,2015-10-23,"Hawks","Pistons","193.5 -108","193.5 -105","193.5 -110","193.5 -110","193.5 -110","193.5 -110","193.5 -110","193 -115","193.5 -110","193.5 -110"
2015,2015-10-23,"Pistons","Hawks","193.5 -108","193.5 -115","193.5 -110","193.5 -110","193.5 -110","193.5 -110","193.5 -110","193 -105","193.5 -110","193.5 -110"
2015,2015-10-23,"Wizards","Raptors","210.5 -106","210.5 -110","210.5 -110","211 -110","210.5 -110","212 -110","211 -115","211 -110","211.5 -110","211.5 -110"
2015,2015-10-23,"Raptors","Wizards","210.5 -110","210.5 -110","210.5 -110","211 -110","210.5 -110","212 -110","211 -105","211 -110","211.5 -110","211.5 -110"
2015,2015-10-23,"Mavericks","Bulls","204.5 -104","204.5 -105","204 -110","204 -110","204 -110","204 -110","204 -115","204 -115","204 -110","204 -110"
2015,2015-10-23,"Bulls","Mavericks","204.5 -112","204.5 -115","204 -110","204 -110","204 -110","204 -110","204 -105","204 -105","204 -110","204 -110"
2015,2015-10-23,"Heat","Pelicans","203 -109","203 -115","203.5 -110","203 -110","203 -110","203 -110","203 -110","203 -110","202.5 -110","203 -110"
2015,2015-10-23,"Pelicans","Heat","203 -107","203 -105","203.5 -110","203 -110","203 -110","203 -110","203 -110","203 -110","202.5 -110","203 -110"
2015,2015-10-23,"Bucks","Timberwolves","202.5 -103","202.5 -105","202.5 -110","203 -110","202.5 -110","203 -110","202.5 -110","202 -110","202.5 -110","203 -110"
2015,2015-10-23,"Timberwolves","Bucks","202.5 -113","202.5 -115","202.5 -110","203 -110","202.5 -110","203 -110","202.5 -110","202 -110","202.5 -110","203 -110"
2015,2015-10-23,"Rockets","Spurs","206 -114","206.5 -110","206.5 -110","206 -110","206.5 -110","206 -110","207 -105","206 -115","206.5 -110","206.5 -110"
2015,2015-10-23,"Spurs","Rockets","206 -102","206.5 -110","206.5 -110","206 -110","206.5 -110","206 -110","207 -115","206 -105","206.5 -110","206.5 -110"
