"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2006,2007-01-23,"Suns","Wizards","231.5 -102","","","231.5 -110","231 -110","","","232 -110","",""
2006,2007-01-23,"Wizards","Suns","231.5 -108","","","231.5 -110","231 -110","","","232 -110","",""
2006,2007-01-23,"Mavericks","Magic","185.5 -102","","","185 -110","185 -110","","","186 -110","",""
2006,2007-01-23,"Magic","Mavericks","185.5 -108","","","185 -110","185 -110","","","186 -110","",""
2006,2007-01-23,"Pelicans","Seventysixers","184 -104","","","184 -110","184 -110","","","185 -110","",""
2006,2007-01-23,"Seventysixers","Pelicans","184 -106","","","184 -110","184 -110","","","185 -110","",""
2006,2007-01-23,"Hawks","Bulls","186 +100","","","185 -110","186 -110","","","186 -110","",""
2006,2007-01-23,"Bulls","Hawks","186 -110","","","185 -110","186 -110","","","186 -110","",""
2006,2007-01-23,"Bucks","Clippers","195 -111","","","195.5 -110","194.5 -110","","","195 -110","",""
2006,2007-01-23,"Clippers","Bucks","195 +101","","","195.5 -110","194.5 -110","","","195 -110","",""
