"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2009,2009-11-02,"Rockets","Jazz","202.5 -102","202.5 -110","202.5 -109","202.5 -110","202.5 -110","202.5 -110","","202 -115","","202.5 -110"
2009,2009-11-02,"Jazz","Rockets","202.5 -108","202.5 -110","202.5 -109","202.5 -110","202.5 -110","202.5 -110","","202 -105","","202.5 -110"
2009,2009-11-02,"Grizzlies","Kings","206 -111","206.5 -110","206 -114","206.5 -110","206 -110","206.5 -110","","206 -110","","206 -110"
2009,2009-11-02,"Kings","Grizzlies","206 +101","206.5 -110","206 -104","206.5 -110","206 -110","206.5 -110","","206 -110","","206 -110"
2009,2009-11-02,"Timberwolves","Clippers","196.5 -105","196.5 -110","196.5 -109","196 -110","196.5 -110","196.5 -110","","196 -115","","196.5 -110"
2009,2009-11-02,"Clippers","Timberwolves","196.5 -105","196.5 -110","196.5 -109","196 -110","196.5 -110","196.5 -110","","196 -105","","196.5 -110"
2009,2009-11-02,"Nets","Hornets","175 -109","175 -110","175 -109","175 -110","175 -110","175.5 -110","","176 -110","","175 -110"
2009,2009-11-02,"Hornets","Nets","175 -101","175 -110","175 -109","175 -110","175 -110","175.5 -110","","176 -110","","175 -110"
2009,2009-11-02,"Pelicans","Knicks","202.5 -107","202.5 -110","202.5 -109","203 -110","202.5 -110","202.5 -110","","203 -115","","202.5 -110"
2009,2009-11-02,"Knicks","Pelicans","202.5 -103","202.5 -110","202.5 -109","203 -110","202.5 -110","202.5 -110","","203 -105","","202.5 -110"
