"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2016,2016-11-25,"Spurs","Celtics","201.5 -107","201 -115","201 -110","201.5 -110","200 -105","201.5 -110","201 -105","201 -110","200.5 -110","201.5 -110"
2016,2016-11-25,"Celtics","Spurs","201.5 -103","201 -105","201 -110","201.5 -110","200 -105","201.5 -110","201 -105","201 -110","200.5 -110","201.5 -110"
2016,2016-11-25,"Wizards","Magic","197.5 -103","198.5 -105","198.5 -110","198.5 -110","198.5 -110","198.5 -110","198 -105","199 -110","198.5 -110","198.5 -110"
2016,2016-11-25,"Magic","Wizards","197.5 -107","198.5 -115","198.5 -110","198.5 -110","198.5 -110","198.5 -110","198 -105","199 -110","198.5 -110","198.5 -110"
2016,2016-11-25,"Hornets","Knicks","210.5 -108","210.5 -110","210.5 -110","210.5 -110","210.5 -110","210.5 -110","210 -105","211 -110","210 -110","210.5 -110"
2016,2016-11-25,"Knicks","Hornets","210.5 -102","210.5 -110","210.5 -110","210.5 -110","210.5 -110","210.5 -110","210 -105","211 -110","210 -110","210.5 -110"
2016,2016-11-25,"Mavericks","Cavaliers","201 -110","201 -110","201 -110","201.5 -110","201.5 -110","201.5 -110","201.5 -105","202 -115","201.5 -110","201.5 -110"
2016,2016-11-25,"Cavaliers","Mavericks","201 -100","201 -110","201 -110","201.5 -110","201.5 -110","201.5 -110","201.5 -105","202 -105","201.5 -110","201.5 -110"
2016,2016-11-25,"Clippers","Pistons","200.5 +102","200.5 -110","200.5 -110","200 -110","200.5 -110","200.5 -110","200.5 -105","201 -105","200.5 -110","200 -110"
2016,2016-11-25,"Pistons","Clippers","200.5 -112","200.5 -110","200.5 -110","200 -110","200.5 -110","200.5 -110","200.5 -105","201 -115","200.5 -110","200 -110"
2016,2016-11-25,"Bulls","Seventysixers","205 -106","205.5 -110","205 -110","205.5 -110","205 -110","205.5 -110","205.5 -105","206 -105","204.5 -110","205.5 -110"
2016,2016-11-25,"Seventysixers","Bulls","205 -104","205.5 -110","205 -110","205.5 -110","205 -110","205.5 -110","205.5 -105","206 -115","204.5 -110","205.5 -110"
2016,2016-11-25,"Hawks","Jazz","196.5 -109","196 -115","196.5 -110","196 -110","196 -110","196 -110","196 -105","196 -105","196 -110","196 -110"
2016,2016-11-25,"Jazz","Hawks","196.5 -101","196 -105","196.5 -110","196 -110","196 -110","196 -110","196 -105","196 -115","196 -110","196 -110"
2016,2016-11-25,"Raptors","Bucks","207.5 -105","207.5 -105","207.5 -110","207 -110","207.5 -102","207 -110","207.5 -105","208 -110","207 -110","207 -110"
2016,2016-11-25,"Bucks","Raptors","207.5 -105","207.5 -115","207.5 -110","207 -110","207.5 -108","207 -110","207.5 -105","208 -110","207 -110","207 -110"
2016,2016-11-25,"Heat","Grizzlies","185 -108","185 -110","186 -110","185 -110","185 -105","185 -110","185 -105","185 -105","185 -110","185 -110"
2016,2016-11-25,"Grizzlies","Heat","185 -102","185 -110","186 -110","185 -110","185 -105","185 -110","185 -105","185 -115","185 -110","185 -110"
2016,2016-11-25,"Nets","Pacers","213 -105","213.5 -110","214 -110","214 -110","213.5 -107","213.5 -110","213.5 -105","213 -115","213.5 -110","214 -110"
2016,2016-11-25,"Pacers","Nets","213 -105","213.5 -110","214 -110","214 -110","213.5 -103","213.5 -110","213.5 -105","213 -105","213.5 -110","214 -110"
2016,2016-11-25,"Timberwolves","Suns","214 -113","214 -110","214.5 -110","214.5 -109","214 -102","214.5 -109","214.5 -105","214 -110","214 -110","214.5 -109"
2016,2016-11-25,"Suns","Timberwolves","214 +102","214 -110","214.5 -110","214.5 -111","214 -108","214.5 -111","214.5 -105","214 -110","214 -110","214.5 -111"
2016,2016-11-25,"Thunder","Nuggets","215 -100","215 -110","214.5 -110","214.5 -110","215 -105","214.5 -110","215 -105","215 -110","215 -110","214.5 -110"
2016,2016-11-25,"Nuggets","Thunder","215 -110","215 -110","214.5 -110","214.5 -110","215 -105","214.5 -110","215 -105","215 -110","215 -110","214.5 -110"
2016,2016-11-25,"Pelicans","Trailblazers","217.5 -110","217.5 -110","217.5 -110","217.5 -110","217.5 -105","217.5 -110","218 -105","217 -110","217 -110","217.5 -110"
2016,2016-11-25,"Trailblazers","Pelicans","217.5 +100","217.5 -110","217.5 -110","217.5 -110","217.5 -105","217.5 -110","218 -105","217 -110","217 -110","217.5 -110"
2016,2016-11-25,"Rockets","Kings","216 -109","216.5 -110","216.5 -110","216.5 -110","216.5 -108","217 -110","216.5 -105","217 -110","216.5 -110","216.5 -110"
2016,2016-11-25,"Kings","Rockets","216 -101","216.5 -110","216.5 -110","216.5 -110","216.5 -102","217 -110","216.5 -105","217 -110","216.5 -110","216.5 -110"
2016,2016-11-25,"Warriors","Lakers","229.5 -112","230 -110","230.5 -110","230 -110","230.5 -103","230 -110","230.5 -105","231 -110","230.5 -110","230 -110"
2016,2016-11-25,"Lakers","Warriors","229.5 +102","230 -110","230.5 -110","230 -110","230.5 -107","230 -110","230.5 -105","231 -110","230.5 -110","230 -110"
