"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2014,2014-10-24,"Mavericks","Magic","201 -105","200.5 -110","201 -110","201 -110","200.5 -110","201 -110","201 -110","200 -115","200.5 -110","201 -110"
2014,2014-10-24,"Magic","Mavericks","201 -105","200.5 -110","201 -110","201 -110","200.5 -110","201 -110","201 -110","200 -105","200.5 -110","201 -110"
2014,2014-10-24,"Knicks","Raptors","191.5 -112","191.5 -115","191.5 -110","191 -110","191.5 -110","191 -110","191.5 -110","191 -115","191.5 -110","191.5 -110"
2014,2014-10-24,"Raptors","Knicks","191.5 +102","191.5 -105","191.5 -110","191 -110","191.5 -110","191 -110","191.5 -110","191 -105","191.5 -110","191.5 -110"
2014,2014-10-24,"Timberwolves","Bulls","193 -111","193 -110","193 -110","193.5 -110","193 -110","193.5 -110","193.5 -110","193 -105","193 -110","193 -110"
2014,2014-10-24,"Bulls","Timberwolves","193 +101","193 -110","193 -110","193.5 -110","193 -110","193.5 -110","193.5 -110","193 -115","193 -110","193 -110"
2014,2014-10-24,"Heat","Grizzlies","195.5 -104","195.5 -110","195.5 -110","195.5 -110","195 -110","195.5 -110","194.5 -115","195 -110","195 -110","195.5 -110"
2014,2014-10-24,"Grizzlies","Heat","195.5 -106","195.5 -110","195.5 -110","195.5 -110","195 -110","195.5 -110","194.5 -105","195 -110","195 -110","195.5 -110"
2014,2014-10-24,"Spurs","Rockets","197 -107","197 -110","197 -110","196.5 -110","197 -110","196.5 -110","197 -110","197 -110","197 -110","196.5 -110"
2014,2014-10-24,"Rockets","Spurs","197 -103","197 -110","197 -110","196.5 -110","197 -110","196.5 -110","197 -110","197 -110","197 -110","196.5 -110"
2014,2014-10-24,"Suns","Jazz","202 -105","202.5 -110","202 -110","202 -110","202 -110","202 -110","202.5 -110","202 -110","202.5 -110","202 -110"
2014,2014-10-24,"Jazz","Suns","202 -105","202.5 -110","202 -110","202 -110","202 -110","202 -110","202.5 -110","202 -110","202.5 -110","202 -110"
2014,2014-10-24,"Kings","Lakers","198 -105","198 -110","198 -110","198 -110","198.5 -110","198 -110","198.5 -110","198 -110","198.5 -110","198 -110"
2014,2014-10-24,"Lakers","Kings","198 -105","198 -110","198 -110","198 -110","198.5 -110","198 -110","198.5 -110","198 -110","198.5 -110","198 -110"
2014,2014-10-24,"Nuggets","Warriors","204 -108","204.5 -110","204 -110","204.5 -110","204 -110","204.5 -110","204.5 -110","204 -115","204 -110","204.5 -110"
2014,2014-10-24,"Warriors","Nuggets","204 -102","204.5 -110","204 -110","204.5 -110","204 -110","204.5 -110","204.5 -110","204 -105","204 -110","204.5 -110"
2014,2014-10-24,"Trailblazers","Clippers","207 -101","207 -110","207 -110","207 -110","207 -110","207 -110","207 -115","207 -110","207 -110","207 -110"
2014,2014-10-24,"Clippers","Trailblazers","207 -109","207 -110","207 -110","207 -110","207 -110","207 -110","207 -105","207 -110","207 -110","207 -110"
