"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2015,2015-12-25,"Pelicans","Heat","200 -106","200.5 -110","200 -110","200.5 -110","200 -110","200.5 -110","200.5 -105","199 -115","200.5 -110","200.5 -110"
2015,2015-12-25,"Heat","Pelicans","200 -104","200.5 -110","200 -110","200.5 -110","200 -110","200.5 -110","200.5 -105","199 -105","200.5 -110","200.5 -110"
2015,2015-12-25,"Bulls","Thunder","206 +100","206 -110","206.5 -110","206.5 -110","206.5 -110","206.5 -110","206 -105","207 -110","206.5 -110","206.5 -110"
2015,2015-12-25,"Thunder","Bulls","206 -110","206 -110","206.5 -110","206.5 -110","206.5 -110","206.5 -110","206 -105","207 -110","206.5 -110","206.5 -110"
2015,2015-12-25,"Cavaliers","Warriors","208 +102","207.5 -110","208 -110","207.5 -110","207 -110","207.5 -110","208 -105","209 -110","207.5 -110","207.5 -110"
2015,2015-12-25,"Warriors","Cavaliers","208 -113","207.5 -110","208 -110","207.5 -110","207 -110","207.5 -110","208 -105","209 -110","207.5 -110","207.5 -110"
2015,2015-12-25,"Spurs","Rockets","204.5 -103","204.5 -110","204.5 -110","204.5 -110","204.5 -105","204.5 -110","205.5 -105","205 -115","204.5 -110","204.5 -110"
2015,2015-12-25,"Rockets","Spurs","204.5 -107","204.5 -110","204.5 -110","204.5 -110","204.5 -105","204.5 -110","205.5 -105","205 -105","204.5 -110","204.5 -110"
2015,2015-12-25,"Clippers","Lakers","207.5 -106","207.5 -110","207.5 -115","208 -110","207.5 -110","208 -110","208.5 -105","208 -115","208 -110","208 -110"
2015,2015-12-25,"Lakers","Clippers","207.5 -104","207.5 -110","207.5 -105","208 -110","207.5 -110","208 -110","208.5 -105","208 -105","208 -110","208 -110"
