"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2006,2007-03-11,"Pistons","Clippers","177 -107","","","177.5 -110","177 -110","","","88.5 -110","",""
2006,2007-03-11,"Clippers","Pistons","177 -103","","","177.5 -110","177 -110","","","88.5 -110","",""
2006,2007-03-11,"Bulls","Celtics","191 -105","","","190.5 -110","191 -110","","","96 -115","",""
2006,2007-03-11,"Celtics","Bulls","191 -105","","","190.5 -110","191 -110","","","96 -105","",""
2006,2007-03-11,"Magic","Rockets","187 +105","","","186 -110","186.5 -110","","","93.5 -110","",""
2006,2007-03-11,"Rockets","Magic","187 -115","","","186 -110","186.5 -110","","","93.5 -110","",""
2006,2007-03-11,"Nuggets","Kings","211.5 -106","","","212 -110","211 -110","","","104.5 -120","",""
2006,2007-03-11,"Kings","Nuggets","211.5 -104","","","212 -110","211 -110","","","104.5 +100","",""
2006,2007-03-11,"Wizards","Heat","197 +103","","","197.5 -110","197 -110","","","101 -110","",""
2006,2007-03-11,"Heat","Wizards","197 -113","","","197.5 -110","197 -110","","","101 -110","",""
2006,2007-03-11,"Pacers","Cavaliers","184 -108","","","184 -110","184.5 -110","","","91 -110","",""
2006,2007-03-11,"Cavaliers","Pacers","184 -102","","","184 -110","184.5 -110","","","91 -110","",""
2006,2007-03-11,"Warriors","Trailblazers","207.5 -107","","","207 -110","208 -110","","","102 -105","",""
2006,2007-03-11,"Trailblazers","Warriors","207.5 -103","","","207 -110","208 -110","","","102 -115","",""
2006,2007-03-11,"Mavericks","Lakers","199.5 -104","","","200 -110","200 -110","","","100 -115","",""
2006,2007-03-11,"Lakers","Mavericks","199.5 -106","","","200 -110","200 -110","","","100 -105","",""
