"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2016,2016-12-10,"Nuggets","Magic","204.5 -105","205.5 -110","205.5 -110","205.5 -110","205.5 -102","205.5 -110","205.5 -105","205 -115","205.5 -110","205.5 -110"
2016,2016-12-10,"Magic","Nuggets","204.5 -105","205.5 -110","205.5 -110","205.5 -110","205.5 -108","205.5 -110","205.5 -105","205 -105","205.5 -110","205.5 -110"
2016,2016-12-10,"Bucks","Wizards","210 +102","209 -110","210 -110","209.5 -110","210 -108","209.5 -110","209.5 -105","211 -105","210.5 -110","209.5 -110"
2016,2016-12-10,"Wizards","Bucks","210 -113","209 -110","210 -110","209.5 -110","210 -102","209.5 -110","209.5 -105","211 -115","210.5 -110","209.5 -110"
2016,2016-12-10,"Trailblazers","Pacers","217.5 -102","217.5 -110","217.5 -110","217 -110","217.5 -108","217 -110","217.5 -105","217 -110","217 -110","217 -110"
2016,2016-12-10,"Pacers","Trailblazers","217.5 -108","217.5 -110","217.5 -110","217 -110","217.5 -102","217 -110","217.5 -105","217 -110","217 -110","217 -110"
2016,2016-12-10,"Hornets","Cavaliers","214 -110","213.5 -125","214 -110","214.5 -110","215 -102","214.5 -110","214.5 -105","214 -115","214.5 -110","214.5 -110"
2016,2016-12-10,"Cavaliers","Hornets","214 -100","213.5 +105","214 -110","214.5 -110","215 -118","214.5 -110","214.5 -105","214 -105","214.5 -110","214.5 -110"
2016,2016-12-10,"Mavericks","Rockets","209 -100","209 -110","209 -110","208 -110","208.5 -102","208 -110","209 -105","209 -105","208.5 -110","208 -110"
2016,2016-12-10,"Rockets","Mavericks","209 -110","209 -110","209 -110","208 -110","208.5 -108","208 -110","209 -105","209 -115","208.5 -110","208 -110"
2016,2016-12-10,"Heat","Bulls","201 -105","201 -110","201 -110","201 -110","201 -102","201 -110","201 -105","200 -115","201 -110","201 -110"
2016,2016-12-10,"Bulls","Heat","201 -105","201 -110","201 -110","201 -110","201 -108","201 -110","201 -105","200 -105","201 -110","201 -110"
2016,2016-12-10,"Warriors","Grizzlies","212 -108","211.5 -115","211.5 -110","211.5 -110","211.5 -102","211.5 -110","212 -105","212 -110","211.5 -110","211.5 -110"
2016,2016-12-10,"Grizzlies","Warriors","212 -102","211.5 -105","211.5 -110","211.5 -110","211.5 -108","211.5 -110","212 -105","212 -110","211.5 -110","211.5 -110"
2016,2016-12-10,"Nets","Spurs","210.5 -110","210.5 -115","210 -110","211.5 -110","210 -110","211.5 -110","210.5 -105","210 -115","210 -110","211.5 -110"
2016,2016-12-10,"Spurs","Nets","210.5 -100","210.5 -105","210 -110","211.5 -110","210 -110","211.5 -110","210.5 -105","210 -105","210 -110","211.5 -110"
2016,2016-12-10,"Kings","Jazz","196 -107","196.5 -110","196.5 -110","196.5 -110","196 -110","196.5 -110","196 -105","196 -110","196.5 -110","196.5 -110"
2016,2016-12-10,"Jazz","Kings","196 -103","196.5 -110","196.5 -110","196.5 -110","196 -110","196.5 -110","196 -105","196 -110","196.5 -110","196.5 -110"
2016,2016-12-10,"Pelicans","Clippers","199.5 -104","199.5 -115","199.5 -110","200.5 -110","199.5 -105","200.5 -110","200 -105","202 -105","199.5 -110","200.5 -110"
2016,2016-12-10,"Clippers","Pelicans","199.5 -106","199.5 -105","199.5 -110","200.5 -110","199.5 -105","200.5 -110","200 -105","202 -115","199.5 -110","200.5 -110"
