"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2013,2014-02-18,"Cavaliers","Seventysixers","211.5 +100","211.5 -110","211.5 -110","211.5 -110","211.5 -105","211.5 -110","211.5 -110","211 -115","211.5 -110","211.5 -110"
2013,2014-02-18,"Seventysixers","Cavaliers","211.5 -110","211.5 -110","211.5 -110","211.5 -110","211.5 -105","211.5 -110","211.5 -110","211 -105","211.5 -110","211.5 -110"
2013,2014-02-18,"Raptors","Wizards","196.5 -103","196.5 -110","196.5 -110","196.5 -110","196.5 -107","196 -110","196.5 -110","196 -115","196.5 -110","196.5 -110"
2013,2014-02-18,"Wizards","Raptors","196.5 -107","196.5 -110","196.5 -110","196.5 -110","196.5 -103","196 -110","196.5 -110","196 -105","196.5 -110","196.5 -110"
2013,2014-02-18,"Hawks","Pacers","196 -102","196 -110","196 -110","195.5 -110","196 -105","195.5 -110","195.5 -110","195 -115","196 -110","195.5 -110"
2013,2014-02-18,"Pacers","Hawks","196 -108","196 -110","196 -110","195.5 -110","196 -105","195.5 -110","195.5 -110","195 -105","196 -110","195.5 -110"
2013,2014-02-18,"Hornets","Pistons","201 -101","201.5 -110","201.5 -110","201 -110","201.5 -105","201 -110","201 -110","202 -110","202 -110","202 +100"
2013,2014-02-18,"Pistons","Hornets","201 -109","201.5 -110","201.5 -110","201 -110","201.5 -105","201 -110","201 -110","202 -110","202 -110","202 -121"
2013,2014-02-18,"Knicks","Grizzlies","182 +101","181.5 -110","181.5 -110","181.5 -110","181.5 -108","181.5 -110","181 -110","182 -110","181.5 -110","181.5 -111"
2013,2014-02-18,"Grizzlies","Knicks","182 -111","181.5 -110","181.5 -110","181.5 -110","181.5 -102","181.5 -110","181 -110","182 -110","181.5 -110","181.5 -109"
2013,2014-02-18,"Magic","Bucks","195.5 -102","195 -110","195 -110","195 -110","195 -105","195 -110","195 -110","195 -110","195 -110","195 -110"
2013,2014-02-18,"Bucks","Magic","195.5 -108","195 -110","195 -110","195 -110","195 -105","195 -110","195 -110","195 -110","195 -110","195 -110"
2013,2014-02-18,"Heat","Mavericks","204.5 -110","205 -110","205.5 -110","205.5 -110","205.5 -110","205.5 -110","205 -110","206 -110","205 -110","205.5 -110"
2013,2014-02-18,"Mavericks","Heat","204.5 +100","205 -110","205.5 -110","205.5 -110","205.5 -110","205.5 -110","205 -110","206 -110","205 -110","205.5 -110"
2013,2014-02-18,"Suns","Nuggets","215.5 -103","215.5 -110","215.5 -110","216 -110","215.5 -105","216 -110","215.5 -110","216 -105","215.5 -110","215.5 -110"
2013,2014-02-18,"Nuggets","Suns","215.5 -107","215.5 -110","215.5 -110","216 -110","215.5 -105","216 -110","215.5 -110","216 -115","215.5 -110","215.5 -110"
2013,2014-02-18,"Spurs","Clippers","210.5 -113","211 -110","211 -110","211 -110","211 -105","211 -110","210 -110","211 -115","211 -110","211 -110"
2013,2014-02-18,"Clippers","Spurs","210.5 +102","211 -110","211 -110","211 -110","211 -105","211 -110","210 -110","211 -105","211 -110","211 -110"
