"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2011,2012-04-23,"Pistons","Pacers","191.5 -107","191 -110","190 -115","190.5 -110","190.5 -105","191 -110","191 -110","190 -110","190.5 -110","190 -110"
2011,2012-04-23,"Pacers","Pistons","191.5 -103","191 -110","190 -105","190.5 -110","190.5 -105","191 -110","191 -110","190 -110","190.5 -110","190 -110"
2011,2012-04-23,"Hornets","Wizards","191 -107","191 -110","190.5 -115","190.5 -110","191 -103","190.5 -110","191.5 -105","190 -110","190.5 -110","190.5 -110"
2011,2012-04-23,"Wizards","Hornets","191 -103","191 -110","190.5 -105","190.5 -110","191 -107","190.5 -110","191.5 -115","190 -110","190.5 -110","190.5 -110"
2011,2012-04-23,"Seventysixers","Nets","186.5 -106","186.5 -110","186.5 -110","186.5 -110","186.5 -101","186.5 -110","186.5 -110","186 -115","186.5 -110","186.5 -110"
2011,2012-04-23,"Nets","Seventysixers","186.5 -104","186.5 -110","186.5 -110","186.5 -110","186.5 -109","186.5 -110","186.5 -110","186 -105","186.5 -110","186.5 -110"
2011,2012-04-23,"Cavaliers","Grizzlies","190.5 +102","190.5 -110","190.5 -110","190.5 -110","190.5 -101","190.5 -110","190 -110","190 -115","190.5 -110","190 -110"
2011,2012-04-23,"Grizzlies","Cavaliers","190.5 -113","190.5 -110","190.5 -110","190.5 -110","190.5 -109","190.5 -110","190 -110","190 -105","190.5 -110","190 -110"
2011,2012-04-23,"Raptors","Bucks","199.5 -102","199.5 -110","199.5 -110","199.5 -110","199.5 -103","199.5 -110","199.5 -110","199 -115","199.5 -110","199.5 -110"
2011,2012-04-23,"Bucks","Raptors","199.5 -108","199.5 -110","199.5 -110","199.5 -110","199.5 -107","199.5 -110","199.5 -110","199 -105","199.5 -110","199.5 -110"
2011,2012-04-23,"Trailblazers","Spurs","208 -106","207 -110","207 -110","207.5 -110","208 -103","207.5 -110","208 -110","208 -110","207.5 -110","207 -110"
2011,2012-04-23,"Spurs","Trailblazers","208 -104","207 -110","207 -110","207.5 -110","208 -107","207.5 -110","208 -110","208 -110","207.5 -110","207 -110"
