"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2007,2008-01-25,"Suns","Cavaliers","212 +100","212 -110","","212 -110","212 -105","212.5 -110","","212 -110","","212 -110"
2007,2008-01-25,"Cavaliers","Suns","212 -110","212 -110","","212 -110","212 -105","212.5 -110","","212 -110","","212 -110"
2007,2008-01-25,"Grizzlies","Wizards","207 -106","207.5 -110","","207 -110","207.5 -102","207 -110","","208 -105","","207.5 -110"
2007,2008-01-25,"Wizards","Grizzlies","207 -104","207.5 -110","","207 -110","207.5 -108","207 -110","","208 -115","","207.5 -110"
2007,2008-01-25,"Bucks","Raptors","195 -102","195.5 -110","","195 -110","195 -105","195.5 -110","","195 -115","","195 -110"
2007,2008-01-25,"Raptors","Bucks","195 -108","195.5 -110","","195 -110","195 -105","195.5 -110","","195 -105","","195 -110"
2007,2008-01-25,"Seventysixers","Knicks","194.5 -105","195 -110","","195 -110","194.5 -108","195 -110","","195 -110","","195 -110"
2007,2008-01-25,"Knicks","Seventysixers","194.5 -105","195 -110","","195 -110","194.5 -102","195 -110","","195 -110","","195 -110"
2007,2008-01-25,"Timberwolves","Celtics","190.5 +100","190 -110","","191 -110","190.5 -105","190.5 -110","","191 -110","","190.5 -110"
2007,2008-01-25,"Celtics","Timberwolves","190.5 -110","190 -110","","191 -110","190.5 -105","190.5 -110","","191 -110","","190.5 -110"
2007,2008-01-25,"Magic","Pistons","192.5 -110","192.5 -110","","193 -110","192.5 -105","193 -110","","193 -110","","193 -110"
2007,2008-01-25,"Pistons","Magic","192.5 +100","192.5 -110","","193 -110","192.5 -105","193 -110","","193 -110","","193 -110"
2007,2008-01-25,"Clippers","Pelicans","190.5 +100","190.5 -110","","190.5 -110","190 -108","191 -110","","190 -110","","190.5 -110"
2007,2008-01-25,"Pelicans","Clippers","190.5 -110","190.5 -110","","190.5 -110","190 -102","191 -110","","190 -110","","190.5 -110"
2007,2008-01-25,"Lakers","Mavericks","205 -113","205.5 -110","","205 -110","205.5 -105","205 -110","","206 -105","","205.5 -110"
2007,2008-01-25,"Mavericks","Lakers","205 +103","205.5 -110","","205 -110","205.5 -105","205 -110","","206 -115","","205.5 -110"
2007,2008-01-25,"Hornets","Bulls","190 -104","190 -110","","190 -110","190 -103","190 -110","","190 -110","","190 -110"
2007,2008-01-25,"Bulls","Hornets","190 -106","190 -110","","190 -110","190 -107","190 -110","","190 -110","","190 -110"
2007,2008-01-25,"Nets","Nuggets","209 -108","209 -110","","209 -110","209 -108","209.5 -110","","210 -105","","209 -110"
2007,2008-01-25,"Nuggets","Nets","209 -102","209 -110","","209 -110","209 -102","209.5 -110","","210 -115","","209 -110"
2007,2008-01-25,"Kings","Jazz","214 -115","214.5 -110","","214.5 -110","214.5 -105","213.5 -110","","214 -110","","214.5 -110"
2007,2008-01-25,"Jazz","Kings","214 +105","214.5 -110","","214.5 -110","214.5 -105","213.5 -110","","214 -110","","214.5 -110"
2007,2008-01-25,"Rockets","Trailblazers","185 +100","184.5 -110","","184.5 -110","184.5 -105","185 -110","","185 -110","","184.5 -110"
2007,2008-01-25,"Trailblazers","Rockets","185 -110","184.5 -110","","184.5 -110","184.5 -105","185 -110","","185 -110","","184.5 -110"
