"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2011,2012-01-17,"Hornets","Magic","192.5 +100","193 -110","193.5 -110","193 -110","192.5 -105","193 -110","193 -110","193 -115","193 -110","193 -110"
2011,2012-01-17,"Magic","Hornets","192.5 -110","193 -110","193.5 -110","193 -110","192.5 -105","193 -110","193 -110","193 -105","193 -110","193 -110"
2011,2012-01-17,"Warriors","Cavaliers","196.5 -102","196.5 -110","196.5 -110","196.5 -110","196.5 -102","196 -110","196 -110","197 -110","196.5 -110","196.5 -110"
2011,2012-01-17,"Cavaliers","Warriors","196.5 -108","196.5 -110","196.5 -110","196.5 -110","196.5 -108","196 -110","196 -110","197 -110","196.5 -110","196.5 -110"
2011,2012-01-17,"Spurs","Heat","197.5 -105","197.5 -110","197.5 -110","197.5 -110","197.5 -110","197.5 -110","197.5 -110","197 -115","197.5 -110","197.5 -110"
2011,2012-01-17,"Heat","Spurs","197.5 -105","197.5 -110","197.5 -110","197.5 -110","197.5 -110","197.5 -110","197.5 -110","197 -105","197.5 -110","197.5 -110"
2011,2012-01-17,"Suns","Bulls","181 +100","181 -110","181 -110","181.5 -110","180.5 -102","181.5 -110","181 -110","181 -115","181 -110","181 -110"
2011,2012-01-17,"Bulls","Suns","181 -110","181 -110","181 -110","181.5 -110","180.5 -108","181.5 -110","181 -110","181 -105","181 -110","181 -110"
2011,2012-01-17,"Nuggets","Bucks","196.5 +105","196.5 -110","196.5 -110","196.5 -110","196 -110","196.5 -110","196.5 -105","197 -110","196.5 -110","196.5 -110"
2011,2012-01-17,"Bucks","Nuggets","196.5 -116","196.5 -110","196.5 -110","196.5 -110","196 -110","196.5 -110","196.5 -115","197 -110","196.5 -110","196.5 -110"
2011,2012-01-17,"Pistons","Rockets","189 +100","188.5 -110","188.5 -110","188.5 -110","189 -110","188.5 -110","188.5 -110","189 -110","189 -110","189 -110"
2011,2012-01-17,"Rockets","Pistons","189 -110","188.5 -110","188.5 -110","188.5 -110","189 -110","188.5 -110","188.5 -110","189 -110","189 -110","189 -110"
2011,2012-01-17,"Clippers","Jazz","189.5 +102","189.5 -110","189.5 -110","189 -110","189 -105","189.5 -110","189 -110","190 -110","189 -110","189 -110"
2011,2012-01-17,"Jazz","Clippers","189.5 -113","189.5 -110","189.5 -110","189 -110","189 -105","189.5 -110","189 -110","190 -110","189 -110","189 -110"
