"season","date","site","playoffs","team","pts","wins","losses","rest","steals","assists","blocks","defensive_rebounds","offensive_rebounds","rebounds","turnovers","fouls","field_goals_attempted","field_goals_made","three_pointers_attempted","three_pointers_made","free_throws_attempted","free_throws_made","pts_in_paint","fast_break_pts","quarter_scores","biggest_lead","o_team","o_pts","o_wins","o_losses","o_rest","o_steals","o_assists","o_blocks","o_defensive_rebounds","o_offensive_rebounds","o_rebounds","o_turnovers","o_fouls","o_field_goals_attempted","o_field_goals_made","o_three_pointers_attempted","o_three_pointers_made","o_free_throws_attempted","o_free_throws_made","o_pts_in_paint","o_fast_break_pts","o_quarter_scores","o_biggest_lead","matchup_wins","matchup_losses","lead_changes","margin_after_first","margin_at_half","margin_after_third","total","line"
2002,2002-10-30,"away",0,"Magic",100,1,0,0,5,22,2,29,9,38,13,19,71,39,12,8,21,14,40,14,"24-30-26-20",21,"Heat",86,0,0,NA,4,20,6,26,8,34,10,17,78,36,5,1,17,13,38,14,"30-15-24-17",8,0,0,NA,-6,9,11,180,-3.5
2002,2002-10-30,"home",0,"Pelicans",100,0,0,NA,12,22,3,25,16,41,10,26,80,35,10,6,33,24,34,19,"20-29-19-32",25,"Jazz",75,0,0,NA,4,17,2,28,15,43,20,25,73,29,3,0,27,17,36,8,"22-16-26-11",4,0,0,NA,-2,11,4,181.5,-4.5
2002,2002-10-30,"away",0,"Jazz",75,0,0,NA,4,17,2,28,15,43,20,25,73,29,3,0,27,17,36,8,"22-16-26-11",4,"Pelicans",100,0,0,NA,12,22,3,25,16,41,10,26,80,35,10,6,33,24,34,19,"20-29-19-32",25,0,0,NA,2,-11,-4,181.5,4.5
2002,2002-10-30,"home",0,"Nets",105,0,0,NA,9,22,14,30,17,47,18,19,87,40,9,3,28,22,52,27,"31-20-26-28",19,"Hawks",94,0,0,NA,14,19,13,23,11,34,19,23,84,37,16,5,21,15,36,12,"22-18-25-29",2,0,0,NA,9,11,12,184,-9.5
2002,2002-10-30,"away",0,"Hawks",94,0,0,NA,14,19,13,23,11,34,19,23,84,37,16,5,21,15,36,12,"22-18-25-29",2,"Nets",105,0,0,NA,9,22,14,30,17,47,18,19,87,40,9,3,28,22,52,27,"31-20-26-28",19,0,0,NA,-9,-11,-12,184,9.5
2002,2002-10-30,"home",0,"Pacers",91,0,0,NA,13,18,6,32,18,50,17,27,85,36,9,4,27,15,40,9,"24-20-27-20",14,"Rockets",82,0,0,NA,8,9,8,34,16,50,17,21,81,30,7,3,26,19,30,17,"22-21-19-20",5,0,0,NA,2,1,9,183,-3
2002,2002-10-30,"away",0,"Rockets",82,0,0,NA,8,9,8,34,16,50,17,21,81,30,7,3,26,19,30,17,"22-21-19-20",5,"Pacers",91,0,0,NA,13,18,6,32,18,50,17,27,85,36,9,4,27,15,40,9,"24-20-27-20",14,0,0,NA,-2,-1,-9,183,3
2002,2002-10-30,"home",0,"Pistons",86,0,0,NA,5,15,6,36,14,50,21,25,68,27,18,5,33,27,18,11,"19-21-20-26",9,"Knicks",77,0,0,NA,10,17,4,24,9,33,11,29,82,31,12,3,16,12,10,3,"27-18-20-12",12,0,0,NA,-8,-5,-5,177.5,-9.5
2002,2002-10-30,"away",0,"Knicks",77,0,0,NA,10,17,4,24,9,33,11,29,82,31,12,3,16,12,10,3,"27-18-20-12",12,"Pistons",86,0,0,NA,5,15,6,36,14,50,21,25,68,27,18,5,33,27,18,11,"19-21-20-26",9,0,0,NA,8,5,5,177.5,9.5
2002,2002-10-30,"home",0,"Raptors",74,0,0,NA,8,20,4,40,13,53,20,24,76,27,15,3,25,17,26,20,"20-24-15-15",18,"Wizards",68,0,0,NA,8,14,6,35,14,49,12,25,81,24,7,2,25,18,30,15,"14-22-9-23",2,0,0,NA,6,8,14,180.5,-2
2002,2002-10-30,"away",0,"Wizards",68,0,0,NA,8,14,6,35,14,49,12,25,81,24,7,2,25,18,30,15,"14-22-9-23",2,"Raptors",74,0,0,NA,8,20,4,40,13,53,20,24,76,27,15,3,25,17,26,20,"20-24-15-15",18,0,0,NA,-6,-8,-14,180.5,2
2002,2002-10-30,"home",0,"Seventysixers",95,0,1,0,9,20,3,34,24,58,21,21,86,31,18,5,37,28,24,21,"31-22-22-20",11,"Bucks",93,0,0,NA,11,19,6,29,6,35,16,25,79,32,24,10,23,19,24,23,"25-22-21-25",4,0,0,NA,6,6,7,185,-5
2002,2002-10-30,"away",0,"Bucks",93,0,0,NA,11,19,6,29,6,35,16,25,79,32,24,10,23,19,24,23,"25-22-21-25",4,"Seventysixers",95,0,1,0,9,20,3,34,24,58,21,21,86,31,18,5,37,28,24,21,"31-22-22-20",11,0,0,NA,-6,-6,-7,185,5
2002,2002-10-30,"home",0,"Supersonics",86,0,0,NA,10,22,8,26,10,36,12,19,74,34,13,6,20,12,34,11,"15-24-21-26",13,"Suns",73,0,0,NA,3,15,3,31,15,46,17,21,85,33,10,0,7,7,32,10,"24-18-18-13",10,0,0,NA,-9,-3,0,184,-7
2002,2002-10-30,"away",0,"Suns",73,0,0,NA,3,15,3,31,15,46,17,21,85,33,10,0,7,7,32,10,"24-18-18-13",10,"Supersonics",86,0,0,NA,10,22,8,26,10,36,12,19,74,34,13,6,20,12,34,11,"15-24-21-26",13,0,0,NA,9,3,0,184,7
2002,2002-10-30,"home",0,"Timberwolves",83,0,0,NA,9,22,5,31,6,37,15,19,82,34,10,4,17,11,18,13,"24-30-16-13",25,"Nuggets",77,0,0,NA,5,19,4,35,13,48,21,22,78,31,19,5,17,10,32,12,"16-23-24-14",0,0,0,NA,8,15,7,184,-14.5
2002,2002-10-30,"away",0,"Nuggets",77,0,0,NA,5,19,4,35,13,48,21,22,78,31,19,5,17,10,32,12,"16-23-24-14",0,"Timberwolves",83,0,0,NA,9,22,5,31,6,37,15,19,82,34,10,4,17,11,18,13,"24-30-16-13",25,0,0,NA,-8,-15,-7,184,14.5
2002,2002-10-30,"home",0,"Trailblazers",102,0,0,NA,14,23,3,27,19,46,14,20,85,39,8,4,30,20,48,22,"21-39-24-18",24,"Lakers",90,0,1,0,8,24,6,26,15,41,19,21,85,35,21,6,17,14,40,15,"23-17-21-29",4,0,0,NA,-2,20,23,183.5,-8
2002,2002-10-30,"away",0,"Lakers",90,0,1,0,8,24,6,26,15,41,19,21,85,35,21,6,17,14,40,15,"23-17-21-29",4,"Trailblazers",102,0,0,NA,14,23,3,27,19,46,14,20,85,39,8,4,30,20,48,22,"21-39-24-18",24,0,0,NA,2,-20,-23,183.5,8
2002,2002-10-30,"home",0,"Warriors",106,0,0,NA,7,25,10,28,18,46,16,24,83,40,9,5,26,21,40,6,"19-30-24-33",14,"Spurs",98,1,0,0,10,25,6,20,22,42,19,21,87,41,18,6,20,10,48,17,"21-26-23-28",8,0,0,NA,-2,2,3,185.5,6.5
2002,2002-10-30,"away",0,"Spurs",98,1,0,0,10,25,6,20,22,42,19,21,87,41,18,6,20,10,48,17,"21-26-23-28",8,"Warriors",106,0,0,NA,7,25,10,28,18,46,16,24,83,40,9,5,26,21,40,6,"19-30-24-33",14,0,0,NA,2,-2,-3,185.5,-6.5
2002,2002-10-31,"home",0,"Hawks",105,0,1,0,9,26,6,27,12,39,22,27,76,39,14,3,30,24,48,12,"29-21-27-28",18,"Jazz",98,0,1,0,12,23,3,22,14,36,21,25,77,33,10,4,33,28,42,12,"23-23-17-35",2,0,0,NA,6,4,14,185,-3
2002,2002-10-31,"away",0,"Jazz",98,0,1,0,12,23,3,22,14,36,21,25,77,33,10,4,33,28,42,12,"23-23-17-35",2,"Hawks",105,0,1,0,9,26,6,27,12,39,22,27,76,39,14,3,30,24,48,12,"29-21-27-28",18,0,0,NA,-6,-4,-14,185,3
2002,2002-10-31,"home",0,"Kings",100,1,0,1,6,21,5,37,8,45,9,21,82,37,16,5,27,21,44,9,"20-27-28-25",29,"Trailblazers",72,1,0,0,5,20,4,29,12,41,14,24,85,31,12,2,18,8,32,6,"13-23-19-17",0,0,0,NA,7,11,20,190.5,-5
2002,2002-10-31,"away",0,"Trailblazers",72,1,0,0,5,20,4,29,12,41,14,24,85,31,12,2,18,8,32,6,"13-23-19-17",0,"Kings",100,1,0,1,6,21,5,37,8,45,9,21,82,37,16,5,27,21,44,9,"20-27-28-25",29,0,0,NA,-7,-11,-20,190.5,5
2002,2002-10-31,"home",0,"Wizards",114,0,1,0,8,27,7,44,15,59,14,19,82,43,13,4,28,24,42,7,"24-34-27-29",45,"Celtics",69,0,1,0,5,14,1,23,8,31,12,23,81,24,31,7,20,14,26,5,"21-19-20-9",7,0,0,NA,3,18,25,191.5,0
2002,2002-10-31,"away",0,"Celtics",69,0,1,0,5,14,1,23,8,31,12,23,81,24,31,7,20,14,26,5,"21-19-20-9",7,"Wizards",114,0,1,0,8,27,7,44,15,59,14,19,82,43,13,4,28,24,42,7,"24-34-27-29",45,0,0,NA,-3,-18,-25,191.5,0
2002,2002-11-01,"home",0,"Bulls",84,1,0,1,7,19,2,29,12,41,22,25,70,33,7,3,24,15,42,10,"18-24-19-23",16,"Pelicans",79,1,0,1,11,18,5,25,14,39,14,22,78,30,11,4,21,15,26,4,"17-22-17-23",3,0,0,NA,1,3,5,183,4.5
2002,2002-11-01,"away",0,"Pelicans",79,1,0,1,11,18,5,25,14,39,14,22,78,30,11,4,21,15,26,4,"17-22-17-23",3,"Bulls",84,1,0,1,7,19,2,29,12,41,22,25,70,33,7,3,24,15,42,10,"18-24-19-23",16,0,0,NA,-1,-3,-5,183,-4.5
2002,2002-11-01,"home",0,"Clippers",93,0,1,1,4,22,5,30,9,39,16,21,71,31,11,5,33,26,38,5,"20-21-32-20",1,"Lakers",108,0,2,1,10,27,6,29,13,42,11,23,85,39,20,7,26,23,32,13,"34-26-25-23",23,0,0,NA,-14,-19,-12,185,-2.5
2002,2002-11-01,"away",0,"Lakers",108,0,2,1,10,27,6,29,13,42,11,23,85,39,20,7,26,23,32,13,"34-26-25-23",23,"Clippers",93,0,1,1,4,22,5,30,9,39,16,21,71,31,11,5,33,26,38,5,"20-21-32-20",1,0,0,NA,14,19,12,185,2.5
2002,2002-11-01,"home",0,"Nets",102,1,0,1,3,20,8,35,12,47,16,27,79,35,10,3,39,29,50,20,"21-27-28-26",18,"Pacers",91,1,0,1,7,20,8,29,9,38,14,32,80,33,8,2,31,23,30,5,"20-21-20-30",4,0,0,NA,1,7,15,187.5,-7.5
2002,2002-11-01,"away",0,"Pacers",91,1,0,1,7,20,8,29,9,38,14,32,80,33,8,2,31,23,30,5,"20-21-20-30",4,"Nets",102,1,0,1,3,20,8,35,12,47,16,27,79,35,10,3,39,29,50,20,"21-27-28-26",18,0,0,NA,-1,-7,-15,187.5,7.5
2002,2002-11-01,"home",0,"Nuggets",74,0,1,1,8,21,9,29,12,41,13,23,84,30,10,3,15,11,22,9,"23-15-15-21",2,"Rockets",83,0,1,1,5,17,13,33,14,47,16,20,74,28,10,4,28,23,28,9,"29-11-16-27",9,0,0,NA,-6,-2,-3,177,6
2002,2002-11-01,"away",0,"Rockets",83,0,1,1,5,17,13,33,14,47,16,20,74,28,10,4,28,23,28,9,"29-11-16-27",9,"Nuggets",74,0,1,1,8,21,9,29,12,41,13,23,84,30,10,3,15,11,22,9,"23-15-15-21",2,0,0,NA,6,2,3,177,-6
2002,2002-11-01,"home",0,"Pistons",109,1,0,1,6,29,4,35,6,41,14,29,75,40,15,8,27,21,44,18,"31-23-26-29",32,"Grizzlies",86,0,1,1,6,15,5,27,6,33,17,22,75,33,4,2,21,18,28,20,"18-16-23-29",6,0,0,NA,13,20,23,182.5,-7.5
2002,2002-11-01,"away",0,"Grizzlies",86,0,1,1,6,15,5,27,6,33,17,22,75,33,4,2,21,18,28,20,"18-16-23-29",6,"Pistons",109,1,0,1,6,29,4,35,6,41,14,29,75,40,15,8,27,21,44,18,"31-23-26-29",32,0,0,NA,-13,-20,-23,182.5,7.5
2002,2002-11-01,"home",0,"Seventysixers",98,1,1,1,14,23,4,39,12,51,18,24,84,34,10,3,36,27,28,19,"22-16-19-41",15,"Knicks",86,0,1,1,10,26,8,32,8,40,20,33,83,34,14,3,20,15,30,18,"21-18-30-17",17,0,0,NA,1,-1,-12,180.5,-9
2002,2002-11-01,"away",0,"Knicks",86,0,1,1,10,26,8,32,8,40,20,33,83,34,14,3,20,15,30,18,"21-18-30-17",17,"Seventysixers",98,1,1,1,14,23,4,39,12,51,18,24,84,34,10,3,36,27,28,19,"22-16-19-41",15,0,0,NA,-1,1,12,180.5,9
2002,2002-11-01,"home",0,"Spurs",91,1,1,1,9,13,8,36,12,48,18,24,75,34,12,2,32,21,44,18,"19-27-24-21",21,"Raptors",72,1,0,1,8,9,3,29,16,45,23,29,81,25,13,5,23,17,30,16,"19-21-26-6",6,0,0,NA,0,6,4,180,-10
2002,2002-11-01,"away",0,"Raptors",72,1,0,1,8,9,3,29,16,45,23,29,81,25,13,5,23,17,30,16,"19-21-26-6",6,"Spurs",91,1,1,1,9,13,8,36,12,48,18,24,75,34,12,2,32,21,44,18,"19-27-24-21",21,0,0,NA,0,-6,-4,180,10
2002,2002-11-01,"home",0,"Suns",78,0,1,1,8,20,5,34,19,53,17,22,90,30,5,1,23,17,40,9,"18-22-12-26",7,"Cavaliers",74,1,1,1,9,12,7,41,15,56,22,26,77,27,2,0,28,20,38,9,"26-18-15-15",12,0,0,NA,-8,-4,-7,180.5,-9
2002,2002-11-01,"away",0,"Cavaliers",74,1,1,1,9,12,7,41,15,56,22,26,77,27,2,0,28,20,38,9,"26-18-15-15",12,"Suns",78,0,1,1,8,20,5,34,19,53,17,22,90,30,5,1,23,17,40,9,"18-22-12-26",7,0,0,NA,8,4,7,180.5,9
2002,2002-11-01,"home",0,"Timberwolves",111,1,0,1,6,26,4,38,14,52,14,34,88,38,10,7,37,28,32,15,"36-30-22-23",26,"Magic",105,2,0,1,5,21,4,33,9,42,17,29,78,31,22,6,41,37,36,13,"17-25-34-29",3,0,0,NA,19,24,12,191.5,2
2002,2002-11-01,"away",0,"Magic",105,2,0,1,5,21,4,33,9,42,17,29,78,31,22,6,41,37,36,13,"17-25-34-29",3,"Timberwolves",111,1,0,1,6,26,4,38,14,52,14,34,88,38,10,7,37,28,32,15,"36-30-22-23",26,0,0,NA,-19,-24,-12,191.5,-2
2002,2002-11-01,"home",0,"Warriors",93,1,0,1,6,25,11,34,21,55,20,23,84,36,10,1,29,20,38,13,"22-28-25-18",0,"Supersonics",106,1,0,1,12,27,3,25,17,42,14,26,84,38,13,8,29,22,24,9,"34-21-23-28",16,0,0,NA,-12,-5,-3,190.5,2.5
2002,2002-11-01,"away",0,"Supersonics",106,1,0,1,12,27,3,25,17,42,14,26,84,38,13,8,29,22,24,9,"34-21-23-28",16,"Warriors",93,1,0,1,6,25,11,34,21,55,20,23,84,36,10,1,29,20,38,13,"22-28-25-18",0,0,0,NA,12,5,3,190.5,-2.5
2002,2002-11-02,"home",0,"Bucks",90,0,1,2,11,20,6,29,16,45,17,19,78,34,14,3,29,19,52,20,"20-24-12-34",3,"Magic",100,2,1,0,9,22,4,28,14,42,15,23,82,36,22,11,19,17,30,4,"21-31-24-24",24,0,0,NA,-1,-8,-20,199.5,-2.5
2002,2002-11-02,"away",0,"Magic",100,2,1,0,9,22,4,28,14,42,15,23,82,36,22,11,19,17,30,4,"21-31-24-24",24,"Bucks",90,0,1,2,11,20,6,29,16,45,17,19,78,34,14,3,29,19,52,20,"20-24-12-34",3,0,0,NA,1,8,20,199.5,2.5
2002,2002-11-02,"home",0,"Grizzlies",99,0,2,0,8,25,6,31,7,38,18,22,87,41,14,4,16,13,50,14,"28-21-20-30",9,"Kings",116,2,0,1,9,30,9,34,11,45,13,21,88,44,17,7,26,21,58,16,"19-36-33-28",21,0,0,NA,9,-6,-19,194,7
2002,2002-11-02,"away",0,"Kings",116,2,0,1,9,30,9,34,11,45,13,21,88,44,17,7,26,21,58,16,"19-36-33-28",21,"Grizzlies",99,0,2,0,8,25,6,31,7,38,18,22,87,41,14,4,16,13,50,14,"28-21-20-30",9,0,0,NA,-9,6,19,194,-7
2002,2002-11-02,"home",0,"Hawks",98,1,1,1,3,23,8,35,14,49,21,20,80,34,8,3,33,27,34,14,"28-29-17-24",15,"Bulls",92,2,0,0,11,13,11,31,14,45,12,25,92,35,13,2,28,20,46,8,"21-23-21-27",2,0,0,NA,7,13,9,192.5,-8.5
2002,2002-11-02,"away",0,"Bulls",92,2,0,0,11,13,11,31,14,45,12,25,92,35,13,2,28,20,46,8,"21-23-21-27",2,"Hawks",98,1,1,1,3,23,8,35,14,49,21,20,80,34,8,3,33,27,34,14,"28-29-17-24",15,0,0,NA,-7,-13,-9,192.5,8.5
2002,2002-11-02,"home",0,"Pelicans",100,1,1,0,9,19,5,27,14,41,8,23,78,34,16,5,33,27,26,11,"20-21-34-25",11,"Heat",95,0,1,2,4,20,2,30,18,48,13,31,82,36,11,3,26,20,42,19,"26-27-18-24",15,0,0,NA,-6,-12,4,173,-7.5
2002,2002-11-02,"away",0,"Heat",95,0,1,2,4,20,2,30,18,48,13,31,82,36,11,3,26,20,42,19,"26-27-18-24",15,"Pelicans",100,1,1,0,9,19,5,27,14,41,8,23,78,34,16,5,33,27,26,11,"20-21-34-25",11,0,0,NA,6,12,-4,173,7.5
2002,2002-11-02,"home",0,"Jazz",101,0,2,1,8,32,6,24,24,48,12,26,95,41,9,5,21,14,34,6,"24-26-27-24",15,"Warriors",92,1,1,0,6,14,9,31,12,43,18,27,72,27,17,7,38,31,30,4,"16-31-22-23",2,0,0,NA,8,3,8,190,-8.5
2002,2002-11-02,"away",0,"Warriors",92,1,1,0,6,14,9,31,12,43,18,27,72,27,17,7,38,31,30,4,"16-31-22-23",2,"Jazz",101,0,2,1,8,32,6,24,24,48,12,26,95,41,9,5,21,14,34,6,"24-26-27-24",15,0,0,NA,-8,-3,-8,190,8.5
2002,2002-11-02,"home",0,"Knicks",107,0,2,0,3,31,1,26,11,37,19,33,81,44,17,6,15,13,26,2,"27-27-32-21",7,"Celtics",117,0,2,1,11,20,4,22,12,34,12,16,72,33,22,8,51,43,34,10,"30-29-26-32",14,0,0,NA,-3,-5,1,179.5,6
2002,2002-11-02,"away",0,"Celtics",117,0,2,1,11,20,4,22,12,34,12,16,72,33,22,8,51,43,34,10,"30-29-26-32",14,"Knicks",107,0,2,0,3,31,1,26,11,37,19,33,81,44,17,6,15,13,26,2,"27-27-32-21",7,0,0,NA,3,5,-1,179.5,-6
2002,2002-11-02,"home",0,"Mavericks",97,1,0,2,11,21,4,25,9,34,13,20,78,34,20,9,26,20,32,13,"31-24-26-16",23,"Suns",83,1,1,0,6,19,7,32,17,49,22,20,79,33,14,4,19,13,36,9,"25-18-17-23",3,0,0,NA,6,12,21,200,-11
2002,2002-11-02,"away",0,"Suns",83,1,1,0,6,19,7,32,17,49,22,20,79,33,14,4,19,13,36,9,"25-18-17-23",3,"Mavericks",97,1,0,2,11,21,4,25,9,34,13,20,78,34,20,9,26,20,32,13,"31-24-26-16",23,0,0,NA,-6,-12,-21,200,11
2002,2002-11-02,"home",0,"Pacers",87,1,1,0,6,22,10,36,20,56,16,22,86,32,5,2,23,21,32,14,"17-26-23-21",8,"Timberwolves",80,2,0,0,5,13,5,28,14,42,12,26,81,29,5,1,27,21,28,22,"24-20-18-18",7,0,0,NA,-7,-1,4,183.5,-5
2002,2002-11-02,"away",0,"Timberwolves",80,2,0,0,5,13,5,28,14,42,12,26,81,29,5,1,27,21,28,22,"24-20-18-18",7,"Pacers",87,1,1,0,6,22,10,36,20,56,16,22,86,32,5,2,23,21,32,14,"17-26-23-21",8,0,0,NA,7,1,-4,183.5,5
2002,2002-11-02,"home",0,"Rockets",88,1,1,0,6,13,5,37,12,49,15,17,78,36,7,1,22,15,42,10,"29-21-24-14",26,"Raptors",76,1,1,0,9,9,4,32,11,43,13,18,79,28,15,3,21,17,24,11,"20-19-14-23",0,0,0,NA,9,11,21,174,-3.5
2002,2002-11-02,"away",0,"Raptors",76,1,1,0,9,9,4,32,11,43,13,18,79,28,15,3,21,17,24,11,"20-19-14-23",0,"Rockets",88,1,1,0,6,13,5,37,12,49,15,17,78,36,7,1,22,15,42,10,"29-21-24-14",26,0,0,NA,-9,-11,-21,174,3.5
2002,2002-11-02,"home",0,"Trailblazers",79,1,1,1,5,17,3,13,10,23,13,16,72,29,21,7,23,14,24,0,"22-27-14-16",6,"Nuggets",96,0,2,0,7,32,3,28,13,41,21,26,76,45,9,3,8,3,60,17,"25-18-25-28",18,0,0,NA,-3,6,-5,180.5,-15.5
2002,2002-11-02,"away",0,"Nuggets",96,0,2,0,7,32,3,28,13,41,21,26,76,45,9,3,8,3,60,17,"25-18-25-28",18,"Trailblazers",79,1,1,1,5,17,3,13,10,23,13,16,72,29,21,7,23,14,24,0,"22-27-14-16",6,0,0,NA,3,-6,5,180.5,15.5
2002,2002-11-02,"home",0,"Wizards",79,1,1,1,11,16,2,27,12,39,14,25,83,31,15,2,21,15,28,11,"15-21-19-24",3,"Nets",87,2,0,0,9,18,7,37,11,48,19,22,74,29,7,2,30,27,32,20,"22-13-24-28",13,0,0,NA,-7,1,-4,184,0
2002,2002-11-02,"away",0,"Nets",87,2,0,0,9,18,7,37,11,48,19,22,74,29,7,2,30,27,32,20,"22-13-24-28",13,"Wizards",79,1,1,1,11,16,2,27,12,39,14,25,83,31,15,2,21,15,28,11,"15-21-19-24",3,0,0,NA,7,-1,4,184,0
2002,2002-11-03,"home",0,"Clippers",74,0,2,1,5,13,4,45,9,54,12,22,69,22,8,3,35,27,28,7,"15-17-26-16",3,"Pistons",72,2,0,1,4,17,7,39,10,49,8,27,81,26,23,5,21,15,32,8,"20-20-15-17",14,0,0,NA,-5,-8,3,184,-2
2002,2002-11-03,"away",0,"Pistons",72,2,0,1,4,17,7,39,10,49,8,27,81,26,23,5,21,15,32,8,"20-20-15-17",14,"Clippers",74,0,2,1,5,13,4,45,9,54,12,22,69,22,8,3,35,27,28,7,"15-17-26-16",3,0,0,NA,5,8,-3,184,2
2002,2002-11-03,"home",0,"Heat",88,0,2,0,5,21,4,37,14,51,9,23,89,35,17,5,15,13,30,3,"21-27-18-22",15,"Kings",78,3,0,0,4,17,8,35,11,46,15,16,76,27,14,2,29,22,36,18,"20-21-18-19",2,0,0,NA,1,7,7,181.5,6.5
2002,2002-11-03,"away",0,"Kings",78,3,0,0,4,17,8,35,11,46,15,16,76,27,14,2,29,22,36,18,"20-21-18-19",2,"Heat",88,0,2,0,5,21,4,37,14,51,9,23,89,35,17,5,15,13,30,3,"21-27-18-22",15,0,0,NA,-1,-7,-7,181.5,-6.5
2002,2002-11-03,"home",0,"Lakers",98,1,2,1,10,24,3,26,18,44,15,20,85,36,24,7,26,19,38,19,"19-20-19-27-13",7,"Trailblazers",95,1,2,0,7,24,3,27,9,36,18,28,77,35,11,4,25,21,36,6,"15-23-22-25-10",8,0,1,NA,4,1,-2,186,-3
