"season","date","site","playoffs","team","pts","wins","losses","rest","steals","assists","blocks","defensive_rebounds","offensive_rebounds","rebounds","turnovers","fouls","field_goals_attempted","field_goals_made","three_pointers_attempted","three_pointers_made","free_throws_attempted","free_throws_made","pts_in_paint","fast_break_pts","quarter_scores","biggest_lead","o_team","o_pts","o_wins","o_losses","o_rest","o_steals","o_assists","o_blocks","o_defensive_rebounds","o_offensive_rebounds","o_rebounds","o_turnovers","o_fouls","o_field_goals_attempted","o_field_goals_made","o_three_pointers_attempted","o_three_pointers_made","o_free_throws_attempted","o_free_throws_made","o_pts_in_paint","o_fast_break_pts","o_quarter_scores","o_biggest_lead","matchup_wins","matchup_losses","lead_changes","margin_after_first","margin_at_half","margin_after_third","total","line"
2014,2014-10-29,"away",0,"Pistons",79,0,0,NA,4,15,5,37,8,45,15,27,84,31,26,6,19,11,38,6,"21-19-23-16",6,"Nuggets",89,0,0,NA,7,17,4,37,14,51,15,21,85,30,24,6,31,23,34,11,"23-19-23-24",10,0,0,"18",-2,-2,-2,206,7
2014,2014-10-29,"home",0,"Pacers",103,0,0,NA,5,22,13,36,14,50,17,24,81,38,25,8,28,19,32,13,"26-22-30-25",14,"Seventysixers",91,0,0,NA,10,17,5,27,15,42,11,29,89,34,21,6,30,17,48,19,"24-27-22-18",10,0,0,"9",2,-3,5,190,-7
2014,2014-10-29,"away",0,"Seventysixers",91,0,0,NA,10,17,5,27,15,42,11,29,89,34,21,6,30,17,48,19,"24-27-22-18",10,"Pacers",103,0,0,NA,5,22,13,36,14,50,17,24,81,38,25,8,28,19,32,13,"26-22-30-25",14,0,0,"9",-2,3,-5,190,7
2014,2014-10-29,"home",0,"Raptors",109,0,0,NA,13,26,9,32,16,48,9,22,90,37,26,8,33,27,40,18,"24-36-26-23",19,"Hawks",102,0,0,NA,6,26,8,32,10,42,17,24,80,40,22,13,17,9,36,10,"22-30-19-31",1,0,0,"2",2,8,15,200.5,-4.5
2014,2014-10-29,"away",0,"Hawks",102,0,0,NA,6,26,8,32,10,42,17,24,80,40,22,13,17,9,36,10,"22-30-19-31",1,"Raptors",109,0,0,NA,13,26,9,32,16,48,9,22,90,37,26,8,33,27,40,18,"24-36-26-23",19,0,0,"2",-2,-8,-15,200.5,4.5
2014,2014-10-29,"home",0,"Suns",119,0,0,NA,5,23,3,31,9,40,14,25,82,45,32,16,18,13,36,19,"33-26-39-21",29,"Lakers",99,0,1,0,9,20,3,26,12,38,13,18,86,37,13,4,25,21,34,12,"19-31-23-26",0,0,0,"0",14,9,25,208.5,-12.5
2014,2014-10-29,"away",0,"Lakers",99,0,1,0,9,20,3,26,12,38,13,18,86,37,13,4,25,21,34,12,"19-31-23-26",0,"Suns",119,0,0,NA,5,23,3,31,9,40,14,25,82,45,32,16,18,13,36,19,"33-26-39-21",29,0,0,"0",-14,-9,-25,208.5,12.5
2014,2014-10-29,"home",0,"Trailblazers",106,0,0,NA,4,23,9,29,13,42,10,19,87,39,29,11,22,17,34,4,"29-20-26-31",18,"Thunder",89,0,0,NA,9,19,5,29,14,43,13,28,81,33,16,2,26,21,44,14,"34-20-23-12",9,0,0,"11",-5,-5,-2,198.5,-9
2014,2014-10-29,"away",0,"Thunder",89,0,0,NA,9,19,5,29,14,43,13,28,81,33,16,2,26,21,44,14,"34-20-23-12",9,"Trailblazers",106,0,0,NA,4,23,9,29,13,42,10,19,87,39,29,11,22,17,34,4,"29-20-26-31",18,0,0,"11",5,5,2,198.5,9
2014,2014-10-30,"home",0,"Cavaliers",90,0,0,NA,5,22,2,22,11,33,19,15,70,32,24,9,20,17,34,10,"25-19-20-26",11,"Knicks",95,0,1,0,9,30,1,26,9,35,15,26,69,37,12,6,18,15,22,10,"18-24-25-28",9,0,0,"9",7,2,-3,202.5,-12.5
2014,2014-10-30,"away",0,"Knicks",95,0,1,0,9,30,1,26,9,35,15,26,69,37,12,6,18,15,22,10,"18-24-25-28",9,"Cavaliers",90,0,0,NA,5,22,2,22,11,33,19,15,70,32,24,9,20,17,34,10,"25-19-20-26",11,0,0,"9",-7,-2,3,202.5,12.5
2014,2014-10-30,"home",0,"Clippers",93,0,0,NA,10,17,4,19,14,33,11,27,87,34,30,7,25,18,34,16,"22-24-24-23",10,"Thunder",90,0,1,0,5,23,2,39,8,47,22,27,65,28,21,6,34,28,32,6,"28-13-21-28",8,0,0,"5",-6,5,8,203,-12.5
2014,2014-10-30,"away",0,"Thunder",90,0,1,0,5,23,2,39,8,47,22,27,65,28,21,6,34,28,32,6,"28-13-21-28",8,"Clippers",93,0,0,NA,10,17,4,19,14,33,11,27,87,34,30,7,25,18,34,16,"22-24-24-23",10,0,0,"5",6,-5,-8,203,12.5
2014,2014-10-30,"home",0,"Magic",98,0,1,1,4,20,1,30,3,33,18,23,72,37,15,6,24,18,36,6,"23-28-15-32",4,"Wizards",105,0,1,0,10,22,0,31,6,37,12,25,80,39,13,7,26,20,38,13,"28-26-28-23",17,0,0,"7",-5,-3,-16,189.5,4.5
2014,2014-10-30,"away",0,"Wizards",105,0,1,0,10,22,0,31,6,37,12,25,80,39,13,7,26,20,38,13,"28-26-28-23",17,"Magic",98,0,1,1,4,20,1,30,3,33,18,23,72,37,15,6,24,18,36,6,"23-28-15-32",4,0,0,"7",5,3,16,189.5,-4.5
2014,2014-10-30,"home",0,"Mavericks",120,0,1,1,8,25,5,31,13,44,9,15,85,47,21,8,23,18,52,13,"36-33-24-27",30,"Jazz",102,0,1,0,6,22,0,25,15,40,16,21,83,36,35,14,18,16,28,13,"20-24-29-29",0,0,0,"0",16,25,20,202.5,-10.5
2014,2014-10-30,"away",0,"Jazz",102,0,1,0,6,22,0,25,15,40,16,21,83,36,35,14,18,16,28,13,"20-24-29-29",0,"Mavericks",120,0,1,1,8,25,5,31,13,44,9,15,85,47,21,8,23,18,52,13,"36-33-24-27",30,0,0,"0",-16,-25,-20,202.5,10.5
2014,2014-10-30,"home",0,"Timberwolves",97,0,1,0,8,18,3,33,10,43,12,21,76,37,10,4,28,19,36,11,"21-24-30-22",19,"Pistons",91,0,1,0,3,20,5,32,14,46,12,24,91,38,21,7,13,8,40,7,"21-23-21-26",4,0,0,"13",0,1,10,205,-5.5
2014,2014-10-30,"away",0,"Pistons",91,0,1,0,3,20,5,32,14,46,12,24,91,38,21,7,13,8,40,7,"21-23-21-26",4,"Timberwolves",97,0,1,0,8,18,3,33,10,43,12,21,76,37,10,4,28,19,36,11,"21-24-30-22",19,0,0,"13",0,-1,-10,205,5.5
2014,2014-10-31,"home",0,"Bucks",93,0,1,1,10,25,11,40,15,55,18,19,88,36,24,9,21,12,46,16,"24-22-27-20",12,"Seventysixers",81,0,1,1,9,20,5,30,12,42,16,18,86,32,23,5,22,12,46,10,"24-23-27-7",9,0,0,"10",0,-1,-1,203,-9
2014,2014-10-31,"away",0,"Seventysixers",81,0,1,1,9,20,5,30,12,42,16,18,86,32,23,5,22,12,46,10,"24-23-27-7",9,"Bucks",93,0,1,1,10,25,11,40,15,55,18,19,88,36,24,9,21,12,46,16,"24-22-27-20",12,0,0,"10",0,1,1,203,9
2014,2014-10-31,"home",0,"Bulls",108,1,0,1,4,25,14,31,11,42,19,28,90,41,31,13,17,13,44,16,"27-25-17-29-10",5,"Cavaliers",114,0,1,0,8,18,4,32,20,52,9,18,104,41,15,3,33,29,58,21,"28-30-20-20-16",10,0,0,"12",-1,-6,-9,193,-3.5
2014,2014-10-31,"away",0,"Cavaliers",114,0,1,0,8,18,4,32,20,52,9,18,104,41,15,3,33,29,58,21,"28-30-20-20-16",10,"Bulls",108,1,0,1,4,25,14,31,11,42,19,28,90,41,31,13,17,13,44,16,"27-25-17-29-10",5,0,0,"12",1,6,9,193,3.5
2014,2014-10-31,"home",0,"Kings",103,0,1,1,6,14,2,35,14,49,10,24,81,34,10,4,35,31,34,10,"26-22-23-32",12,"Trailblazers",94,1,0,1,5,20,8,28,10,38,10,26,83,34,26,9,19,17,36,11,"24-24-23-23",4,0,0,"10",2,0,0,199.5,5
2014,2014-10-31,"away",0,"Trailblazers",94,1,0,1,5,20,8,28,10,38,10,26,83,34,26,9,19,17,36,11,"24-24-23-23",4,"Kings",103,0,1,1,6,14,2,35,14,49,10,24,81,34,10,4,35,31,34,10,"26-22-23-32",12,0,0,"10",-2,0,0,199.5,-5
2014,2014-10-31,"home",0,"Lakers",111,0,2,1,5,24,2,31,9,40,14,35,82,42,20,7,28,20,40,11,"22-34-34-21",7,"Clippers",118,1,0,0,6,25,2,30,6,36,14,26,71,34,33,12,44,38,34,9,"31-31-24-32",15,0,0,"5",-9,-6,4,210,11.5
2014,2014-10-31,"away",0,"Clippers",118,1,0,0,6,25,2,30,6,36,14,26,71,34,33,12,44,38,34,9,"31-31-24-32",15,"Lakers",111,0,2,1,5,24,2,31,9,40,14,35,82,42,20,7,28,20,40,11,"22-34-34-21",7,0,0,"5",9,6,-4,210,-11.5
2014,2014-10-31,"home",0,"Pacers",89,1,0,1,5,19,3,35,11,46,18,15,74,34,21,8,16,13,32,6,"19-34-14-22",13,"Grizzlies",97,1,0,1,11,20,2,29,11,40,9,21,79,35,19,7,27,20,32,16,"23-22-33-19",14,0,0,"4",-4,8,-11,185.5,6.5
2014,2014-10-31,"away",0,"Grizzlies",97,1,0,1,11,20,2,29,11,40,9,21,79,35,19,7,27,20,32,16,"23-22-33-19",14,"Pacers",89,1,0,1,5,19,3,35,11,46,18,15,74,34,21,8,16,13,32,6,"19-34-14-22",13,0,0,"4",4,-8,11,185.5,-6.5
2014,2014-10-31,"home",0,"Suns",94,1,0,1,2,15,5,38,12,50,7,21,87,35,18,2,26,22,54,15,"11-25-31-27",5,"Spurs",89,1,0,2,3,20,3,40,5,45,12,25,78,32,25,8,23,17,36,13,"24-21-26-18",15,0,0,"1",-13,-9,-4,206,1
2014,2014-10-31,"away",0,"Spurs",89,1,0,2,3,20,3,40,5,45,12,25,78,32,25,8,23,17,36,13,"24-21-26-18",15,"Suns",94,1,0,1,2,15,5,38,12,50,7,21,87,35,18,2,26,22,54,15,"11-25-31-27",5,0,0,"1",13,9,4,206,-1
2014,2014-11-01,"home",0,"Hawks",102,0,1,2,10,26,6,34,3,37,12,20,69,35,20,7,33,25,28,15,"27-24-19-32",17,"Pacers",92,1,1,0,5,25,5,33,11,44,18,26,81,31,32,12,21,18,26,5,"18-26-19-29",0,0,0,"0",9,7,7,193.5,-10
2014,2014-11-01,"away",0,"Pacers",92,1,1,0,5,25,5,33,11,44,18,26,81,31,32,12,21,18,26,5,"18-26-19-29",0,"Hawks",102,0,1,2,10,26,6,34,3,37,12,20,69,35,20,7,33,25,28,15,"27-24-19-32",17,0,0,"0",-9,-7,-7,193.5,10
2014,2014-11-01,"home",0,"Hornets",69,1,0,2,10,17,4,39,5,44,20,16,72,26,14,4,18,13,26,10,"15-15-16-23",3,"Grizzlies",71,2,0,0,8,16,0,36,9,45,18,22,80,29,11,3,13,10,32,0,"23-13-15-20",14,0,0,"4",-8,-6,-5,186.5,-3
2014,2014-11-01,"away",0,"Grizzlies",71,2,0,0,8,16,0,36,9,45,18,22,80,29,11,3,13,10,32,0,"23-13-15-20",14,"Hornets",69,1,0,2,10,17,4,39,5,44,20,16,72,26,14,4,18,13,26,10,"15-15-16-23",3,0,0,"4",8,6,5,186.5,3
2014,2014-11-01,"home",0,"Jazz",118,0,2,1,10,19,6,39,13,52,13,15,88,42,26,7,33,27,66,35,"33-26-30-29",29,"Suns",91,2,0,0,8,17,7,28,6,34,11,22,87,36,31,7,15,12,42,21,"22-33-20-16",7,0,0,"3",11,4,14,205,2
2014,2014-11-01,"away",0,"Suns",91,2,0,0,8,17,7,28,6,34,11,22,87,36,31,7,15,12,42,21,"22-33-20-16",7,"Jazz",118,0,2,1,10,19,6,39,13,52,13,15,88,42,26,7,33,27,66,35,"33-26-30-29",29,0,0,"3",-11,-4,-14,205,-2
2014,2014-11-01,"home",0,"Magic",95,0,2,1,3,25,7,31,9,40,14,37,81,38,20,7,24,12,46,17,"26-26-26-17",8,"Raptors",108,1,0,2,4,13,4,35,15,50,7,21,83,33,21,4,48,38,46,15,"29-20-38-21",15,0,0,"9",-3,3,-9,196,6
2014,2014-11-01,"away",0,"Raptors",108,1,0,2,4,13,4,35,15,50,7,21,83,33,21,4,48,38,46,15,"29-20-38-21",15,"Magic",95,0,2,1,3,25,7,31,9,40,14,37,81,38,20,7,24,12,46,17,"26-26-26-17",8,0,0,"9",3,-3,9,196,-6
2014,2014-11-01,"home",0,"Pelicans",104,1,0,3,8,24,4,33,14,47,13,19,89,38,19,7,28,21,46,13,"26-26-37-15",6,"Mavericks",109,1,1,1,4,25,6,33,11,44,12,25,89,46,25,6,19,11,62,13,"32-34-20-23",17,0,0,"5",-6,-14,3,203.5,1
2014,2014-11-01,"away",0,"Mavericks",109,1,1,1,4,25,6,33,11,44,12,25,89,46,25,6,19,11,62,13,"32-34-20-23",17,"Pelicans",104,1,0,3,8,24,4,33,14,47,13,19,89,38,19,7,28,21,46,13,"26-26-37-15",6,0,0,"5",6,14,-3,203.5,-1
2014,2014-11-01,"home",0,"Pistons",90,0,2,1,3,21,3,31,10,41,7,15,76,32,17,1,35,25,48,12,"25-22-28-15",2,"Nets",102,0,1,2,3,18,3,36,12,48,8,23,87,42,26,7,13,11,46,8,"33-26-22-21",14,0,0,"5",-8,-12,-6,196.5,-3
2014,2014-11-01,"away",0,"Nets",102,0,1,2,3,18,3,36,12,48,8,23,87,42,26,7,13,11,46,8,"33-26-22-21",14,"Pistons",90,0,2,1,3,21,3,31,10,41,7,15,76,32,17,1,35,25,48,12,"25-22-28-15",2,0,0,"5",8,12,6,196.5,3
2014,2014-11-01,"home",0,"Rockets",104,2,0,2,9,20,8,39,10,49,17,24,76,32,34,12,40,28,38,16,"37-20-24-23",26,"Celtics",90,1,0,2,10,20,8,30,14,44,10,26,98,37,25,1,18,15,60,22,"22-16-24-28",0,0,0,"0",15,19,19,207,-8
2014,2014-11-01,"away",0,"Celtics",90,1,0,2,10,20,8,30,14,44,10,26,98,37,25,1,18,15,60,22,"22-16-24-28",0,"Rockets",104,2,0,2,9,20,8,39,10,49,17,24,76,32,34,12,40,28,38,16,"37-20-24-23",26,0,0,"0",-15,-19,-19,207,8
2014,2014-11-01,"home",0,"Seventysixers",96,0,2,0,9,28,10,33,4,37,24,21,67,35,23,7,26,19,42,19,"30-24-29-13",4,"Heat",114,1,0,2,16,33,0,26,9,35,16,20,83,41,24,12,29,20,38,19,"32-28-27-27",20,0,0,"15",-2,-6,-4,199.5,9
2014,2014-11-01,"away",0,"Heat",114,1,0,2,16,33,0,26,9,35,16,20,83,41,24,12,29,20,38,19,"32-28-27-27",20,"Seventysixers",96,0,2,0,9,28,10,33,4,37,24,21,67,35,23,7,26,19,42,19,"30-24-29-13",4,0,0,"15",2,6,4,199.5,-9
2014,2014-11-01,"home",0,"Thunder",102,0,2,1,8,24,6,35,6,41,13,20,80,37,20,6,31,22,46,6,"29-26-21-26",26,"Nuggets",91,1,0,2,4,19,10,30,11,41,17,26,80,35,26,7,20,14,42,10,"17-16-23-35",0,0,0,"0",12,22,20,193.5,5
2014,2014-11-01,"away",0,"Nuggets",91,1,0,2,4,19,10,30,11,41,17,26,80,35,26,7,20,14,42,10,"17-16-23-35",0,"Thunder",102,0,2,1,8,24,6,35,6,41,13,20,80,37,20,6,31,22,46,6,"29-26-21-26",26,0,0,"0",-12,-22,-20,193.5,-5
2014,2014-11-01,"home",0,"Timberwolves",105,1,1,1,9,26,4,29,13,42,10,29,85,38,12,4,31,25,40,13,"25-24-32-24",2,"Bulls",106,1,1,0,3,15,8,33,5,38,14,24,69,33,23,9,40,31,34,11,"27-36-22-21",16,0,0,"15",-2,-14,-4,191,2
2014,2014-11-01,"away",0,"Bulls",106,1,1,0,3,15,8,33,5,38,14,24,69,33,23,9,40,31,34,11,"27-36-22-21",16,"Timberwolves",105,1,1,1,9,26,4,29,13,42,10,29,85,38,12,4,31,25,40,13,"25-24-32-24",2,0,0,"15",2,14,4,191,-2
2014,2014-11-01,"home",0,"Warriors",127,1,0,2,10,30,4,31,12,43,20,26,83,46,23,11,28,24,62,35,"29-32-32-34",23,"Lakers",104,0,3,0,9,21,3,20,17,37,22,27,88,41,14,4,25,18,42,16,"35-20-31-18",10,0,0,"8",-6,6,7,209.5,-15.5
2014,2014-11-01,"away",0,"Lakers",104,0,3,0,9,21,3,20,17,37,22,27,88,41,14,4,25,18,42,16,"35-20-31-18",10,"Warriors",127,1,0,2,10,30,4,31,12,43,20,26,83,46,23,11,28,24,62,35,"29-32-32-34",23,0,0,"8",6,-6,-7,209.5,15.5
2014,2014-11-01,"home",0,"Wizards",108,1,1,1,18,28,5,28,6,34,19,21,73,40,13,4,33,24,44,7,"29-20-34-25",17,"Bucks",97,1,1,0,11,18,3,26,16,42,27,28,80,34,22,9,24,20,46,20,"17-27-24-29",0,0,0,"0",12,5,15,198,-9.5
2014,2014-11-01,"away",0,"Bucks",97,1,1,0,11,18,3,26,16,42,27,28,80,34,22,9,24,20,46,20,"17-27-24-29",0,"Wizards",108,1,1,1,18,28,5,28,6,34,19,21,73,40,13,4,33,24,44,7,"29-20-34-25",17,0,0,"0",-12,-5,-15,198,9.5
2014,2014-11-02,"home",0,"Clippers",92,2,0,1,10,23,7,24,11,35,8,25,88,33,31,9,21,17,34,4,"19-32-23-18",10,"Kings",98,1,1,1,4,21,11,37,9,46,19,22,68,34,10,3,33,27,44,4,"25-20-25-28",9,0,0,"5",-6,6,4,205.5,-9.5
2014,2014-11-02,"away",0,"Kings",98,1,1,1,4,21,11,37,9,46,19,22,68,34,10,3,33,27,44,4,"25-20-25-28",9,"Clippers",92,2,0,1,10,23,7,24,11,35,8,25,88,33,31,9,21,17,34,4,"19-32-23-18",10,0,0,"5",6,-6,-4,205.5,9.5
2014,2014-11-02,"home",0,"Heat",107,2,0,0,6,22,6,32,11,43,16,29,70,35,24,9,38,28,36,10,"31-33-23-20",16,"Raptors",102,2,0,0,8,11,5,19,9,28,10,28,79,37,16,4,39,24,46,9,"26-28-23-25",2,0,0,"2",5,10,10,197.5,-3
2014,2014-11-02,"away",0,"Raptors",102,2,0,0,8,11,5,19,9,28,10,28,79,37,16,4,39,24,46,9,"26-28-23-25",2,"Heat",107,2,0,0,6,22,6,32,11,43,16,29,70,35,24,9,38,28,36,10,"31-33-23-20",16,0,0,"2",-5,-10,-10,197.5,3
2014,2014-11-02,"home",0,"Knicks",96,1,1,2,5,23,0,27,8,35,12,26,78,39,16,8,17,10,30,6,"29-23-27-17",15,"Hornets",93,1,1,0,7,20,2,30,8,38,12,16,70,33,15,6,29,21,40,7,"21-29-30-13",3,0,0,"22",8,2,-1,187.5,-3.5
2014,2014-11-02,"away",0,"Hornets",93,1,1,0,7,20,2,30,8,38,12,16,70,33,15,6,29,21,40,7,"21-29-30-13",3,"Knicks",96,1,1,2,5,23,0,27,8,35,12,26,78,39,16,8,17,10,30,6,"29-23-27-17",15,0,0,"22",-8,-2,1,187.5,3.5
2014,2014-11-02,"home",0,"Trailblazers",90,1,1,1,9,20,2,39,17,56,19,19,92,37,27,7,14,9,36,16,"22-26-20-22",3,"Warriors",95,2,0,0,11,22,7,34,7,41,17,16,81,36,19,6,21,17,42,13,"30-21-17-27",12,0,0,"13",-8,-3,0,207,-3
2014,2014-11-02,"away",0,"Warriors",95,2,0,0,11,22,7,34,7,41,17,16,81,36,19,6,21,17,42,13,"30-21-17-27",12,"Trailblazers",90,1,1,1,9,20,2,39,17,56,19,19,92,37,27,7,14,9,36,16,"22-26-20-22",3,0,0,"13",8,3,0,207,3
2014,2014-11-03,"home",0,"Clippers",107,2,1,0,6,28,6,30,5,35,10,17,81,41,23,10,17,15,42,14,"26-30-17-34",15,"Jazz",101,1,2,1,4,24,2,34,9,43,17,20,77,36,27,10,24,19,40,6,"20-23-27-31",2,0,0,"8",6,13,3,205.5,-9
2014,2014-11-03,"away",0,"Jazz",101,1,2,1,4,24,2,34,9,43,17,20,77,36,27,10,24,19,40,6,"20-23-27-31",2,"Clippers",107,2,1,0,6,28,6,30,5,35,10,17,81,41,23,10,17,15,42,14,"26-30-17-34",15,0,0,"8",-6,-13,-3,205.5,9
2014,2014-11-03,"home",0,"Grizzlies",93,3,0,1,5,19,6,43,9,52,11,24,76,31,14,4,37,27,36,6,"20-20-24-29",14,"Pelicans",81,1,1,1,5,14,3,35,14,49,12,30,86,29,24,4,29,19,42,2,"13-20-23-25",1,0,0,"2",7,7,8,187.5,-4.5
