"season","date","site","playoffs","team","pts","wins","losses","rest","steals","assists","blocks","defensive_rebounds","offensive_rebounds","rebounds","turnovers","fouls","field_goals_attempted","field_goals_made","three_pointers_attempted","three_pointers_made","free_throws_attempted","free_throws_made","pts_in_paint","fast_break_pts","quarter_scores","biggest_lead","o_team","o_pts","o_wins","o_losses","o_rest","o_steals","o_assists","o_blocks","o_defensive_rebounds","o_offensive_rebounds","o_rebounds","o_turnovers","o_fouls","o_field_goals_attempted","o_field_goals_made","o_three_pointers_attempted","o_three_pointers_made","o_free_throws_attempted","o_free_throws_made","o_pts_in_paint","o_fast_break_pts","o_quarter_scores","o_biggest_lead","matchup_wins","matchup_losses","lead_changes","margin_after_first","margin_at_half","margin_after_third","total","line"
2013,2013-10-30,"away",0,"Hornets",83,0,0,NA,8,14,6,25,12,37,7,21,90,33,10,4,20,13,42,15,"19-20-22-22",6,"Rockets",96,0,0,NA,4,17,6,40,14,54,18,16,76,36,25,9,24,15,46,7,"17-28-22-29",14,0,0,"5",2,-6,-6,202,12.5
2013,2013-10-30,"home",0,"Seventysixers",114,0,0,NA,16,24,1,32,8,40,18,21,80,43,21,8,24,20,50,26,"33-18-34-29",22,"Heat",110,1,0,0,7,30,0,24,7,31,19,25,85,42,40,16,13,10,36,11,"14-35-45-16",9,0,0,"2",19,2,-9,196,10
2013,2013-10-30,"away",0,"Heat",110,1,0,0,7,30,0,24,7,31,19,25,85,42,40,16,13,10,36,11,"14-35-45-16",9,"Seventysixers",114,0,0,NA,16,24,1,32,8,40,18,21,80,43,21,8,24,20,50,26,"33-18-34-29",22,0,0,"2",-19,-2,9,196,-10
2013,2013-10-30,"home",0,"Spurs",101,0,0,NA,3,25,6,36,4,40,15,18,76,40,20,11,16,10,50,19,"18-30-24-29",21,"Grizzlies",94,0,0,NA,6,24,3,33,11,44,14,15,93,39,15,8,15,8,40,11,"20-7-31-36",6,0,0,"3",-2,21,14,188.5,-6
2013,2013-10-30,"away",0,"Grizzlies",94,0,0,NA,6,24,3,33,11,44,14,15,93,39,15,8,15,8,40,11,"20-7-31-36",6,"Spurs",101,0,0,NA,3,25,6,36,4,40,15,18,76,40,20,11,16,10,50,19,"18-30-24-29",21,0,0,"3",2,-21,-14,188.5,6
2013,2013-10-30,"home",0,"Suns",104,0,0,NA,8,18,5,36,11,47,15,17,83,43,19,4,18,14,52,31,"30-20-31-23",17,"Trailblazers",91,0,0,NA,5,19,5,28,11,39,13,14,81,33,26,8,24,17,24,19,"16-30-23-22",2,0,0,"3",14,4,12,197.5,5
2013,2013-10-30,"away",0,"Trailblazers",91,0,0,NA,5,19,5,28,11,39,13,14,81,33,26,8,24,17,24,19,"16-30-23-22",2,"Suns",104,0,0,NA,8,18,5,36,11,47,15,17,83,43,19,4,18,14,52,31,"30-20-31-23",17,0,0,"3",-14,-4,-12,197.5,-5
2013,2013-10-30,"home",0,"Timberwolves",120,0,0,NA,7,27,3,35,14,49,14,19,100,42,25,8,34,28,46,18,"38-22-27-16-17",17,"Magic",115,0,1,0,7,21,6,40,14,54,18,29,100,47,27,10,18,11,46,11,"27-25-28-23-12",3,0,0,"7",11,8,7,199,-10
2013,2013-10-30,"away",0,"Magic",115,0,1,0,7,21,6,40,14,54,18,29,100,47,27,10,18,11,46,11,"27-25-28-23-12",3,"Timberwolves",120,0,0,NA,7,27,3,35,14,49,14,19,100,42,25,8,34,28,46,18,"38-22-27-16-17",17,0,0,"7",-11,-8,-7,199,10
2013,2013-10-30,"home",0,"Warriors",125,0,0,NA,8,34,9,41,7,48,15,22,86,46,27,15,23,18,40,22,"26-33-37-29",35,"Lakers",94,1,0,0,5,19,4,30,9,39,16,22,89,35,18,8,21,16,40,17,"16-24-23-31",0,0,0,"0",10,19,33,205.5,-13
2013,2013-10-30,"away",0,"Lakers",94,1,0,0,5,19,4,30,9,39,16,22,89,35,18,8,21,16,40,17,"16-24-23-31",0,"Warriors",125,0,0,NA,8,34,9,41,7,48,15,22,86,46,27,15,23,18,40,22,"26-33-37-29",35,0,0,"0",-10,-19,-33,205.5,13
2013,2013-10-31,"home",0,"Bulls",82,0,1,1,5,20,3,35,13,48,18,16,76,31,16,3,19,17,46,14,"26-17-28-11",13,"Knicks",81,1,0,0,12,20,8,29,13,42,15,24,86,31,24,9,14,10,24,12,"16-22-23-20",2,0,0,"9",10,5,10,188.5,-7.5
2013,2013-10-31,"away",0,"Knicks",81,1,0,0,12,20,8,29,13,42,15,24,86,31,24,9,14,10,24,12,"16-22-23-20",2,"Bulls",82,0,1,1,5,20,3,35,13,48,18,16,76,31,16,3,19,17,46,14,"26-17-28-11",13,0,0,"9",-10,-5,-10,188.5,7.5
2013,2013-10-31,"home",0,"Clippers",126,0,1,1,15,27,4,28,16,44,18,30,85,42,28,9,50,33,48,22,"36-32-25-33",19,"Warriors",115,1,0,0,7,26,2,23,10,33,24,35,76,40,21,12,33,23,42,17,"26-29-25-35",5,0,0,"2",10,13,13,205,-7
2013,2013-10-31,"away",0,"Warriors",115,1,0,0,7,26,2,23,10,33,24,35,76,40,21,12,33,23,42,17,"26-29-25-35",5,"Clippers",126,0,1,1,15,27,4,28,16,44,18,30,85,42,28,9,50,33,48,22,"36-32-25-33",19,0,0,"2",-10,-13,-13,205,7
2013,2013-11-01,"home",0,"Hornets",90,0,1,1,7,21,8,32,5,37,15,20,73,33,12,3,34,21,38,17,"30-24-21-15",11,"Cavaliers",84,1,0,1,9,14,1,31,11,42,17,29,84,32,18,4,22,16,36,12,"23-26-17-18",1,0,0,"2",7,5,9,190,2.5
2013,2013-11-01,"away",0,"Cavaliers",84,1,0,1,9,14,1,31,11,42,17,29,84,32,18,4,22,16,36,12,"23-26-17-18",1,"Hornets",90,0,1,1,7,21,8,32,5,37,15,20,73,33,12,3,34,21,38,17,"30-24-21-15",11,0,0,"2",-7,-5,-9,190,-2.5
2013,2013-11-01,"home",0,"Celtics",98,0,1,1,5,13,7,34,18,52,17,29,76,34,16,4,38,26,50,11,"29-34-20-15",22,"Bucks",105,0,1,1,10,18,7,24,17,41,7,24,84,35,15,6,34,29,46,10,"16-31-24-34",7,0,0,"2",13,16,12,187.5,-2
2013,2013-11-01,"away",0,"Bucks",105,0,1,1,10,18,7,24,17,41,7,24,84,35,15,6,34,29,46,10,"16-31-24-34",7,"Celtics",98,0,1,1,5,13,7,34,18,52,17,29,76,34,16,4,38,26,50,11,"29-34-20-15",22,0,0,"2",-13,-16,-12,187.5,2
2013,2013-11-01,"home",0,"Grizzlies",111,0,1,1,13,25,4,32,6,38,20,21,77,40,18,6,30,25,48,24,"17-30-20-28-16",10,"Pistons",108,1,0,1,10,21,6,26,15,41,19,26,89,42,21,7,24,17,56,25,"21-20-28-26-13",7,0,0,"9",-4,6,-2,188,-7.5
2013,2013-11-01,"away",0,"Pistons",108,1,0,1,10,21,6,26,15,41,19,26,89,42,21,7,24,17,56,25,"21-20-28-26-13",7,"Grizzlies",111,0,1,1,13,25,4,32,6,38,20,21,77,40,18,6,30,25,48,24,"17-30-20-28-16",10,0,0,"9",4,-6,2,188,7.5
2013,2013-11-01,"home",0,"Hawks",102,0,1,1,7,24,3,30,7,37,13,12,77,36,23,10,31,20,40,8,"25-24-30-23",18,"Raptors",95,1,0,1,5,15,6,32,10,42,12,25,88,40,23,7,14,8,48,8,"24-15-29-27",4,0,0,"21",1,10,11,196,-3.5
2013,2013-11-01,"away",0,"Raptors",95,1,0,1,5,15,6,32,10,42,12,25,88,40,23,7,14,8,48,8,"24-15-29-27",4,"Hawks",102,0,1,1,7,24,3,30,7,37,13,12,77,36,23,10,31,20,40,8,"25-24-30-23",18,0,0,"21",-1,-10,-11,196,3.5
2013,2013-11-01,"home",0,"Kings",101,1,0,1,7,21,5,25,10,35,9,27,79,36,17,6,32,23,40,12,"22-23-32-24",4,"Clippers",110,1,1,0,4,26,5,29,10,39,15,29,70,35,24,12,34,28,26,16,"24-30-25-31",15,0,0,"7",-2,-9,-2,200,3.5
2013,2013-11-01,"away",0,"Clippers",110,1,1,0,4,26,5,29,10,39,15,29,70,35,24,12,34,28,26,16,"24-30-25-31",15,"Kings",101,1,0,1,7,21,5,25,10,35,9,27,79,36,17,6,32,23,40,12,"22-23-32-24",4,0,0,"7",2,9,2,200,-3.5
2013,2013-11-01,"home",0,"Lakers",85,1,1,1,4,22,7,38,8,46,12,19,82,30,27,8,24,17,32,10,"23-19-19-24",15,"Spurs",91,1,0,1,7,20,0,38,12,50,12,18,94,38,21,5,14,10,40,8,"16-25-22-28",6,0,0,"21",7,1,-2,207.5,7.5
2013,2013-11-01,"away",0,"Spurs",91,1,0,1,7,20,0,38,12,50,12,18,94,38,21,5,14,10,40,8,"16-25-22-28",6,"Lakers",85,1,1,1,4,22,7,38,8,46,12,19,82,30,27,8,24,17,32,10,"23-19-19-24",15,0,0,"21",-7,-1,2,207.5,-7.5
2013,2013-11-01,"home",0,"Magic",110,0,2,1,11,22,7,39,5,44,18,19,70,39,22,11,27,21,34,15,"22-31-32-25",30,"Pelicans",90,0,1,1,7,16,5,27,17,44,12,21,92,32,12,6,26,20,36,15,"20-15-25-30",2,0,0,"1",2,18,25,195,3.5
2013,2013-11-01,"away",0,"Pelicans",90,0,1,1,7,16,5,27,17,44,12,21,92,32,12,6,26,20,36,15,"20-15-25-30",2,"Magic",110,0,2,1,11,22,7,39,5,44,18,19,70,39,22,11,27,21,34,15,"22-31-32-25",30,0,0,"1",-2,-18,-25,195,-3.5
2013,2013-11-01,"home",0,"Nets",101,0,1,1,5,21,5,33,7,40,18,29,68,33,16,8,39,27,32,10,"27-20-31-23",16,"Heat",100,1,1,1,10,24,2,26,4,30,15,29,67,32,14,7,36,29,40,7,"18-29-20-33",3,0,0,"5",9,0,11,194.5,3.5
2013,2013-11-01,"away",0,"Heat",100,1,1,1,10,24,2,26,4,30,15,29,67,32,14,7,36,29,40,7,"18-29-20-33",3,"Nets",101,0,1,1,5,21,5,33,7,40,18,29,68,33,16,8,39,27,32,10,"27-20-31-23",16,0,0,"5",-9,0,-11,194.5,-3.5
2013,2013-11-01,"home",0,"Nuggets",98,0,1,1,6,14,5,35,20,55,4,19,99,36,18,6,34,20,50,10,"23-27-21-27",4,"Trailblazers",113,0,1,1,3,25,5,39,16,55,7,25,103,44,22,14,15,11,32,13,"24-40-27-22",26,0,0,"7",-1,-14,-20,198,-4.5
2013,2013-11-01,"away",0,"Trailblazers",113,0,1,1,3,25,5,39,16,55,7,25,103,44,22,14,15,11,32,13,"24-40-27-22",26,"Nuggets",98,0,1,1,6,14,5,35,20,55,4,19,99,36,18,6,34,20,50,10,"23-27-21-27",4,0,0,"7",1,14,20,198,4.5
2013,2013-11-01,"home",0,"Rockets",113,1,0,1,11,17,4,38,13,51,22,20,73,34,29,11,51,34,40,19,"38-23-24-28",22,"Mavericks",105,1,0,1,9,20,7,27,16,43,14,37,100,38,27,9,25,20,44,17,"22-28-22-33",1,0,0,"1",16,11,13,207,-6.5
2013,2013-11-01,"away",0,"Mavericks",105,1,0,1,9,20,7,27,16,43,14,37,100,38,27,9,25,20,44,17,"22-28-22-33",1,"Rockets",113,1,0,1,11,17,4,38,13,51,22,20,73,34,29,11,51,34,40,19,"38-23-24-28",22,0,0,"1",-16,-11,-13,207,6.5
2013,2013-11-01,"home",0,"Suns",87,1,0,1,10,15,10,30,16,46,16,24,83,31,22,6,24,19,40,24,"29-14-20-24",6,"Jazz",84,0,1,1,3,20,1,31,22,53,20,20,85,31,17,5,27,17,36,14,"23-23-16-22",8,0,0,"12",6,-3,1,196,-3.5
2013,2013-11-01,"away",0,"Jazz",84,0,1,1,3,20,1,31,22,53,20,20,85,31,17,5,27,17,36,14,"23-23-16-22",8,"Suns",87,1,0,1,10,15,10,30,16,46,16,24,83,31,22,6,24,19,40,24,"29-14-20-24",6,0,0,"12",-6,3,-1,196,3.5
2013,2013-11-01,"home",0,"Timberwolves",100,1,0,1,14,21,2,35,9,44,15,21,77,33,20,8,33,26,44,17,"34-25-29-12",34,"Thunder",81,1,0,1,5,16,6,28,14,42,21,28,83,29,31,7,19,16,20,2,"19-20-21-21",2,0,0,"1",15,20,28,202,-2.5
2013,2013-11-01,"away",0,"Thunder",81,1,0,1,5,16,6,28,14,42,21,28,83,29,31,7,19,16,20,2,"19-20-21-21",2,"Timberwolves",100,1,0,1,14,21,2,35,9,44,15,21,77,33,20,8,33,26,44,17,"34-25-29-12",34,0,0,"1",-15,-20,-28,202,2.5
2013,2013-11-01,"home",0,"Wizards",102,0,1,1,14,23,6,31,15,46,17,16,94,41,26,9,17,11,54,34,"33-21-20-28",14,"Seventysixers",109,1,0,1,8,26,6,37,9,46,19,17,94,48,23,6,14,7,74,20,"21-23-30-35",9,0,0,"1",12,10,0,199.5,-9.5
2013,2013-11-01,"away",0,"Seventysixers",109,1,0,1,8,26,6,37,9,46,19,17,94,48,23,6,14,7,74,20,"21-23-30-35",9,"Wizards",102,0,1,1,14,23,6,31,15,46,17,16,94,41,26,9,17,11,54,34,"33-21-20-28",14,0,0,"1",-12,-10,0,199.5,9.5
2013,2013-11-02,"home",0,"Bucks",90,1,1,0,7,25,5,32,6,38,13,26,84,37,17,6,18,10,48,11,"19-27-19-25",5,"Raptors",97,1,1,0,6,19,0,42,18,60,17,22,78,31,23,7,38,28,38,13,"25-26-26-20",13,0,0,"3",-6,-5,-12,192.5,0
2013,2013-11-02,"away",0,"Raptors",97,1,1,0,6,19,0,42,18,60,17,22,78,31,23,7,38,28,38,13,"25-26-26-20",13,"Bucks",90,1,1,0,7,25,5,32,6,38,13,26,84,37,17,6,18,10,48,11,"19-27-19-25",5,0,0,"3",6,5,12,192.5,0
2013,2013-11-02,"home",0,"Jazz",93,0,2,0,9,12,6,24,15,39,15,25,81,34,22,4,27,21,38,8,"24-32-17-20",19,"Rockets",104,2,0,0,6,16,7,31,9,40,18,23,67,34,22,9,35,27,48,21,"16-24-33-31",11,0,0,"6",8,16,0,199.5,6
2013,2013-11-02,"away",0,"Rockets",104,2,0,0,6,16,7,31,9,40,18,23,67,34,22,9,35,27,48,21,"16-24-33-31",11,"Jazz",93,0,2,0,9,12,6,24,15,39,15,25,81,34,22,4,27,21,38,8,"24-32-17-20",19,0,0,"6",-8,-16,0,199.5,-6
2013,2013-11-02,"home",0,"Mavericks",111,1,1,0,12,18,4,31,14,45,11,20,80,32,19,7,46,40,40,20,"32-17-24-38",21,"Grizzlies",99,1,1,0,6,20,2,34,17,51,17,34,87,37,16,3,26,22,48,23,"16-27-20-36",4,0,0,"1",16,6,10,194.5,-3
2013,2013-11-02,"away",0,"Grizzlies",99,1,1,0,6,20,2,34,17,51,17,34,87,37,16,3,26,22,48,23,"16-27-20-36",4,"Mavericks",111,1,1,0,12,18,4,31,14,45,11,20,80,32,19,7,46,40,40,20,"32-17-24-38",21,0,0,"1",-16,-6,-10,194.5,3
2013,2013-11-02,"home",0,"Pacers",89,2,0,2,6,24,6,41,10,51,20,16,77,32,28,10,20,15,28,12,"21-22-19-27",19,"Cavaliers",74,1,1,0,15,11,1,31,6,37,16,25,83,29,15,3,15,13,24,17,"16-21-18-19",4,0,0,"4",5,6,7,187.5,-8.5
2013,2013-11-02,"away",0,"Cavaliers",74,1,1,0,15,11,1,31,6,37,16,25,83,29,15,3,15,13,24,17,"16-21-18-19",4,"Pacers",89,2,0,2,6,24,6,41,10,51,20,16,77,32,28,10,20,15,28,12,"21-22-19-27",19,0,0,"4",-5,-6,-7,187.5,8.5
2013,2013-11-02,"home",0,"Pelicans",105,0,2,0,10,30,18,35,8,43,17,26,75,37,13,7,28,24,42,12,"33-23-21-28",27,"Hornets",84,1,1,0,8,13,4,27,14,41,13,22,80,30,21,3,36,21,32,5,"15-26-21-22",0,0,0,"0",18,15,15,187.5,-8.5
2013,2013-11-02,"away",0,"Hornets",84,1,1,0,8,13,4,27,14,41,13,22,80,30,21,3,36,21,32,5,"15-26-21-22",0,"Pelicans",105,0,2,0,10,30,18,35,8,43,17,26,75,37,13,7,28,24,42,12,"33-23-21-28",27,0,0,"0",-18,-15,-15,187.5,8.5
2013,2013-11-02,"home",0,"Seventysixers",107,2,0,0,8,24,6,29,10,39,15,18,86,42,22,11,18,12,44,10,"22-27-33-25",3,"Bulls",104,1,1,1,8,28,5,34,17,51,18,14,93,42,14,3,19,17,56,23,"34-30-19-21",20,0,0,"8",-12,-15,-1,194.5,8.5
2013,2013-11-02,"away",0,"Bulls",104,1,1,1,8,28,5,34,17,51,18,14,93,42,14,3,19,17,56,23,"34-30-19-21",20,"Seventysixers",107,2,0,0,8,24,6,29,10,39,15,18,86,42,22,11,18,12,44,10,"22-27-33-25",3,0,0,"8",12,15,1,194.5,-8.5
2013,2013-11-02,"home",0,"Trailblazers",115,1,1,0,3,29,7,32,7,39,16,15,81,45,20,8,19,17,34,7,"21-29-32-33",13,"Spurs",105,2,0,0,6,24,2,23,12,35,12,25,94,47,12,6,8,5,52,2,"19-20-35-31",2,0,0,"4",2,11,8,197.5,1
2013,2013-11-02,"away",0,"Spurs",105,2,0,0,6,24,2,23,12,35,12,25,94,47,12,6,8,5,52,2,"19-20-35-31",2,"Trailblazers",115,1,1,0,3,29,7,32,7,39,16,15,81,45,20,8,19,17,34,7,"21-29-32-33",13,0,0,"4",-2,-11,-8,197.5,-1
2013,2013-11-02,"home",0,"Warriors",98,1,1,1,8,28,7,39,5,44,18,22,76,39,27,11,12,9,36,16,"27-29-23-19",27,"Kings",87,1,1,0,9,16,1,32,16,48,14,18,87,30,26,6,24,21,38,17,"17-19-23-28",1,0,0,"2",10,20,20,207.5,-10.5
2013,2013-11-02,"away",0,"Kings",87,1,1,0,9,16,1,32,16,48,14,18,87,30,26,6,24,21,38,17,"17-19-23-28",1,"Warriors",98,1,1,1,8,28,7,39,5,44,18,22,76,39,27,11,12,9,36,16,"27-29-23-19",27,0,0,"2",-10,-20,-20,207.5,10.5
2013,2013-11-03,"home",0,"Heat",103,1,2,1,9,32,6,24,8,32,16,18,70,37,27,11,27,18,36,10,"33-28-26-16",23,"Wizards",93,0,2,1,8,22,2,24,17,41,20,26,82,35,30,12,16,11,34,8,"27-21-16-29",7,0,0,"1",6,13,23,200,-13
2013,2013-11-03,"away",0,"Wizards",93,0,2,1,8,22,2,24,17,41,20,26,82,35,30,12,16,11,34,8,"27-21-16-29",7,"Heat",103,1,2,1,9,32,6,24,8,32,16,18,70,37,27,11,27,18,36,10,"33-28-26-16",23,0,0,"1",-6,-13,-23,200,13
2013,2013-11-03,"home",0,"Knicks",100,1,1,2,7,21,3,35,14,49,16,26,89,40,32,9,13,11,46,14,"19-30-29-22",5,"Timberwolves",109,2,0,1,9,23,1,33,10,43,12,16,79,35,27,10,38,29,42,23,"40-24-29-16",23,0,0,"1",-21,-15,-15,195,-3.5
2013,2013-11-03,"away",0,"Timberwolves",109,2,0,1,9,23,1,33,10,43,12,16,79,35,27,10,38,29,42,23,"40-24-29-16",23,"Knicks",100,1,1,2,7,21,3,35,14,49,16,26,89,40,32,9,13,11,46,14,"19-30-29-22",5,0,0,"1",21,15,15,195,3.5
2013,2013-11-03,"home",0,"Lakers",105,1,2,1,5,27,7,47,6,53,13,24,89,38,25,9,24,20,36,12,"33-29-26-17",21,"Hawks",103,1,1,1,9,26,3,42,10,52,11,22,90,40,22,9,26,14,40,15,"22-27-27-27",3,0,0,"1",11,13,12,204.5,1
2013,2013-11-03,"away",0,"Hawks",103,1,1,1,9,26,3,42,10,52,11,22,90,40,22,9,26,14,40,15,"22-27-27-27",3,"Lakers",105,1,2,1,5,27,7,47,6,53,13,24,89,38,25,9,24,20,36,12,"33-29-26-17",21,0,0,"1",-11,-13,-12,204.5,-1
2013,2013-11-03,"home",0,"Magic",107,1,2,1,7,19,4,41,13,54,15,19,89,42,17,7,22,16,42,12,"22-19-33-33",23,"Nets",86,1,1,1,5,23,8,31,11,42,12,23,89,34,17,4,15,14,26,3,"22-16-21-27",3,0,0,"12",0,3,15,195.5,5.5
