"season","date","site","playoffs","team","pts","wins","losses","rest","steals","assists","blocks","defensive_rebounds","offensive_rebounds","rebounds","turnovers","fouls","field_goals_attempted","field_goals_made","three_pointers_attempted","three_pointers_made","free_throws_attempted","free_throws_made","pts_in_paint","fast_break_pts","quarter_scores","biggest_lead","o_team","o_pts","o_wins","o_losses","o_rest","o_steals","o_assists","o_blocks","o_defensive_rebounds","o_offensive_rebounds","o_rebounds","o_turnovers","o_fouls","o_field_goals_attempted","o_field_goals_made","o_three_pointers_attempted","o_three_pointers_made","o_free_throws_attempted","o_free_throws_made","o_pts_in_paint","o_fast_break_pts","o_quarter_scores","o_biggest_lead","matchup_wins","matchup_losses","lead_changes","margin_after_first","margin_at_half","margin_after_third","total","line"
2006,2006-11-01,"home",0,"Grizzlies",117,0,0,NA,6,14,8,35,23,58,13,32,105,42,21,6,45,27,58,4,"25-21-14-29-11-8-9",10,"Knicks",118,0,0,NA,6,22,7,38,18,56,23,42,95,40,22,10,36,28,50,30,"20-31-20-18-11-8-10",19,0,0,NA,5,-5,-11,192,-5
2006,2006-11-01,"away",0,"Knicks",118,0,0,NA,6,22,7,38,18,56,23,42,95,40,22,10,36,28,50,30,"20-31-20-18-11-8-10",19,"Grizzlies",117,0,0,NA,6,14,8,35,23,58,13,32,105,42,21,6,45,27,58,4,"25-21-14-29-11-8-9",10,0,0,NA,-5,5,11,192,5
2006,2006-11-01,"home",0,"Jazz",107,0,0,NA,6,19,3,36,11,47,16,25,74,39,10,3,31,26,34,10,"35-25-25-22",20,"Rockets",97,0,0,NA,7,19,3,26,10,36,13,22,74,32,22,10,36,23,26,6,"26-22-24-25",4,0,0,NA,9,12,13,182.5,0
2006,2006-11-01,"away",0,"Rockets",97,0,0,NA,7,19,3,26,10,36,13,22,74,32,22,10,36,23,26,6,"26-22-24-25",4,"Jazz",107,0,0,NA,6,19,3,36,11,47,16,25,74,39,10,3,31,26,34,10,"35-25-25-22",20,0,0,NA,-9,-12,-13,182.5,0
2006,2006-11-01,"home",0,"Magic",109,0,0,NA,7,21,7,30,6,36,23,23,59,35,8,6,42,33,44,17,"32-31-23-23",25,"Bulls",94,1,0,0,7,21,0,16,11,27,15,31,82,37,20,6,24,14,38,9,"20-25-25-24",0,0,0,NA,12,18,16,187,1
2006,2006-11-01,"away",0,"Bulls",94,1,0,0,7,21,0,16,11,27,15,31,82,37,20,6,24,14,38,9,"20-25-25-24",0,"Magic",109,0,0,NA,7,21,7,30,6,36,23,23,59,35,8,6,42,33,44,17,"32-31-23-23",25,0,0,NA,-12,-18,-16,187,-1
2006,2006-11-01,"home",0,"Nets",102,0,0,NA,2,28,5,43,9,52,23,26,78,40,18,3,24,19,44,20,"28-25-21-28",14,"Raptors",92,0,0,NA,8,21,5,31,7,38,15,27,94,37,20,4,20,14,40,21,"27-22-21-22",4,0,0,NA,1,4,4,201,-7
2006,2006-11-01,"away",0,"Raptors",92,0,0,NA,8,21,5,31,7,38,15,27,94,37,20,4,20,14,40,21,"27-22-21-22",4,"Nets",102,0,0,NA,2,28,5,43,9,52,23,26,78,40,18,3,24,19,44,20,"28-25-21-28",14,0,0,NA,-1,-4,-4,201,7
2006,2006-11-01,"home",0,"Pistons",97,0,0,NA,3,19,9,35,13,48,22,23,72,31,21,8,34,27,28,11,"21-24-27-25",0,"Bucks",105,0,0,NA,12,26,0,27,11,38,8,25,93,43,14,2,25,17,70,14,"30-25-23-27",14,0,0,NA,-9,-10,-6,194,-7
2006,2006-11-01,"away",0,"Bucks",105,0,0,NA,12,26,0,27,11,38,8,25,93,43,14,2,25,17,70,14,"30-25-23-27",14,"Pistons",97,0,0,NA,3,19,9,35,13,48,22,23,72,31,21,8,34,27,28,11,"21-24-27-25",0,0,0,NA,9,10,6,194,7
2006,2006-11-01,"home",0,"Seventysixers",88,0,0,NA,10,19,6,32,15,47,16,22,74,31,9,3,25,23,36,13,"29-20-24-15",23,"Hawks",75,0,0,NA,9,11,4,25,17,42,18,24,78,26,17,4,22,19,34,11,"14-21-23-17",0,0,0,NA,15,14,15,200.5,-6
2006,2006-11-01,"away",0,"Hawks",75,0,0,NA,9,11,4,25,17,42,18,24,78,26,17,4,22,19,34,11,"14-21-23-17",0,"Seventysixers",88,0,0,NA,10,19,6,32,15,47,16,22,74,31,9,3,25,23,36,13,"29-20-24-15",23,0,0,NA,-15,-14,-15,200.5,6
2006,2006-11-01,"home",0,"Suns",112,0,1,0,5,21,6,31,8,39,15,25,77,41,15,4,30,26,48,17,"24-24-29-35",14,"Clippers",104,0,0,NA,5,12,3,27,17,44,14,26,89,38,10,4,29,24,30,2,"20-25-29-30",7,0,0,NA,4,3,3,212,-4
2006,2006-11-01,"away",0,"Clippers",104,0,0,NA,5,12,3,27,17,44,14,26,89,38,10,4,29,24,30,2,"20-25-29-30",7,"Suns",112,0,1,0,5,21,6,31,8,39,15,25,77,41,15,4,30,26,48,17,"24-24-29-35",14,0,0,NA,-4,-3,-3,212,4
2006,2006-11-01,"home",0,"Supersonics",106,0,0,NA,9,23,4,19,15,34,13,25,90,41,19,6,20,18,56,24,"24-27-27-28",12,"Trailblazers",110,0,0,NA,6,13,6,30,10,40,14,21,73,40,10,2,35,28,54,8,"20-28-28-34",4,0,0,NA,4,3,2,194,-8.5
2006,2006-11-01,"away",0,"Trailblazers",110,0,0,NA,6,13,6,30,10,40,14,21,73,40,10,2,35,28,54,8,"20-28-28-34",4,"Supersonics",106,0,0,NA,9,23,4,19,15,34,13,25,90,41,19,6,20,18,56,24,"24-27-27-28",12,0,0,NA,-4,-3,-2,194,8.5
2006,2006-11-01,"home",0,"Timberwolves",92,0,0,NA,7,19,7,32,6,38,19,26,72,35,9,4,20,18,32,5,"23-20-21-28",10,"Kings",83,0,0,NA,10,13,2,29,22,51,18,21,89,31,15,3,25,18,40,4,"16-25-25-17",7,0,0,NA,7,2,-2,185,-5.5
2006,2006-11-01,"away",0,"Kings",83,0,0,NA,10,13,2,29,22,51,18,21,89,31,15,3,25,18,40,4,"16-25-25-17",7,"Timberwolves",92,0,0,NA,7,19,7,32,6,38,19,26,72,35,9,4,20,18,32,5,"23-20-21-28",10,0,0,NA,-7,-2,2,185,5.5
2006,2006-11-01,"home",0,"Warriors",98,0,0,NA,6,18,4,34,12,46,10,31,82,34,19,3,42,27,44,19,"22-26-25-25",6,"Lakers",110,1,0,0,6,29,4,36,19,55,16,30,86,39,17,5,41,27,56,11,"22-27-38-23",18,0,0,NA,0,-1,-14,203,-7
2006,2006-11-01,"away",0,"Lakers",110,1,0,0,6,29,4,36,19,55,16,30,86,39,17,5,41,27,56,11,"22-27-38-23",18,"Warriors",98,0,0,NA,6,18,4,34,12,46,10,31,82,34,19,3,42,27,44,19,"22-26-25-25",6,0,0,NA,0,1,14,203,7
2006,2006-11-02,"home",0,"Clippers",96,0,1,0,5,20,6,33,5,38,18,26,82,35,19,7,26,19,28,4,"18-31-16-31",7,"Nuggets",95,0,0,NA,9,24,6,43,13,56,19,27,88,34,23,4,30,23,42,14,"24-24-22-25",10,0,0,NA,-6,1,-5,207.5,-3
2006,2006-11-02,"away",0,"Nuggets",95,0,0,NA,9,24,6,43,13,56,19,27,88,34,23,4,30,23,42,14,"24-24-22-25",10,"Clippers",96,0,1,0,5,20,6,33,5,38,18,26,82,35,19,7,26,19,28,4,"18-31-16-31",7,0,0,NA,6,-1,5,207.5,3
2006,2006-11-02,"home",0,"Mavericks",91,0,0,NA,5,15,7,26,13,39,11,28,88,38,16,5,16,10,30,4,"27-24-24-16",10,"Spurs",97,0,0,NA,6,20,5,32,7,39,12,16,69,34,11,4,37,25,34,8,"26-19-27-25",8,0,0,NA,1,6,3,184.5,-3
2006,2006-11-02,"away",0,"Spurs",97,0,0,NA,6,20,5,32,7,39,12,16,69,34,11,4,37,25,34,8,"26-19-27-25",8,"Mavericks",91,0,0,NA,5,15,7,26,13,39,11,28,88,38,16,5,16,10,30,4,"27-24-24-16",10,0,0,NA,-1,-6,-3,184.5,3
2006,2006-11-03,"home",0,"Bulls",88,1,1,1,14,18,8,35,8,43,23,29,78,32,9,2,29,22,42,18,"17-23-22-26",15,"Kings",89,0,1,1,12,17,4,34,9,43,26,28,73,27,15,5,37,30,28,13,"14-20-28-27",5,0,0,NA,3,6,0,182.5,-5.5
2006,2006-11-03,"away",0,"Kings",89,0,1,1,12,17,4,34,9,43,26,28,73,27,15,5,37,30,28,13,"14-20-28-27",5,"Bulls",88,1,1,1,14,18,8,35,8,43,23,29,78,32,9,2,29,22,42,18,"17-23-22-26",15,0,0,NA,-3,-6,0,182.5,5.5
2006,2006-11-03,"home",0,"Celtics",88,0,1,1,4,23,4,36,8,44,15,19,75,34,12,5,20,15,34,4,"25-21-24-18",8,"Pistons",101,0,1,1,7,26,5,32,16,48,6,17,88,37,13,4,30,23,40,2,"24-21-28-28",16,0,0,NA,1,1,-3,193,2
2006,2006-11-03,"away",0,"Pistons",101,0,1,1,7,26,5,32,16,48,6,17,88,37,13,4,30,23,40,2,"24-21-28-28",16,"Celtics",88,0,1,1,4,23,4,36,8,44,15,19,75,34,12,5,20,15,34,4,"25-21-24-18",8,0,0,NA,-1,-1,3,193,-2
2006,2006-11-03,"home",0,"Grizzlies",96,0,1,1,10,20,4,29,19,48,13,23,87,31,22,10,28,24,38,7,"24-20-16-36",14,"Hornets",83,0,1,1,6,22,9,32,5,37,19,28,68,32,13,3,29,16,36,12,"21-26-23-13",12,0,0,NA,3,-3,-10,189.5,-5
2006,2006-11-03,"away",0,"Hornets",83,0,1,1,6,22,9,32,5,37,19,28,68,32,13,3,29,16,36,12,"21-26-23-13",12,"Grizzlies",96,0,1,1,10,20,4,29,19,48,13,23,87,31,22,10,28,24,38,7,"24-20-16-36",14,0,0,NA,-3,3,10,189.5,5
2006,2006-11-03,"home",0,"Hawks",102,0,1,1,8,17,5,23,15,38,13,25,82,39,14,4,31,20,42,18,"21-26-25-30",17,"Knicks",92,1,0,1,2,18,2,29,11,40,17,28,72,33,9,1,34,25,50,10,"22-15-29-26",7,0,0,NA,-1,10,6,205,-3
2006,2006-11-03,"away",0,"Knicks",92,1,0,1,2,18,2,29,11,40,17,28,72,33,9,1,34,25,50,10,"22-15-29-26",7,"Hawks",102,0,1,1,8,17,5,23,15,38,13,25,82,39,14,4,31,20,42,18,"21-26-25-30",17,0,0,NA,1,-10,-6,205,3
2006,2006-11-03,"home",0,"Heat",91,0,1,2,6,17,6,37,9,46,17,22,76,35,16,5,23,16,46,10,"21-22-22-26",7,"Nets",85,1,0,1,5,12,2,32,8,40,16,21,77,30,20,6,22,19,28,18,"24-17-21-23",6,0,0,NA,-3,2,3,185,-4.5
2006,2006-11-03,"away",0,"Nets",85,1,0,1,5,12,2,32,8,40,16,21,77,30,20,6,22,19,28,18,"24-17-21-23",6,"Heat",91,0,1,2,6,17,6,37,9,46,17,22,76,35,16,5,23,16,46,10,"21-22-22-26",7,0,0,NA,3,-2,-3,185,4.5
2006,2006-11-03,"home",0,"Lakers",118,2,0,1,5,22,7,35,8,43,18,16,65,36,16,9,48,37,44,7,"38-27-21-32",20,"Supersonics",112,0,1,1,12,23,2,25,15,40,9,30,98,44,31,11,16,13,50,4,"26-30-32-24",5,0,0,NA,12,9,-2,209.5,-5.5
2006,2006-11-03,"away",0,"Supersonics",112,0,1,1,12,23,2,25,15,40,9,30,98,44,31,11,16,13,50,4,"26-30-32-24",5,"Lakers",118,2,0,1,5,22,7,35,8,43,18,16,65,36,16,9,48,37,44,7,"38-27-21-32",20,0,0,NA,-12,-9,2,209.5,5.5
2006,2006-11-03,"home",0,"Magic",103,1,0,1,7,18,3,30,14,44,23,28,73,39,9,2,33,23,48,20,"24-28-26-25",4,"Seventysixers",105,1,0,1,11,23,3,19,3,22,15,29,66,37,11,8,33,23,26,14,"26-27-24-28",9,0,0,NA,-2,-1,1,191.5,-5.5
2006,2006-11-03,"away",0,"Seventysixers",105,1,0,1,11,23,3,19,3,22,15,29,66,37,11,8,33,23,26,14,"26-27-24-28",9,"Magic",103,1,0,1,7,18,3,30,14,44,23,28,73,39,9,2,33,23,48,20,"24-28-26-25",4,0,0,NA,2,1,-1,191.5,5.5
2006,2006-11-03,"home",0,"Nuggets",109,0,1,0,4,23,3,25,11,36,15,27,85,43,12,4,27,19,54,24,"27-30-34-18",8,"Timberwolves",112,1,0,1,7,22,4,28,13,41,16,25,81,42,11,3,33,25,50,12,"26-27-31-28",9,0,0,NA,1,4,7,200.5,-5.5
2006,2006-11-03,"away",0,"Timberwolves",112,1,0,1,7,22,4,28,13,41,16,25,81,42,11,3,33,25,50,12,"26-27-31-28",9,"Nuggets",109,0,1,0,4,23,3,25,11,36,15,27,85,43,12,4,27,19,54,24,"27-30-34-18",8,0,0,NA,-1,-4,-7,200.5,5.5
2006,2006-11-03,"home",0,"Pacers",91,1,0,1,7,21,7,23,11,34,12,23,80,32,26,7,24,20,26,7,"20-20-32-19",5,"Pelicans",100,1,0,1,2,16,4,34,19,53,15,22,84,37,14,3,27,23,40,14,"26-22-21-31",11,0,0,NA,-6,-8,3,194,-4.5
2006,2006-11-03,"away",0,"Pelicans",100,1,0,1,2,16,4,34,19,53,15,22,84,37,14,3,27,23,40,14,"26-22-21-31",11,"Pacers",91,1,0,1,7,21,7,23,11,34,12,23,80,32,26,7,24,20,26,7,"20-20-32-19",5,0,0,NA,6,8,-3,194,4.5
2006,2006-11-03,"home",0,"Raptors",109,0,1,1,7,27,8,31,13,44,15,15,88,47,21,9,10,6,46,12,"27-23-29-30",23,"Bucks",92,1,0,1,7,22,3,27,11,38,15,20,86,38,20,5,14,11,46,10,"21-29-25-17",3,0,0,NA,6,0,4,209.5,0
2006,2006-11-03,"away",0,"Bucks",92,1,0,1,7,22,3,27,11,38,15,20,86,38,20,5,14,11,46,10,"21-29-25-17",3,"Raptors",109,0,1,1,7,27,8,31,13,44,15,15,88,47,21,9,10,6,46,12,"27-23-29-30",23,0,0,NA,-6,0,-4,209.5,0
2006,2006-11-03,"home",0,"Spurs",81,1,0,0,2,16,2,35,5,40,12,24,69,29,15,5,34,18,36,9,"18-18-20-25",3,"Cavaliers",88,1,0,1,6,16,5,41,8,49,11,29,74,33,9,4,30,18,34,10,"23-20-19-26",13,0,0,NA,-5,-7,-6,184.5,-5.5
2006,2006-11-03,"away",0,"Cavaliers",88,1,0,1,6,16,5,41,8,49,11,29,74,33,9,4,30,18,34,10,"23-20-19-26",13,"Spurs",81,1,0,0,2,16,2,35,5,40,12,24,69,29,15,5,34,18,36,9,"18-18-20-25",3,0,0,NA,5,7,6,184.5,5.5
2006,2006-11-03,"home",0,"Suns",104,1,1,1,9,23,6,28,4,32,13,23,78,32,31,9,35,31,36,21,"18-36-29-21",15,"Jazz",108,1,0,1,6,21,2,38,10,48,18,33,81,38,9,4,34,28,44,8,"29-18-30-31",13,0,0,NA,-11,7,6,211.5,-6.5
2006,2006-11-03,"away",0,"Jazz",108,1,0,1,6,21,2,38,10,48,18,33,81,38,9,4,34,28,44,8,"29-18-30-31",13,"Suns",104,1,1,1,9,23,6,28,4,32,13,23,78,32,31,9,35,31,36,21,"18-36-29-21",15,0,0,NA,11,-7,-6,211.5,6.5
2006,2006-11-03,"home",0,"Warriors",102,0,1,1,8,21,3,27,12,39,15,21,77,38,11,5,31,21,58,30,"24-22-28-28",19,"Trailblazers",89,1,0,1,4,22,6,28,12,40,23,32,74,32,25,9,19,16,26,10,"25-20-20-24",9,0,0,NA,-1,1,9,208,-9
2006,2006-11-03,"away",0,"Trailblazers",89,1,0,1,4,22,6,28,12,40,23,32,74,32,25,9,19,16,26,10,"25-20-20-24",9,"Warriors",102,0,1,1,8,21,3,27,12,39,15,21,77,38,11,5,31,21,58,30,"24-22-28-28",19,0,0,NA,1,-1,-9,208,9
2006,2006-11-04,"home",0,"Hornets",92,0,2,0,4,21,8,27,7,34,15,36,70,31,13,7,30,23,20,8,"20-26-23-23",8,"Cavaliers",88,2,0,0,2,14,3,33,13,46,19,25,71,27,23,5,42,29,26,4,"28-22-16-22",12,0,0,NA,-8,-4,3,193,4
2006,2006-11-04,"away",0,"Cavaliers",88,2,0,0,2,14,3,33,13,46,19,25,71,27,23,5,42,29,26,4,"28-22-16-22",12,"Hornets",92,0,2,0,4,21,8,27,7,34,15,36,70,31,13,7,30,23,20,8,"20-26-23-23",8,0,0,NA,8,4,-3,193,-4
2006,2006-11-04,"home",0,"Bucks",104,1,1,0,3,29,2,31,11,42,20,18,72,38,17,9,23,19,42,16,"30-19-37-18",21,"Kings",91,1,1,0,13,22,3,21,18,39,12,21,85,34,20,4,27,19,38,7,"27-28-16-20",10,0,0,NA,3,-6,15,193,-2
2006,2006-11-04,"away",0,"Kings",91,1,1,0,13,22,3,21,18,39,12,21,85,34,20,4,27,19,38,7,"27-28-16-20",10,"Bucks",104,1,1,0,3,29,2,31,11,42,20,18,72,38,17,9,23,19,42,16,"30-19-37-18",21,0,0,NA,-3,6,-15,193,2
2006,2006-11-04,"home",0,"Clippers",114,1,1,1,2,21,6,41,13,54,9,23,87,41,12,1,45,31,62,2,"20-36-24-34",15,"Suns",108,1,2,0,3,26,1,35,6,41,10,33,91,40,27,11,21,17,48,10,"26-17-39-26",9,0,1,NA,-6,13,-2,212,-3.5
2006,2006-11-04,"away",0,"Suns",108,1,2,0,3,26,1,35,6,41,10,33,91,40,27,11,21,17,48,10,"26-17-39-26",9,"Clippers",114,1,1,1,2,21,6,41,13,54,9,23,87,41,12,1,45,31,62,2,"20-36-24-34",15,1,0,NA,6,-13,2,212,3.5
2006,2006-11-04,"home",0,"Jazz",106,2,0,0,10,24,7,36,15,51,16,25,84,43,11,5,20,15,50,13,"29-31-25-21",27,"Warriors",82,1,1,0,9,16,7,23,11,34,18,19,73,28,16,6,35,20,36,11,"22-19-21-20",1,0,0,NA,7,19,23,207,-5.5
2006,2006-11-04,"away",0,"Warriors",82,1,1,0,9,16,7,23,11,34,18,19,73,28,16,6,35,20,36,11,"22-19-21-20",1,"Jazz",106,2,0,0,10,24,7,36,15,51,16,25,84,43,11,5,20,15,50,13,"29-31-25-21",27,0,0,NA,-7,-19,-23,207,5.5
2006,2006-11-04,"home",0,"Knicks",95,1,1,0,9,14,1,27,12,39,16,17,79,34,17,4,30,23,52,8,"14-26-36-19",0,"Pacers",109,1,1,0,9,23,9,32,6,38,14,27,88,46,19,8,11,9,54,14,"22-23-32-32",16,0,0,NA,-8,-5,-1,203.5,2.5
2006,2006-11-04,"away",0,"Pacers",109,1,1,0,9,23,9,32,6,38,14,27,88,46,19,8,11,9,54,14,"22-23-32-32",16,"Knicks",95,1,1,0,9,14,1,27,12,39,16,17,79,34,17,4,30,23,52,8,"14-26-36-19",0,0,0,NA,8,5,1,203.5,-2.5
2006,2006-11-04,"home",0,"Pistons",95,1,1,0,4,26,7,31,9,40,13,27,73,37,13,3,22,18,24,7,"23-23-24-25",11,"Grizzlies",86,1,1,0,6,17,4,27,9,36,12,21,74,28,13,5,34,25,30,5,"25-15-22-24",4,0,0,NA,-2,6,8,183,-8
2006,2006-11-04,"away",0,"Grizzlies",86,1,1,0,6,17,4,27,9,36,12,21,74,28,13,5,34,25,30,5,"25-15-22-24",4,"Pistons",95,1,1,0,4,26,7,31,9,40,13,27,73,37,13,3,22,18,24,7,"23-23-24-25",11,0,0,NA,2,-6,-8,183,8
2006,2006-11-04,"home",0,"Rockets",107,0,1,2,13,26,5,28,7,35,13,23,69,37,16,8,30,25,38,16,"25-27-23-32",33,"Mavericks",76,0,1,1,1,13,3,23,11,34,22,24,70,29,12,4,19,14,24,6,"16-22-23-15",0,0,0,NA,9,14,14,185,2.5
2006,2006-11-04,"away",0,"Mavericks",76,0,1,1,1,13,3,23,11,34,22,24,70,29,12,4,19,14,24,6,"16-22-23-15",0,"Rockets",107,0,1,2,13,26,5,28,7,35,13,23,69,37,16,8,30,25,38,16,"25-27-23-32",33,0,0,NA,-9,-14,-14,185,-2.5
2006,2006-11-04,"home",0,"Trailblazers",88,1,1,0,6,21,5,30,12,42,10,18,82,35,14,6,18,12,44,7,"14-27-28-19",4,"Timberwolves",86,2,0,0,6,23,3,34,7,41,15,16,73,35,12,4,13,12,36,9,"30-22-22-12",16,0,0,NA,-16,-11,-5,193,3
2006,2006-11-04,"away",0,"Timberwolves",86,2,0,0,6,23,3,34,7,41,15,16,73,35,12,4,13,12,36,9,"30-22-22-12",16,"Trailblazers",88,1,1,0,6,21,5,30,12,42,10,18,82,35,14,6,18,12,44,7,"14-27-28-19",4,0,0,NA,16,11,5,193,-3
2006,2006-11-04,"home",0,"Wizards",124,0,1,2,11,22,6,20,8,28,10,27,82,43,18,7,42,31,48,27,"35-23-40-26",13,"Celtics",117,0,2,0,2,21,1,35,8,43,20,31,70,37,23,11,38,32,32,14,"28-29-31-29",3,0,0,NA,7,1,10,199.5,-7.5
2006,2006-11-04,"away",0,"Celtics",117,0,2,0,2,21,1,35,8,43,20,31,70,37,23,11,38,32,32,14,"28-29-31-29",3,"Wizards",124,0,1,2,11,22,6,20,8,28,10,27,82,43,18,7,42,31,48,27,"35-23-40-26",13,0,0,NA,-7,-1,-10,199.5,7.5
2006,2006-11-05,"home",0,"Hawks",95,1,1,1,13,16,4,29,10,39,17,28,73,31,7,3,35,30,28,11,"22-24-20-29",13,"Magic",82,1,1,1,6,8,6,28,14,42,21,27,74,31,11,2,29,18,37,7,"11-24-22-25",0,0,0,NA,11,11,9,198.5,3
2006,2006-11-05,"away",0,"Magic",82,1,1,1,6,8,6,28,14,42,21,27,74,31,11,2,29,18,37,7,"11-24-22-25",0,"Hawks",95,1,1,1,13,16,4,29,10,39,17,28,73,31,7,3,35,30,28,11,"22-24-20-29",13,0,0,NA,-11,-11,-9,198.5,-3
2006,2006-11-05,"home",0,"Pelicans",96,2,0,1,12,20,3,26,9,35,15,23,70,33,16,9,35,21,28,19,"26-22-23-25",12,"Rockets",90,1,1,0,9,19,0,35,16,51,20,27,79,32,27,9,26,17,32,0,"15-27-28-20",7,0,0,NA,11,6,1,183.5,-2
2006,2006-11-05,"away",0,"Rockets",90,1,1,0,9,19,0,35,16,51,20,27,79,32,27,9,26,17,32,0,"15-27-28-20",7,"Pelicans",96,2,0,1,12,20,3,26,9,35,15,23,70,33,16,9,35,21,28,19,"26-22-23-25",12,0,0,NA,-11,-6,-1,183.5,2
2006,2006-11-05,"home",0,"Raptors",94,1,1,1,8,11,1,29,10,39,14,20,76,32,13,5,30,25,40,15,"25-21-22-26",11,"Spurs",103,1,1,1,5,21,2,32,9,41,14,22,78,39,19,7,25,18,48,10,"17-32-27-27",13,0,0,NA,8,-3,-8,193,6.5
2006,2006-11-05,"away",0,"Spurs",103,1,1,1,5,21,2,32,9,41,14,22,78,39,19,7,25,18,48,10,"17-32-27-27",13,"Raptors",94,1,1,1,8,11,1,29,10,39,14,20,76,32,13,5,30,25,40,15,"25-21-22-26",11,0,0,NA,-8,3,8,193,-6.5
2006,2006-11-05,"home",0,"Seventysixers",107,2,0,1,6,26,7,31,12,43,8,21,79,36,18,9,35,26,30,15,"26-24-28-29",17,"Heat",98,1,1,1,5,25,5,32,8,40,15,26,72,36,21,10,26,16,30,12,"29-28-16-25",11,0,0,NA,-3,-7,5,187,2.5
2006,2006-11-05,"away",0,"Heat",98,1,1,1,5,25,5,32,8,40,15,26,72,36,21,10,26,16,30,12,"29-28-16-25",11,"Seventysixers",107,2,0,1,6,26,7,31,12,43,8,21,79,36,18,9,35,26,30,15,"26-24-28-29",17,0,0,NA,3,7,-5,187,-2.5
2006,2006-11-05,"home",0,"Supersonics",117,0,2,1,13,24,3,23,12,35,15,27,79,41,20,12,26,23,48,11,"29-28-38-22",26,"Lakers",101,3,0,1,5,24,6,26,11,37,22,24,71,35,25,8,29,23,32,6,"31-18-23-29",10,0,1,NA,-2,8,23,215,-1.5
