"season","date","site","playoffs","team","pts","wins","losses","rest","steals","assists","blocks","defensive_rebounds","offensive_rebounds","rebounds","turnovers","fouls","field_goals_attempted","field_goals_made","three_pointers_attempted","three_pointers_made","free_throws_attempted","free_throws_made","pts_in_paint","fast_break_pts","quarter_scores","biggest_lead","o_team","o_pts","o_wins","o_losses","o_rest","o_steals","o_assists","o_blocks","o_defensive_rebounds","o_offensive_rebounds","o_rebounds","o_turnovers","o_fouls","o_field_goals_attempted","o_field_goals_made","o_three_pointers_attempted","o_three_pointers_made","o_free_throws_attempted","o_free_throws_made","o_pts_in_paint","o_fast_break_pts","o_quarter_scores","o_biggest_lead","matchup_wins","matchup_losses","lead_changes","margin_after_first","margin_at_half","margin_after_third","total","line"
2010,2010-10-27,"away",0,"Hornets",86,0,0,NA,8,22,3,28,8,36,20,15,73,29,13,5,24,23,34,18,"21-24-22-19",4,"Mavericks",101,0,0,NA,12,29,5,34,7,41,16,18,75,41,15,4,18,15,44,28,"25-24-31-21",19,0,0,"4",-4,-4,-13,183.5,6.5
2010,2010-10-27,"home",0,"Nets",101,0,0,NA,4,17,4,35,9,44,11,23,80,39,14,6,24,17,48,4,"20-19-31-31",6,"Pistons",98,0,0,NA,7,21,3,27,10,37,6,19,83,37,19,8,30,16,34,19,"20-27-20-31",10,0,0,"17",0,-8,3,190,-3.5
2010,2010-10-27,"away",0,"Pistons",98,0,0,NA,7,21,3,27,10,37,6,19,83,37,19,8,30,16,34,19,"20-27-20-31",10,"Nets",101,0,0,NA,4,17,4,35,9,44,11,23,80,39,14,6,24,17,48,4,"20-19-31-31",6,0,0,"17",0,8,-3,190,3.5
2010,2010-10-27,"home",0,"Nuggets",110,0,0,NA,9,23,2,34,12,46,15,31,80,35,20,6,41,34,42,17,"29-31-26-24",27,"Jazz",88,0,0,NA,7,21,4,33,11,44,22,30,70,27,13,3,43,31,36,13,"20-20-25-23",0,0,0,"0",9,20,21,205.5,-4
2010,2010-10-27,"away",0,"Jazz",88,0,0,NA,7,21,4,33,11,44,22,30,70,27,13,3,43,31,36,13,"20-20-25-23",0,"Nuggets",110,0,0,NA,9,23,2,34,12,46,15,31,80,35,20,6,41,34,42,17,"29-31-26-24",27,0,0,"0",-9,-20,-21,205.5,4
2010,2010-10-27,"home",0,"Raptors",93,0,0,NA,6,20,5,33,12,45,11,20,94,36,10,3,24,18,40,17,"22-25-25-21",3,"Knicks",98,0,0,NA,4,12,10,36,13,49,15,23,88,38,24,7,17,15,52,12,"29-22-23-24",16,0,0,"7",-7,-4,-2,211.5,-1
2010,2010-10-27,"away",0,"Knicks",98,0,0,NA,4,12,10,36,13,49,15,23,88,38,24,7,17,15,52,12,"29-22-23-24",16,"Raptors",93,0,0,NA,6,20,5,33,12,45,11,20,94,36,10,3,24,18,40,17,"22-25-25-21",3,0,0,"7",7,4,2,211.5,1
2010,2010-10-27,"home",0,"Seventysixers",87,0,0,NA,10,24,4,28,10,38,16,22,83,36,18,7,11,8,40,22,"15-26-13-33",2,"Heat",97,0,1,0,8,15,6,32,5,37,16,18,69,33,16,8,31,23,38,20,"18-31-31-17",26,0,0,"2",-3,-8,-26,191,8
2010,2010-10-27,"away",0,"Heat",97,0,1,0,8,15,6,32,5,37,16,18,69,33,16,8,31,23,38,20,"18-31-31-17",26,"Seventysixers",87,0,0,NA,10,24,4,28,10,38,16,22,83,36,18,7,11,8,40,22,"15-26-13-33",2,0,0,"2",3,8,26,191,-8
2010,2010-10-27,"home",0,"Spurs",122,0,0,NA,15,29,5,26,9,35,14,21,83,42,20,9,36,29,40,22,"37-29-26-30",18,"Pacers",109,0,0,NA,9,20,6,27,9,36,23,26,77,41,21,8,28,19,38,24,"31-34-24-20",3,0,0,"10",6,1,3,203.5,-9
2010,2010-10-27,"away",0,"Pacers",109,0,0,NA,9,20,6,27,9,36,23,26,77,41,21,8,28,19,38,24,"31-34-24-20",3,"Spurs",122,0,0,NA,15,29,5,26,9,35,14,21,83,42,20,9,36,29,40,22,"37-29-26-30",18,0,0,"10",-6,-1,-3,203.5,9
2010,2010-10-27,"home",0,"Thunder",106,0,0,NA,11,17,10,35,9,44,12,15,78,32,18,4,47,38,40,23,"30-29-23-24",13,"Bulls",95,0,0,NA,6,21,6,36,15,51,14,28,93,40,14,2,22,13,50,11,"25-29-28-13",4,0,0,"19",5,5,0,193.5,-6.5
2010,2010-10-27,"away",0,"Bulls",95,0,0,NA,6,21,6,36,15,51,14,28,93,40,14,2,22,13,50,11,"25-29-28-13",4,"Thunder",106,0,0,NA,11,17,10,35,9,44,12,15,78,32,18,4,47,38,40,23,"30-29-23-24",13,0,0,"19",-5,-5,0,193.5,6.5
2010,2010-10-27,"home",0,"Timberwolves",116,0,0,NA,5,22,8,35,11,46,13,32,91,43,18,8,28,22,46,35,"23-35-25-33",9,"Kings",117,0,0,NA,8,25,4,31,14,45,13,24,85,39,11,4,47,35,40,19,"27-26-34-30",9,0,0,"17",-4,5,-4,204,-3
2010,2010-10-27,"away",0,"Kings",117,0,0,NA,8,25,4,31,14,45,13,24,85,39,11,4,47,35,40,19,"27-26-34-30",9,"Timberwolves",116,0,0,NA,5,22,8,35,11,46,13,32,91,43,18,8,28,22,46,35,"23-35-25-33",9,0,0,"17",4,-5,4,204,3
2010,2010-10-27,"home",0,"Warriors",132,0,0,NA,5,25,7,31,14,45,12,30,92,51,20,8,26,22,48,27,"34-33-37-28",12,"Rockets",128,0,1,0,9,24,2,24,15,39,9,20,87,41,16,4,52,42,66,20,"31-37-28-32",4,0,0,"11",3,-1,8,216.5,-4
2010,2010-10-27,"away",0,"Rockets",128,0,1,0,9,24,2,24,15,39,9,20,87,41,16,4,52,42,66,20,"31-37-28-32",4,"Warriors",132,0,0,NA,5,25,7,31,14,45,12,30,92,51,20,8,26,22,48,27,"34-33-37-28",12,0,0,"11",-3,1,-8,216.5,4
2010,2010-10-28,"home",0,"Jazz",94,0,1,0,8,19,6,31,14,45,16,28,84,36,13,3,27,19,48,14,"22-20-30-22",0,"Suns",110,0,1,1,11,20,4,32,12,44,14,25,80,37,26,10,34,26,44,20,"27-31-26-26",18,0,0,"0",-5,-16,-12,208,-7
2010,2010-10-28,"away",0,"Suns",110,0,1,1,11,20,4,32,12,44,14,25,80,37,26,10,34,26,44,20,"27-31-26-26",18,"Jazz",94,0,1,0,8,19,6,31,14,45,16,28,84,36,13,3,27,19,48,14,"22-20-30-22",0,0,0,"0",5,16,12,208,7
2010,2010-10-28,"home",0,"Magic",112,0,0,NA,5,20,3,42,11,53,21,22,77,43,24,8,32,18,56,14,"29-29-32-22",35,"Wizards",83,0,0,NA,10,17,3,22,3,25,13,25,78,29,19,4,30,21,28,22,"15-19-25-24",0,0,0,"0",14,24,31,191.5,-14
2010,2010-10-28,"away",0,"Wizards",83,0,0,NA,10,17,3,22,3,25,13,25,78,29,19,4,30,21,28,22,"15-19-25-24",0,"Magic",112,0,0,NA,5,20,3,42,11,53,21,22,77,43,24,8,32,18,56,14,"29-29-32-22",35,0,0,"0",-14,-24,-31,191.5,14
2010,2010-10-29,"home",0,"Hornets",101,0,1,1,3,17,7,30,15,45,17,21,70,31,12,4,45,35,42,7,"31-27-22-21",11,"Pacers",104,0,1,1,5,25,11,25,9,34,10,28,80,36,29,12,24,20,30,3,"27-23-23-31",5,0,0,"10",4,8,7,195,-5.5
2010,2010-10-29,"away",0,"Pacers",104,0,1,1,5,25,11,25,9,34,10,28,80,36,29,12,24,20,30,3,"27-23-23-31",5,"Hornets",101,0,1,1,3,17,7,30,15,45,17,21,70,31,12,4,45,35,42,7,"31-27-22-21",11,0,0,"10",-4,-8,-7,195,5.5
2010,2010-10-29,"home",0,"Celtics",105,1,1,1,2,33,1,40,14,54,17,23,91,44,16,5,18,12,54,8,"27-23-29-26",12,"Knicks",101,1,0,1,8,24,9,29,9,38,10,20,85,37,27,9,27,18,38,16,"20-26-26-29",9,0,0,"5",7,4,7,196.5,-9
2010,2010-10-29,"away",0,"Knicks",101,1,0,1,8,24,9,29,9,38,10,20,85,37,27,9,27,18,38,16,"20-26-26-29",9,"Celtics",105,1,1,1,2,33,1,40,14,54,17,23,91,44,16,5,18,12,54,8,"27-23-29-26",12,0,0,"5",-7,-4,-7,196.5,9
2010,2010-10-29,"home",0,"Heat",96,1,1,1,6,17,5,37,14,51,12,27,81,33,18,9,27,21,20,10,"24-27-28-17",27,"Magic",70,1,0,0,5,5,3,32,8,40,14,20,69,21,24,4,34,24,18,0,"24-21-10-15",3,0,0,"8",0,6,24,187,-3.5
2010,2010-10-29,"away",0,"Magic",70,1,0,0,5,5,3,32,8,40,14,20,69,21,24,4,34,24,18,0,"24-21-10-15",3,"Heat",96,1,1,1,6,17,5,37,14,51,12,27,81,33,18,9,27,21,20,10,"24-27-28-17",27,0,0,"8",0,-6,-24,187,3.5
2010,2010-10-29,"home",0,"Pelicans",101,1,0,1,11,23,8,24,11,35,15,22,77,38,17,6,24,19,42,13,"27-32-13-29",16,"Nuggets",95,1,0,1,9,19,2,26,11,37,19,22,72,35,15,6,25,19,34,6,"25-25-21-24",8,0,0,"11",2,9,1,207.5,1
2010,2010-10-29,"away",0,"Nuggets",95,1,0,1,9,19,2,26,11,37,19,22,72,35,15,6,25,19,34,6,"25-25-21-24",8,"Pelicans",101,1,0,1,11,23,8,24,11,35,15,22,77,38,17,6,24,19,42,13,"27-32-13-29",16,0,0,"11",-2,-9,-1,207.5,-1
2010,2010-10-29,"home",0,"Mavericks",90,1,0,1,7,24,6,37,8,45,18,22,72,34,18,6,24,16,30,13,"29-21-25-15",11,"Grizzlies",91,0,1,1,11,17,3,31,14,45,13,24,80,31,15,4,36,25,34,12,"24-17-28-22",4,0,0,"15",5,9,6,200,-10.5
2010,2010-10-29,"away",0,"Grizzlies",91,0,1,1,11,17,3,31,14,45,13,24,80,31,15,4,36,25,34,12,"24-17-28-22",4,"Mavericks",90,1,0,1,7,24,6,37,8,45,18,22,72,34,18,6,24,16,30,13,"29-21-25-15",11,0,0,"15",-5,-9,-6,200,10.5
2010,2010-10-29,"home",0,"Nets",106,1,0,1,2,18,4,38,5,43,26,30,61,32,11,6,45,36,34,10,"29-32-15-30",18,"Kings",100,1,0,1,7,21,3,21,10,31,12,32,93,39,20,5,26,17,44,17,"21-32-24-23",8,0,0,"3",8,8,-1,198,-2
2010,2010-10-29,"away",0,"Kings",100,1,0,1,7,21,3,21,10,31,12,32,93,39,20,5,26,17,44,17,"21-32-24-23",8,"Nets",106,1,0,1,2,18,4,38,5,43,26,30,61,32,11,6,45,36,34,10,"29-32-15-30",18,0,0,"3",-8,-8,1,198,2
2010,2010-10-29,"home",0,"Pistons",104,0,1,1,1,16,7,28,15,43,18,27,85,40,12,8,20,16,42,7,"21-30-28-25",6,"Thunder",105,1,0,1,14,16,4,29,18,47,12,20,85,33,15,2,44,37,48,23,"26-30-27-22",12,0,0,"3",-5,-5,-4,195,6
2010,2010-10-29,"away",0,"Thunder",105,1,0,1,14,16,4,29,18,47,12,20,85,33,15,2,44,37,48,23,"26-30-27-22",12,"Pistons",104,0,1,1,1,16,7,28,15,43,18,27,85,40,12,8,20,16,42,7,"21-30-28-25",6,0,0,"3",5,5,4,195,-6
2010,2010-10-29,"home",0,"Raptors",101,0,1,1,11,24,5,35,11,46,19,19,82,39,20,6,18,17,40,26,"24-22-31-24",23,"Cavaliers",81,1,0,1,9,15,2,24,9,33,19,19,84,32,19,9,10,8,42,16,"20-18-17-26",2,0,0,"2",4,8,22,195,-3.5
2010,2010-10-29,"away",0,"Cavaliers",81,1,0,1,9,15,2,24,9,33,19,19,84,32,19,9,10,8,42,16,"20-18-17-26",2,"Raptors",101,0,1,1,11,24,5,35,11,46,19,19,82,39,20,6,18,17,40,26,"24-22-31-24",23,0,0,"2",-4,-8,-22,195,3.5
2010,2010-10-29,"home",0,"Seventysixers",101,0,1,1,9,24,6,24,12,36,8,21,85,35,11,5,33,26,42,29,"30-22-22-27",9,"Hawks",104,1,0,1,3,24,8,36,10,46,20,26,70,36,17,6,31,26,40,8,"33-29-22-20",15,0,0,"1",-3,-10,-10,193.5,3.5
2010,2010-10-29,"away",0,"Hawks",104,1,0,1,3,24,8,36,10,46,20,26,70,36,17,6,31,26,40,8,"33-29-22-20",15,"Seventysixers",101,0,1,1,9,24,6,24,12,36,8,21,85,35,11,5,33,26,42,29,"30-22-22-27",9,0,0,"1",3,10,10,193.5,-3.5
2010,2010-10-29,"home",0,"Suns",106,1,1,0,4,21,7,31,12,43,10,14,93,44,24,9,13,9,50,21,"27-23-29-27",1,"Lakers",114,1,0,2,8,21,3,33,13,46,10,14,95,46,27,12,12,10,42,15,"28-29-30-27",13,0,0,"18",-1,-7,-8,208.5,5.5
2010,2010-10-29,"away",0,"Lakers",114,1,0,2,8,21,3,33,13,46,10,14,95,46,27,12,12,10,42,15,"28-29-30-27",13,"Suns",106,1,1,0,4,21,7,31,12,43,10,14,93,44,24,9,13,9,50,21,"27-23-29-27",1,0,0,"18",1,7,8,208.5,-5.5
2010,2010-10-29,"home",0,"Timberwolves",96,0,1,1,8,13,11,42,20,62,18,27,85,32,22,6,36,26,36,15,"27-28-19-22",17,"Bucks",85,0,1,1,4,18,5,30,9,39,13,29,87,31,20,3,25,20,34,10,"28-18-18-21",8,0,0,"7",-1,9,10,202,4.5
2010,2010-10-29,"away",0,"Bucks",85,0,1,1,4,18,5,30,9,39,13,29,87,31,20,3,25,20,34,10,"28-18-18-21",8,"Timberwolves",96,0,1,1,8,13,11,42,20,62,18,27,85,32,22,6,36,26,36,15,"27-28-19-22",17,0,0,"7",1,-9,-10,202,-4.5
2010,2010-10-29,"home",0,"Warriors",109,1,0,1,8,32,7,37,9,46,17,25,81,43,24,14,17,9,38,24,"27-31-32-19",24,"Clippers",91,0,1,1,7,17,1,26,14,40,16,16,83,32,18,5,32,22,38,25,"28-26-13-24",3,0,0,"6",-1,4,23,218.5,-5.5
2010,2010-10-29,"away",0,"Clippers",91,0,1,1,7,17,1,26,14,40,16,16,83,32,18,5,32,22,38,25,"28-26-13-24",3,"Warriors",109,1,0,1,8,32,7,37,9,46,17,25,81,43,24,14,17,9,38,24,"27-31-32-19",24,0,0,"6",1,-4,-23,218.5,5.5
2010,2010-10-30,"home",0,"Bucks",98,0,2,0,7,19,5,26,14,40,18,23,71,32,22,11,27,23,32,11,"27-21-25-25",14,"Hornets",88,0,2,0,6,13,5,23,5,28,18,28,64,30,19,9,23,19,28,17,"18-22-22-26",1,0,0,"2",9,8,11,182.5,-6
2010,2010-10-30,"away",0,"Hornets",88,0,2,0,6,13,5,23,5,28,18,28,64,30,19,9,23,19,28,17,"18-22-22-26",1,"Bucks",98,0,2,0,7,19,5,26,14,40,18,23,71,32,22,11,27,23,32,11,"27-21-25-25",14,0,0,"2",-9,-8,-11,182.5,6
2010,2010-10-30,"home",0,"Bulls",101,0,1,2,11,17,10,37,14,51,15,26,86,37,18,5,31,22,42,26,"21-23-23-34",10,"Pistons",91,0,2,0,8,14,7,32,12,44,16,25,82,31,18,5,35,24,28,15,"24-39-19-9",21,0,0,"10",-3,-19,-15,193.5,-9.5
2010,2010-10-30,"away",0,"Pistons",91,0,2,0,8,14,7,32,12,44,16,25,82,31,18,5,35,24,28,15,"24-39-19-9",21,"Bulls",101,0,1,2,11,17,10,37,14,51,15,26,86,37,18,5,31,22,42,26,"21-23-23-34",10,0,0,"10",3,19,15,193.5,9.5
2010,2010-10-30,"home",0,"Cavaliers",104,1,1,0,8,22,2,25,10,35,13,19,80,39,19,6,29,20,44,27,"34-33-15-22",16,"Kings",107,1,1,0,7,24,4,32,11,43,14,21,77,40,15,9,24,18,36,13,"34-19-31-23",11,0,0,"9",0,14,-2,194.5,-3
2010,2010-10-30,"away",0,"Kings",107,1,1,0,7,24,4,32,11,43,14,21,77,40,15,9,24,18,36,13,"34-19-31-23",11,"Cavaliers",104,1,1,0,8,22,2,25,10,35,13,19,80,39,19,6,29,20,44,27,"34-33-15-22",16,0,0,"9",0,-14,2,194.5,3
2010,2010-10-30,"home",0,"Grizzlies",109,1,1,0,22,27,4,34,9,43,17,25,93,43,20,8,18,15,58,33,"34-25-28-22",25,"Timberwolves",89,1,1,0,9,15,3,38,19,57,29,21,89,31,20,6,32,21,40,24,"19-27-29-14",0,0,0,"0",15,13,12,210,-7.5
2010,2010-10-30,"away",0,"Timberwolves",89,1,1,0,9,15,3,38,19,57,29,21,89,31,20,6,32,21,40,24,"19-27-29-14",0,"Grizzlies",109,1,1,0,22,27,4,34,9,43,17,25,93,43,20,8,18,15,58,33,"34-25-28-22",25,0,0,"0",-15,-13,-12,210,7.5
2010,2010-10-30,"home",0,"Hawks",99,2,0,0,4,19,4,30,13,43,16,22,81,34,19,5,30,26,48,19,"18-26-26-29",9,"Wizards",95,0,1,1,8,16,13,26,8,34,17,25,76,38,12,4,21,15,36,22,"27-13-30-25",11,0,0,"5",-9,4,0,194.5,-9.5
2010,2010-10-30,"away",0,"Wizards",95,0,1,1,8,16,13,26,8,34,17,25,76,38,12,4,21,15,36,22,"27-13-30-25",11,"Hawks",99,2,0,0,4,19,4,30,13,43,16,22,81,34,19,5,30,26,48,19,"18-26-26-29",9,0,0,"5",9,-4,0,194.5,9.5
2010,2010-10-30,"home",0,"Knicks",95,1,1,0,8,16,6,33,18,51,17,24,88,37,28,7,25,14,50,6,"19-25-30-21",9,"Trailblazers",100,2,0,2,7,22,7,32,9,41,14,22,76,37,13,6,30,20,42,7,"26-18-30-26",12,0,0,"12",-7,0,0,198,4.5
2010,2010-10-30,"away",0,"Trailblazers",100,2,0,2,7,22,7,32,9,41,14,22,76,37,13,6,30,20,42,7,"26-18-30-26",12,"Knicks",95,1,1,0,8,16,6,33,18,51,17,24,88,37,28,7,25,14,50,6,"19-25-30-21",9,0,0,"12",7,0,0,198,-4.5
2010,2010-10-30,"home",0,"Pacers",99,1,1,0,10,18,6,35,16,51,18,16,89,37,24,7,25,18,46,18,"21-30-27-21",16,"Seventysixers",86,0,2,0,9,13,11,34,12,46,19,26,82,36,11,6,16,8,40,15,"26-25-15-20",13,0,0,"8",-5,0,12,207.5,-5.5
2010,2010-10-30,"away",0,"Seventysixers",86,0,2,0,9,13,11,34,12,46,19,26,82,36,11,6,16,8,40,15,"26-25-15-20",13,"Pacers",99,1,1,0,10,18,6,35,16,51,18,16,89,37,24,7,25,18,46,18,"21-30-27-21",16,0,0,"8",5,0,-12,207.5,5.5
2010,2010-10-30,"home",0,"Rockets",94,0,2,2,4,19,7,35,9,44,19,26,81,37,19,3,21,17,54,19,"27-24-18-25",7,"Nuggets",107,1,1,0,9,16,4,35,13,48,12,24,90,34,27,10,33,29,38,10,"24-24-24-35",13,0,0,"17",3,3,-3,215,-5
2010,2010-10-30,"away",0,"Nuggets",107,1,1,0,9,16,4,35,13,48,12,24,90,34,27,10,33,29,38,10,"24-24-24-35",13,"Rockets",94,0,2,2,4,19,7,35,9,44,19,26,81,37,19,3,21,17,54,19,"27-24-18-25",7,0,0,"17",-3,-3,3,215,5
2010,2010-10-30,"home",0,"Spurs",90,1,0,2,7,24,6,30,11,41,13,19,85,33,26,6,21,18,40,23,"24-18-18-30",9,"Pelicans",99,2,0,0,7,20,5,37,3,40,14,18,78,39,11,7,17,14,32,23,"17-26-33-23",18,0,0,"7",7,-1,-16,197.5,-9
2010,2010-10-30,"away",0,"Pelicans",99,2,0,0,7,20,5,37,3,40,14,18,78,39,11,7,17,14,32,23,"17-26-33-23",18,"Spurs",90,1,0,2,7,24,6,30,11,41,13,19,85,33,26,6,21,18,40,23,"24-18-18-30",9,0,0,"7",-7,1,16,197.5,9
2010,2010-10-31,"home",0,"Clippers",83,0,2,1,7,17,3,33,15,48,16,23,82,28,21,4,31,23,40,11,"23-24-19-17",6,"Mavericks",99,1,1,1,7,23,7,33,8,41,14,22,77,36,16,7,29,20,34,16,"27-22-29-21",18,0,0,"2",-4,-2,-12,191,5
2010,2010-10-31,"away",0,"Mavericks",99,1,1,1,7,23,7,33,8,41,14,22,77,36,16,7,29,20,34,16,"27-22-29-21",18,"Clippers",83,0,2,1,7,17,3,33,15,48,16,23,82,28,21,4,31,23,40,11,"23-24-19-17",6,0,0,"2",4,2,12,191,-5
2010,2010-10-31,"home",0,"Lakers",107,2,0,1,9,25,5,37,18,55,20,18,88,39,19,6,30,23,48,15,"34-22-25-26",32,"Warriors",83,2,0,1,11,27,4,27,15,42,18,26,88,36,19,5,13,6,50,13,"14-24-26-19",0,0,0,"0",20,18,17,217.5,-9.5
2010,2010-10-31,"away",0,"Warriors",83,2,0,1,11,27,4,27,15,42,18,26,88,36,19,5,13,6,50,13,"14-24-26-19",0,"Lakers",107,2,0,1,9,25,5,37,18,55,20,18,88,39,19,6,30,23,48,15,"34-22-25-26",32,0,0,"0",-20,-18,-17,217.5,9.5
2010,2010-10-31,"home",0,"Nets",78,2,0,1,5,16,0,24,19,43,15,19,85,30,14,3,23,15,40,2,"18-24-19-17",2,"Heat",101,2,1,1,10,29,6,35,5,40,8,21,67,36,16,5,34,24,28,12,"29-29-27-16",26,0,0,"1",-11,-16,-24,187.5,8.5
2010,2010-10-31,"away",0,"Heat",101,2,1,1,10,29,6,35,5,40,8,21,67,36,16,5,34,24,28,12,"29-29-27-16",26,"Nets",78,2,0,1,5,16,0,24,19,43,15,19,85,30,14,3,23,15,40,2,"18-24-19-17",2,0,0,"1",11,16,24,187.5,-8.5
2010,2010-10-31,"home",0,"Thunder",99,2,0,1,9,10,5,31,7,38,14,27,80,32,20,5,34,30,48,11,"23-17-34-25",2,"Jazz",120,0,2,2,6,32,3,34,8,42,15,25,83,44,11,7,30,25,52,8,"27-29-35-29",27,0,0,"5",-4,-16,-17,202,-6.5
2010,2010-10-31,"away",0,"Jazz",120,0,2,2,6,32,3,34,8,42,15,25,83,44,11,7,30,25,52,8,"27-29-35-29",27,"Thunder",99,2,0,1,9,10,5,31,7,38,14,27,80,32,20,5,34,30,48,11,"23-17-34-25",2,0,0,"5",4,16,17,202,6.5
2010,2010-11-01,"home",0,"Bulls",110,1,1,1,4,27,4,27,9,36,15,33,71,43,13,5,32,19,48,27,"32-24-32-22",17,"Trailblazers",98,3,0,1,9,15,2,19,16,35,10,27,80,33,14,0,41,32,40,10,"21-26-26-25",2,0,0,"3",11,9,15,189.5,-1
