"season","date","site","playoffs","team","pts","wins","losses","rest","steals","assists","blocks","defensive_rebounds","offensive_rebounds","rebounds","turnovers","fouls","field_goals_attempted","field_goals_made","three_pointers_attempted","three_pointers_made","free_throws_attempted","free_throws_made","pts_in_paint","fast_break_pts","quarter_scores","biggest_lead","o_team","o_pts","o_wins","o_losses","o_rest","o_steals","o_assists","o_blocks","o_defensive_rebounds","o_offensive_rebounds","o_rebounds","o_turnovers","o_fouls","o_field_goals_attempted","o_field_goals_made","o_three_pointers_attempted","o_three_pointers_made","o_free_throws_attempted","o_free_throws_made","o_pts_in_paint","o_fast_break_pts","o_quarter_scores","o_biggest_lead","matchup_wins","matchup_losses","lead_changes","margin_after_first","margin_at_half","margin_after_third","total","line"
2012,2012-10-31,"home",0,"Pelicans",95,0,0,NA,7,26,6,34,9,43,13,20,80,35,17,4,23,21,46,19,"31-19-21-24",11,"Spurs",99,0,0,NA,9,22,8,33,10,43,15,21,80,38,20,6,26,17,52,14,"28-15-28-28",9,0,0,"14",3,7,0,189,7
2012,2012-10-31,"away",0,"Spurs",99,0,0,NA,9,22,8,33,10,43,15,21,80,38,20,6,26,17,52,14,"28-15-28-28",9,"Pelicans",95,0,0,NA,7,26,6,34,9,43,13,20,80,35,17,4,23,21,46,19,"31-19-21-24",11,0,0,"14",-3,-7,0,189,-7
2012,2012-10-31,"home",0,"Jazz",113,0,0,NA,10,24,8,41,20,61,14,25,89,38,14,6,42,31,44,27,"25-30-37-21",20,"Mavericks",94,1,0,0,8,20,5,32,8,40,16,32,85,32,22,11,26,19,30,12,"26-37-13-18",8,0,0,"13",-1,-8,16,190,-8.5
2012,2012-10-31,"away",0,"Mavericks",94,1,0,0,8,20,5,32,8,40,16,32,85,32,22,11,26,19,30,12,"26-37-13-18",8,"Jazz",113,0,0,NA,10,24,8,41,20,61,14,25,89,38,14,6,42,31,44,27,"25-30-37-21",20,0,0,"13",1,8,-16,190,8.5
2012,2012-10-31,"home",0,"Pistons",96,0,0,NA,12,21,4,26,10,36,16,15,79,35,16,6,26,20,42,12,"22-36-23-15",11,"Rockets",105,0,0,NA,12,28,3,33,12,45,20,24,79,39,27,10,23,17,50,13,"27-28-17-33",11,0,0,"8",-5,3,9,192.5,-1.5
2012,2012-10-31,"away",0,"Rockets",105,0,0,NA,12,28,3,33,12,45,20,24,79,39,27,10,23,17,50,13,"27-28-17-33",11,"Pistons",96,0,0,NA,12,21,4,26,10,36,16,15,79,35,16,6,26,20,42,12,"22-36-23-15",11,0,0,"8",5,-3,-9,192.5,1.5
2012,2012-10-31,"home",0,"Raptors",88,0,0,NA,12,18,8,27,15,42,10,18,91,33,17,6,19,16,34,7,"25-23-23-17",11,"Pacers",90,0,0,NA,3,22,10,37,9,46,18,16,78,37,11,5,16,11,44,8,"27-21-15-27",5,0,0,"16",-2,0,8,188,2
2012,2012-10-31,"away",0,"Pacers",90,0,0,NA,3,22,10,37,9,46,18,16,78,37,11,5,16,11,44,8,"27-21-15-27",5,"Raptors",88,0,0,NA,12,18,8,27,15,42,10,18,91,33,17,6,19,16,34,7,"25-23-23-17",11,0,0,"16",2,0,-8,188,-2
2012,2012-10-31,"home",0,"Seventysixers",84,0,0,NA,13,18,11,33,14,47,15,14,85,30,25,7,21,17,26,21,"25-21-19-19",14,"Nuggets",75,0,0,NA,9,19,5,38,16,54,20,22,88,33,18,4,11,5,48,18,"22-16-14-23",3,0,0,"3",3,8,13,198.5,-1
2012,2012-10-31,"away",0,"Nuggets",75,0,0,NA,9,19,5,38,16,54,20,22,88,33,18,4,11,5,48,18,"22-16-14-23",3,"Seventysixers",84,0,0,NA,13,18,11,33,14,47,15,14,85,30,25,7,21,17,26,21,"25-21-19-19",14,0,0,"3",-3,-8,-13,198.5,1
2012,2012-10-31,"home",0,"Suns",85,0,0,NA,10,16,12,33,11,44,18,23,80,32,21,4,22,17,40,11,"21-21-25-18",8,"Warriors",87,0,0,NA,9,19,3,32,17,49,18,20,86,33,17,5,23,16,42,11,"25-23-17-22",17,0,0,"12",-4,-6,2,200.5,-2
2012,2012-10-31,"away",0,"Warriors",87,0,0,NA,9,19,3,32,17,49,18,20,86,33,17,5,23,16,42,11,"25-23-17-22",17,"Suns",85,0,0,NA,10,16,12,33,11,44,18,23,80,32,21,4,22,17,40,11,"21-21-25-18",8,0,0,"12",4,6,-2,200.5,2
2012,2012-10-31,"home",0,"Trailblazers",116,0,0,NA,10,19,5,20,10,30,12,20,83,42,20,9,28,23,44,19,"30-32-30-24",19,"Lakers",106,0,1,0,6,21,2,30,15,45,24,29,72,36,18,8,32,26,44,6,"26-31-19-30",3,0,0,"13",4,5,16,191.5,2.5
2012,2012-10-31,"away",0,"Lakers",106,0,1,0,6,21,2,30,15,45,24,29,72,36,18,8,32,26,44,6,"26-31-19-30",3,"Trailblazers",116,0,0,NA,10,19,5,20,10,30,12,20,83,42,20,9,28,23,44,19,"30-32-30-24",19,0,0,"13",-4,-5,-16,191.5,-2.5
2012,2012-11-01,"home",0,"Spurs",86,1,0,0,9,27,4,33,6,39,13,21,79,35,19,5,16,11,44,18,"21-24-21-20",10,"Thunder",84,0,0,NA,6,18,5,36,12,48,18,20,77,29,17,7,23,19,24,6,"24-16-26-18",8,0,0,"15",-3,5,0,202,-2.5
2012,2012-11-01,"away",0,"Thunder",84,0,0,NA,6,18,5,36,12,48,18,20,77,29,17,7,23,19,24,6,"24-16-26-18",8,"Spurs",86,1,0,0,9,27,4,33,6,39,13,21,79,35,19,5,16,11,44,18,"21-24-21-20",10,0,0,"15",3,-5,0,202,2.5
2012,2012-11-02,"home",0,"Hornets",90,0,0,NA,10,18,9,31,10,41,10,23,85,31,19,7,24,21,24,21,"17-22-35-16",9,"Pacers",89,1,0,1,5,19,5,38,14,52,17,16,83,33,26,7,27,16,44,17,"20-23-27-19",9,0,0,"4",-3,-4,4,183.5,6.5
2012,2012-11-02,"away",0,"Pacers",89,1,0,1,5,19,5,38,14,52,17,16,83,33,26,7,27,16,44,17,"20-23-27-19",9,"Hornets",90,0,0,NA,10,18,9,31,10,41,10,23,85,31,19,7,24,21,24,21,"17-22-35-16",9,0,0,"4",3,4,-4,183.5,-6.5
2012,2012-11-02,"home",0,"Cavaliers",86,1,0,2,7,23,1,22,11,33,17,25,79,32,20,8,27,14,36,11,"16-19-21-30",0,"Bulls",115,1,0,1,7,34,4,36,5,41,17,21,69,44,10,4,30,23,48,15,"32-28-23-32",31,0,0,"0",-16,-25,-27,184,3
2012,2012-11-02,"away",0,"Bulls",115,1,0,1,7,34,4,36,5,41,17,21,69,44,10,4,30,23,48,15,"32-28-23-32",31,"Cavaliers",86,1,0,2,7,23,1,22,11,33,17,25,79,32,20,8,27,14,36,11,"16-19-21-30",0,0,0,"0",16,25,27,184,-3
2012,2012-11-02,"home",0,"Celtics",88,0,1,2,9,22,4,30,6,36,18,18,74,33,14,5,21,17,36,17,"18-12-28-30",2,"Bucks",99,0,0,NA,12,26,5,35,11,46,18,17,86,40,18,8,12,11,52,16,"25-21-30-23",22,0,0,"2",-7,-16,-18,196,-7
2012,2012-11-02,"away",0,"Bucks",99,0,0,NA,12,26,5,35,11,46,18,17,86,40,18,8,12,11,52,16,"25-21-30-23",22,"Celtics",88,0,1,2,9,22,4,30,6,36,18,18,74,33,14,5,21,17,36,17,"18-12-28-30",2,0,0,"2",7,16,18,196,7
2012,2012-11-02,"home",0,"Hawks",102,0,0,NA,12,23,4,29,7,36,13,26,85,40,22,7,17,15,56,33,"21-23-30-28",6,"Rockets",109,1,0,1,8,22,2,35,23,58,21,18,90,38,30,8,29,25,50,18,"28-25-28-28",16,0,0,"7",-7,-9,-7,203,-5.5
2012,2012-11-02,"away",0,"Rockets",109,1,0,1,8,22,2,35,23,58,21,18,90,38,30,8,29,25,50,18,"28-25-28-28",16,"Hawks",102,0,0,NA,12,23,4,29,7,36,13,26,85,40,22,7,17,15,56,33,"21-23-30-28",6,0,0,"7",7,9,7,203,5.5
2012,2012-11-02,"home",0,"Pelicans",88,0,1,1,7,23,4,30,12,42,12,16,81,37,14,5,14,9,56,14,"19-21-27-21",7,"Jazz",86,1,0,1,7,19,6,28,16,44,14,21,85,35,28,10,12,6,36,16,"19-22-22-23",4,0,0,"23",0,-1,4,189.5,3.5
2012,2012-11-02,"away",0,"Jazz",86,1,0,1,7,19,6,28,16,44,14,21,85,35,28,10,12,6,36,16,"19-22-22-23",4,"Pelicans",88,0,1,1,7,23,4,30,12,42,12,16,81,37,14,5,14,9,56,14,"19-21-27-21",7,0,0,"23",0,1,-4,189.5,-3.5
2012,2012-11-02,"home",0,"Knicks",104,0,0,NA,10,27,0,28,13,41,12,22,84,36,36,19,15,13,22,9,"33-22-26-23",23,"Heat",84,1,0,2,4,18,5,34,7,41,21,18,71,33,20,7,13,11,36,10,"17-27-19-21",0,0,0,"0",16,11,18,198,6
2012,2012-11-02,"away",0,"Heat",84,1,0,2,4,18,5,34,7,41,21,18,71,33,20,7,13,11,36,10,"17-27-19-21",0,"Knicks",104,0,0,NA,10,27,0,28,13,41,12,22,84,36,36,19,15,13,22,9,"33-22-26-23",23,0,0,"0",-16,-11,-18,198,-6
2012,2012-11-02,"home",0,"Lakers",95,0,2,1,7,15,7,31,7,38,20,23,68,34,16,7,28,20,46,10,"23-24-20-28",1,"Clippers",105,1,0,1,12,24,4,28,9,37,11,26,84,38,22,8,27,21,42,21,"28-24-30-23",16,0,0,"5",-5,-5,-15,191,1.5
2012,2012-11-02,"away",0,"Clippers",105,1,0,1,12,24,4,28,9,37,11,26,84,38,22,8,27,21,42,21,"28-24-30-23",16,"Lakers",95,0,2,1,7,15,7,31,7,38,20,23,68,34,16,7,28,20,46,10,"23-24-20-28",1,0,0,"5",5,5,15,191,-1.5
2012,2012-11-02,"home",0,"Magic",102,0,0,NA,8,24,8,35,11,46,11,24,86,42,15,5,18,13,60,15,"29-29-20-24",23,"Nuggets",89,0,1,1,5,22,5,30,15,45,14,17,84,32,26,7,27,18,36,8,"18-19-31-21",3,0,0,"2",11,21,10,197,6
2012,2012-11-02,"away",0,"Nuggets",89,0,1,1,5,22,5,30,15,45,14,17,84,32,26,7,27,18,36,8,"18-19-31-21",3,"Magic",102,0,0,NA,8,24,8,35,11,46,11,24,86,42,15,5,18,13,60,15,"29-29-20-24",23,0,0,"2",-11,-21,-10,197,-6
2012,2012-11-02,"home",0,"Suns",92,0,1,1,6,15,5,37,15,52,12,20,92,40,11,2,14,10,48,3,"24-30-17-21",11,"Pistons",89,0,1,1,2,20,5,29,10,39,9,19,90,37,13,4,19,11,46,2,"28-18-17-26",11,0,0,"9",-4,8,8,193.5,-4.5
2012,2012-11-02,"away",0,"Pistons",89,0,1,1,2,20,5,29,10,39,9,19,90,37,13,4,19,11,46,2,"28-18-17-26",11,"Suns",92,0,1,1,6,15,5,37,15,52,12,20,92,40,11,2,14,10,48,3,"24-30-17-21",11,0,0,"9",4,-8,-8,193.5,4.5
2012,2012-11-02,"home",0,"Thunder",106,0,1,0,2,18,10,39,8,47,12,22,76,39,9,5,32,23,44,23,"26-23-25-32",16,"Trailblazers",92,1,0,1,4,17,0,33,11,44,11,25,89,32,26,9,24,19,24,6,"21-21-24-26",5,0,0,"6",5,7,8,203.5,-8.5
2012,2012-11-02,"away",0,"Trailblazers",92,1,0,1,4,17,0,33,11,44,11,25,89,32,26,9,24,19,24,6,"21-21-24-26",5,"Thunder",106,0,1,0,2,18,10,39,8,47,12,22,76,39,9,5,32,23,44,23,"26-23-25-32",16,0,0,"6",-5,-7,-8,203.5,8.5
2012,2012-11-02,"home",0,"Timberwolves",92,0,0,NA,4,17,10,36,17,53,11,17,87,32,17,2,36,26,52,20,"28-22-20-22",18,"Kings",80,0,1,1,7,17,4,32,11,43,11,34,89,32,16,3,16,13,42,19,"18-23-24-15",5,0,0,"2",10,9,5,195,-3
2012,2012-11-02,"away",0,"Kings",80,0,1,1,7,17,4,32,11,43,11,34,89,32,16,3,16,13,42,19,"18-23-24-15",5,"Timberwolves",92,0,0,NA,4,17,10,36,17,53,11,17,87,32,17,2,36,26,52,20,"28-22-20-22",18,0,0,"2",-10,-9,-5,195,3
2012,2012-11-02,"home",0,"Warriors",94,1,0,1,5,21,5,27,9,36,18,24,80,36,20,10,17,12,30,8,"20-27-16-31",2,"Grizzlies",104,0,1,1,9,22,4,31,9,40,13,22,77,35,13,6,34,28,42,14,"28-23-24-29",14,0,0,"5",-8,-4,-12,192.5,1
2012,2012-11-02,"away",0,"Grizzlies",104,0,1,1,9,22,4,31,9,40,13,22,77,35,13,6,34,28,42,14,"28-23-24-29",14,"Warriors",94,1,0,1,5,21,5,27,9,36,18,24,80,36,20,10,17,12,30,8,"20-27-16-31",2,0,0,"5",8,4,12,192.5,-1
2012,2012-11-03,"home",0,"Bucks",105,1,0,0,8,32,9,34,3,37,15,18,79,41,24,9,21,14,34,15,"23-32-21-29",13,"Cavaliers",102,1,1,0,9,19,0,33,9,42,15,21,83,39,16,6,29,18,40,22,"27-22-30-23",12,0,0,"12",-4,6,-3,196.5,-7
2012,2012-11-03,"away",0,"Cavaliers",102,1,1,0,9,19,0,33,9,42,15,21,83,39,16,6,29,18,40,22,"27-22-30-23",12,"Bucks",105,1,0,0,8,32,9,34,3,37,15,18,79,41,24,9,21,14,34,15,"23-32-21-29",13,0,0,"12",4,-6,3,196.5,7
2012,2012-11-03,"home",0,"Bulls",82,2,0,0,11,21,6,26,15,41,12,20,88,29,17,3,25,21,38,21,"18-26-16-22",7,"Pelicans",89,1,1,0,7,13,9,35,9,44,16,21,75,32,18,5,23,20,32,17,"21-25-20-23",10,0,0,"2",-3,-2,-6,184.5,-9.5
2012,2012-11-03,"away",0,"Pelicans",89,1,1,0,7,13,9,35,9,44,16,21,75,32,18,5,23,20,32,17,"21-25-20-23",10,"Bulls",82,2,0,0,11,21,6,26,15,41,12,20,88,29,17,3,25,21,38,21,"18-26-16-22",7,0,0,"2",3,2,6,184.5,9.5
2012,2012-11-03,"home",0,"Clippers",110,2,0,0,6,21,5,26,7,33,16,31,70,30,21,10,52,40,32,16,"24-29-26-31",0,"Warriors",114,1,1,0,7,22,2,32,16,48,13,34,84,41,16,4,39,28,48,14,"33-24-28-29",14,0,0,"0",-9,-4,-6,196,-8.5
2012,2012-11-03,"away",0,"Warriors",114,1,1,0,7,22,2,32,16,48,13,34,84,41,16,4,39,28,48,14,"33-24-28-29",14,"Clippers",110,2,0,0,6,21,5,26,7,33,16,31,70,30,21,10,52,40,32,16,"24-29-26-31",0,0,0,"0",9,4,6,196,8.5
2012,2012-11-03,"home",0,"Heat",119,1,1,0,9,26,8,25,7,32,8,16,83,43,25,10,27,23,40,14,"35-29-23-32",6,"Nuggets",116,0,2,0,5,13,3,29,18,47,13,21,95,49,21,5,20,13,72,6,"34-32-25-25",8,0,0,"23",1,-2,-4,201,-8.5
2012,2012-11-03,"away",0,"Nuggets",116,0,2,0,5,13,3,29,18,47,13,21,95,49,21,5,20,13,72,6,"34-32-25-25",8,"Heat",119,1,1,0,9,26,8,25,7,32,8,16,83,43,25,10,27,23,40,14,"35-29-23-32",6,0,0,"23",-1,2,4,201,8.5
2012,2012-11-03,"home",0,"Mavericks",126,1,1,2,6,31,7,35,8,43,22,23,80,49,25,16,15,12,50,16,"31-30-36-29",29,"Hornets",99,1,0,0,13,19,2,23,15,38,10,14,91,39,17,3,24,18,44,12,"19-34-28-18",3,0,0,"7",12,8,16,187,-10
2012,2012-11-03,"away",0,"Hornets",99,1,0,0,13,19,2,23,15,38,10,14,91,39,17,3,24,18,44,12,"19-34-28-18",3,"Mavericks",126,1,1,2,6,31,7,35,8,43,22,23,80,49,25,16,15,12,50,16,"31-30-36-29",29,0,0,"7",-12,-8,-16,187,10
2012,2012-11-03,"home",0,"Nets",107,0,0,NA,6,20,5,32,9,41,17,19,81,37,15,6,37,27,52,21,"27-33-24-23",14,"Raptors",100,0,1,2,8,23,5,27,10,37,14,31,82,37,18,7,25,19,34,14,"35-17-26-22",10,0,0,"4",-8,8,6,194,-5.5
2012,2012-11-03,"away",0,"Raptors",100,0,1,2,8,23,5,27,10,37,14,31,82,37,18,7,25,19,34,14,"35-17-26-22",10,"Nets",107,0,0,NA,6,20,5,32,9,41,17,19,81,37,15,6,37,27,52,21,"27-33-24-23",14,0,0,"4",8,-8,-6,194,5.5
2012,2012-11-03,"home",0,"Pacers",106,1,1,0,10,16,14,46,21,67,21,19,99,39,22,4,27,24,46,12,"18-38-18-17-5-10",14,"Kings",98,0,2,0,15,19,13,31,16,47,16,26,102,37,22,8,20,16,40,14,"24-18-24-25-5-2",8,0,0,"4",-6,14,8,190.5,-8
2012,2012-11-03,"away",0,"Kings",98,0,2,0,15,19,13,31,16,47,16,26,102,37,22,8,20,16,40,14,"24-18-24-25-5-2",8,"Pacers",106,1,1,0,10,16,14,46,21,67,21,19,99,39,22,4,27,24,46,12,"18-38-18-17-5-10",14,0,0,"4",6,-14,-8,190.5,8
2012,2012-11-03,"home",0,"Rockets",85,2,0,0,12,19,4,40,16,56,18,16,96,34,26,5,18,12,48,18,"19-26-18-18-4",12,"Trailblazers",95,1,1,0,11,28,8,43,10,53,16,18,93,39,24,10,12,7,38,9,"17-20-27-17-14",10,0,0,"5",2,8,-1,204,-5.5
2012,2012-11-03,"away",0,"Trailblazers",95,1,1,0,11,28,8,43,10,53,16,18,93,39,24,10,12,7,38,9,"17-20-27-17-14",10,"Rockets",85,2,0,0,12,19,4,40,16,56,18,16,96,34,26,5,18,12,48,18,"19-26-18-18-4",12,0,0,"5",-2,-8,1,204,5.5
2012,2012-11-03,"home",0,"Spurs",110,2,0,1,8,29,6,26,7,33,18,18,74,42,13,7,23,19,44,8,"28-34-17-31",19,"Jazz",100,1,1,0,11,17,7,23,9,32,16,22,77,38,13,5,22,19,38,15,"17-27-35-21",0,0,0,"0",11,18,0,200,-7.5
2012,2012-11-03,"away",0,"Jazz",100,1,1,0,11,17,7,23,9,32,16,22,77,38,13,5,22,19,38,15,"17-27-35-21",0,"Spurs",110,2,0,1,8,29,6,26,7,33,18,18,74,42,13,7,23,19,44,8,"28-34-17-31",19,0,0,"0",-11,-18,0,200,7.5
2012,2012-11-03,"home",0,"Wizards",86,0,1,3,7,20,4,39,7,46,15,14,78,34,20,6,17,12,32,17,"12-30-25-19",2,"Celtics",89,0,2,0,8,24,4,29,6,35,9,12,84,36,21,8,13,9,26,11,"26-23-22-18",16,0,0,"2",-14,-7,-4,191,5.5
2012,2012-11-03,"away",0,"Celtics",89,0,2,0,8,24,4,29,6,35,9,12,84,36,21,8,13,9,26,11,"26-23-22-18",16,"Wizards",86,0,1,3,7,20,4,39,7,46,15,14,78,34,20,6,17,12,32,17,"12-30-25-19",2,0,0,"2",14,7,4,191,-5.5
2012,2012-11-04,"home",0,"Knicks",100,1,0,1,12,18,5,31,8,39,14,10,77,39,27,11,18,11,36,4,"31-26-18-25",17,"Seventysixers",84,1,0,3,8,14,2,31,10,41,18,18,79,34,17,8,10,8,38,2,"25-19-22-18",2,0,0,"1",6,13,9,187.5,-4
2012,2012-11-04,"away",0,"Seventysixers",84,1,0,3,8,14,2,31,10,41,18,18,79,34,17,8,10,8,38,2,"25-19-22-18",2,"Knicks",100,1,0,1,12,18,5,31,8,39,14,10,77,39,27,11,18,11,36,4,"31-26-18-25",17,0,0,"1",-6,-13,-9,187.5,4
2012,2012-11-04,"home",0,"Lakers",108,0,3,1,11,27,8,30,16,46,15,20,77,40,22,10,26,18,56,11,"34-28-24-22",36,"Pistons",79,0,2,1,5,19,5,20,13,33,16,20,79,28,13,4,23,19,34,12,"13-21-21-24",0,0,0,"0",21,28,31,190,-8
2012,2012-11-04,"away",0,"Pistons",79,0,2,1,5,19,5,20,13,33,16,20,79,28,13,4,23,19,34,12,"13-21-21-24",0,"Lakers",108,0,3,1,11,27,8,30,16,46,15,20,77,40,22,10,26,18,56,11,"34-28-24-22",36,0,0,"0",-21,-28,-31,190,8
2012,2012-11-04,"home",0,"Magic",115,1,0,1,7,26,1,33,13,46,10,17,92,45,11,9,19,16,48,13,"26-20-40-29",21,"Suns",94,1,1,1,3,19,10,28,17,45,16,17,91,39,19,5,18,11,38,9,"33-23-20-18",14,0,0,"7",-7,-10,10,193,-1.5
2012,2012-11-04,"away",0,"Suns",94,1,1,1,3,19,10,28,17,45,16,17,91,39,19,5,18,11,38,9,"33-23-20-18",14,"Magic",115,1,0,1,7,26,1,33,13,46,10,17,92,45,11,9,19,16,48,13,"26-20-40-29",21,0,0,"7",7,10,-10,193,1.5
2012,2012-11-04,"home",0,"Raptors",105,0,2,0,9,18,3,23,16,39,11,24,90,40,21,10,17,15,38,9,"25-31-23-26",20,"Timberwolves",86,1,0,1,8,18,8,28,8,36,24,17,64,29,16,6,31,22,32,11,"24-23-26-13",4,0,0,"13",1,9,6,189,-3
2012,2012-11-04,"away",0,"Timberwolves",86,1,0,1,8,18,8,28,8,36,24,17,64,29,16,6,31,22,32,11,"24-23-26-13",4,"Raptors",105,0,2,0,9,18,3,23,16,39,11,24,90,40,21,10,17,15,38,9,"25-31-23-26",20,0,0,"13",-1,-9,-6,189,3
2012,2012-11-04,"home",0,"Thunder",95,1,1,1,4,27,9,30,7,37,20,21,71,33,22,9,22,20,38,12,"22-29-23-21",9,"Hawks",104,0,1,1,12,20,1,26,12,38,10,20,83,41,25,8,20,14,42,7,"30-17-28-29",10,0,0,"8",-8,4,-1,198.5,-9.5
2012,2012-11-04,"away",0,"Hawks",104,0,1,1,12,20,1,26,12,38,10,20,83,41,25,8,20,14,42,7,"30-17-28-29",10,"Thunder",95,1,1,1,4,27,9,30,7,37,20,21,71,33,22,9,22,20,38,12,"22-29-23-21",9,0,0,"8",8,-4,1,198.5,9.5
2012,2012-11-05,"home",0,"Clippers",101,2,1,1,7,23,13,29,9,38,25,24,74,39,25,9,16,14,48,17,"28-22-28-23",8,"Cavaliers",108,1,2,1,12,24,2,25,18,43,17,18,92,40,29,14,22,14,36,20,"31-26-27-24",13,0,0,"7",-3,-7,-6,197,-10.5
2012,2012-11-05,"away",0,"Cavaliers",108,1,2,1,12,24,2,25,18,43,17,18,92,40,29,14,22,14,36,20,"31-26-27-24",13,"Clippers",101,2,1,1,7,23,13,29,9,38,25,24,74,39,25,9,16,14,48,17,"28-22-28-23",8,0,0,"7",3,7,6,197,10.5
2012,2012-11-05,"home",0,"Grizzlies",103,1,1,2,9,21,10,37,14,51,11,17,91,38,14,5,25,22,60,20,"18-29-27-29",14,"Jazz",94,1,2,1,8,20,8,31,11,42,14,22,90,40,15,5,13,9,52,18,"25-25-18-26",12,0,0,"3",-7,-3,6,195.5,-5.5
2012,2012-11-05,"away",0,"Jazz",94,1,2,1,8,20,8,31,11,42,14,22,90,40,15,5,13,9,52,18,"25-25-18-26",12,"Grizzlies",103,1,1,2,9,21,10,37,14,51,11,17,91,38,14,5,25,22,60,20,"18-29-27-29",14,0,0,"3",7,3,-6,195.5,5.5
2012,2012-11-05,"home",0,"Heat",124,2,1,1,7,33,4,42,7,49,15,22,86,47,26,15,19,15,44,14,"34-31-33-26",30,"Suns",99,1,2,0,11,22,7,28,10,38,11,19,88,35,21,7,29,22,34,9,"25-28-21-25",0,0,0,"0",9,12,24,200,-13.5
2012,2012-11-05,"away",0,"Suns",99,1,2,0,11,22,7,28,10,38,11,19,88,35,21,7,29,22,34,9,"25-28-21-25",0,"Heat",124,2,1,1,7,33,4,42,7,49,15,22,86,47,26,15,19,15,44,14,"34-31-33-26",30,0,0,"0",-9,-12,-24,200,13.5
2012,2012-11-05,"home",0,"Kings",94,0,3,1,7,13,5,33,10,43,13,25,81,37,19,4,23,16,44,12,"21-31-23-19",16,"Warriors",92,2,1,1,5,21,2,31,7,38,13,17,78,31,21,6,28,24,36,19,"22-22-20-28",8,0,0,"6",-1,8,11,200,-2
