"season","date","site","playoffs","team","pts","wins","losses","rest","steals","assists","blocks","defensive_rebounds","offensive_rebounds","rebounds","turnovers","fouls","field_goals_attempted","field_goals_made","three_pointers_attempted","three_pointers_made","free_throws_attempted","free_throws_made","pts_in_paint","fast_break_pts","quarter_scores","biggest_lead","o_team","o_pts","o_wins","o_losses","o_rest","o_steals","o_assists","o_blocks","o_defensive_rebounds","o_offensive_rebounds","o_rebounds","o_turnovers","o_fouls","o_field_goals_attempted","o_field_goals_made","o_three_pointers_attempted","o_three_pointers_made","o_free_throws_attempted","o_free_throws_made","o_pts_in_paint","o_fast_break_pts","o_quarter_scores","o_biggest_lead","matchup_wins","matchup_losses","lead_changes","margin_after_first","margin_at_half","margin_after_third","total","line"
2016,2016-10-26,"home",0,"Seventysixers",97,0,0,NA,5,21,10,38,5,43,13,22,84,36,24,7,25,18,32,9,"24-27-24-22",11,"Thunder",103,0,0,NA,7,19,3,40,13,53,10,23,94,39,22,6,26,19,46,23,"23-28-18-34",6,0,0,NA,1,0,6,208,8.5
2016,2016-10-26,"away",0,"Thunder",103,0,0,NA,7,19,3,40,13,53,10,23,94,39,22,6,26,19,46,23,"23-28-18-34",6,"Seventysixers",97,0,0,NA,5,21,10,38,5,43,13,22,84,36,24,7,25,18,32,9,"24-27-24-22",11,0,0,NA,-1,0,-6,208,-8.5
2016,2016-10-26,"home",0,"Suns",94,0,0,NA,6,20,3,31,10,41,18,29,77,36,16,4,27,18,48,18,"19-19-29-27",4,"Kings",113,0,0,NA,5,24,5,31,10,41,13,20,86,44,21,6,26,19,46,18,"30-27-27-29",26,0,0,NA,-11,-19,-17,212,-2.5
2016,2016-10-26,"away",0,"Kings",113,0,0,NA,5,24,5,31,10,41,13,20,86,44,21,6,26,19,46,18,"30-27-27-29",26,"Suns",94,0,0,NA,6,20,3,31,10,41,18,29,77,36,16,4,27,18,48,18,"19-19-29-27",4,0,0,NA,11,19,17,212,2.5
2016,2016-10-27,"home",0,"Bulls",105,0,0,NA,5,25,1,37,18,55,12,21,92,36,25,11,30,22,38,4,"30-27-22-26",15,"Celtics",99,1,0,0,6,22,6,33,3,36,11,25,76,38,23,8,24,15,42,10,"20-29-24-26",1,0,0,NA,10,8,6,209,-1
2016,2016-10-27,"away",0,"Celtics",99,1,0,0,6,22,6,33,3,36,11,25,76,38,23,8,24,15,42,10,"20-29-24-26",1,"Bulls",105,0,0,NA,5,25,1,37,18,55,12,21,92,36,25,11,30,22,38,4,"30-27-22-26",15,0,0,NA,-10,-8,-6,209,1
2016,2016-10-27,"home",0,"Hawks",114,0,0,NA,13,28,7,38,14,52,21,19,88,44,26,12,18,14,44,16,"29-28-24-33",19,"Wizards",99,0,0,NA,14,25,4,28,12,40,19,20,94,40,20,6,18,13,48,18,"27-29-24-19",6,0,0,NA,2,1,1,203.5,-4.5
2016,2016-10-27,"away",0,"Wizards",99,0,0,NA,14,25,4,28,12,40,19,20,94,40,20,6,18,13,48,18,"27-29-24-19",6,"Hawks",114,0,0,NA,13,28,7,38,14,52,21,19,88,44,26,12,18,14,44,16,"29-28-24-33",19,0,0,NA,-2,-1,-1,203.5,4.5
2016,2016-10-27,"home",0,"Kings",94,1,0,0,6,19,0,33,5,38,14,20,69,28,20,6,38,32,30,10,"29-28-14-23",11,"Spurs",102,1,0,1,9,22,7,28,9,37,9,26,79,36,18,6,27,24,36,14,"27-26-23-26",11,0,0,NA,2,4,-5,203.5,8
2016,2016-10-27,"away",0,"Spurs",102,1,0,1,9,22,7,28,9,37,9,26,79,36,18,6,27,24,36,14,"27-26-23-26",11,"Kings",94,1,0,0,6,19,0,33,5,38,14,20,69,28,20,6,38,32,30,10,"29-28-14-23",11,0,0,NA,-2,-4,5,203.5,-8
2016,2016-10-27,"home",0,"Trailblazers",106,1,0,1,4,18,4,39,9,48,14,34,85,39,18,4,32,24,58,12,"27-22-33-24",6,"Clippers",114,0,0,NA,10,12,4,33,15,48,7,25,91,37,29,8,46,32,42,18,"28-30-24-32",15,0,0,NA,-1,-9,0,210,2.5
2016,2016-10-27,"away",0,"Clippers",114,0,0,NA,10,12,4,33,15,48,7,25,91,37,29,8,46,32,42,18,"28-30-24-32",15,"Trailblazers",106,1,0,1,4,18,4,39,9,48,14,34,85,39,18,4,32,24,58,12,"27-22-33-24",6,0,0,NA,1,9,0,210,-2.5
2016,2016-10-28,"home",0,"Heat",91,1,0,1,2,19,4,41,11,52,19,23,86,32,34,14,20,13,28,6,"23-34-20-14",19,"Hornets",97,1,0,1,10,20,9,36,13,49,8,20,92,35,22,7,24,20,46,9,"21-25-27-24",10,0,0,NA,2,11,4,197,1
2016,2016-10-28,"away",0,"Hornets",97,1,0,1,10,20,9,36,13,49,8,20,92,35,22,7,24,20,46,9,"21-25-27-24",10,"Heat",91,1,0,1,2,19,4,41,11,52,19,23,86,32,34,14,20,13,28,6,"23-34-20-14",19,0,0,NA,-2,-11,-4,197,-1
2016,2016-10-28,"home",0,"Jazz",96,0,1,2,4,14,7,34,13,47,14,18,75,31,25,6,40,28,46,9,"28-20-17-31",11,"Lakers",89,1,0,1,6,16,7,32,11,43,14,29,84,32,23,9,21,16,36,15,"27-16-22-24",4,0,0,NA,1,5,0,201,-8.5
2016,2016-10-28,"away",0,"Lakers",89,1,0,1,6,16,7,32,11,43,14,29,84,32,23,9,21,16,36,15,"27-16-22-24",4,"Jazz",96,0,1,2,4,14,7,34,13,47,14,18,75,31,25,6,40,28,46,9,"28-20-17-31",11,0,0,NA,-1,-5,0,201,8.5
2016,2016-10-28,"home",0,"Mavericks",98,0,1,1,11,13,2,28,6,34,9,21,80,35,29,8,24,20,30,7,"24-26-17-31",3,"Rockets",106,0,1,1,6,21,1,36,5,41,18,22,70,33,32,15,31,25,30,15,"24-28-25-29",15,0,0,NA,0,-2,-10,219,1
2016,2016-10-28,"away",0,"Rockets",106,0,1,1,6,21,1,36,5,41,18,22,70,33,32,15,31,25,30,15,"24-28-25-29",15,"Mavericks",98,0,1,1,11,13,2,28,6,34,9,21,80,35,29,8,24,20,30,7,"24-26-17-31",3,0,0,NA,0,2,10,219,-1
2016,2016-10-28,"home",0,"Nets",103,0,1,1,6,20,4,40,12,52,16,23,87,38,33,10,20,17,46,11,"20-32-20-31",14,"Pacers",94,1,0,1,7,22,6,35,14,49,13,22,98,37,24,7,20,13,44,13,"27-21-31-15",10,0,0,NA,-7,4,-7,217,6
2016,2016-10-28,"away",0,"Pacers",94,1,0,1,7,22,6,35,14,49,13,22,98,37,24,7,20,13,44,13,"27-21-31-15",10,"Nets",103,0,1,1,6,20,4,40,12,52,16,23,87,38,33,10,20,17,46,11,"20-32-20-31",14,0,0,NA,7,-4,7,217,-6
2016,2016-10-28,"home",0,"Pelicans",114,0,1,1,8,29,6,37,12,49,13,24,100,47,22,5,23,15,62,10,"22-28-31-33",2,"Warriors",122,0,1,2,8,32,2,40,9,49,14,22,91,44,28,9,28,25,54,22,"32-27-33-30",16,0,0,NA,-10,-9,-11,222.5,11
2016,2016-10-28,"away",0,"Warriors",122,0,1,2,8,32,2,40,9,49,14,22,91,44,28,9,28,25,54,22,"32-27-33-30",16,"Pelicans",114,0,1,1,8,29,6,37,12,49,13,24,100,47,22,5,23,15,62,10,"22-28-31-33",2,0,0,NA,10,9,11,222.5,-11
2016,2016-10-28,"home",0,"Pistons",108,0,1,1,8,27,4,44,9,53,12,11,95,48,19,7,6,5,60,14,"24-30-32-22",35,"Magic",82,0,1,1,8,20,3,30,14,44,9,13,95,33,26,8,12,8,36,18,"22-9-20-31",1,0,0,NA,2,23,35,196,-4
2016,2016-10-28,"away",0,"Magic",82,0,1,1,8,20,3,30,14,44,9,13,95,33,26,8,12,8,36,18,"22-9-20-31",1,"Pistons",108,0,1,1,8,27,4,44,9,53,12,11,95,48,19,7,6,5,60,14,"24-30-32-22",35,0,0,NA,-2,-23,-35,196,4
2016,2016-10-28,"home",0,"Raptors",91,1,0,1,9,12,3,33,18,51,18,20,90,35,16,4,18,17,38,20,"23-17-27-24",1,"Cavaliers",94,1,0,2,8,20,3,31,9,40,17,15,79,33,32,12,22,16,28,5,"28-22-21-23",12,0,0,NA,-5,-10,-4,204.5,2.5
2016,2016-10-28,"away",0,"Cavaliers",94,1,0,2,8,20,3,31,9,40,17,15,79,33,32,12,22,16,28,5,"28-22-21-23",12,"Raptors",91,1,0,1,9,12,3,33,18,51,18,20,90,35,16,4,18,17,38,20,"23-17-27-24",1,0,0,NA,5,10,4,204.5,-2.5
2016,2016-10-28,"home",0,"Thunder",113,1,0,1,11,13,3,43,14,57,22,24,96,40,21,5,38,28,54,25,"25-24-28-25-11",4,"Suns",110,0,1,1,11,15,3,37,7,44,15,29,94,42,28,5,32,21,58,16,"40-13-30-19-8",18,0,0,NA,-15,-4,-6,209,-8
2016,2016-10-28,"away",0,"Suns",110,0,1,1,11,15,3,37,7,44,15,29,94,42,28,5,32,21,58,16,"40-13-30-19-8",18,"Thunder",113,1,0,1,11,13,3,43,14,57,22,24,96,40,21,5,38,28,54,25,"25-24-28-25-11",4,0,0,NA,15,4,6,209,8
2016,2016-10-29,"home",0,"Bucks",110,0,1,2,14,25,5,36,9,45,14,24,88,41,22,8,24,20,54,20,"24-22-34-30",11,"Nets",108,1,1,0,12,23,6,34,11,45,18,22,84,37,35,11,28,23,42,17,"18-23-32-35",1,0,0,NA,6,5,7,206,-7
2016,2016-10-29,"away",0,"Nets",108,1,1,0,12,23,6,34,11,45,18,22,84,37,35,11,28,23,42,17,"18-23-32-35",1,"Bucks",110,0,1,2,14,25,5,36,9,45,14,24,88,41,22,8,24,20,54,20,"24-22-34-30",11,0,0,NA,-6,-5,-7,206,7
2016,2016-10-29,"home",0,"Bulls",118,1,0,1,8,34,6,34,13,47,12,14,86,45,21,9,21,19,54,30,"24-38-30-26",29,"Pacers",101,1,1,0,8,34,7,25,8,33,13,16,88,43,18,7,9,8,54,14,"20-21-26-34",2,0,0,NA,4,21,25,210.5,-3.5
2016,2016-10-29,"away",0,"Pacers",101,1,1,0,8,34,7,25,8,33,13,16,88,43,18,7,9,8,54,14,"20-21-26-34",2,"Bulls",118,1,0,1,8,34,6,34,13,47,12,14,86,45,21,9,21,19,54,30,"24-38-30-26",29,0,0,NA,-4,-21,-25,210.5,3.5
2016,2016-10-29,"home",0,"Cavaliers",105,2,0,0,8,17,6,27,13,40,9,27,88,36,37,11,30,22,32,7,"33-29-18-25",22,"Magic",99,0,2,0,6,21,5,37,13,50,20,23,84,38,28,8,26,15,48,8,"20-25-17-37",3,0,0,NA,13,17,18,204.5,-11
2016,2016-10-29,"away",0,"Magic",99,0,2,0,6,21,5,37,13,50,20,23,84,38,28,8,26,15,48,8,"20-25-17-37",3,"Cavaliers",105,2,0,0,8,17,6,27,13,40,9,27,88,36,37,11,30,22,32,7,"33-29-18-25",22,0,0,NA,-13,-17,-18,204.5,11
2016,2016-10-29,"home",0,"Hornets",98,2,0,0,8,22,6,32,6,38,8,17,79,32,32,9,33,25,32,7,"19-22-31-26",3,"Celtics",104,1,1,1,4,25,6,38,4,42,13,26,81,39,31,15,17,11,36,4,"28-16-27-33",14,0,0,NA,-9,-3,1,202.5,3
2016,2016-10-29,"away",0,"Celtics",104,1,1,1,4,25,6,38,4,42,13,26,81,39,31,15,17,11,36,4,"28-16-27-33",14,"Hornets",98,2,0,0,8,22,6,32,6,38,8,17,79,32,32,9,33,25,32,7,"19-22-31-26",3,0,0,NA,9,3,-1,202.5,-3
2016,2016-10-29,"home",0,"Kings",106,1,1,1,6,24,5,20,11,31,13,24,85,39,26,9,25,19,48,15,"25-29-31-21",10,"Timberwolves",103,0,1,2,5,19,5,29,9,38,11,25,72,37,22,7,31,22,32,8,"34-31-12-26",18,0,0,NA,-9,-11,8,204,-1
2016,2016-10-29,"away",0,"Timberwolves",103,0,1,2,5,19,5,29,9,38,11,25,72,37,22,7,31,22,32,8,"34-31-12-26",18,"Kings",106,1,1,1,6,24,5,20,11,31,13,24,85,39,26,9,25,19,48,15,"25-29-31-21",10,0,0,NA,9,11,-8,204,1
2016,2016-10-29,"home",0,"Knicks",111,0,1,3,4,24,4,35,6,41,12,25,76,40,21,6,39,25,54,11,"32-25-25-29",18,"Grizzlies",104,1,0,2,3,19,2,29,11,40,12,30,86,37,25,9,26,21,44,2,"19-30-28-27",0,0,0,NA,13,8,5,199,-2.5
2016,2016-10-29,"away",0,"Grizzlies",104,1,0,2,3,19,2,29,11,40,12,30,86,37,25,9,26,21,44,2,"19-30-28-27",0,"Knicks",111,0,1,3,4,24,4,35,6,41,12,25,76,40,21,6,39,25,54,11,"32-25-25-29",18,0,0,NA,-13,-8,-5,199,2.5
2016,2016-10-29,"home",0,"Nuggets",113,1,0,2,10,19,5,45,16,61,17,21,100,38,23,6,39,31,52,17,"28-26-34-16-9",12,"Trailblazers",115,1,1,1,10,23,8,40,5,45,15,30,98,45,32,10,21,15,46,13,"33-29-19-23-11",14,0,0,NA,-5,-8,7,212,1
2016,2016-10-29,"away",0,"Trailblazers",115,1,1,1,10,23,8,40,5,45,15,30,98,45,32,10,21,15,46,13,"33-29-19-23-11",14,"Nuggets",113,1,0,2,10,19,5,45,16,61,17,21,100,38,23,6,39,31,52,17,"28-26-34-16-9",12,0,0,NA,5,8,-7,212,-1
2016,2016-10-29,"home",0,"Seventysixers",72,0,1,2,9,16,5,35,4,39,20,20,80,28,18,5,15,11,36,7,"24-15-19-14",8,"Hawks",104,1,0,1,11,31,7,41,6,47,12,14,85,42,20,5,23,15,50,19,"29-24-21-30",32,0,0,NA,-5,-14,-16,201.5,8
2016,2016-10-29,"away",0,"Hawks",104,1,0,1,11,31,7,41,6,47,12,14,85,42,20,5,23,15,50,19,"29-24-21-30",32,"Seventysixers",72,0,1,2,9,16,5,35,4,39,20,20,80,28,18,5,15,11,36,7,"24-15-19-14",8,0,0,NA,5,14,16,201.5,-8
2016,2016-10-29,"home",0,"Spurs",98,2,0,1,6,21,7,44,6,50,9,15,83,35,24,10,23,18,36,12,"28-27-28-15",27,"Pelicans",79,0,2,0,6,14,5,38,7,45,9,19,86,32,22,4,15,11,40,8,"23-22-15-19",3,0,0,NA,5,10,23,203.5,-14
2016,2016-10-29,"away",0,"Pelicans",79,0,2,0,6,14,5,38,7,45,9,19,86,32,22,4,15,11,40,8,"23-22-15-19",3,"Spurs",98,2,0,1,6,21,7,44,6,50,9,15,83,35,24,10,23,18,36,12,"28-27-28-15",27,0,0,NA,-5,-10,-23,203.5,14
2016,2016-10-30,"home",0,"Clippers",88,1,0,2,8,17,4,35,14,49,13,14,83,34,27,6,20,14,36,9,"19-23-27-19",22,"Jazz",75,1,1,1,8,18,3,36,7,43,18,22,73,29,19,7,13,10,36,11,"22-13-21-19",5,0,0,NA,-3,7,13,191,-7.5
2016,2016-10-30,"away",0,"Jazz",75,1,1,1,8,18,3,36,7,43,18,22,73,29,19,7,13,10,36,11,"22-13-21-19",5,"Clippers",88,1,0,2,8,17,4,35,14,49,13,14,83,34,27,6,20,14,36,9,"19-23-27-19",22,0,0,NA,3,-7,-13,191,7.5
2016,2016-10-30,"home",0,"Grizzlies",112,1,1,0,9,24,2,36,11,47,14,26,88,39,31,15,26,19,34,14,"27-31-20-22-12",15,"Wizards",103,0,1,2,8,19,4,32,8,40,14,23,86,38,25,5,25,22,54,23,"22-32-23-23-3",8,0,0,NA,5,4,1,204.5,2.5
2016,2016-10-30,"away",0,"Wizards",103,0,1,2,8,19,4,32,8,40,14,23,86,38,25,5,25,22,54,23,"22-32-23-23-3",8,"Grizzlies",112,1,1,0,9,24,2,36,11,47,14,26,88,39,31,15,26,19,34,14,"27-31-20-22-12",15,0,0,NA,-5,-4,-1,204.5,-2.5
2016,2016-10-30,"home",0,"Heat",99,1,1,1,7,19,6,30,6,36,12,24,80,37,20,7,26,18,46,15,"19-25-28-27",3,"Spurs",106,3,0,0,4,20,5,30,14,44,15,26,82,37,18,10,26,22,32,3,"24-28-25-29",16,0,0,NA,-5,-8,-5,194,6.5
2016,2016-10-30,"away",0,"Spurs",106,3,0,0,4,20,5,30,14,44,15,26,82,37,18,10,26,22,32,3,"24-28-25-29",16,"Heat",99,1,1,1,7,19,6,30,6,36,12,24,80,37,20,7,26,18,46,15,"19-25-28-27",3,0,0,NA,5,8,5,194,-6.5
2016,2016-10-30,"home",0,"Pistons",98,1,1,1,8,23,4,42,16,58,15,14,88,39,20,5,20,15,56,21,"24-26-25-23",16,"Bucks",83,1,1,0,10,22,4,30,10,40,12,16,87,34,17,4,14,11,46,9,"21-18-26-18",3,0,0,NA,3,11,10,195.5,-8
2016,2016-10-30,"away",0,"Bucks",83,1,1,0,10,22,4,30,10,40,12,16,87,34,17,4,14,11,46,9,"21-18-26-18",3,"Pistons",98,1,1,1,8,23,4,42,16,58,15,14,88,39,20,5,20,15,56,21,"24-26-25-23",16,0,0,NA,-3,-11,-10,195.5,8
2016,2016-10-30,"home",0,"Rockets",93,1,1,1,5,16,4,37,9,46,17,21,80,34,31,11,21,14,42,15,"34-29-17-13",17,"Mavericks",92,0,2,1,8,17,3,30,12,42,9,17,84,32,30,11,20,17,34,4,"25-28-17-22",3,1,0,NA,9,10,10,214,-4.5
2016,2016-10-30,"away",0,"Mavericks",92,0,2,1,8,17,3,30,12,42,9,17,84,32,30,11,20,17,34,4,"25-28-17-22",3,"Rockets",93,1,1,1,5,16,4,37,9,46,17,21,80,34,31,11,21,14,42,15,"34-29-17-13",17,0,1,NA,-9,-10,-10,214,4.5
2016,2016-10-30,"home",0,"Suns",100,0,2,1,10,19,6,39,11,50,11,26,90,37,23,8,25,18,44,19,"30-27-21-22",13,"Warriors",106,1,1,1,6,27,5,36,7,43,15,23,83,35,29,8,33,28,28,18,"22-33-26-25",8,0,0,NA,8,2,-3,226,11.5
2016,2016-10-30,"away",0,"Warriors",106,1,1,1,6,27,5,36,7,43,15,23,83,35,29,8,33,28,28,18,"22-33-26-25",8,"Suns",100,0,2,1,10,19,6,39,11,50,11,26,90,37,23,8,25,18,44,19,"30-27-21-22",13,0,0,NA,-8,-2,3,226,-11.5
2016,2016-10-30,"home",0,"Thunder",113,2,0,1,15,29,6,35,11,46,19,22,95,45,26,9,17,14,62,26,"30-28-19-36",19,"Lakers",96,1,1,1,15,20,2,30,11,41,21,18,87,35,32,7,24,19,44,9,"24-22-25-25",8,0,0,NA,6,12,6,213.5,-8.5
2016,2016-10-30,"away",0,"Lakers",96,1,1,1,15,20,2,30,11,41,21,18,87,35,32,7,24,19,44,9,"24-22-25-25",8,"Thunder",113,2,0,1,15,29,6,35,11,46,19,22,95,45,26,9,17,14,62,26,"30-28-19-36",19,0,0,NA,-6,-12,-6,213.5,8.5
2016,2016-10-31,"home",0,"Clippers",116,2,0,0,8,21,4,39,5,44,16,23,80,40,16,6,38,30,52,16,"24-24-34-34",22,"Suns",98,0,3,0,11,19,0,34,10,44,20,33,84,35,15,5,31,23,40,21,"24-12-34-28",3,0,0,NA,0,12,12,205,-11.5
2016,2016-10-31,"away",0,"Suns",98,0,3,0,11,19,0,34,10,44,20,33,84,35,15,5,31,23,40,21,"24-12-34-28",3,"Clippers",116,2,0,0,8,21,4,39,5,44,16,23,80,40,16,6,38,30,52,16,"24-24-34-34",22,0,0,NA,0,-12,-12,205,11.5
2016,2016-10-31,"home",0,"Hawks",106,2,0,1,11,24,6,27,17,44,13,20,79,33,30,11,47,29,32,6,"22-31-26-27",13,"Kings",95,2,1,1,10,26,6,32,6,38,19,34,75,36,23,10,19,13,36,12,"15-29-37-14",6,0,0,NA,7,9,-2,203,-7
2016,2016-10-31,"away",0,"Kings",95,2,1,1,10,26,6,32,6,38,19,34,75,36,23,10,19,13,36,12,"15-29-37-14",6,"Hawks",106,2,0,1,11,24,6,27,17,44,13,20,79,33,30,11,47,29,32,6,"22-31-26-27",13,0,0,NA,-7,-9,2,203,7
2016,2016-10-31,"home",0,"Nets",88,1,2,1,12,14,3,29,16,45,15,15,96,33,31,5,21,17,50,12,"20-24-20-24",0,"Bulls",118,2,0,1,9,26,9,45,13,58,19,22,89,45,27,11,18,17,46,18,"38-27-28-25",33,0,0,NA,-18,-21,-29,211,6.5
