"season","date","site","playoffs","team","pts","wins","losses","rest","steals","assists","blocks","defensive_rebounds","offensive_rebounds","rebounds","turnovers","fouls","field_goals_attempted","field_goals_made","three_pointers_attempted","three_pointers_made","free_throws_attempted","free_throws_made","pts_in_paint","fast_break_pts","quarter_scores","biggest_lead","o_team","o_pts","o_wins","o_losses","o_rest","o_steals","o_assists","o_blocks","o_defensive_rebounds","o_offensive_rebounds","o_rebounds","o_turnovers","o_fouls","o_field_goals_attempted","o_field_goals_made","o_three_pointers_attempted","o_three_pointers_made","o_free_throws_attempted","o_free_throws_made","o_pts_in_paint","o_fast_break_pts","o_quarter_scores","o_biggest_lead","matchup_wins","matchup_losses","lead_changes","margin_after_first","margin_at_half","margin_after_third","total","line"
1996,1996-11-01,"home",0,"Pistons",95,0,0,NA,10,12,3,NA,11,39,17,22,68,32,20,6,35,25,NA,NA,"16-25-27-27",NA,"Pacers",89,0,0,NA,6,19,4,NA,10,36,18,30,74,33,21,6,23,17,NA,NA,"17-28-14-30",NA,0,0,NA,-1,-4,9,179,-4.5
1996,1996-11-01,"away",0,"Pacers",89,0,0,NA,6,19,4,NA,10,36,18,30,74,33,21,6,23,17,NA,NA,"17-28-14-30",NA,"Pistons",95,0,0,NA,10,12,3,NA,11,39,17,22,68,32,20,6,35,25,NA,NA,"16-25-27-27",NA,0,0,NA,1,4,-9,179,4.5
1996,1996-11-01,"home",0,"Raptors",99,0,0,NA,11,24,3,NA,11,37,24,38,78,34,25,12,32,19,NA,NA,"28-17-30-24",NA,"Knicks",107,0,0,NA,15,23,5,NA,11,44,24,29,68,33,11,4,51,37,NA,NA,"26-23-25-33",NA,0,0,NA,2,-4,1,190.5,7
1996,1996-11-01,"away",0,"Knicks",107,0,0,NA,15,23,5,NA,11,44,24,29,68,33,11,4,51,37,NA,NA,"26-23-25-33",NA,"Raptors",99,0,0,NA,11,24,3,NA,11,37,24,38,78,34,25,12,32,19,NA,NA,"28-17-30-24",NA,0,0,NA,-2,4,-1,190.5,-7
1996,1996-11-01,"home",0,"Rockets",96,0,0,NA,20,25,1,NA,17,45,21,19,87,34,25,8,31,20,NA,NA,"31-21-24-20",NA,"Kings",85,0,0,NA,11,18,8,NA,8,40,27,24,72,32,12,4,23,17,NA,NA,"24-11-19-31",NA,0,0,NA,7,17,22,198.5,-5
1996,1996-11-01,"away",0,"Kings",85,0,0,NA,11,18,8,NA,8,40,27,24,72,32,12,4,23,17,NA,NA,"24-11-19-31",NA,"Rockets",96,0,0,NA,20,25,1,NA,17,45,21,19,87,34,25,8,31,20,NA,NA,"31-21-24-20",NA,0,0,NA,-7,-17,-22,198.5,5
1996,1996-11-01,"home",0,"Seventysixers",103,0,0,NA,6,25,4,NA,14,40,13,29,83,37,10,2,36,27,NA,NA,"28-23-29-23",NA,"Bucks",111,0,0,NA,9,21,7,NA,19,50,14,30,84,38,9,4,44,31,NA,NA,"31-27-29-24",NA,0,0,NA,-3,-7,-7,203,-1
1996,1996-11-01,"away",0,"Bucks",111,0,0,NA,9,21,7,NA,19,50,14,30,84,38,9,4,44,31,NA,NA,"31-27-29-24",NA,"Seventysixers",103,0,0,NA,6,25,4,NA,14,40,13,29,83,37,10,2,36,27,NA,NA,"28-23-29-23",NA,0,0,NA,3,7,7,203,1
1996,1996-11-01,"home",0,"Timberwolves",82,0,0,NA,6,18,12,NA,9,36,17,13,74,31,8,3,23,17,NA,NA,"24-15-15-28",NA,"Spurs",78,0,0,NA,10,21,4,NA,9,40,17,23,72,31,13,4,18,12,NA,NA,"15-25-11-27",NA,0,0,NA,9,-1,3,185,4.5
1996,1996-11-01,"away",0,"Spurs",78,0,0,NA,10,21,4,NA,9,40,17,23,72,31,13,4,18,12,NA,NA,"15-25-11-27",NA,"Timberwolves",82,0,0,NA,6,18,12,NA,9,36,17,13,74,31,8,3,23,17,NA,NA,"24-15-15-28",NA,0,0,NA,-9,1,-3,185,-4.5
1996,1996-11-01,"home",0,"Warriors",85,0,0,NA,8,20,3,NA,12,39,20,17,75,27,18,7,29,24,NA,NA,"29-13-23-20",NA,"Clippers",97,0,0,NA,7,21,2,NA,16,49,20,27,86,41,8,4,15,11,NA,NA,"27-18-30-22",NA,0,0,NA,2,-3,-10,204.5,-7.5
1996,1996-11-01,"away",0,"Clippers",97,0,0,NA,7,21,2,NA,16,49,20,27,86,41,8,4,15,11,NA,NA,"27-18-30-22",NA,"Warriors",85,0,0,NA,8,20,3,NA,12,39,20,17,75,27,18,7,29,24,NA,NA,"29-13-23-20",NA,0,0,NA,-2,3,10,204.5,7.5
1996,1996-11-02,"home",0,"Bucks",124,1,0,0,7,25,5,NA,13,44,10,30,81,44,10,6,38,30,NA,NA,"35-29-32-28",NA,"Celtics",102,0,1,0,7,16,4,NA,16,41,17,30,80,33,12,1,40,35,NA,NA,"21-15-33-33",NA,0,0,NA,14,28,27,206,-9
1996,1996-11-02,"away",0,"Celtics",102,0,1,0,7,16,4,NA,16,41,17,30,80,33,12,1,40,35,NA,NA,"21-15-33-33",NA,"Bucks",124,1,0,0,7,25,5,NA,13,44,10,30,81,44,10,6,38,30,NA,NA,"35-29-32-28",NA,0,0,NA,-14,-28,-27,206,9
1996,1996-11-02,"home",0,"Bulls",115,1,0,0,13,29,3,NA,14,48,16,20,93,44,24,10,20,17,NA,NA,"27-35-33-20",NA,"Seventysixers",86,0,1,0,9,18,5,NA,16,47,22,20,89,34,13,6,22,12,NA,NA,"17-21-26-22",NA,0,0,NA,10,24,31,203,-17.5
1996,1996-11-02,"away",0,"Seventysixers",86,0,1,0,9,18,5,NA,16,47,22,20,89,34,13,6,22,12,NA,NA,"17-21-26-22",NA,"Bulls",115,1,0,0,13,29,3,NA,14,48,16,20,93,44,24,10,20,17,NA,NA,"27-35-33-20",NA,0,0,NA,-10,-24,-31,203,17.5
1996,1996-11-02,"home",0,"Clippers",90,1,0,0,8,19,3,NA,9,35,11,30,75,31,17,6,34,22,NA,NA,"21-20-22-27",NA,"Jazz",95,1,0,0,7,18,5,NA,14,42,13,25,71,33,9,2,40,27,NA,NA,"26-20-32-17",NA,0,0,NA,-5,-5,-15,191,7
1996,1996-11-02,"away",0,"Jazz",95,1,0,0,7,18,5,NA,14,42,13,25,71,33,9,2,40,27,NA,NA,"26-20-32-17",NA,"Clippers",90,1,0,0,8,19,3,NA,9,35,11,30,75,31,17,6,34,22,NA,NA,"21-20-22-27",NA,0,0,NA,5,5,15,191,-7
1996,1996-11-02,"home",0,"Hawks",78,0,1,0,3,11,3,NA,12,41,19,20,72,29,24,8,17,12,NA,NA,"20-24-15-19",NA,"Pistons",90,1,0,0,11,20,2,NA,14,39,12,22,75,31,20,8,22,20,NA,NA,"23-17-24-26",NA,0,0,NA,-3,4,-5,179,-4.5
1996,1996-11-02,"away",0,"Pistons",90,1,0,0,11,20,2,NA,14,39,12,22,75,31,20,8,22,20,NA,NA,"23-17-24-26",NA,"Hawks",78,0,1,0,3,11,3,NA,12,41,19,20,72,29,24,8,17,12,NA,NA,"20-24-15-19",NA,0,0,NA,3,-4,5,179,4.5
1996,1996-11-02,"home",0,"Pelicans",109,0,0,NA,3,29,5,NA,18,51,17,24,81,39,17,7,33,24,NA,NA,"30-22-33-24",NA,"Raptors",98,0,1,0,5,17,5,NA,10,34,11,29,83,38,22,8,21,14,NA,NA,"27-23-29-19",NA,0,0,NA,3,2,6,200,-8.5
1996,1996-11-02,"away",0,"Raptors",98,0,1,0,5,17,5,NA,10,34,11,29,83,38,22,8,21,14,NA,NA,"27-23-29-19",NA,"Pelicans",109,0,0,NA,3,29,5,NA,18,51,17,24,81,39,17,7,33,24,NA,NA,"30-22-33-24",NA,0,0,NA,-3,-2,-6,200,8.5
1996,1996-11-02,"home",0,"Mavericks",94,1,0,0,11,23,4,NA,14,36,19,32,76,34,19,5,32,21,NA,NA,"24-13-22-35",NA,"Kings",107,0,1,0,9,18,4,NA,17,47,16,25,76,37,4,2,41,31,NA,NA,"25-31-28-23",NA,0,0,NA,-1,-19,-25,194,-4.5
1996,1996-11-02,"away",0,"Kings",107,0,1,0,9,18,4,NA,17,47,16,25,76,37,4,2,41,31,NA,NA,"25-31-28-23",NA,"Mavericks",94,1,0,0,11,23,4,NA,14,36,19,32,76,34,19,5,32,21,NA,NA,"24-13-22-35",NA,0,0,NA,1,19,25,194,4.5
1996,1996-11-02,"home",0,"Pacers",95,0,1,0,8,17,5,NA,10,41,19,25,73,31,11,5,36,28,NA,NA,"29-19-18-29",NA,"Heat",97,1,0,0,12,20,6,NA,6,32,19,34,72,34,26,7,32,22,NA,NA,"22-25-28-22",NA,0,0,NA,7,1,-9,181,-3.5
1996,1996-11-02,"away",0,"Heat",97,1,0,0,12,20,6,NA,6,32,19,34,72,34,26,7,32,22,NA,NA,"22-25-28-22",NA,"Pacers",95,0,1,0,8,17,5,NA,10,41,19,25,73,31,11,5,36,28,NA,NA,"29-19-18-29",NA,0,0,NA,-7,-1,9,181,3.5
1996,1996-11-02,"home",0,"Suns",95,0,1,0,8,18,4,NA,8,30,5,18,87,35,20,6,26,19,NA,NA,"13-27-25-30",NA,"Rockets",110,1,0,0,3,30,4,NA,19,58,17,24,84,39,32,13,27,19,NA,NA,"31-18-28-33",NA,0,0,NA,-18,-9,-12,201.5,2.5
1996,1996-11-02,"away",0,"Rockets",110,1,0,0,3,30,4,NA,19,58,17,24,84,39,32,13,27,19,NA,NA,"31-18-28-33",NA,"Suns",95,0,1,0,8,18,4,NA,8,30,5,18,87,35,20,6,26,19,NA,NA,"13-27-25-30",NA,0,0,NA,18,9,12,201.5,-2.5
1996,1996-11-02,"home",0,"Supersonics",104,0,1,0,11,26,6,NA,8,30,16,25,77,34,15,5,37,31,NA,NA,"27-27-28-22",NA,"Trailblazers",93,1,0,0,7,19,3,NA,6,38,24,28,65,33,16,6,29,21,NA,NA,"26-11-27-29",NA,0,0,NA,1,17,18,195,-8
1996,1996-11-02,"away",0,"Trailblazers",93,1,0,0,7,19,3,NA,6,38,24,28,65,33,16,6,29,21,NA,NA,"26-11-27-29",NA,"Supersonics",104,0,1,0,11,26,6,NA,8,30,16,25,77,34,15,5,37,31,NA,NA,"27-27-28-22",NA,0,0,NA,-1,-17,-18,195,8
1996,1996-11-02,"home",0,"Wizards",96,1,0,0,4,19,8,NA,13,44,15,24,82,36,8,3,39,21,NA,NA,"18-24-31-17",NA,"Cavaliers",98,1,0,0,7,13,2,NA,17,52,17,33,85,37,14,2,26,22,NA,NA,"22-20-24-24",NA,0,0,NA,-4,0,7,186,-5
1996,1996-11-02,"away",0,"Cavaliers",98,1,0,0,7,13,2,NA,17,52,17,33,85,37,14,2,26,22,NA,NA,"22-20-24-24",NA,"Wizards",96,1,0,0,4,19,8,NA,13,44,15,24,82,36,8,3,39,21,NA,NA,"18-24-31-17",NA,0,0,NA,4,0,-7,186,5
1996,1996-11-03,"home",0,"Grizzlies",95,0,1,1,13,30,8,NA,16,44,15,25,90,38,22,8,16,11,NA,NA,"20-26-25-24",NA,"Warriors",105,0,1,1,7,21,5,NA,12,48,22,14,79,38,19,8,27,21,NA,NA,"33-19-23-30",NA,0,0,NA,-13,-6,-4,185.5,1
1996,1996-11-03,"away",0,"Warriors",105,0,1,1,7,21,5,NA,12,48,22,14,79,38,19,8,27,21,NA,NA,"33-19-23-30",NA,"Grizzlies",95,0,1,1,13,30,8,NA,16,44,15,25,90,38,22,8,16,11,NA,NA,"20-26-25-24",NA,0,0,NA,13,6,4,185.5,-1
1996,1996-11-03,"home",0,"Knicks",113,1,0,1,11,23,5,NA,13,35,9,16,81,42,12,7,26,22,NA,NA,"37-33-19-24",NA,"Pelicans",86,1,0,0,4,22,2,NA,14,39,23,20,78,35,22,11,9,5,NA,NA,"11-25-20-30",NA,0,0,NA,26,34,33,191.5,-8.5
1996,1996-11-03,"away",0,"Pelicans",86,1,0,0,4,22,2,NA,14,39,23,20,78,35,22,11,9,5,NA,NA,"11-25-20-30",NA,"Knicks",113,1,0,1,11,23,5,NA,13,35,9,16,81,42,12,7,26,22,NA,NA,"37-33-19-24",NA,0,0,NA,-26,-34,-33,191.5,8.5
1996,1996-11-03,"home",0,"Lakers",91,1,0,1,6,23,6,NA,14,47,21,21,79,38,12,4,17,11,NA,NA,"17-23-25-26",NA,"Timberwolves",85,1,0,1,7,23,6,NA,12,37,15,24,82,34,13,3,18,14,NA,NA,"23-24-22-16",NA,0,0,NA,-6,-7,-4,194,-14
1996,1996-11-03,"away",0,"Timberwolves",85,1,0,1,7,23,6,NA,12,37,15,24,82,34,13,3,18,14,NA,NA,"23-24-22-16",NA,"Lakers",91,1,0,1,6,23,6,NA,14,47,21,21,79,38,12,4,17,11,NA,NA,"17-23-25-26",NA,0,0,NA,6,7,4,194,14
1996,1996-11-03,"home",0,"Spurs",79,0,1,1,9,16,6,NA,15,47,19,25,75,24,16,6,33,25,NA,NA,"18-16-22-23",NA,"Nuggets",88,0,1,1,9,24,6,NA,12,48,16,25,81,32,14,4,23,20,NA,NA,"25-27-12-24",NA,0,0,NA,-7,-18,-8,188.5,-4.5
1996,1996-11-03,"away",0,"Nuggets",88,0,1,1,9,24,6,NA,12,48,16,25,81,32,14,4,23,20,NA,NA,"25-27-12-24",NA,"Spurs",79,0,1,1,9,16,6,NA,15,47,19,25,75,24,16,6,33,25,NA,NA,"18-16-22-23",NA,0,0,NA,7,18,8,188.5,4.5
1996,1996-11-04,"home",0,"Jazz",72,2,0,1,8,16,5,NA,11,40,16,24,79,31,12,2,11,8,NA,NA,"19-18-26-9",NA,"Rockets",75,2,0,1,12,15,5,NA,9,46,22,18,62,24,17,5,32,22,NA,NA,"19-11-26-19",NA,0,0,NA,0,7,7,191,-4.5
1996,1996-11-04,"away",0,"Rockets",75,2,0,1,12,15,5,NA,9,46,22,18,62,24,17,5,32,22,NA,NA,"19-11-26-19",NA,"Jazz",72,2,0,1,8,16,5,NA,11,40,16,24,79,31,12,2,11,8,NA,NA,"19-18-26-9",NA,0,0,NA,0,-7,-7,191,4.5
1996,1996-11-04,"home",0,"Trailblazers",76,1,1,1,8,15,7,NA,14,44,26,24,68,26,19,7,24,17,NA,NA,"13-27-19-17",NA,"Hawks",94,0,2,1,10,15,8,NA,10,34,16,20,74,32,17,11,23,19,NA,NA,"32-28-17-17",NA,0,0,NA,-19,-20,-18,184.5,-5
1996,1996-11-04,"away",0,"Hawks",94,0,2,1,10,15,8,NA,10,34,16,20,74,32,17,11,23,19,NA,NA,"32-28-17-17",NA,"Trailblazers",76,1,1,1,8,15,7,NA,14,44,26,24,68,26,19,7,24,17,NA,NA,"13-27-19-17",NA,0,0,NA,19,20,18,184.5,5
1996,1996-11-05,"home",0,"Bulls",96,2,0,2,10,26,8,NA,21,56,19,18,86,37,20,7,20,15,NA,NA,"25-32-19-20",NA,"Grizzlies",73,0,2,1,7,16,4,NA,15,37,20,19,81,29,18,8,15,7,NA,NA,"27-16-13-17",NA,0,0,NA,-2,14,20,187.5,-19
1996,1996-11-05,"away",0,"Grizzlies",73,0,2,1,7,16,4,NA,15,37,20,19,81,29,18,8,15,7,NA,NA,"27-16-13-17",NA,"Bulls",96,2,0,2,10,26,8,NA,21,56,19,18,86,37,20,7,20,15,NA,NA,"25-32-19-20",NA,0,0,NA,2,-14,-20,187.5,19
1996,1996-11-05,"home",0,"Cavaliers",68,2,0,2,6,20,4,NA,15,40,15,22,78,29,14,3,14,7,NA,NA,"13-21-21-13",NA,"Spurs",74,0,2,1,4,17,9,NA,4,28,16,16,61,27,13,4,23,16,NA,NA,"15-16-19-24",NA,0,0,NA,-2,3,5,176,-8
1996,1996-11-05,"away",0,"Spurs",74,0,2,1,4,17,9,NA,4,28,16,16,61,27,13,4,23,16,NA,NA,"15-16-19-24",NA,"Cavaliers",68,2,0,2,6,20,4,NA,15,40,15,22,78,29,14,3,14,7,NA,NA,"13-21-21-13",NA,0,0,NA,2,-3,-5,176,8
1996,1996-11-05,"home",0,"Kings",80,1,1,2,8,16,4,NA,18,48,29,32,78,33,4,1,28,13,NA,NA,"20-15-20-25",NA,"Rockets",102,3,0,0,19,23,4,NA,13,38,21,23,79,36,18,7,33,23,NA,NA,"25-24-22-31",NA,0,1,NA,-5,-14,-16,191,2.5
1996,1996-11-05,"away",0,"Rockets",102,3,0,0,19,23,4,NA,13,38,21,23,79,36,18,7,33,23,NA,NA,"25-24-22-31",NA,"Kings",80,1,1,2,8,16,4,NA,18,48,29,32,78,33,4,1,28,13,NA,NA,"20-15-20-25",NA,1,0,NA,5,14,16,191,-2.5
1996,1996-11-05,"home",0,"Knicks",92,2,0,1,10,20,2,NA,14,38,14,27,83,36,21,9,19,11,NA,NA,"22-23-23-24",NA,"Lakers",98,2,0,1,6,21,7,NA,10,39,17,20,64,32,13,6,36,28,NA,NA,"25-24-24-25",NA,0,0,NA,-3,-4,-5,189,-3.5
1996,1996-11-05,"away",0,"Lakers",98,2,0,1,6,21,7,NA,10,39,17,20,64,32,13,6,36,28,NA,NA,"25-24-24-25",NA,"Knicks",92,2,0,1,10,20,2,NA,14,38,14,27,83,36,21,9,19,11,NA,NA,"22-23-23-24",NA,0,0,NA,3,4,5,189,3.5
1996,1996-11-05,"home",0,"Nuggets",78,1,1,1,6,21,5,NA,12,43,22,32,72,32,14,3,20,11,NA,NA,"30-17-19-12",NA,"Clippers",82,1,1,2,9,15,6,NA,15,41,14,21,83,31,11,2,24,18,NA,NA,"18-19-23-22",NA,0,0,NA,12,10,6,189,-7.5
1996,1996-11-05,"away",0,"Clippers",82,1,1,2,9,15,6,NA,15,41,14,21,83,31,11,2,24,18,NA,NA,"18-19-23-22",NA,"Nuggets",78,1,1,1,6,21,5,NA,12,43,22,32,72,32,14,3,20,11,NA,NA,"30-17-19-12",NA,0,0,NA,-12,-10,-6,189,7.5
1996,1996-11-05,"home",0,"Raptors",100,0,2,2,8,17,7,NA,15,47,18,32,85,37,20,7,22,19,NA,NA,"20-20-34-26",NA,"Mavericks",96,1,1,2,9,22,3,NA,16,43,14,28,82,33,19,7,34,23,NA,NA,"26-27-28-15",NA,0,0,NA,-6,-13,-7,196,2
1996,1996-11-05,"away",0,"Mavericks",96,1,1,2,9,22,3,NA,16,43,14,28,82,33,19,7,34,23,NA,NA,"26-27-28-15",NA,"Raptors",100,0,2,2,8,17,7,NA,15,47,18,32,85,37,20,7,22,19,NA,NA,"20-20-34-26",NA,0,0,NA,6,13,7,196,-2
1996,1996-11-05,"home",0,"Seventysixers",81,0,2,2,13,23,4,NA,18,48,14,18,85,32,13,3,21,14,NA,NA,"27-17-23-14",NA,"Pistons",83,2,0,2,6,16,3,NA,15,47,19,21,79,32,19,9,17,10,NA,NA,"20-19-22-22",NA,0,0,NA,7,5,6,187.5,5.5
1996,1996-11-05,"away",0,"Pistons",83,2,0,2,6,16,3,NA,15,47,19,21,79,32,19,9,17,10,NA,NA,"20-19-22-22",NA,"Seventysixers",81,0,2,2,13,23,4,NA,18,48,14,18,85,32,13,3,21,14,NA,NA,"27-17-23-14",NA,0,0,NA,-7,-5,-6,187.5,-5.5
1996,1996-11-05,"home",0,"Suns",95,0,2,2,7,26,3,NA,19,42,14,28,81,37,10,3,26,18,NA,NA,"28-19-20-28",NA,"Timberwolves",98,1,1,1,6,22,6,NA,7,33,16,23,65,35,8,4,34,24,NA,NA,"24-30-25-19",NA,0,0,NA,4,-7,-12,189,-5.5
1996,1996-11-05,"away",0,"Timberwolves",98,1,1,1,6,22,6,NA,7,33,16,23,65,35,8,4,34,24,NA,NA,"24-30-25-19",NA,"Suns",95,0,2,2,7,26,3,NA,19,42,14,28,81,37,10,3,26,18,NA,NA,"28-19-20-28",NA,0,0,NA,-4,7,12,189,5.5
1996,1996-11-05,"home",0,"Supersonics",95,1,1,2,10,25,3,NA,13,38,21,23,81,37,33,10,12,11,NA,NA,"29-29-18-19",NA,"Hawks",117,1,2,0,9,23,3,NA,10,38,15,20,81,43,29,16,18,15,NA,NA,"34-21-36-26",NA,0,0,NA,-5,3,-15,184,-10
1996,1996-11-05,"away",0,"Hawks",117,1,2,0,9,23,3,NA,10,38,15,20,81,43,29,16,18,15,NA,NA,"34-21-36-26",NA,"Supersonics",95,1,1,2,10,25,3,NA,13,38,21,23,81,37,33,10,12,11,NA,NA,"29-29-18-19",NA,0,0,NA,5,-3,15,184,10
1996,1996-11-05,"home",0,"Warriors",93,1,1,1,4,26,3,NA,13,41,20,25,78,35,13,2,29,21,NA,NA,"27-29-14-23",NA,"Trailblazers",111,1,2,0,12,28,3,NA,15,41,18,27,86,45,17,7,21,14,NA,NA,"31-28-23-29",NA,0,0,NA,-4,-3,-12,191,3
1996,1996-11-05,"away",0,"Trailblazers",111,1,2,0,12,28,3,NA,15,41,18,27,86,45,17,7,21,14,NA,NA,"31-28-23-29",NA,"Warriors",93,1,1,1,4,26,3,NA,13,41,20,25,78,35,13,2,29,21,NA,NA,"27-29-14-23",NA,0,0,NA,4,3,12,191,-3
1996,1996-11-06,"home",0,"Bucks",105,2,0,3,10,24,5,NA,14,44,21,23,77,38,11,2,32,27,NA,NA,"24-26-23-32",NA,"Grizzlies",89,0,3,0,9,20,1,NA,14,35,22,27,82,37,10,1,22,14,NA,NA,"19-20-22-28",NA,0,0,NA,5,11,12,192,-11.5
1996,1996-11-06,"away",0,"Grizzlies",89,0,3,0,9,20,1,NA,14,35,22,27,82,37,10,1,22,14,NA,NA,"19-20-22-28",NA,"Bucks",105,2,0,3,10,24,5,NA,14,44,21,23,77,38,11,2,32,27,NA,NA,"24-26-23-32",NA,0,0,NA,-5,-11,-12,192,11.5
1996,1996-11-06,"home",0,"Celtics",94,0,2,3,11,24,6,NA,9,33,15,19,80,39,12,3,21,13,NA,NA,"17-18-38-21",NA,"Pacers",84,0,2,3,10,20,7,NA,15,46,23,31,71,33,15,5,20,13,NA,NA,"30-28-8-18",NA,0,0,NA,-13,-23,7,197,4
