"season","date","site","playoffs","team","pts","wins","losses","rest","steals","assists","blocks","defensive_rebounds","offensive_rebounds","rebounds","turnovers","fouls","field_goals_attempted","field_goals_made","three_pointers_attempted","three_pointers_made","free_throws_attempted","free_throws_made","pts_in_paint","fast_break_pts","quarter_scores","biggest_lead","o_team","o_pts","o_wins","o_losses","o_rest","o_steals","o_assists","o_blocks","o_defensive_rebounds","o_offensive_rebounds","o_rebounds","o_turnovers","o_fouls","o_field_goals_attempted","o_field_goals_made","o_three_pointers_attempted","o_three_pointers_made","o_free_throws_attempted","o_free_throws_made","o_pts_in_paint","o_fast_break_pts","o_quarter_scores","o_biggest_lead","matchup_wins","matchup_losses","lead_changes","margin_after_first","margin_at_half","margin_after_third","total","line"
2009,2009-10-28,"home",0,"Clippers",107,0,1,0,9,27,7,28,7,35,15,24,77,43,13,6,27,15,44,16,"31-22-26-28",10,"Suns",109,0,0,NA,6,19,5,26,10,36,14,20,80,41,15,7,27,20,26,2,"24-29-24-32",5,0,0,NA,7,0,2,217.5,3
2009,2009-10-28,"away",0,"Suns",109,0,0,NA,6,19,5,26,10,36,14,20,80,41,15,7,27,20,26,2,"24-29-24-32",5,"Clippers",107,0,1,0,9,27,7,28,7,35,15,24,77,43,13,6,27,15,44,16,"31-22-26-28",10,0,0,NA,-7,0,-2,217.5,-3
2009,2009-10-28,"home",0,"Grizzlies",74,0,0,NA,3,10,3,32,17,49,14,26,72,26,12,2,31,20,32,7,"20-21-16-17",3,"Pistons",96,0,0,NA,5,20,4,29,10,39,9,27,72,37,16,6,29,16,30,17,"24-29-18-25",25,0,0,NA,-4,-12,-14,191.5,2
2009,2009-10-28,"away",0,"Pistons",96,0,0,NA,5,20,4,29,10,39,9,27,72,37,16,6,29,16,30,17,"24-29-18-25",25,"Grizzlies",74,0,0,NA,3,10,3,32,17,49,14,26,72,26,12,2,31,20,32,7,"20-21-16-17",3,0,0,NA,4,12,14,191.5,-2
2009,2009-10-28,"home",0,"Hawks",120,0,0,NA,16,30,6,27,8,35,10,25,87,46,12,7,29,21,54,18,"29-37-29-25",13,"Pacers",109,0,0,NA,1,23,4,34,6,40,25,26,73,39,18,10,25,21,38,17,"32-33-29-15",9,0,0,NA,-3,1,1,206.5,-7
2009,2009-10-28,"away",0,"Pacers",109,0,0,NA,1,23,4,34,6,40,25,26,73,39,18,10,25,21,38,17,"32-33-29-15",9,"Hawks",120,0,0,NA,16,30,6,27,8,35,10,25,87,46,12,7,29,21,54,18,"29-37-29-25",13,0,0,NA,3,-1,-1,206.5,7
2009,2009-10-28,"home",0,"Heat",115,0,0,NA,6,21,3,36,7,43,16,20,83,47,15,7,17,14,42,13,"27-29-34-25",31,"Knicks",93,0,0,NA,8,19,3,27,12,39,13,17,87,33,39,10,21,17,34,17,"23-24-15-31",4,0,0,NA,4,9,28,208,-5
2009,2009-10-28,"away",0,"Knicks",93,0,0,NA,8,19,3,27,12,39,13,17,87,33,39,10,21,17,34,17,"23-24-15-31",4,"Heat",115,0,0,NA,6,21,3,36,7,43,16,20,83,47,15,7,17,14,42,13,"27-29-34-25",31,0,0,NA,-4,-9,-28,208,5
2009,2009-10-28,"home",0,"Magic",120,0,0,NA,5,28,6,29,8,37,15,21,81,45,29,16,17,14,46,25,"29-41-30-20",31,"Seventysixers",106,0,0,NA,9,19,6,26,8,34,13,21,78,39,18,7,30,21,44,13,"27-20-22-37",5,0,0,NA,2,23,31,195.5,-9.5
2009,2009-10-28,"away",0,"Seventysixers",106,0,0,NA,9,19,6,26,8,34,13,21,78,39,18,7,30,21,44,13,"27-20-22-37",5,"Magic",120,0,0,NA,5,28,6,29,8,37,15,21,81,45,29,16,17,14,46,25,"29-41-30-20",31,0,0,NA,-2,-23,-31,195.5,9.5
2009,2009-10-28,"home",0,"Nuggets",114,0,0,NA,5,22,6,28,14,42,13,25,89,43,13,5,30,23,54,14,"23-31-28-32",18,"Jazz",105,0,0,NA,3,26,4,29,10,39,15,20,81,37,10,6,29,25,38,10,"30-25-25-25",9,0,0,NA,-7,-1,2,209,-5.5
2009,2009-10-28,"away",0,"Jazz",105,0,0,NA,3,26,4,29,10,39,15,20,81,37,10,6,29,25,38,10,"30-25-25-25",9,"Nuggets",114,0,0,NA,5,22,6,28,14,42,13,25,89,43,13,5,30,23,54,14,"23-31-28-32",18,0,0,NA,7,1,-2,209,5.5
2009,2009-10-28,"home",0,"Raptors",101,0,0,NA,4,23,6,41,7,48,13,30,75,34,16,5,37,28,38,12,"27-30-21-23",21,"Cavaliers",91,0,1,0,4,19,2,36,13,49,14,27,83,29,22,9,37,24,32,9,"22-17-32-20",2,0,0,NA,5,18,7,192.5,6
2009,2009-10-28,"away",0,"Cavaliers",91,0,1,0,4,19,2,36,13,49,14,27,83,29,22,9,37,24,32,9,"22-17-32-20",2,"Raptors",101,0,0,NA,4,23,6,41,7,48,13,30,75,34,16,5,37,28,38,12,"27-30-21-23",21,0,0,NA,-5,-18,-7,192.5,-6
2009,2009-10-28,"home",0,"Spurs",113,0,0,NA,4,29,0,31,11,42,10,22,86,45,24,9,20,14,44,18,"19-38-31-25",25,"Pelicans",96,0,0,NA,5,17,4,28,5,33,10,19,78,39,10,5,22,13,40,17,"13-26-29-28",6,0,0,NA,6,18,20,186.5,-9
2009,2009-10-28,"away",0,"Pelicans",96,0,0,NA,5,17,4,28,5,33,10,19,78,39,10,5,22,13,40,17,"13-26-29-28",6,"Spurs",113,0,0,NA,4,29,0,31,11,42,10,22,86,45,24,9,20,14,44,18,"19-38-31-25",25,0,0,NA,-6,-18,-20,186.5,9
2009,2009-10-28,"home",0,"Thunder",102,0,0,NA,4,20,7,34,8,42,13,19,76,39,14,8,20,16,38,11,"39-29-21-13",23,"Kings",89,0,0,NA,7,13,5,27,9,36,12,23,79,32,16,3,28,22,44,2,"22-29-17-21",0,0,0,NA,17,17,21,205.5,-7
2009,2009-10-28,"away",0,"Kings",89,0,0,NA,7,13,5,27,9,36,12,23,79,32,16,3,28,22,44,2,"22-29-17-21",0,"Thunder",102,0,0,NA,4,20,7,34,8,42,13,19,76,39,14,8,20,16,38,11,"39-29-21-13",23,0,0,NA,-17,-17,-21,205.5,7
2009,2009-10-28,"home",0,"Timberwolves",95,0,0,NA,15,14,2,32,18,50,10,23,93,34,7,1,35,26,46,16,"21-22-21-31",3,"Nets",93,0,0,NA,4,20,10,38,14,52,21,24,81,34,8,0,30,25,50,8,"25-30-23-15",19,0,0,NA,-4,-12,-14,195,0
2009,2009-10-28,"away",0,"Nets",93,0,0,NA,4,20,10,38,14,52,21,24,81,34,8,0,30,25,50,8,"25-30-23-15",19,"Timberwolves",95,0,0,NA,15,14,2,32,18,50,10,23,93,34,7,1,35,26,46,16,"21-22-21-31",3,0,0,NA,4,12,14,195,0
2009,2009-10-28,"home",0,"Warriors",107,0,0,NA,7,25,8,28,13,41,16,22,89,44,11,4,23,15,58,19,"28-34-19-26",10,"Rockets",108,0,1,0,14,30,7,28,13,41,18,22,86,40,26,12,20,16,40,18,"26-26-35-21",10,0,0,NA,2,10,-6,214.5,-6.5
2009,2009-10-28,"away",0,"Rockets",108,0,1,0,14,30,7,28,13,41,18,22,86,40,26,12,20,16,40,18,"26-26-35-21",10,"Warriors",107,0,0,NA,7,25,8,28,13,41,16,22,89,44,11,4,23,15,58,19,"28-34-19-26",10,0,0,NA,-2,-10,6,214.5,6.5
2009,2009-10-29,"home",0,"Bulls",92,0,0,NA,5,20,9,37,15,52,9,20,84,35,16,3,28,19,40,6,"22-25-27-18",14,"Spurs",85,1,0,0,5,15,5,36,8,44,13,23,78,33,21,4,23,15,38,11,"23-23-18-21",6,0,0,NA,-1,1,10,193,2.5
2009,2009-10-29,"away",0,"Spurs",85,1,0,0,5,15,5,36,8,44,13,23,78,33,21,4,23,15,38,11,"23-23-18-21",6,"Bulls",92,0,0,NA,5,20,9,37,15,52,9,20,84,35,16,3,28,19,40,6,"22-25-27-18",14,0,0,NA,1,-1,-10,193,-2.5
2009,2009-10-29,"home",0,"Trailblazers",94,1,0,1,4,16,5,30,14,44,7,30,81,28,19,5,41,33,24,3,"17-26-24-27",8,"Nuggets",97,1,0,0,6,11,3,31,5,36,8,30,61,28,11,3,49,38,28,9,"24-18-20-35",7,0,0,NA,-7,1,5,199.5,-8
2009,2009-10-29,"away",0,"Nuggets",97,1,0,0,6,11,3,31,5,36,8,30,61,28,11,3,49,38,28,9,"24-18-20-35",7,"Trailblazers",94,1,0,1,4,16,5,30,14,44,7,30,81,28,19,5,41,33,24,3,"17-26-24-27",8,0,0,NA,7,-1,-5,199.5,8
2009,2009-10-30,"home",0,"Hornets",102,0,1,1,8,18,6,43,12,55,15,19,92,35,18,3,36,29,56,15,"32-19-18-13-6-14",21,"Knicks",100,0,1,1,5,20,7,40,10,50,17,28,98,38,36,9,18,15,42,8,"13-24-18-27-6-12",2,0,0,NA,19,14,14,195.5,-1.5
2009,2009-10-30,"away",0,"Knicks",100,0,1,1,5,20,7,40,10,50,17,28,98,38,36,9,18,15,42,8,"13-24-18-27-6-12",2,"Hornets",102,0,1,1,8,18,6,43,12,55,15,19,92,35,18,3,36,29,56,15,"32-19-18-13-6-14",21,0,0,NA,-19,-14,-14,195.5,1.5
2009,2009-10-30,"home",0,"Celtics",118,2,0,1,7,33,5,32,10,42,16,22,74,43,24,12,24,20,30,10,"21-29-38-30",31,"Bulls",90,1,0,0,6,19,3,20,16,36,15,27,82,34,15,2,27,20,38,4,"17-18-26-29",0,0,0,NA,4,15,27,187,-12
2009,2009-10-30,"away",0,"Bulls",90,1,0,0,6,19,3,20,16,36,15,27,82,34,15,2,27,20,38,4,"17-18-26-29",0,"Celtics",118,2,0,1,7,33,5,32,10,42,16,22,74,43,24,12,24,20,30,10,"21-29-38-30",31,0,0,NA,-4,-15,-27,187,12
2009,2009-10-30,"home",0,"Grizzlies",115,0,1,1,11,24,5,27,18,45,17,22,82,42,9,3,35,28,52,15,"23-30-23-39",10,"Raptors",107,1,0,1,7,20,5,21,15,36,14,29,88,39,22,7,28,22,52,6,"22-27-30-28",8,0,0,NA,1,4,-3,195,2.5
2009,2009-10-30,"away",0,"Raptors",107,1,0,1,7,20,5,21,15,36,14,29,88,39,22,7,28,22,52,6,"22-27-30-28",8,"Grizzlies",115,0,1,1,11,24,5,27,18,45,17,22,82,42,9,3,35,28,52,15,"23-30-23-39",10,0,0,NA,-1,-4,3,195,-2.5
2009,2009-10-30,"home",0,"Hawks",100,1,0,1,5,18,7,36,11,47,12,24,78,32,20,5,34,31,40,20,"29-29-17-25",15,"Wizards",89,1,0,2,5,19,5,32,8,40,14,23,79,35,13,5,22,14,42,27,"24-20-22-23",10,0,0,NA,5,14,9,203,-6.5
2009,2009-10-30,"away",0,"Wizards",89,1,0,2,5,19,5,32,8,40,14,23,79,35,13,5,22,14,42,27,"24-20-22-23",10,"Hawks",100,1,0,1,5,18,7,36,11,47,12,24,78,32,20,5,34,31,40,20,"29-29-17-25",15,0,0,NA,-5,-14,-9,203,6.5
2009,2009-10-30,"home",0,"Pelicans",97,0,1,1,6,16,9,33,10,43,11,21,73,33,16,5,32,26,40,12,"25-25-22-25",5,"Kings",92,0,1,1,7,21,3,31,21,52,10,24,96,36,24,7,20,13,30,7,"27-23-25-17",8,0,0,NA,-2,0,-3,200,-11.5
2009,2009-10-30,"away",0,"Kings",92,0,1,1,7,21,3,31,21,52,10,24,96,36,24,7,20,13,30,7,"27-23-25-17",8,"Pelicans",97,0,1,1,6,16,9,33,10,43,11,21,73,33,16,5,32,26,40,12,"25-25-22-25",5,0,0,NA,2,0,3,200,11.5
2009,2009-10-30,"home",0,"Jazz",111,0,1,1,3,26,5,36,12,48,10,25,90,45,9,2,25,19,68,15,"34-26-23-28",16,"Clippers",98,0,2,1,7,18,10,32,3,35,9,21,74,34,13,6,34,24,42,28,"32-28-24-14",6,0,0,NA,2,0,-1,202.5,-9
2009,2009-10-30,"away",0,"Clippers",98,0,2,1,7,18,10,32,3,35,9,21,74,34,13,6,34,24,42,28,"32-28-24-14",6,"Jazz",111,0,1,1,3,26,5,36,12,48,10,25,90,45,9,2,25,19,68,15,"34-26-23-28",16,0,0,NA,-2,0,1,202.5,9
2009,2009-10-30,"home",0,"Lakers",80,1,0,2,7,19,1,27,13,40,19,29,81,32,23,7,14,9,38,4,"21-24-15-20",2,"Mavericks",94,0,1,2,6,19,3,33,13,46,17,21,77,32,15,5,32,25,34,2,"24-28-26-16",22,0,0,NA,-3,-7,-18,204.5,-8
2009,2009-10-30,"away",0,"Mavericks",94,0,1,2,6,19,3,33,13,46,17,21,77,32,15,5,32,25,34,2,"24-28-26-16",22,"Lakers",80,1,0,2,7,19,1,27,13,40,19,29,81,32,23,7,14,9,38,4,"21-24-15-20",2,0,0,NA,3,7,18,204.5,8
2009,2009-10-30,"home",0,"Nets",85,0,1,1,8,16,5,32,7,39,6,20,81,31,15,5,25,18,28,13,"24-20-18-23",1,"Magic",95,1,0,1,1,21,5,39,9,48,14,18,75,37,21,6,25,15,48,8,"29-21-25-20",15,0,0,NA,-5,-6,-13,198.5,10
2009,2009-10-30,"away",0,"Magic",95,1,0,1,1,21,5,39,9,48,14,18,75,37,21,6,25,15,48,8,"29-21-25-20",15,"Nets",85,0,1,1,8,16,5,32,7,39,6,20,81,31,15,5,25,18,28,13,"24-20-18-23",1,0,0,NA,5,6,13,198.5,-10
2009,2009-10-30,"home",0,"Pacers",83,0,1,1,4,16,9,27,12,39,14,31,79,29,23,4,26,21,24,5,"16-31-16-20",0,"Heat",96,1,0,1,7,16,3,32,13,45,15,23,69,30,7,1,46,35,24,13,"28-21-30-17",17,0,0,NA,-12,-2,-16,211.5,-1.5
2009,2009-10-30,"away",0,"Heat",96,1,0,1,7,16,3,32,13,45,15,23,69,30,7,1,46,35,24,13,"28-21-30-17",17,"Pacers",83,0,1,1,4,16,9,27,12,39,14,31,79,29,23,4,26,21,24,5,"16-31-16-20",0,0,0,NA,12,2,16,211.5,1.5
2009,2009-10-30,"home",0,"Pistons",83,1,0,1,6,12,5,34,9,43,15,27,70,26,17,5,34,26,22,16,"24-21-16-22",8,"Thunder",91,1,0,1,6,23,5,36,9,45,11,28,76,33,11,2,30,23,28,10,"16-22-24-29",10,0,0,NA,8,7,-1,191,-5
2009,2009-10-30,"away",0,"Thunder",91,1,0,1,6,23,5,36,9,45,11,28,76,33,11,2,30,23,28,10,"16-22-24-29",10,"Pistons",83,1,0,1,6,12,5,34,9,43,15,27,70,26,17,5,34,26,22,16,"24-21-16-22",8,0,0,NA,-8,-7,1,191,5
2009,2009-10-30,"home",0,"Seventysixers",99,0,1,1,12,18,7,39,6,45,19,22,70,32,18,6,34,29,36,19,"23-18-35-23",15,"Bucks",86,0,0,NA,7,17,2,32,12,44,20,27,85,34,23,7,19,11,40,11,"18-29-20-19",6,0,0,NA,5,-6,9,192,-7
2009,2009-10-30,"away",0,"Bucks",86,0,0,NA,7,17,2,32,12,44,20,27,85,34,23,7,19,11,40,11,"18-29-20-19",6,"Seventysixers",99,0,1,1,12,18,7,39,6,45,19,22,70,32,18,6,34,29,36,19,"23-18-35-23",15,0,0,NA,-5,6,-9,192,7
2009,2009-10-30,"home",0,"Suns",123,1,0,1,7,30,7,38,9,47,23,25,84,45,22,12,34,21,50,30,"28-34-30-31",27,"Warriors",101,0,1,1,7,16,3,29,9,38,22,30,85,36,13,6,28,23,40,14,"24-27-22-28",2,0,0,NA,4,11,19,230.5,-5.5
2009,2009-10-30,"away",0,"Warriors",101,0,1,1,7,16,3,29,9,38,22,30,85,36,13,6,28,23,40,14,"24-27-22-28",2,"Suns",123,1,0,1,7,30,7,38,9,47,23,25,84,45,22,12,34,21,50,30,"28-34-30-31",27,0,0,NA,-4,-11,-19,230.5,5.5
2009,2009-10-30,"home",0,"Timberwolves",87,1,0,1,6,18,3,32,15,47,17,15,86,36,14,3,17,12,40,10,"18-29-21-19",2,"Cavaliers",104,0,2,1,11,24,5,33,10,43,11,21,84,40,18,10,20,14,40,12,"25-32-26-21",21,0,0,NA,-7,-10,-15,191,12.5
2009,2009-10-30,"away",0,"Cavaliers",104,0,2,1,11,24,5,33,10,43,11,21,84,40,18,10,20,14,40,12,"25-32-26-21",21,"Timberwolves",87,1,0,1,6,18,3,32,15,47,17,15,86,36,14,3,17,12,40,10,"18-29-21-19",2,0,0,NA,7,10,15,191,-12.5
2009,2009-10-31,"home",0,"Bucks",96,0,1,0,10,18,4,29,16,45,14,29,78,32,19,8,33,24,38,16,"20-18-36-22",13,"Pistons",85,1,1,0,6,17,3,26,11,37,20,28,71,31,16,4,25,19,26,4,"29-20-14-22",16,0,0,NA,-9,-11,11,183.5,-3
2009,2009-10-31,"away",0,"Pistons",85,1,1,0,6,17,3,26,11,37,20,28,71,31,16,4,25,19,26,4,"29-20-14-22",16,"Bucks",96,0,1,0,10,18,4,29,16,45,14,29,78,32,19,8,33,24,38,16,"20-18-36-22",13,0,0,NA,9,11,-11,183.5,3
2009,2009-10-31,"home",0,"Cavaliers",90,1,2,0,9,22,9,27,5,32,17,20,62,36,16,9,14,9,32,12,"25-20-21-24",20,"Hornets",79,1,1,0,6,19,2,23,10,33,17,13,68,29,13,6,20,15,24,2,"21-20-13-25",6,0,0,NA,4,4,12,182.5,-14.5
2009,2009-10-31,"away",0,"Hornets",79,1,1,0,6,19,2,23,10,33,17,13,68,29,13,6,20,15,24,2,"21-20-13-25",6,"Cavaliers",90,1,2,0,9,22,9,27,5,32,17,20,62,36,16,9,14,9,32,12,"25-20-21-24",20,0,0,NA,-4,-4,-12,182.5,14.5
2009,2009-10-31,"home",0,"Clippers",84,0,3,0,4,23,5,34,8,42,19,24,75,32,17,6,18,14,38,11,"27-28-16-13",6,"Mavericks",93,1,1,0,11,25,8,35,9,44,11,16,84,35,14,3,23,20,38,10,"23-32-25-13",12,0,0,NA,4,0,-9,194,5
2009,2009-10-31,"away",0,"Mavericks",93,1,1,0,11,25,8,35,9,44,11,16,84,35,14,3,23,20,38,10,"23-32-25-13",12,"Clippers",84,0,3,0,4,23,5,34,8,42,19,24,75,32,17,6,18,14,38,11,"27-28-16-13",6,0,0,NA,-4,0,9,194,-5
2009,2009-10-31,"home",0,"Knicks",127,0,2,0,9,27,5,20,11,31,14,33,100,47,41,14,24,19,44,8,"25-26-30-41-5",1,"Seventysixers",141,1,1,0,8,20,3,39,10,49,16,26,85,52,8,3,42,36,54,21,"40-30-26-26-19",25,0,0,NA,-15,-19,-15,205.5,2
2009,2009-10-31,"away",0,"Seventysixers",141,1,1,0,8,20,3,39,10,49,16,26,85,52,8,3,42,36,54,21,"40-30-26-26-19",25,"Knicks",127,0,2,0,9,27,5,20,11,31,14,33,100,47,41,14,24,19,44,8,"25-26-30-41-5",1,0,0,NA,15,19,15,205.5,-2
2009,2009-10-31,"home",0,"Rockets",111,1,1,2,6,19,1,20,12,32,13,24,79,40,24,12,26,19,42,11,"33-26-24-28",11,"Trailblazers",107,1,1,1,5,19,8,25,12,37,15,24,74,38,18,6,31,25,38,2,"28-26-25-28",4,0,1,NA,5,5,4,187,3
2009,2009-10-31,"away",0,"Trailblazers",107,1,1,1,5,19,8,25,12,37,15,24,74,38,18,6,31,25,38,2,"28-26-25-28",4,"Rockets",111,1,1,2,6,19,1,20,12,32,13,24,79,40,24,12,26,19,42,11,"33-26-24-28",11,1,0,NA,-5,-5,-4,187,-3
2009,2009-10-31,"home",0,"Spurs",113,1,1,1,10,20,7,29,7,36,17,23,74,43,16,8,24,19,52,14,"34-27-34-18",28,"Kings",94,0,2,0,9,16,3,23,14,37,18,22,74,33,17,6,33,22,40,9,"27-18-30-19",2,0,0,NA,7,16,20,200.5,-16.5
2009,2009-10-31,"away",0,"Kings",94,0,2,0,9,16,3,23,14,37,18,22,74,33,17,6,33,22,40,9,"27-18-30-19",2,"Spurs",113,1,1,1,10,20,7,29,7,36,17,23,74,43,16,8,24,19,52,14,"34-27-34-18",28,0,0,NA,-7,-16,-20,200.5,16.5
2009,2009-10-31,"home",0,"Wizards",123,1,1,0,6,28,2,28,8,36,13,22,78,48,14,9,23,18,52,10,"28-34-37-24",27,"Nets",104,0,2,0,5,19,2,20,12,32,11,19,80,37,9,5,32,25,52,15,"24-27-28-25",4,0,0,NA,4,11,20,194,-6.5
2009,2009-10-31,"away",0,"Nets",104,0,2,0,5,19,2,20,12,32,11,19,80,37,9,5,32,25,52,15,"24-27-28-25",4,"Wizards",123,1,1,0,6,28,2,28,8,36,13,22,78,48,14,9,23,18,52,10,"28-34-37-24",27,0,0,NA,-4,-11,-20,194,6.5
2009,2009-11-01,"home",0,"Celtics",97,3,0,1,6,27,2,32,4,36,15,17,76,41,15,6,14,9,56,7,"22-25-25-25",12,"Pelicans",87,1,1,1,8,22,4,28,5,33,16,24,81,34,28,13,8,6,26,10,"20-18-31-18",5,0,0,NA,2,9,3,184.5,-10.5
2009,2009-11-01,"away",0,"Pelicans",87,1,1,1,8,22,4,28,5,33,16,24,81,34,28,13,8,6,26,10,"20-18-31-18",5,"Celtics",97,3,0,1,6,27,2,32,4,36,15,17,76,41,15,6,14,9,56,7,"22-25-25-25",12,0,0,NA,-2,-9,-3,184.5,10.5
2009,2009-11-01,"home",0,"Heat",95,2,0,1,6,15,8,32,8,40,18,15,72,35,15,4,25,21,38,6,"24-25-20-26",8,"Bulls",87,1,1,1,8,13,5,27,13,40,13,17,88,36,12,2,17,13,36,12,"27-21-22-17",5,0,0,NA,-3,1,-1,194,-4.5
2009,2009-11-01,"away",0,"Bulls",87,1,1,1,8,13,5,27,13,40,13,17,88,36,12,2,17,13,36,12,"27-21-22-17",5,"Heat",95,2,0,1,6,15,8,32,8,40,18,15,72,35,15,4,25,21,38,6,"24-25-20-26",8,0,0,NA,3,-1,1,194,4.5
2009,2009-11-01,"home",0,"Lakers",118,1,1,1,14,26,6,31,11,42,15,20,87,46,15,5,25,21,60,16,"27-37-34-20",24,"Hawks",110,2,0,1,8,21,3,26,14,40,19,21,89,40,23,7,26,23,50,6,"25-33-18-34",5,0,0,NA,2,6,22,196,-8
2009,2009-11-01,"away",0,"Hawks",110,2,0,1,8,21,3,26,14,40,19,21,89,40,23,7,26,23,50,6,"25-33-18-34",5,"Lakers",118,1,1,1,14,26,6,31,11,42,15,20,87,46,15,5,25,21,60,16,"27-37-34-20",24,0,0,NA,-2,-6,-22,196,8
2009,2009-11-01,"home",0,"Nuggets",133,2,0,2,9,36,6,22,9,31,12,23,85,47,17,9,37,30,54,26,"35-32-36-30",13,"Grizzlies",123,1,1,1,7,27,8,31,8,39,20,33,83,48,18,8,29,19,66,31,"40-26-28-29",11,0,0,NA,-5,1,9,206,-10.5
2009,2009-11-01,"away",0,"Grizzlies",123,1,1,1,7,27,8,31,8,39,20,33,83,48,18,8,29,19,66,31,"40-26-28-29",11,"Nuggets",133,2,0,2,9,36,6,22,9,31,12,23,85,47,17,9,37,30,54,26,"35-32-36-30",13,0,0,NA,5,-1,-9,206,10.5
2009,2009-11-01,"home",0,"Raptors",116,1,1,1,2,19,6,29,9,38,14,28,74,40,17,10,35,26,38,5,"28-25-36-27",1,"Magic",125,2,0,1,11,24,5,23,14,37,9,23,82,36,32,17,41,36,28,14,"36-28-35-26",22,0,0,NA,-8,-11,-10,200,6
2009,2009-11-01,"away",0,"Magic",125,2,0,1,11,24,5,23,14,37,9,23,82,36,32,17,41,36,28,14,"36-28-35-26",22,"Raptors",116,1,1,1,2,19,6,29,9,38,14,28,74,40,17,10,35,26,38,5,"28-25-36-27",1,0,0,NA,8,11,10,200,-6
2009,2009-11-01,"home",0,"Suns",120,2,0,1,6,22,5,30,12,42,16,17,82,41,26,14,30,24,42,18,"35-32-29-24",17,"Timberwolves",112,1,1,1,11,24,1,30,16,46,10,24,97,45,11,5,23,17,40,17,"34-27-24-27",7,0,0,NA,1,6,11,219,-13
