"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2014,2015-04-12,"Nets","Bucks","+1 -107","+1 -105","+1 -105","+1 -110","+1 -101","+1 -110","+1.5 -105","+1 -110","+1 -110","+1 -110"
2014,2015-04-12,"Bucks","Nets","-1 -103","-1 -115","-1 -115","-1 -110","-1 -109","-1 -110","-1.5 -105","-1 -110","-1 -110","-1 -110"
2014,2015-04-12,"Cavaliers","Celtics","+10 +100","+10.5 -110","+10.5 -110","+10.5 -105","+10.5 -109","+10.5 -110","+10 -105","+10.5 -110","+10 -110","+10.5 -105"
2014,2015-04-12,"Celtics","Cavaliers","-10 -110","-10.5 -110","-10.5 -110","-10.5 -115","-10.5 -101","-10.5 -110","-10 -105","-10.5 -110","-10 -110","-10.5 -115"
2014,2015-04-12,"Hornets","Pistons","+8.5 -110","+8.5 -115","+8.5 -110","+8.5 -110","+8 -110","+8.5 -110","+8 -105","+8.5 -110","+8.5 -110","+8.5 -110"
2014,2015-04-12,"Pistons","Hornets","-8.5 +100","-8.5 -105","-8.5 -110","-8.5 -110","-8 -110","-8.5 -110","-8 -105","-8.5 -110","-8.5 -110","-8.5 -110"
2014,2015-04-12,"Kings","Nuggets","+8.5 -113","+8.5 -115","+8.5 -110","+8.5 -115","+8.5 -105","+8.5 -110","+8.5 -105","+9 -115","+8.5 -110","+8.5 -115"
2014,2015-04-12,"Nuggets","Kings","-8.5 +102","-8.5 -105","-8.5 -110","-8.5 -105","-8.5 -105","-8.5 -110","-8.5 -105","-9 -105","-8.5 -110","-8.5 -105"
2014,2015-04-12,"Hawks","Wizards","+9 +100","+9.5 -110","+9.5 -110","+9 +100","+9 -101","+9 +100","+9.5 -105","+9.5 -115","+9.5 -110","+9 -105"
2014,2015-04-12,"Wizards","Hawks","-9 -110","-9.5 -110","-9.5 -110","-9 -121","-9 -109","-9 -121","-9.5 -105","-9.5 -105","-9.5 -110","-9 -115"
2014,2015-04-12,"Thunder","Pacers","+3 -110","+3 -115","+2.5 -110","+2 -110","+2.5 -110","+2 -110","+3 -105","+3 -110","+3 -110","+2.5 -115"
2014,2015-04-12,"Pacers","Thunder","-3 +100","-3 -105","-2.5 -110","-2 -110","-2.5 -110","-2 -110","-3 -105","-3 -110","-3 -110","-2.5 -105"
2014,2015-04-12,"Pelicans","Rockets","+5 -106","+5 -110","+5 -110","+5 -105","+5 -102","+5 -105","+5 -105","+5.5 -115","+5.5 -110","+5 -105"
2014,2015-04-12,"Rockets","Pelicans","-5 -104","-5 -110","-5 -110","-5 -115","-5 -108","-5 -115","-5 -105","-5.5 -105","-5.5 -110","-5 -115"
2014,2015-04-12,"Suns","Spurs","+17 -110","+17 -105","+17 -110","+17 -111","+17 -105","+17 -111","+17.5 -105","+17 -110","+17 -110","+17 -111"
2014,2015-04-12,"Spurs","Suns","-17 +100","-17 -115","-17 -110","-17 -109","-17 -105","-17 -109","-17.5 -105","-17 -110","-17 -110","-17 -109"
2014,2015-04-12,"Mavericks","Lakers","-6 -105","-6 -115","-6 -110","-6 -105","-6 -110","-6 +104","-6 -105","-6.5 -105","-6 -110","-6 -110"
2014,2015-04-12,"Lakers","Mavericks","+6 -105","+6 -105","+6 -110","+6 -115","+6 -110","+6 -126","+6 -105","+6.5 -115","+6 -110","+6 -110"
