"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2016,2016-11-13,"Hornets","Cavaliers","+7 -107","+7 -110","+7 -110","+7 -110","+7 -110","+7 -110","+7 -105","+7.5 -115","+7 -110","+7 -110"
2016,2016-11-13,"Cavaliers","Hornets","-7 -103","-7 -110","-7 -110","-7 -110","-7 -110","-7 -110","-7 -105","-7.5 -105","-7 -110","-7 -110"
2016,2016-11-13,"Lakers","Timberwolves","+1 +100","PK-105","+1 -110","PK-110","-1 -112","PK-110","+1 -105","+1 -115","PK-110","PK-110"
2016,2016-11-13,"Timberwolves","Lakers","-1 -110","PK-115","-1 -110","PK-110","+1 +102","PK-110","-1 -105","-1 -105","PK-110","PK-110"
2016,2016-11-13,"Magic","Thunder","+9.5 -113","+9.5 -110","+9.5 -110","+9.5 -115","+9.5 -109","+9.5 -110","+9 -105","+10 -115","+9.5 -110","+9.5 -115"
2016,2016-11-13,"Thunder","Magic","-9.5 +102","-9.5 -110","-9.5 -110","-9.5 -105","-9.5 -101","-9.5 -110","-9 -105","-10 -105","-9.5 -110","-9.5 -105"
2016,2016-11-13,"Suns","Warriors","+16.5 -102","+16.5 -110","+16.5 -110","+16.5 -110","+16.5 -105","+16.5 -110","+16.5 -105","+17 -110","+16.5 -110","+16.5 -110"
2016,2016-11-13,"Warriors","Suns","-16.5 -108","-16.5 -110","-16.5 -110","-16.5 -110","-16.5 -105","-16.5 -110","-16.5 -105","-17 -110","-16.5 -110","-16.5 -110"
2016,2016-11-13,"Nuggets","Trailblazers","+7.5 -102","+7.5 -105","+7.5 -110","+7.5 -105","+7.5 -105","+7.5 -105","+8 -110","+7.5 -105","+7.5 -110","+7.5 -105"
2016,2016-11-13,"Trailblazers","Nuggets","-7.5 -108","-7.5 -115","-7.5 -110","-7.5 -115","-7.5 -105","-7.5 -115","-8 +100","-7.5 -115","-7.5 -110","-7.5 -115"
