"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2007,2008-03-25,"Pelicans","Pacers","-7 -110","-7 -110","","-7 -110","-7.5 +100","-7 -110","","-7.5 -110","","-7.5 -110"
2007,2008-03-25,"Pacers","Pelicans","+7 +100","+7 -110","","+7 -110","+7.5 -110","+7 -110","","+7.5 -110","","+7.5 -110"
2007,2008-03-25,"Spurs","Magic","+1 -104","+1 -110","","+1.5 -110","+1 -105","+1.5 -110","","+1 -110","","+1 -110"
2007,2008-03-25,"Magic","Spurs","-1 -106","-1 -110","","-1.5 -110","-1 -105","-1.5 -110","","-1 -110","","-1 -110"
2007,2008-03-25,"Clippers","Mavericks","+14 -106","+14 -110","","+14.5 -110","+14.5 -113","+14.5 -110","","+14 -110","","+14 -110"
2007,2008-03-25,"Mavericks","Clippers","-14 -104","-14 -110","","-14.5 -110","-14.5 +103","-14.5 -110","","-14 -110","","-14 -110"
2007,2008-03-25,"Hawks","Bulls","+4 -106","+4 -110","","+3.5 -110","+4 -105","+4 -110","","+4 -105","","+4 -110"
2007,2008-03-25,"Bulls","Hawks","-4 -104","-4 -110","","-3.5 -110","-4 -105","-4 -110","","-4 -115","","-4 -110"
2007,2008-03-25,"Hornets","Jazz","+13.5 +105","+13.5 -110","","+13.5 -110","+13.5 +100","+13.5 -110","","+13.5 -105","","+14 -110"
2007,2008-03-25,"Jazz","Hornets","-13.5 -115","-13.5 -110","","-13.5 -110","-13.5 -110","-13.5 -110","","-13.5 -115","","-14 -110"
2007,2008-03-25,"Wizards","Trailblazers","-1.5 -110","-2 -110","","-2 -110","-2 +100","-2 -110","","-3 -110","","-1.5 -110"
2007,2008-03-25,"Trailblazers","Wizards","+1.5 +100","+2 -110","","+2 -110","+2 -110","+2 -110","","+3 -110","","+1.5 -110"
