"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2014,2014-11-14,"Bucks","Magic","+2.5 -103","+2.5 -105","+3 -110","+2.5 -105","+2.5 -105","+2.5 -110","+2.5 -108","+2.5 -105","+3 -110","+2.5 -105"
2014,2014-11-14,"Magic","Bucks","-2.5 -107","-2.5 -115","-3 -110","-2.5 -115","-2.5 -105","-2.5 -110","-2.5 -108","-2.5 -115","-3 -110","-2.5 -115"
2014,2014-11-14,"Nuggets","Pacers","+2.5 -105","+2.5 -110","+3.5 -110","+2.5 -117","+2.5 -103","+2.5 -110","+2.5 -108","+3 -110","+2.5 -110","+2.5 -112"
2014,2014-11-14,"Pacers","Nuggets","-2.5 -105","-2.5 -110","-3.5 -110","-2.5 -103","-2.5 -107","-2.5 -110","-2.5 -108","-3 -110","-2.5 -110","-2.5 -108"
2014,2014-11-14,"Heat","Hawks","+5 -108","+5 -110","+2 -110","+5 -110","+5 -108","+5 -110","+5 -108","+5 -115","+5 -110","+5 -110"
2014,2014-11-14,"Hawks","Heat","-5 -102","-5 -110","-2 -110","-5 -110","-5 -102","-5 -110","-5 -108","-5 -105","-5 -110","-5 -110"
2014,2014-11-14,"Jazz","Knicks","+3.5 -102","+4 -115","+3.5 -110","+3.5 -110","+3.5 -105","+3.5 -110","+3.5 -108","+4 -115","+4 -110","+3.5 -110"
2014,2014-11-14,"Knicks","Jazz","-3.5 -108","-4 -105","-3.5 -110","-3.5 -110","-3.5 -105","-3.5 -110","-3.5 -108","-4 -105","-4 -110","-3.5 -110"
2014,2014-11-14,"Cavaliers","Celtics","-6 -102","-6 -110","-5.5 -110","-6 -110","-6 -102","-6 -110","-6 -108","-6.5 -115","-6 -110","-6 -110"
2014,2014-11-14,"Celtics","Cavaliers","+6 -108","+6 -110","+5.5 -110","+6 -110","+6 -108","+6 -110","+6 -108","+6.5 -105","+6 -110","+6 -110"
2014,2014-11-14,"Timberwolves","Pelicans","+8 +102","+8 -105","+7 -110","+8 -110","+8 -102","+8 -110","+8.5 -108","+8.5 -115","+8 -110","+8 -110"
2014,2014-11-14,"Pelicans","Timberwolves","-8 -113","-8 -115","-7 -110","-8 -110","-8 -108","-8 -110","-8.5 -108","-8.5 -105","-8 -110","-8 -110"
2014,2014-11-14,"Seventysixers","Rockets","+16.5 -105","+16.5 -110","","+16.5 -110","+16.5 -102","+16.5 -110","+16.5 -108","+17 -110","+16.5 -110","+16.5 -110"
2014,2014-11-14,"Rockets","Seventysixers","-16.5 -105","-16.5 -110","","-16.5 -110","-16.5 -108","-16.5 -110","-16.5 -108","-17 -110","-16.5 -110","-16.5 -110"
2014,2014-11-14,"Pistons","Thunder","+3 -110","+3 -110","+3.5 -110","+3 -105","+3 -105","+3 -110","+3 -108","+3.5 -115","+3 -110","+3 -105"
2014,2014-11-14,"Thunder","Pistons","-3 +100","-3 -110","-3.5 -110","-3 -115","-3 -105","-3 -110","-3 -108","-3.5 -105","-3 -110","-3 -115"
2014,2014-11-14,"Hornets","Suns","+6.5 -105","+6.5 -110","+5.5 -110","+6.5 -115","+6.5 -103","+6.5 -115","+6.5 -108","+6.5 -105","+6.5 -110","+6.5 -115"
2014,2014-11-14,"Suns","Hornets","-6.5 -105","-6.5 -110","-5.5 -110","-6.5 -105","-6.5 -107","-6.5 -105","-6.5 -108","-6.5 -115","-6.5 -110","-6.5 -105"
2014,2014-11-14,"Spurs","Lakers","-8 -105","-8.5 -110","-8 -110","-8 -109","-8.5 -103","-8 -110","-8.5 -108","-9 -105","-8.5 -110","-8 -109"
2014,2014-11-14,"Lakers","Spurs","+8 -105","+8.5 -110","+8 -110","+8 -111","+8.5 -107","+8 -110","+8.5 -108","+9 -115","+8.5 -110","+8 -111"
