"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2012,2012-10-31,"Pacers","Raptors","-1.5 -102","-1.5 -110","-1.5 -110","-1.5 -110","-1 -110","-1.5 -110","-1.5 -110","-2 -105","-2 -110","-1.5 -110"
2012,2012-10-31,"Raptors","Pacers","+1.5 -108","+1.5 -110","+1.5 -110","+1.5 -110","+1 -110","+1.5 -110","+1.5 -110","+2 -115","+2 -110","+1.5 -110"
2012,2012-10-31,"Nuggets","Seventysixers","-1.5 -108","-2 -110","-2 -110","-1.5 -110","-2 -110","-2 -110","-1.5 -115","-2 -110","-2 -110","-2 -110"
2012,2012-10-31,"Seventysixers","Nuggets","+1.5 -102","+2 -110","+2 -110","+1.5 -110","+2 -110","+2 -110","+1.5 -105","+2 -110","+2 -110","+2 -110"
2012,2012-10-31,"Rockets","Pistons","+2.5 -111","+2.5 -110","+2.5 -110","+2.5 -110","+2.5 -107","+2.5 -110","+2 -105","+2.5 -115","+2.5 -110","+2.5 -110"
2012,2012-10-31,"Pistons","Rockets","-2.5 +101","-2.5 -110","-2.5 -110","-2.5 -110","-2.5 -103","-2.5 -110","-2 -115","-2.5 -105","-2.5 -110","-2.5 -110"
2012,2012-10-31,"Spurs","Pelicans","-7 -101","-7 -112","-7 -110","-7 -110","-7 -101","-7 -110","-7 -105","-7 -115","-7 -110","-7 -110"
2012,2012-10-31,"Pelicans","Spurs","+7 -109","+7 -108","+7 -110","+7 -110","+7 -109","+7 -110","+7 -115","+7 -105","+7 -110","+7 -110"
2012,2012-10-31,"Kings","Bulls","+6.5 -108","+6.5 -110","+6.5 -110","+6.5 -110","+6.5 -107","+6.5 -110","+6.5 -110","+7 -115","+6.5 -110","+6.5 -110"
2012,2012-10-31,"Bulls","Kings","-6.5 -102","-6.5 -110","-6.5 -110","-6.5 -110","-6.5 -103","-6.5 -110","-6.5 -110","-7 -105","-6.5 -110","-6.5 -110"
2012,2012-10-31,"Mavericks","Jazz","+8.5 -106","+8 -110","+8 -110","+8 -110","+8 -102","+8 -110","+8.5 -110","+8 -110","+7.5 -110","+8 -110"
2012,2012-10-31,"Jazz","Mavericks","-8.5 -104","-8 -110","-8 -110","-8 -110","-8 -108","-8 -110","-8.5 -110","-8 -110","-7.5 -110","-8 -110"
2012,2012-10-31,"Warriors","Suns","+2 -107","+2 -110","+2 -110","+2 -110","+2 -103","+2 -110","+1.5 -105","+2 -110","+2 -110","+2 -110"
2012,2012-10-31,"Suns","Warriors","-2 -103","-2 -110","-2 -110","-2 -110","-2 -107","-2 -110","-1.5 -115","-2 -110","-2 -110","-2 -110"
2012,2012-10-31,"Grizzlies","Clippers","+4 -101","+4.5 -110","+4 -105","+4 -110","+4.5 -108","+4 -110","+4.5 -115","+4.5 -110","+4.5 -110","+4.5 -110"
2012,2012-10-31,"Clippers","Grizzlies","-4 -109","-4.5 -110","-4 -115","-4 -110","-4.5 -102","-4 -110","-4.5 -105","-4.5 -110","-4.5 -110","-4.5 -110"
2012,2012-10-31,"Lakers","Trailblazers","-2 -105","-2.5 -110","-2 -110","-2 -110","-2 -110","-2.5 -110","-2 -110","-3 -115","-3 -110","-2 -110"
2012,2012-10-31,"Trailblazers","Lakers","+2 -105","+2.5 -110","+2 -110","+2 -110","+2 -110","+2.5 -110","+2 -110","+3 -105","+3 -110","+2 -110"
