"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2008,2009-03-02,"Pelicans","Seventysixers","+2 -104","+2 -110","+2 -109","+2 -110","+2 +100","+2.5 -110","","+2 -110","","+2 -110"
2008,2009-03-02,"Seventysixers","Pelicans","-2 -106","-2 -110","-2 -109","-2 -110","-2 -110","-2.5 -110","","-2 -110","","-2 -110"
2008,2009-03-02,"Hawks","Wizards","-5 +100","-5 -110","-5.5 -109","-5.5 -110","-5 -110","-5.5 -110","","-5.5 -105","","-5.5 -110"
2008,2009-03-02,"Wizards","Hawks","+5 -110","+5 -110","+5.5 -109","+5.5 -110","+5 +100","+5.5 -110","","+5.5 -115","","+5.5 -110"
2008,2009-03-02,"Cavaliers","Heat","-3.5 -106","-3.5 -110","-3.5 -114","-3.5 -110","-3.5 -104","-3.5 -110","","-3.5 -115","","-3.5 -110"
2008,2009-03-02,"Heat","Cavaliers","+3.5 -104","+3.5 -110","+3.5 -104","+3.5 -110","+3.5 -106","+3.5 -110","","+3.5 -105","","+3.5 -110"
2008,2009-03-02,"Mavericks","Thunder","-6 -106","-6 -110","-6 -109","-6 -110","-6 -104","-6 -110","","-6.5 -110","","-6 -110"
2008,2009-03-02,"Thunder","Mavericks","+6 -104","+6 -110","+6 -109","+6 -110","+6 -106","+6 -110","","+6.5 -110","","+6 -110"
2008,2009-03-02,"Spurs","Clippers","-8.5 -108","-8.5 -110","-8.5 -109","-8.5 -110","-8.5 -105","-9 -110","","-8.5 -115","","-8.5 -110"
2008,2009-03-02,"Clippers","Spurs","+8.5 -102","+8.5 -110","+8.5 -109","+8.5 -110","+8.5 -105","+9 -110","","+8.5 -105","","+8.5 -110"
