"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2010,2011-01-04,"Bucks","Heat","+9.5 +100","+9.5 -110","+9.5 -109","+9.5 -110","+9.5 -105","+9.5 -110","","+10 -110","+9.5 -110","+9.5 -110"
2010,2011-01-04,"Heat","Bucks","-9.5 -110","-9.5 -110","-9.5 -109","-9.5 -110","-9.5 -105","-9.5 -110","","-10 -110","-9.5 -110","-9.5 -110"
2010,2011-01-04,"Spurs","Knicks","-5.5 -106","-5.5 -110","-5.5 -104","-5.5 -110","-5.5 -105","-5.5 -110","","-6 -105","-5.5 -110","-5.5 -110"
2010,2011-01-04,"Knicks","Spurs","+5.5 -104","+5.5 -110","+5.5 -114","+5.5 -110","+5.5 -105","+5.5 -110","","+6 -115","+5.5 -110","+5.5 -110"
2010,2011-01-04,"Raptors","Bulls","+9.5 +102","+10 -110","+10 -109","+10 -110","+10 -105","+10 -110","","+10 -115","+9.5 -110","+10 -110"
2010,2011-01-04,"Bulls","Raptors","-9.5 -113","-10 -110","-10 -109","-10 -110","-10 -105","-10 -110","","-10 -105","-9.5 -110","-10 -110"
2010,2011-01-04,"Thunder","Grizzlies","-1 -105","-1 -110","-1 -114","-1 -110","-1 -108","-1.5 -110","","-2 -105","-1.5 -110","-1 -110"
2010,2011-01-04,"Grizzlies","Thunder","+1 -105","+1 -110","+1 -104","+1 -110","+1 -102","+1.5 -110","","+2 -115","+1.5 -110","+1 -110"
2010,2011-01-04,"Trailblazers","Mavericks","+2.5 -106","+2.5 -110","+2.5 -109","+2.5 -110","+2.5 -105","+2.5 -110","","+3 -110","+2.5 -110","+2.5 -110"
2010,2011-01-04,"Mavericks","Trailblazers","-2.5 -104","-2.5 -110","-2.5 -109","-2.5 -110","-2.5 -105","-2.5 -110","","-3 -110","-2.5 -110","-2.5 -110"
2010,2011-01-04,"Hawks","Kings","-5 -106","-5 -110","-5 -109","-5 -110","-5 -105","-5 -110","","-5.5 -105","-5 -110","-5 -110"
2010,2011-01-04,"Kings","Hawks","+5 -104","+5 -110","+5 -109","+5 -110","+5 -105","+5 -110","","+5.5 -115","+5 -110","+5 -110"
2010,2011-01-04,"Pistons","Lakers","+11.5 +102","+12 -110","+11.5 -104","+12 -110","+12 -107","+12 -110","","+12.5 -115","+12 -110","+12 -110"
2010,2011-01-04,"Lakers","Pistons","-11.5 -113","-12 -110","-11.5 -114","-12 -110","-12 -103","-12 -110","","-12.5 -105","-12 -110","-12 -110"
