"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2015,2016-02-01,"Cavaliers","Pacers","-5 -110","-5.5 -110","-5 -110","-5.5 -110","-5 -110","-5.5 -115","-5.5 -105","-6 -115","-5.5 -110","-5.5 -110"
2015,2016-02-01,"Pacers","Cavaliers","+5 +100","+5.5 -110","+5 -110","+5.5 -110","+5 -110","+5.5 -105","+5.5 -105","+6 -105","+5.5 -110","+5.5 -110"
2015,2016-02-01,"Pistons","Nets","-7 -105","-7 -110","-7 -110","-7 -105","-7 -110","-7 -105","-7 -105","-7.5 -105","-7 -110","-7 -105"
2015,2016-02-01,"Nets","Pistons","+7 -105","+7 -110","+7 -110","+7 -115","+7 -110","+7 -115","+7 -105","+7.5 -115","+7 -110","+7 -115"
2015,2016-02-01,"Mavericks","Hawks","+6.5 -110","+6 -105","+6 -105","+6 -105","+6 -110","+6 -105","+6 -105","+6 -110","+6 -110","+6 -105"
2015,2016-02-01,"Hawks","Mavericks","-6.5 +100","-6 -115","-6 -115","-6 -115","-6 -110","-6 -115","-6 -105","-6 -110","-6 -110","-6 -115"
2015,2016-02-01,"Grizzlies","Pelicans","+3 -101","+3 -110","+3 -110","+3 -110","+3 -110","+2.5 -110","+3 -105","+3 -105","+3 -110","+3 -110"
2015,2016-02-01,"Pelicans","Grizzlies","-3 -109","-3 -110","-3 -110","-3 -110","-3 -110","-2.5 -110","-3 -105","-3 -115","-3 -110","-3 -110"
2015,2016-02-01,"Wizards","Thunder","+10 -108","+10 -110","+10 -110","+10 -110","+10 -110","+10 -110","+10 -105","+10.5 -115","+10 -110","+10 -110"
2015,2016-02-01,"Thunder","Wizards","-10 -102","-10 -110","-10 -110","-10 -110","-10 -110","-10 -110","-10 -105","-10.5 -105","-10 -110","-10 -110"
2015,2016-02-01,"Magic","Spurs","+15.5 -105","+16 -110","+15.5 -110","+16 -115","+15.5 -110","+16 -110","+16 -105","+16.5 -115","+16 -110","+16 -115"
2015,2016-02-01,"Spurs","Magic","-15.5 -105","-16 -110","-15.5 -110","-16 -105","-15.5 -110","-16 -110","-16 -105","-16.5 -105","-16 -110","-16 -105"
2015,2016-02-01,"Bulls","Jazz","+5.5 -104","+5.5 -110","+5.5 -110","+5.5 -115","+5.5 -107","+5.5 -110","+5.5 -105","+5 -105","+5.5 -110","+5.5 -115"
2015,2016-02-01,"Jazz","Bulls","-5.5 -106","-5.5 -110","-5.5 -110","-5.5 -105","-5.5 -103","-5.5 -110","-5.5 -105","-5 -115","-5.5 -110","-5.5 -105"
2015,2016-02-01,"Raptors","Nuggets","-4.5 -103","-4.5 -115","-4.5 -110","-4.5 -110","-4.5 -103","-5 -105","-4.5 -105","-5.5 -110","-4.5 -110","-4.5 -110"
2015,2016-02-01,"Nuggets","Raptors","+4.5 -107","+4.5 -105","+4.5 -110","+4.5 -110","+4.5 -107","+5 -115","+4.5 -105","+5.5 -110","+4.5 -110","+4.5 -110"
2015,2016-02-01,"Bucks","Kings","+1.5 +103","+1.5 -105","+1.5 -105","+1.5 -110","+1.5 -110","+2 -110","+1.5 -105","+2 -115","+1.5 -110","+1.5 -110"
2015,2016-02-01,"Kings","Bucks","-1.5 -114","-1.5 -115","-1.5 -115","-1.5 -110","-1.5 -110","-2 -110","-1.5 -105","-2 -105","-1.5 -110","-1.5 -110"
