"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2016,2017-04-08,"Bulls","Nets","-3.5 -100","-3 -110","-3.5 -105","-3 -110","-3.5 -110","-3.5 -110","-3.5 -105","-3.5 -110","-3.5 -110","-3 -110"
2016,2017-04-08,"Nets","Bulls","+3.5 -110","+3 -110","+3.5 -115","+3 -110","+3.5 -110","+3.5 -110","+3.5 -105","+3.5 -110","+3.5 -110","+3 -110"
2016,2017-04-08,"Celtics","Hornets","+1.5 -105","+1.5 -108","+1.5 -110","+1 -105","+1 -105","+1 -110","+1 -105","-1 -110","PK-110","+1 -105"
2016,2017-04-08,"Hornets","Celtics","-1.5 -105","-1.5 -112","-1.5 -110","-1 -115","-1 -105","-1 -110","-1 -105","+1 -110","PK-110","-1 -115"
2016,2017-04-08,"Pacers","Magic","-4.5 -113","-4.5 -118","-4.5 -115","-4.5 -115","-5 -105","-4.5 -115","-5 -105","-5 -110","-5 -110","-4.5 -115"
2016,2017-04-08,"Magic","Pacers","+4.5 +102","+4.5 -102","+4.5 -105","+4.5 -105","+5 -105","+4.5 -105","+5 -105","+5 -110","+5 -110","+4.5 -105"
2016,2017-04-08,"Heat","Wizards","+3.5 -103","+3.5 -110","+3.5 -110","+3.5 -115","+3.5 -110","+3.5 -110","+3.5 -105","+4 -115","+3.5 -110","+3.5 -115"
2016,2017-04-08,"Wizards","Heat","-3.5 -107","-3.5 -110","-3.5 -110","-3.5 -105","-3.5 -110","-3.5 -110","-3.5 -105","-4 -105","-3.5 -110","-3.5 -105"
2016,2017-04-08,"Bucks","Seventysixers","-7 -109","-7 -115","-7.5 -110","-7.5 -108","-7.5 -110","-7.5 -108","-7.5 -105","-7.5 -110","-7.5 -110","-7.5 -108"
2016,2017-04-08,"Seventysixers","Bucks","+7 -101","+7 -105","+7.5 -110","+7.5 -113","+7.5 -110","+7.5 -113","+7.5 -105","+7.5 -110","+7.5 -110","+7.5 -113"
2016,2017-04-08,"Clippers","Spurs","+2 -104","+1.5 -105","+1.5 -110","+1 -105","+1.5 -110","+1 -105","+1.5 -105","+1.5 -110","+1.5 -110","+1 -105"
2016,2017-04-08,"Spurs","Clippers","-2 -106","-1.5 -115","-1.5 -110","-1 -115","-1.5 -110","-1 -115","-1.5 -105","-1.5 -110","-1.5 -110","-1 -115"
2016,2017-04-08,"Jazz","Trailblazers","+2.5 -105","+2.5 -110","+2.5 -110","+2.5 -110","+2.5 -102","+2.5 -110","+2.5 -105","+2.5 -105","+2.5 -110","+2.5 -110"
2016,2017-04-08,"Trailblazers","Jazz","-2.5 -105","-2.5 -110","-2.5 -110","-2.5 -110","-2.5 -108","-2.5 -110","-2.5 -105","-2.5 -115","-2.5 -110","-2.5 -110"
2016,2017-04-08,"Pelicans","Warriors","+17.5 -103","+17.5 -108","+17.5 -110","+17 -105","+17 -103","+17.5 -110","+17 -105","+17 -110","+17 -110","+17.5 -110"
2016,2017-04-08,"Warriors","Pelicans","-17.5 -107","-17.5 -112","-17.5 -110","-17 -115","-17 -107","-17.5 -110","-17 -105","-17 -110","-17 -110","-17.5 -110"
