"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2007,2008-02-26,"Kings","Heat","-1.5 -107","-1.5 -110","","-1.5 -110","-1.5 -105","-1 -110","","-1.5 -110","","-1.5 -110"
2007,2008-02-26,"Heat","Kings","+1.5 -103","+1.5 -110","","+1.5 -110","+1.5 -105","+1 -110","","+1.5 -110","","+1.5 -110"
2007,2008-02-26,"Magic","Nets","-6 -109","-6.5 -110","","-6 -110","-6 -107","-6 -110","","-6 -115","","-6 -110"
2007,2008-02-26,"Nets","Magic","+6 -101","+6.5 -110","","+6 -110","+6 -103","+6 -110","","+6 -105","","+6 -110"
2007,2008-02-26,"Jazz","Timberwolves","-7 -105","-7 -110","","-7 -110","-7 -110","-7 -110","","-7.5 -105","","-7 -110"
2007,2008-02-26,"Timberwolves","Jazz","+7 -105","+7 -110","","+7 -110","+7 -110","+7 -110","","+7.5 -115","","+7 -110"
2007,2008-02-26,"Cavaliers","Bucks","-1.5 -103","-1.5 -110","","-1.5 -110","-1.5 -105","-1.5 -110","","-3.5 -105","","-1.5 -110"
2007,2008-02-26,"Bucks","Cavaliers","+1.5 -107","+1.5 -110","","+1.5 -110","+1.5 -105","+1.5 -110","","+3.5 -115","","+1.5 -110"
2007,2008-02-26,"Suns","Grizzlies","-11.5 -106","-11.5 -110","","-12 -110","-12 -102","-12.5 -110","","-12 -115","","-11.5 -110"
2007,2008-02-26,"Grizzlies","Suns","+11.5 -104","+11.5 -110","","+12 -110","+12 -108","+12.5 -110","","+12 -105","","+11.5 -110"
2007,2008-02-26,"Wizards","Rockets","+11 -111","+10.5 -110","","+10.5 -110","+10.5 -102","+10.5 -110","","+10 -110","","+10.5 -110"
2007,2008-02-26,"Rockets","Wizards","-11 +101","-10.5 -110","","-10.5 -110","-10.5 -108","-10.5 -110","","-10 -110","","-10.5 -110"
2007,2008-02-26,"Trailblazers","Lakers","+15.5 -106","+15.5 -110","","+15.5 -110","+15.5 -105","+15.5 -110","","+15.5 -110","","+15.5 -110"
2007,2008-02-26,"Lakers","Trailblazers","-15.5 -104","-15.5 -110","","-15.5 -110","-15.5 -105","-15.5 -110","","-15.5 -110","","-15.5 -110"
