"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2011,2012-03-02,"Grizzlies","Raptors","-3.5 -105","-4 -110","-3.5 -110","-3.5 -110","-3.5 -110","-3.5 -110","-3.5 -115","-4 -110","-4 -110","-3.5 -110"
2011,2012-03-02,"Raptors","Grizzlies","+3.5 -105","+4 -110","+3.5 -110","+3.5 -110","+3.5 -110","+3.5 -110","+3.5 -105","+4 -110","+4 -110","+3.5 -110"
2011,2012-03-02,"Nets","Celtics","+6 -108","+6 -110","+6 -110","+6 -110","+6 -105","+6 -110","+5.5 -110","+6 -115","+6 -110","+6 -110"
2011,2012-03-02,"Celtics","Nets","-6 -102","-6 -110","-6 -110","-6 -110","-6 -105","-6 -110","-5.5 -110","-6 -105","-6 -110","-6 -110"
2011,2012-03-02,"Bucks","Hawks","+4 -105","+4 -110","+4 -110","+4 -110","+4 -102","+4 -110","+4 -115","+4 -110","+4 -110","+4 -110"
2011,2012-03-02,"Hawks","Bucks","-4 -105","-4 -110","-4 -110","-4 -110","-4 -108","-4 -110","-4 -105","-4 -110","-4 -110","-4 -110"
2011,2012-03-02,"Bulls","Cavaliers","-10 -101","-10 -110","-10 -110","-10 -110","-10 -110","-10 -110","-9.5 -115","-10 -115","-10 -110","-10 -110"
2011,2012-03-02,"Cavaliers","Bulls","+10 -109","+10 -110","+10 -110","+10 -110","+10 -110","+10 -110","+9.5 -105","+10 -105","+10 -110","+10 -110"
2011,2012-03-02,"Mavericks","Pelicans","-7 -101","-7 -110","-7 -110","-7 -110","-7 -105","-7 -110","-7 -115","-7 -110","-7 -110","-7 -110"
2011,2012-03-02,"Pelicans","Mavericks","+7 -109","+7 -110","+7 -110","+7 -110","+7 -105","+7 -110","+7 -105","+7 -110","+7 -110","+7 -110"
2011,2012-03-02,"Nuggets","Rockets","+3.5 -104","+3.5 -110","+3.5 -110","+3.5 -110","+3.5 -105","+3.5 -110","+4 -110","+3.5 -110","+3.5 -110","+3.5 -110"
2011,2012-03-02,"Rockets","Nuggets","-3.5 -106","-3.5 -110","-3.5 -110","-3.5 -110","-3.5 -105","-3.5 -110","-4 -110","-3.5 -110","-3.5 -110","-3.5 -110"
2011,2012-03-02,"Warriors","Seventysixers","+7.5 -105","+7.5 -110","+7.5 -110","+7.5 -110","+7.5 -102","+7.5 -110","+8 -115","+7.5 -105","+7.5 -110","+7.5 -110"
2011,2012-03-02,"Seventysixers","Warriors","-7.5 -105","-7.5 -110","-7.5 -110","-7.5 -110","-7.5 -108","-7.5 -110","-8 -105","-7.5 -115","-7.5 -110","-7.5 -110"
2011,2012-03-02,"Hornets","Spurs","+15 -105","+15 -110","+15 -110","+15 -110","+15 -102","+15 -110","+15 -110","+15 -110","+15 -110","+15 -110"
2011,2012-03-02,"Spurs","Hornets","-15 -105","-15 -110","-15 -110","-15 -110","-15 -108","-15 -110","-15 -110","-15 -110","-15 -110","-15 -110"
2011,2012-03-02,"Heat","Jazz","-5 -101","-5 -110","-4.5 -110","-5 -110","-5 -105","-5 -110","-5 -115","-6 -105","-5 -110","-4.5 -110"
2011,2012-03-02,"Jazz","Heat","+5 -109","+5 -110","+4.5 -110","+5 -110","+5 -105","+5 -110","+5 -105","+6 -115","+5 -110","+4.5 -110"
2011,2012-03-02,"Clippers","Suns","-2.5 -111","-3 -110","-2.5 -110","-2.5 -110","-3 -101","-3 -110","-2.5 -115","-3.5 -105","-3 -110","-2.5 -110"
2011,2012-03-02,"Suns","Clippers","+2.5 +101","+3 -110","+2.5 -110","+2.5 -110","+3 -109","+3 -110","+2.5 -105","+3.5 -115","+3 -110","+2.5 -110"
2011,2012-03-02,"Kings","Lakers","+10 -101","+10 -110","+10 -110","+10 -110","+10 -102","+10 -110","+10 -105","+10.5 -115","+10 -110","+10 -110"
2011,2012-03-02,"Lakers","Kings","-10 -109","-10 -110","-10 -110","-10 -110","-10 -108","-10 -110","-10 -115","-10.5 -105","-10 -110","-10 -110"
