"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2016,2017-03-12,"Bulls","Celtics","+7.5 -101","+7.5 -113","+7.5 -110","+7.5 -115","+7.5 -110","+7.5 -110","+7.5 -105","+7.5 -105","+7.5 -110","+7.5 -115"
2016,2017-03-12,"Celtics","Bulls","-7.5 -109","-7.5 -107","-7.5 -110","-7.5 -105","-7.5 -110","-7.5 -110","-7.5 -105","-7.5 -115","-7.5 -110","-7.5 -105"
2016,2017-03-12,"Heat","Pacers","+6.5 -108","+6.5 -110","+6.5 -110","+6.5 -105","+6.5 -110","+6.5 -110","+6.5 -105","+6 -105","+6.5 -110","+6.5 -105"
2016,2017-03-12,"Pacers","Heat","-6.5 -102","-6.5 -110","-6.5 -110","-6.5 -115","-6.5 -110","-6.5 -110","-6.5 -105","-6 -115","-6.5 -110","-6.5 -115"
2016,2017-03-12,"Knicks","Nets","+1.5 -108","+1 -110","+1 -110","+1 -105","+1 -110","+1 -110","+1 -105","-1 -110","+1 -110","+1 -105"
2016,2017-03-12,"Nets","Knicks","-1.5 -102","-1 -110","-1 -110","-1 -115","-1 -110","-1 -110","-1 -105","+1 -110","-1 -110","-1 -115"
2016,2017-03-12,"Cavaliers","Rockets","+7 -106","+7 -108","+7 -110","+7 -110","+7 -110","+7 -110","+7 -105","+6.5 -110","+7 -110","+7 -110"
2016,2017-03-12,"Rockets","Cavaliers","-7 -104","-7 -112","-7 -110","-7 -110","-7 -110","-7 -110","-7 -105","-6.5 -110","-7 -110","-7 -110"
2016,2017-03-12,"Trailblazers","Suns","-2 -103","-2.5 -110","-2.5 -110","-2 -110","-2 -110","-2 -110","-2 -105","-2.5 -110","-2.5 -110","-2 -110"
2016,2017-03-12,"Suns","Trailblazers","+2 -107","+2.5 -110","+2.5 -110","+2 -110","+2 -110","+2 -110","+2 -105","+2.5 -110","+2.5 -110","+2 -110"
2016,2017-03-12,"Seventysixers","Lakers","+4.5 +100","+4.5 -110","+5 -110","+5 -115","+5 -110","+5 -115","+5 -105","+4.5 -110","+5 -110","+5 -115"
2016,2017-03-12,"Lakers","Seventysixers","-4.5 -110","-4.5 -110","-5 -110","-5 -105","-5 -110","-5 -105","-5 -105","-4.5 -110","-5 -110","-5 -105"
