"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2015,2016-04-03,"Pelicans","Nets","+2.5 -104","+2.5 -110","+2.5 -110","+2.5 -110","+2.5 -110","+2.5 -110","+2.5 -105","+2.5 -110","+2.5 -110","+2.5 -110"
2015,2016-04-03,"Nets","Pelicans","-2.5 -106","-2.5 -110","-2.5 -110","-2.5 -110","-2.5 -110","-2.5 -110","-2.5 -105","-2.5 -110","-2.5 -110","-2.5 -110"
2015,2016-04-03,"Mavericks","Timberwolves","-3 +100","-3 -110","-3 -110","-3 -110","-3 -110","-3 -110","-3 -105","-3 -115","-3 -110","-3 -110"
2015,2016-04-03,"Timberwolves","Mavericks","+3 -110","+3 -110","+3 -110","+3 -110","+3 -110","+3 -110","+3 -105","+3 -105","+3 -110","+3 -110"
2015,2016-04-03,"Hornets","Cavaliers","+7 -102","+6.5 -105","+7 -110","+6.5 -105","+7 -110","+6.5 -105","+7 -105","+7 -115","+7 -110","+6.5 -105"
2015,2016-04-03,"Cavaliers","Hornets","-7 -108","-6.5 -115","-7 -110","-6.5 -115","-7 -110","-6.5 -115","-7 -105","-7 -105","-7 -110","-6.5 -115"
2015,2016-04-03,"Thunder","Rockets","-3 -113","-3 -115","-3 -115","-3.5 -110","-3 -110","-3.5 -110","-3.5 -105","-3.5 -110","-3 -110","-3.5 -110"
2015,2016-04-03,"Rockets","Thunder","+3 +102","+3 -105","+3 -105","+3.5 -110","+3 -110","+3.5 -110","+3.5 -105","+3.5 -110","+3 -110","+3.5 -110"
2015,2016-04-03,"Wizards","Clippers","+6.5 -108","+6.5 -110","+6.5 -110","+6.5 -110","+6.5 -110","+6.5 -110","+6.5 -105","+7 -115","+6.5 -110","+6.5 -110"
2015,2016-04-03,"Clippers","Wizards","-6.5 -102","-6.5 -110","-6.5 -110","-6.5 -110","-6.5 -110","-6.5 -110","-6.5 -105","-7 -105","-6.5 -110","-6.5 -110"
2015,2016-04-03,"Jazz","Suns","-9.5 -103","-9 -115","-9 -110","-9 -115","-9 -108","-9 -110","-9.5 -105","-9 -110","-9.5 -110","-9 -115"
2015,2016-04-03,"Suns","Jazz","+9.5 -107","+9 -105","+9 -110","+9 -105","+9 -102","+9 -110","+9.5 -105","+9 -110","+9.5 -110","+9 -105"
2015,2016-04-03,"Grizzlies","Magic","+4.5 -103","+4.5 -110","+4.5 -110","+5 -110","+4.5 -105","+5 -115","+4.5 -108","+4.5 -105","+4.5 -110","+5 -110"
2015,2016-04-03,"Magic","Grizzlies","-4.5 -107","-4.5 -110","-4.5 -110","-5 -110","-4.5 -105","-5 -105","-4.5 -102","-4.5 -115","-4.5 -110","-5 -110"
2015,2016-04-03,"Bulls","Bucks","-1 +100","+1.5 -110","+1.5 -110","PK-110","+1.5 -105","+1 -110","+1 -105","+1.5 -110","+2 -110","PK-110"
2015,2016-04-03,"Bucks","Bulls","+1 -110","-1.5 -110","-1.5 -110","PK-110","-1.5 -105","-1 -110","-1 -105","-1.5 -110","-2 -110","PK-110"
2015,2016-04-03,"Pacers","Knicks","-7 +100","-7 -110","-7 -110","-7 -110","-7 -102","-7 -115","-7 -105","-7 -115","-7 -110","-7 -110"
2015,2016-04-03,"Knicks","Pacers","+7 -110","+7 -110","+7 -110","+7 -110","+7 -108","+7 -105","+7 -105","+7 -105","+7 -110","+7 -110"
2015,2016-04-03,"Trailblazers","Warriors","+11.5 +102","+11.5 -107","+11.5 -110","+11.5 -110","+11.5 -110","+11.5 -105","+11.5 -105","+12 -115","+11.5 -110","+11.5 -110"
2015,2016-04-03,"Warriors","Trailblazers","-11.5 -113","-11.5 -113","-11.5 -110","-11.5 -110","-11.5 -110","-11.5 -115","-11.5 -105","-12 -105","-11.5 -110","-11.5 -110"
2015,2016-04-03,"Celtics","Lakers","-9.5 -105","-9 -110","-9.5 -110","-9 -110","-9.5 -102","-9.5 -110","-9.5 -105","-9.5 -110","-9 -110","-9 -110"
2015,2016-04-03,"Lakers","Celtics","+9.5 -105","+9 -110","+9.5 -110","+9 -110","+9.5 -108","+9.5 -110","+9.5 -105","+9.5 -110","+9 -110","+9 -110"
