"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2015,2015-11-06,"Raptors","Magic","-6 +102","-6 -105","-5.5 -110","-6 -105","-5.5 -110","-6 -105","-6 -105","-6 -110","-5.5 -110","-6 -105"
2015,2015-11-06,"Magic","Raptors","+6 -113","+6 -115","+5.5 -110","+6 -115","+5.5 -110","+6 -115","+6 -105","+6 -110","+5.5 -110","+6 -115"
2015,2015-11-06,"Lakers","Nets","+3 -104","+3 -110","+3 -110","+3 -110","+3 -110","+3 -110","+3 -105","+3 -110","+3 -110","+3 -110"
2015,2015-11-06,"Nets","Lakers","-3 -106","-3 -110","-3 -110","-3 -110","-7 -120","-3 -110","-3 -105","-3 -110","-3 -110","-3 -110"
2015,2015-11-06,"Wizards","Celtics","+1.5 -104","+1.5 -110","+1.5 -110","+2 -110","+1.5 -110","+2 -110","+1.5 -105","+1 -115","+1.5 -110","+2 -110"
2015,2015-11-06,"Celtics","Wizards","-1.5 -106","-1.5 -110","-1.5 -110","-2 -110","-1.5 -110","-2 -110","-1.5 -105","-1 -105","-1.5 -110","-2 -110"
2015,2015-11-06,"Seventysixers","Cavaliers","+13.5 -102","+13.5 -110","+13.5 -105","+13.5 -116","+13.5 -110","+13.5 -115","+13.5 -105","+14 -110","+13.5 -110","+13.5 -116"
2015,2015-11-06,"Cavaliers","Seventysixers","-13.5 -108","-13.5 -110","-13.5 -115","-13.5 -104","-13.5 -110","-13.5 -105","-13.5 -105","-14 -110","-13.5 -110","-13.5 -104"
2015,2015-11-06,"Bucks","Knicks","+1.5 -101","+1.5 -105","+1.5 -110","+1.5 -110","+1.5 -110","+1.5 -110","+1.5 -105","+2 -110","+1.5 -110","+1.5 -110"
2015,2015-11-06,"Knicks","Bucks","-1.5 -109","-1.5 -115","-1.5 -110","-1.5 -110","-1.5 -110","-1.5 -110","-1.5 -105","-2 -110","-1.5 -110","-1.5 -110"
2015,2015-11-06,"Heat","Pacers","","","","","","","","","",""
2015,2015-11-06,"Pacers","Heat","","","","","","","","","",""
2015,2015-11-06,"Hawks","Pelicans","-2.5 -105","-2.5 -110","-2.5 -110","-2.5 -110","-2.5 -110","-2.5 -110","-2.5 -105","-3 -110","-2.5 -110","-2.5 -110"
2015,2015-11-06,"Pelicans","Hawks","+2.5 -105","+2.5 -110","+2.5 -110","+2.5 -110","+2.5 -110","+2.5 -110","+2.5 -105","+3 -110","+2.5 -110","+2.5 -110"
2015,2015-11-06,"Pistons","Suns","+4 -107","+4 -110","+4 -110","+4 -110","+4 -110","+4 -110","+4 -105","+4 -110","+4 -110","+4 -110"
2015,2015-11-06,"Suns","Pistons","-4 -103","-4 -110","-4 -110","-4 -110","-4 -110","-4 -110","-4 -105","-4 -110","-4 -110","-4 -110"
2015,2015-11-06,"Rockets","Kings","-4 -110","-4.5 -105","-4 -110","-4 -105","-1 -110","-4 -110","-4.5 -105","-4.5 -115","-4 -110","-4 -105"
2015,2015-11-06,"Kings","Rockets","+4 +100","+4.5 -115","+4 -110","+4 -115","+1 -110","+4 -110","+4.5 -105","+4.5 -105","+4 -110","+4 -115"
2015,2015-11-06,"Nuggets","Warriors","+17.5 -110","+17.5 -115","+17.5 -110","+17 -110","+17.5 -110","+17 -110","+17.5 -105","+17.5 -110","+17.5 -110","+17 -110"
2015,2015-11-06,"Warriors","Nuggets","-17.5 +100","-17.5 -105","-17.5 -110","-17 -110","-17.5 -110","-17 -110","-17.5 -105","-17.5 -110","-17.5 -110","-17 -110"
