"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2014,2015-01-31,"Raptors","Wizards","+5 -103","+5 -110","+5 -110","+5 -110","+5 -105","+5 -110","+4.5 -108","+5 -110","+5 -110","+5 -110"
2014,2015-01-31,"Wizards","Raptors","-5 -107","-5 -110","-5 -110","-5 -110","-5 -105","-5 -110","-4.5 -108","-5 -110","-5 -110","-5 -110"
2014,2015-01-31,"Mavericks","Magic","-7 -102","-7 -110","-7 -110","-7 -105","-7 -105","-7 -110","-7 -108","-7.5 -110","-7.5 -110","-7 -105"
2014,2015-01-31,"Magic","Mavericks","+7 -108","+7 -110","+7 -110","+7 -115","+7 -105","+7 -110","+7 -108","+7.5 -110","+7.5 -110","+7 -115"
2014,2015-01-31,"Kings","Pacers","+5.5 -102","+5.5 -115","+5.5 -105","+5.5 -105","+5.5 -101","+5.5 -110","+5.5 -108","+5.5 -115","+5.5 -110","+5.5 -105"
2014,2015-01-31,"Pacers","Kings","-5.5 -108","-5.5 -105","-5.5 -115","-5.5 -115","-5.5 -109","-5.5 -110","-5.5 -108","-5.5 -105","-5.5 -110","-5.5 -115"
2014,2015-01-31,"Rockets","Pistons","-4 +100","-4 -115","-4.5 -110","-4 -110","-4 -105","-5 -110","-4 -108","-5 -110","-4.5 -110","-4 -110"
2014,2015-01-31,"Pistons","Rockets","+4 -110","+4 -105","+4.5 -110","+4 -110","+4 -105","+5 -110","+4 -108","+5 -110","+4.5 -110","+4 -110"
2014,2015-01-31,"Seventysixers","Hawks","+16.5 -105","+16 -110","+16.5 -110","+16.5 -115","+16.5 -105","+16.5 -110","+16.5 -108","+16 -105","+16.5 -110","+16.5 -115"
2014,2015-01-31,"Hawks","Seventysixers","-16.5 -105","-16 -110","-16.5 -110","-16.5 -105","-16.5 -105","-16.5 -110","-16.5 -108","-16 -115","-16.5 -110","-16.5 -105"
2014,2015-01-31,"Cavaliers","Timberwolves","-11 -106","-11 -110","-11 -110","-11 -115","-11 -105","-11 -110","-10.5 -108","-11 -110","-11 -110","-11 -115"
2014,2015-01-31,"Timberwolves","Cavaliers","+11 -104","+11 -110","+11 -110","+11 -105","+11 -105","+11 -110","+10.5 -108","+11 -110","+11 -110","+11 -105"
2014,2015-01-31,"Thunder","Grizzlies","+4 -108","+4 -110","+4 -110","+4 -105","+4 -105","+4 -110","+5.5 -108","+4 -110","+4 -110","+4 -105"
2014,2015-01-31,"Grizzlies","Thunder","-4 -102","-4 -110","-4 -110","-4 -115","-4 -105","-4 -110","-5.5 -108","-4 -110","-4 -110","-4 -115"
2014,2015-01-31,"Trailblazers","Bucks","-2 -101","-2 -110","-2 -110","-2 -110","-2 -105","-2 -110","-2.5 -108","-2.5 -110","-2 -110","-2 -110"
2014,2015-01-31,"Bucks","Trailblazers","+2 -109","+2 -110","+2 -110","+2 -110","+2 -105","+2 -110","+2.5 -108","+2.5 -110","+2 -110","+2 -110"
2014,2015-01-31,"Clippers","Spurs","+5 -110","+5 -110","+5 -115","+5 -110","+5 -110","+5 -110","+4.5 -108","+5 -105","+5 -110","+5 -110"
2014,2015-01-31,"Spurs","Clippers","-5 +100","-5 -110","-5 -105","-5 -110","-5 -110","-5 -110","-4.5 -108","-5 -115","-5 -110","-5 -110"
2014,2015-01-31,"Hornets","Nuggets","+4.5 -101","+4.5 -110","+4.5 -110","+4.5 -110","+4.5 -110","+4.5 -110","+6 -108","+5 -120","+4.5 -110","+4.5 -110"
2014,2015-01-31,"Nuggets","Hornets","-4.5 -109","-4.5 -110","-4.5 -110","-4.5 -110","-4.5 -110","-4.5 -110","-6 -108","-5 +100","-4.5 -110","-4.5 -110"
2014,2015-01-31,"Suns","Warriors","+10.5 -107","+10.5 -110","+10.5 -105","+10.5 -105","+10.5 -110","+11 -110","+10 -108","+10.5 -110","+10.5 -110","+10.5 -105"
2014,2015-01-31,"Warriors","Suns","-10.5 -103","-10.5 -110","-10.5 -115","-10.5 -115","-10.5 -110","-11 -110","-10 -108","-10.5 -110","-10.5 -110","-10.5 -115"
