"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2010,2010-11-17,"Suns","Heat","+8.5 -105","+8 -110","+8.5 -109","+8.5 -110","+8 -103","+8.5 -110","","+8 -110","+8 -110","+8 -110"
2010,2010-11-17,"Heat","Suns","-8.5 -105","-8 -110","-8.5 -109","-8.5 -110","-8 -107","-8.5 -110","","-8 -110","-8 -110","-8 -110"
2010,2010-11-17,"Raptors","Seventysixers","+3.5 -109","+3 -110","+3 -109","+3 -110","+3 -102","+3 -110","","+3 -110","+3 -110","+3 -110"
2010,2010-11-17,"Seventysixers","Raptors","-3.5 -101","-3 -110","-3 -109","-3 -110","-3 -108","-3 -110","","-3 -110","-3 -110","-3 -110"
2010,2010-11-17,"Wizards","Celtics","+13.5 -110","+13.5 -110","+13.5 -109","+13.5 -110","+13.5 -105","+13.5 -110","","+13.5 -110","+13.5 -110","+13.5 -110"
2010,2010-11-17,"Celtics","Wizards","-13.5 +100","-13.5 -110","-13.5 -109","-13.5 -110","-13.5 -105","-13.5 -110","","-13.5 -110","-13.5 -110","-13.5 -110"
2010,2010-11-17,"Lakers","Pistons","-7.5 +102","-7.5 -110","-7.5 -109","-7.5 -110","-7 -108","-7.5 -110","","-7.5 -110","-8 -110","-8 -110"
2010,2010-11-17,"Pistons","Lakers","+7.5 -113","+7.5 -110","+7.5 -109","+7.5 -110","+7 -102","+7.5 -110","","+7.5 -110","+8 -110","+8 -110"
2010,2010-11-17,"Mavericks","Pelicans","+4.5 -102","+4.5 -110","+4.5 -109","+4.5 -110","+5 -105","+4.5 -110","","+5 -110","+5 -110","+4.5 -110"
2010,2010-11-17,"Pelicans","Mavericks","-4.5 -108","-4.5 -110","-4.5 -109","-4.5 -110","-5 -105","-4.5 -110","","-5 -110","-5 -110","-4.5 -110"
2010,2010-11-17,"Clippers","Timberwolves","+3.5 -104","+3.5 -110","+3.5 -109","+3.5 -110","+3.5 -102","+3.5 -110","","+3.5 -110","+3.5 -110","+3.5 -110"
2010,2010-11-17,"Timberwolves","Clippers","-3.5 -106","-3.5 -110","-3.5 -109","-3.5 -110","-3.5 -108","-3.5 -110","","-3.5 -110","-3.5 -110","-3.5 -110"
2010,2010-11-17,"Rockets","Thunder","+6.5 -105","+7 -110","+7 -109","+7 -110","+7 -108","+7 -110","","+7 -110","+7 -110","+7 -110"
2010,2010-11-17,"Thunder","Rockets","-6.5 -105","-7 -110","-7 -109","-7 -110","-7 -102","-7 -110","","-7 -110","-7 -110","-7 -110"
2010,2010-11-17,"Nets","Jazz","+9.5 -101","+9.5 -110","+9.5 -109","+9.5 -110","+9.5 -105","+9.5 -110","","+9.5 -110","+9.5 -110","+9.5 -110"
2010,2010-11-17,"Jazz","Nets","-9.5 -109","-9.5 -110","-9.5 -109","-9.5 -110","-9.5 -105","-9.5 -110","","-9.5 -110","-9.5 -110","-9.5 -110"
2010,2010-11-17,"Bulls","Spurs","+6.5 -105","+6.5 -110","+6.5 -109","+6.5 -110","+6.5 -103","+6.5 -110","","+6.5 -110","+7 -110","+6.5 -110"
2010,2010-11-17,"Spurs","Bulls","-6.5 -105","-6.5 -110","-6.5 -109","-6.5 -110","-6.5 -107","-6.5 -110","","-6.5 -110","-7 -110","-6.5 -110"
2010,2010-11-17,"Knicks","Kings","+4 -104","+4 -110","+4 -109","+4 -110","+4 -108","+4 -110","","+4 -110","+4 -110","+4 -110"
2010,2010-11-17,"Kings","Knicks","-4 -106","-4 -110","-4 -109","-4 -110","-4 -102","-4 -110","","-4 -110","-4 -110","-4 -110"
