"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2011,2012-03-30,"Heat","Raptors","-7 -107","-7 -110","-7.5 -110","-7 -110","-7.5 -110","-7 -110","-7 -110","-8 -105","-7.5 -110","-7 -110"
2011,2012-03-30,"Raptors","Heat","+7 -103","+7 -110","+7.5 -110","+7 -110","+7.5 -110","+7 -110","+7 -110","+8 -115","+7.5 -110","+7 -110"
2011,2012-03-30,"Seventysixers","Wizards","-8 -103","-8 -110","-8 -110","-8 -110","-8 -103","-8 -110","-8 -115","-8.5 -105","-8.5 -110","-8 -110"
2011,2012-03-30,"Wizards","Seventysixers","+8 -107","+8 -110","+8 -110","+8 -110","+8 -107","+8 -110","+8 -105","+8.5 -115","+8.5 -110","+8 -110"
2011,2012-03-30,"Nuggets","Hornets","-8.5 +102","-8 -110","-8 -110","-8 -110","-8 -110","-8 -110","-8.5 -105","-8.5 -110","-8.5 -110","-8 -110"
2011,2012-03-30,"Hornets","Nuggets","+8.5 -113","+8 -110","+8 -110","+8 -110","+8 -110","+8 -110","+8.5 -115","+8.5 -110","+8.5 -110","+8 -110"
2011,2012-03-30,"Bucks","Cavaliers","-5 -102","-5 -110","-5 -110","-5 -110","-5 -102","-5 -110","-5 -105","-5.5 -105","-5 -110","-5 -110"
2011,2012-03-30,"Cavaliers","Bucks","+5 -108","+5 -110","+5 -110","+5 -110","+5 -108","+5 -110","+5 -115","+5.5 -115","+5 -110","+5 -110"
2011,2012-03-30,"Knicks","Hawks","+3 -103","+3 -110","+3 -110","+3 -110","+3 -102","+2.5 -110","+2.5 -105","+3 -110","+3.5 -110","+3 -110"
2011,2012-03-30,"Hawks","Knicks","-3 -107","-3 -110","-3 -110","-3 -110","-3 -108","-2.5 -110","-2.5 -115","-3 -110","-3.5 -110","-3 -110"
2011,2012-03-30,"Celtics","Timberwolves","-1 +105","-1 -110","-1 -110","-1 -110","-1 -101","-1.5 -110","PK-110","-1.5 -105","-1 -110","-1 -110"
2011,2012-03-30,"Timberwolves","Celtics","+1 -116","+1 -110","+1 -110","+1 -110","+1 -109","+1.5 -110","PK-110","+1.5 -115","+1 -110","+1 -110"
2011,2012-03-30,"Pistons","Bulls","+11 -102","+11 -110","+11 -110","+11 -110","+11 -105","+11 -110","+10.5 -105","+11.5 -115","+11 -110","+11 -110"
2011,2012-03-30,"Bulls","Pistons","-11 -108","-11 -110","-11 -110","-11 -110","-11 -105","-11 -110","-10.5 -115","-11.5 -105","-11 -110","-11 -110"
2011,2012-03-30,"Mavericks","Magic","+5 +106","+5.5 -110","+5 -110","+5.5 -110","+5 -102","+5.5 -110","+5 -105","+5 -110","+5.5 -110","+5.5 -110"
2011,2012-03-30,"Magic","Mavericks","-5 -117","-5.5 -110","-5 -110","-5.5 -110","-5 -108","-5.5 -110","-5 -115","-5 -110","-5.5 -110","-5.5 -110"
2011,2012-03-30,"Grizzlies","Rockets","+2 -113","+2 -115","+2 -115","+1.5 -110","+2 -105","+1.5 -110","+1.5 -110","+2 -110","+2 -110","+2 -110"
2011,2012-03-30,"Rockets","Grizzlies","-2 +102","-2 -105","-2 -105","-1.5 -110","-2 -105","-1.5 -110","-1.5 -110","-2 -110","-2 -110","-2 -110"
2011,2012-03-30,"Kings","Jazz","+7.5 -113","+7 -110","+7.5 -110","+7 -110","+7.5 -103","+7.5 -110","+7.5 -110","+7.5 -110","+7.5 -110","+7.5 -110"
2011,2012-03-30,"Jazz","Kings","-7.5 +102","-7 -110","-7.5 -110","-7 -110","-7.5 -107","-7.5 -110","-7.5 -110","-7.5 -110","-7.5 -110","-7.5 -110"
2011,2012-03-30,"Nets","Warriors","+3.5 -103","+3.5 -110","+3.5 -110","+3.5 -110","+4 -108","+4 -110","+3.5 -105","+4 -105","+4 -110","+3.5 -110"
2011,2012-03-30,"Warriors","Nets","-3.5 -107","-3.5 -110","-3.5 -110","-3.5 -110","-4 -102","-4 -110","-3.5 -115","-4 -115","-4 -110","-3.5 -110"
2011,2012-03-30,"Trailblazers","Clippers","+9.5 -103","+9.5 -110","+9.5 -110","+9.5 -110","+9.5 -105","+10 -110","+10 -110","+10 -110","+9.5 -110","+9.5 -110"
2011,2012-03-30,"Clippers","Trailblazers","-9.5 -107","-9.5 -110","-9.5 -110","-9.5 -110","-9.5 -105","-10 -110","-10 -110","-10 -110","-9.5 -110","-9.5 -110"
