"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2011,2012-03-19,"Seventysixers","Hornets","-10 -101","-10 -110","-10 -105","-10 -110","-10 -105","-10 -110","-9.5 -110","-10 -115","-10 -110","-10 -110"
2011,2012-03-19,"Hornets","Seventysixers","+10 -109","+10 -110","+10 -115","+10 -110","+10 -105","+10 -110","+9.5 -110","+10 -105","+10 -110","+10 -110"
2011,2012-03-19,"Celtics","Hawks","+2 -105","+2 -110","+2 -110","+2 -110","+2 -107","+2 -110","+2 -105","+2 -105","+2 -110","+2 -110"
2011,2012-03-19,"Hawks","Celtics","-2 -105","-2 -110","-2 -110","-2 -110","-2 -103","-2 -110","-2 -115","-2 -115","-2 -110","-2 -110"
2011,2012-03-19,"Cavaliers","Nets","+4 -104","+4 -110","+4 -110","+4 -110","+4 -105","+4 -110","+4 -105","+4 -105","+4 -110","+4 -110"
2011,2012-03-19,"Nets","Cavaliers","-4 -106","-4 -110","-4 -110","-4 -110","-4 -105","-4 -110","-4 -115","-4 -115","-4 -110","-4 -110"
2011,2012-03-19,"Bulls","Magic","+2 +100","+2 -105","+2.5 -110","+2.5 -110","+2 -103","+2.5 -110","+2.5 -115","+2.5 -105","+2.5 -110","+2 -110"
2011,2012-03-19,"Magic","Bulls","-2 -110","-2 -115","-2.5 -110","-2.5 -110","-2 -107","-2.5 -110","-2.5 -105","-2.5 -115","-2.5 -110","-2 -110"
2011,2012-03-19,"Mavericks","Nuggets","+4.5 -106","+4.5 -115","+4.5 -110","+4 -110","+4.5 -105","+4 -110","+4 -105","+4.5 -115","+4.5 -110","+4.5 -110"
2011,2012-03-19,"Nuggets","Mavericks","-4.5 -104","-4.5 -105","-4.5 -110","-4 -110","-4.5 -105","-4 -110","-4 -115","-4.5 -105","-4.5 -110","-4.5 -110"
2011,2012-03-19,"Timberwolves","Warriors","+1.5 -102","+1.5 -110","+1.5 -105","+1.5 -110","+1.5 -103","+1.5 -110","+1.5 -105","+1.5 -110","+1.5 -110","+1.5 -110"
2011,2012-03-19,"Warriors","Timberwolves","-1.5 -108","-1.5 -110","-1.5 -115","-1.5 -110","-1.5 -107","-1.5 -110","-1.5 -115","-1.5 -110","-1.5 -110","-1.5 -110"
