"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2012,2013-02-27,"Raptors","Cavaliers","-4.5 -107","-5 -110","-4.5 -110","-4.5 -110","-5 -101","-5 -110","-5 -110","-5 -110","-5 -110","-4.5 -110"
2012,2013-02-27,"Cavaliers","Raptors","+4.5 -103","+5 -110","+4.5 -110","+4.5 -110","+5 -109","+5 -110","+5 -110","+5 -110","+5 -110","+4.5 -110"
2012,2013-02-27,"Kings","Magic","+1.5 +102","+2 -110","+2 -110","+2 -110","+2 -103","+2 -110","+1.5 -105","+2 -110","+2 -110","+2 -110"
2012,2013-02-27,"Magic","Kings","-1.5 -113","-2 -110","-2 -110","-2 -110","-2 -107","-2 -110","-1.5 -115","-2 -110","-2 -110","-2 -110"
2012,2013-02-27,"Warriors","Knicks","+7.5 -102","+7.5 -110","+7.5 -110","+7.5 -110","+7.5 -104","+7.5 -110","+8 -115","+7.5 -115","+7.5 -110","+7.5 -110"
2012,2013-02-27,"Knicks","Warriors","-7.5 -108","-7.5 -110","-7.5 -110","-7.5 -110","-7.5 -106","-7.5 -110","-8 -105","-7.5 -105","-7.5 -110","-7.5 -110"
2012,2013-02-27,"Pelicans","Thunder","+15 -108","+15 -110","+15 -110","+15 -110","+15 -108","+15 -110","+15 -110","+15.5 -115","+15 -110","+15 -110"
2012,2013-02-27,"Thunder","Pelicans","-15 -102","-15 -110","-15 -110","-15 -110","-15 -102","-15 -110","-15 -110","-15.5 -105","-15 -110","-15 -110"
2012,2013-02-27,"Mavericks","Grizzlies","+7.5 -107","+7.5 -110","+7.5 -110","+7.5 -110","+7.5 -105","+7.5 -110","+7.5 -110","+7.5 -110","+7.5 -110","+7.5 -110"
2012,2013-02-27,"Grizzlies","Mavericks","-7.5 -103","-7.5 -110","-7.5 -110","-7.5 -110","-7.5 -105","-7.5 -110","-7.5 -110","-7.5 -110","-7.5 -110","-7.5 -110"
2012,2013-02-27,"Bucks","Rockets","+8.5 -103","+9 -110","+8.5 -105","+8.5 -110","+9 -108","+8.5 -110","+8.5 -105","+8.5 -110","+8.5 -110","+9 -110"
2012,2013-02-27,"Rockets","Bucks","-8.5 -107","-9 -110","-8.5 -115","-8.5 -110","-9 -102","-8.5 -110","-8.5 -115","-8.5 -110","-8.5 -110","-9 -110"
2012,2013-02-27,"Pistons","Wizards","+6 -102","+6.5 -115","+6.5 -110","+6 -110","+6 -110","+6 -110","+6.5 -115","+6.5 -110","+6.5 -110","+6.5 -110"
2012,2013-02-27,"Wizards","Pistons","-6 -108","-6.5 -105","-6.5 -110","-6 -110","-6 -110","-6 -110","-6.5 -105","-6.5 -110","-6.5 -110","-6.5 -110"
2012,2013-02-27,"Suns","Spurs","+16 -110","+16 -110","+16.5 -110","+16 -110","+16 -110","+16 -110","+15 -105","+16.5 -115","+16.5 -110","+16 -110"
2012,2013-02-27,"Spurs","Suns","-16 +100","-16 -110","-16.5 -110","-16 -110","-16 -110","-16 -110","-15 -115","-16.5 -105","-16.5 -110","-16 -110"
2012,2013-02-27,"Hawks","Jazz","+3 -105","+3.5 -110","+3.5 -110","+3 -110","+3.5 -109","+3 -110","+3.5 -115","+4 -115","+3.5 -110","+3.5 -110"
2012,2013-02-27,"Jazz","Hawks","-3 -105","-3.5 -110","-3.5 -110","-3 -110","-3.5 -101","-3 -110","-3.5 -105","-4 -105","-3.5 -110","-3.5 -110"
2012,2013-02-27,"Nuggets","Trailblazers","-2.5 -105","-2.5 -110","-2.5 -115","-2.5 -110","-2.5 -103","-2.5 -110","-2.5 -105","-2.5 -120","-2.5 -110","-2 -110"
2012,2013-02-27,"Trailblazers","Nuggets","+2.5 -105","+2.5 -110","+2.5 -105","+2.5 -110","+2.5 -107","+2.5 -110","+2.5 -115","+2.5 +100","+2.5 -110","+2 -110"
