"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2013,2014-04-13,"Bulls","Knicks","-3 -105","-3.5 -105","-3 -110","-3 -110","-3 -110","-3.5 -110","-3 -110","-3.5 -110","-3.5 -110","-3 -110"
2013,2014-04-13,"Knicks","Bulls","+3 -105","+3.5 -115","+3 -110","+3 -110","+3 -110","+3.5 -110","+3 -110","+3.5 -110","+3.5 -110","+3 -110"
2013,2014-04-13,"Raptors","Pistons","-6.5 -108","-6.5 -110","-7 -110","-7 -110","-6.5 -105","-7 -110","-7 -110","-7.5 -105","-7 -110","-7 -110"
2013,2014-04-13,"Pistons","Raptors","+6.5 -102","+6.5 -110","+7 -110","+7 -110","+6.5 -105","+7 -110","+7 -110","+7.5 -115","+7 -110","+7 -110"
2013,2014-04-13,"Magic","Nets","+11.5 -107","+11.5 -110","+11.5 -110","+11.5 -110","+11.5 -108","+11.5 -110","+11.5 -110","+11 -115","+11.5 -110","+11.5 -110"
2013,2014-04-13,"Nets","Magic","-11.5 -103","-11.5 -110","-11.5 -110","-11.5 -110","-11.5 -102","-11.5 -110","-11.5 -110","-11 -105","-11.5 -110","-11.5 -110"
2013,2014-04-13,"Thunder","Pacers","-1 -107","-1 -110","-1 -110","-1 -110","-1 -104","-1 -110","PK-110","+1 -120","-1 -110","+1 -110"
2013,2014-04-13,"Pacers","Thunder","+1 -103","+1 -110","+1 -110","+1 -110","+1 -106","+1 -110","PK-110","-1 +100","+1 -110","-1 -110"
2013,2014-04-13,"Warriors","Trailblazers","+4.5 -113","+4 -110","+4 -110","+4 -110","+4 -110","+4.5 -110","+4.5 -110","+4 -110","+4.5 -110","+4 -110"
2013,2014-04-13,"Trailblazers","Warriors","-4.5 +102","-4 -110","-4 -110","-4 -110","-4 -110","-4.5 -110","-4.5 -110","-4 -110","-4.5 -110","-4 -110"
2013,2014-04-13,"Timberwolves","Kings","-2 -107","-2 -110","-2 -110","-2 -110","-1.5 -110","-2 -110","-2 -110","-2 -110","-2 -110","-2 -110"
2013,2014-04-13,"Kings","Timberwolves","+2 -103","+2 -110","+2 -110","+2 -110","+1.5 -110","+2 -110","+2 -110","+2 -110","+2 -110","+2 -110"
2013,2014-04-13,"Grizzlies","Lakers","-12 -102","-12 -115","-12 -110","-12 -110","-12 -105","-12 -110","-11.5 -110","-12 -105","-12 -110","-12 -110"
2013,2014-04-13,"Lakers","Grizzlies","+12 -108","+12 -105","+12 -110","+12 -110","+12 -105","+12 -110","+11.5 -110","+12 -115","+12 -110","+12 -110"
