"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2011,2012-03-21,"Knicks","Seventysixers","+4 -104","+4 -110","+4 -110","+4 -110","+4 -110","+4 -110","+4 -110","+4 -110","+4 -110","+4 -110"
2011,2012-03-21,"Seventysixers","Knicks","-4 -106","-4 -110","-4 -110","-4 -110","-4 -110","-4 -110","-4 -110","-4 -110","-4 -110","-4 -110"
2011,2012-03-21,"Bulls","Raptors","-7 -103","-7 -110","-7 -110","-7 -110","-7 -105","-7.5 -110","-7 -115","-8 -110","-7.5 -110","-7.5 -110"
2011,2012-03-21,"Raptors","Bulls","+7 -107","+7 -110","+7 -110","+7 -110","+7 -105","+7.5 -110","+7 -105","+8 -110","+7.5 -110","+7.5 -110"
2011,2012-03-21,"Suns","Magic","+8 -108","+8 -110","+7.5 -110","+7.5 -110","+8 -110","+7.5 -110","+7.5 -105","+8 -110","+8 -110","+8 -110"
2011,2012-03-21,"Magic","Suns","-8 -102","-8 -110","-7.5 -110","-7.5 -110","-8 -110","-7.5 -110","-7.5 -115","-8 -110","-8 -110","-8 -110"
2011,2012-03-21,"Cavaliers","Hawks","+6.5 -102","+7 -110","+7 -110","+7 -110","+7 -101","+7 -110","+7 -105","+7 -110","+7 -110","+7 -110"
2011,2012-03-21,"Hawks","Cavaliers","-6.5 -108","-7 -110","-7 -110","-7 -110","-7 -109","-7 -110","-7 -115","-7 -110","-7 -110","-7 -110"
2011,2012-03-21,"Wizards","Nets","+4.5 -107","+4.5 -110","+4.5 -110","+4 -110","+4.5 -101","+4.5 -110","+4.5 -110","+4.5 -110","+4.5 -110","+4.5 -110"
2011,2012-03-21,"Nets","Wizards","-4.5 -103","-4.5 -110","-4.5 -110","-4 -110","-4.5 -109","-4.5 -110","-4.5 -110","-4.5 -110","-4.5 -110","-4.5 -110"
2011,2012-03-21,"Warriors","Pelicans","+2 +100","+2 -110","+2 -110","+2 -110","+2 -105","+2 -110","+2 -110","+2 -115","+2 -110","+2 -110"
2011,2012-03-21,"Pelicans","Warriors","-2 -110","-2 -110","-2 -110","-2 -110","-2 -105","-2 -110","-2 -110","-2 -105","-2 -110","-2 -110"
2011,2012-03-21,"Clippers","Thunder","+9 -104","+9 -110","+9 -110","+9 -110","+9 -105","+9 -110","+8.5 -105","+8.5 -105","+9 -110","+9 -110"
2011,2012-03-21,"Thunder","Clippers","-9 -106","-9 -110","-9 -110","-9 -110","-9 -105","-9 -110","-8.5 -115","-8.5 -115","-9 -110","-9 -110"
2011,2012-03-21,"Timberwolves","Spurs","+9.5 -105","+9.5 -110","+9.5 -105","+9.5 -110","+9.5 -102","+9.5 -110","+9.5 -105","+9.5 -110","+9.5 -110","+9.5 -110"
2011,2012-03-21,"Spurs","Timberwolves","-9.5 -105","-9.5 -110","-9.5 -115","-9.5 -110","-9.5 -108","-9.5 -110","-9.5 -115","-9.5 -110","-9.5 -110","-9.5 -110"
2011,2012-03-21,"Pistons","Nuggets","+8.5 -109","+8 -105","+8.5 -110","+8.5 -110","+8 -102","+8.5 -110","+8 -110","+8.5 -110","+8 -110","+8 -110"
2011,2012-03-21,"Nuggets","Pistons","-8.5 -101","-8 -115","-8.5 -110","-8.5 -110","-8 -108","-8.5 -110","-8 -110","-8.5 -110","-8 -110","-8 -110"
2011,2012-03-21,"Lakers","Mavericks","+4 -103","+4 -110","+4 -105","+4 -110","+4 -110","+4 -110","+4 -105","+4 -110","+4 -110","+4 -110"
2011,2012-03-21,"Mavericks","Lakers","-4 -107","-4 -110","-4 -115","-4 -110","-4 -110","-4 -110","-4 -115","-4 -110","-4 -110","-4 -110"
