"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2012,2013-01-19,"Spurs","Hawks","-3.5 -102","-3.5 -110","-3.5 -110","-3.5 -110","-3.5 -107","-4 -110","-3.5 -110","-4 -110","-4 -110","-3.5 -110"
2012,2013-01-19,"Hawks","Spurs","+3.5 -108","+3.5 -110","+3.5 -110","+3.5 -110","+3.5 -103","+4 -110","+3.5 -110","+4 -110","+4 -110","+3.5 -110"
2012,2013-01-19,"Kings","Hornets","-2.5 -105","-2.5 -110","-2.5 -110","-2.5 -110","-2.5 -105","-2.5 -110","-3 -105","-3 -105","-2.5 -110","-2.5 -110"
2012,2013-01-19,"Hornets","Kings","+2.5 -105","+2.5 -110","+2.5 -110","+2.5 -110","+2.5 -105","+2.5 -110","+3 -115","+3 -115","+2.5 -110","+2.5 -110"
2012,2013-01-19,"Warriors","Pelicans","+5 -104","+5 -110","+5 -110","+5 -110","+5 -105","+5 -110","+5 -110","+5 -115","+5 -110","+5 -110"
2012,2013-01-19,"Pelicans","Warriors","-5 -106","-5 -110","-5 -110","-5 -110","-5 -105","-5 -110","-5 -110","-5 -105","-5 -110","-5 -110"
2012,2013-01-19,"Grizzlies","Bulls","-2 -109","-2 -110","-2 -115","-2 -110","-2 -110","-2 -110","-2 -115","-2 -115","-2 -110","-2 -110"
2012,2013-01-19,"Bulls","Grizzlies","+2 -101","+2 -110","+2 -105","+2 -110","+2 -110","+2 -110","+2 -105","+2 -105","+2 -110","+2 -110"
2012,2013-01-19,"Rockets","Timberwolves","-5.5 -102","-5.5 -110","-5.5 -110","-5.5 -110","-5.5 -102","-5.5 -110","-5 -115","-5.5 -110","-5.5 -110","-5.5 -110"
2012,2013-01-19,"Timberwolves","Rockets","+5.5 -108","+5.5 -110","+5.5 -110","+5.5 -110","+5.5 -108","+5.5 -110","+5 -105","+5.5 -110","+5.5 -110","+5.5 -110"
2012,2013-01-19,"Cavaliers","Jazz","+8.5 -103","+8.5 -110","+8.5 -110","+8.5 -110","+8.5 -102","+8.5 -110","+8.5 -105","+9 -110","+8.5 -110","+8.5 -110"
2012,2013-01-19,"Jazz","Cavaliers","-8.5 -107","-8.5 -110","-8.5 -110","-8.5 -110","-8.5 -108","-8.5 -110","-8.5 -115","-9 -110","-8.5 -110","-8.5 -110"
2012,2013-01-19,"Bucks","Trailblazers","+4.5 -105","+4.5 -110","+4.5 -110","+4.5 -110","+4.5 -105","+4.5 -110","+4.5 -110","+5 -115","+4.5 -110","+4.5 -110"
2012,2013-01-19,"Trailblazers","Bucks","-4.5 -105","-4.5 -110","-4.5 -110","-4.5 -110","-4.5 -105","-4.5 -110","-4.5 -110","-5 -105","-4.5 -110","-4.5 -110"
2012,2013-01-19,"Wizards","Clippers","+13 +100","+12.5 -110","+12 -110","+13 -110","+13 -105","+13 -110","+13.5 -115","+13 -105","+13 -110","+12.5 -110"
2012,2013-01-19,"Clippers","Wizards","-13 -110","-12.5 -110","-12 -110","-13 -110","-13 -105","-13 -110","-13.5 -105","-13 -115","-13 -110","-12.5 -110"
