"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2014,2015-02-11,"Knicks","Magic","+6 +100","+6 -105","+6 -110","+6 -110","+6 -103","+6 -110","+6 -108","+6 -110","+6 -110","+6 -110"
2014,2015-02-11,"Magic","Knicks","-6 -110","-6 -115","-6 -110","-6 -110","-6 -107","-6 -110","-6 -108","-6 -110","-6 -110","-6 -110"
2014,2015-02-11,"Wizards","Raptors","+5 -104","+5 -110","+5 -110","+4.5 -110","+5 -105","+5 -110","+5 -108","+5 -105","+5 -110","+4.5 -110"
2014,2015-02-11,"Raptors","Wizards","-5 -106","-5 -110","-5 -110","-4.5 -110","-5 -105","-5 -110","-5 -108","-5 -115","-5 -110","-4.5 -110"
2014,2015-02-11,"Spurs","Pistons","-6.5 -105","-6.5 -110","-6.5 -110","-6 -115","-6.5 -105","-6.5 -110","-6.5 -108","-6.5 -110","-6.5 -110","-6 -115"
2014,2015-02-11,"Pistons","Spurs","+6.5 -105","+6.5 -110","+6.5 -110","+6 -105","+6.5 -105","+6.5 -110","+6.5 -108","+6.5 -110","+6.5 -110","+6 -105"
2014,2015-02-11,"Hawks","Celtics","-6.5 -110","-6.5 -115","-7 -110","-6.5 -110","-6.5 -107","-7 -110","-6.5 -108","-7.5 -105","-6.5 -110","-6.5 -110"
2014,2015-02-11,"Celtics","Hawks","+6.5 +100","+6.5 -105","+7 -110","+6.5 -110","+6.5 -103","+7 -110","+6.5 -108","+7.5 -115","+6.5 -110","+6.5 -110"
2014,2015-02-11,"Grizzlies","Thunder","+4.5 -102","+4.5 -110","+4.5 -110","+4.5 -110","+4.5 -102","+4.5 -110","+4.5 -108","+5 -115","+4.5 -110","+4.5 -110"
2014,2015-02-11,"Thunder","Grizzlies","-4.5 -108","-4.5 -110","-4.5 -110","-4.5 -110","-4.5 -108","-4.5 -110","-4.5 -108","-5 -105","-4.5 -110","-4.5 -110"
2014,2015-02-11,"Kings","Bucks","+10 -108","+10 -110","+10 -110","+10 -105","+10 -108","+10 -110","+10 -108","+10 -110","+10 -110","+10 -105"
2014,2015-02-11,"Bucks","Kings","-10 -102","-10 -110","-10 -110","-10 -115","-10 -102","-10 -110","-10 -108","-10 -110","-10 -110","-10 -115"
2014,2015-02-11,"Heat","Cavaliers","+12 +100","+12 -110","+12 -110","+12 -110","+12 -103","+12.5 -110","+12.5 -108","+12.5 -115","+12.5 -110","+12 -110"
2014,2015-02-11,"Cavaliers","Heat","-12 -110","-12 -110","-12 -110","-12 -110","-12 -107","-12.5 -110","-12.5 -108","-12.5 -105","-12.5 -110","-12 -110"
2014,2015-02-11,"Pacers","Pelicans","-1 -102","-1.5 -110","-1.5 -110","-1 -115","-1 -105","-1 -110","-1.5 -108","-1.5 -105","-1 -110","-1 -115"
2014,2015-02-11,"Pelicans","Pacers","+1 -108","+1.5 -110","+1.5 -110","+1 -105","+1 -105","+1 -110","+1.5 -108","+1.5 -115","+1 -110","+1 -105"
2014,2015-02-11,"Warriors","Timberwolves","-9.5 -106","-9.5 -110","-9.5 -110","-9 -115","-9.5 -110","-9.5 -110","-9.5 -108","-10 -105","-9.5 -110","-9 -115"
2014,2015-02-11,"Timberwolves","Warriors","+9.5 -104","+9.5 -110","+9.5 -110","+9 -105","+9.5 -110","+9.5 -110","+9.5 -108","+10 -115","+9.5 -110","+9 -105"
2014,2015-02-11,"Jazz","Mavericks","+5 -104","+5 -110","+5 -110","+440","+5 -102","+5 -110","+5 -108","+5 -105","+5 -110","+5 -104"
2014,2015-02-11,"Mavericks","Jazz","-5 -106","-5 -110","-5 -110","-5 -116","-5 -108","-5 -110","-5 -108","-5 -115","-5 -110","-5 -116"
2014,2015-02-11,"Lakers","Trailblazers","+14 -102","+14 -110","+14 -110","+14 -108","+14 -103","+14 -108","+14 -108","+14 -110","+13.5 -110","+14 -110"
2014,2015-02-11,"Trailblazers","Lakers","-14 -108","-14 -110","-14 -110","-14 -112","-14 -107","-14 -112","-14 -108","-14 -110","-13.5 -110","-14 -110"
2014,2015-02-11,"Rockets","Clippers","+3.5 -105","+3 -110","+3 -110","+3 +100","+3 -105","+3 +100","+3 -108","+3 -110","+3 -110","+3 -110"
2014,2015-02-11,"Clippers","Rockets","-3.5 -105","-3 -110","-3 -110","-3 -121","-3 -105","-3 -121","-3 -108","-3 -110","-3 -110","-3 -110"
