"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2008,2009-04-13,"Cavaliers","Pacers","-4 -108","-4 -110","-4 -109","-4 -110","-4 -105","-4 -110","","-4.5 -110","","-4 -110"
2008,2009-04-13,"Pacers","Cavaliers","+4 -102","+4 -110","+4 -109","+4 -110","+4 -105","+4 -110","","+4.5 -110","","+4 -110"
2008,2009-04-13,"Raptors","Wizards","+2.5 -105","+2.5 -110","+2.5 -109","+2.5 -110","+2.5 -103","+2.5 -110","","+3 -110","","+2.5 -110"
2008,2009-04-13,"Wizards","Raptors","-2.5 -105","-2.5 -110","-2.5 -109","-2.5 -110","-2.5 -107","-2.5 -110","","-3 -110","","-2.5 -110"
2008,2009-04-13,"Bulls","Pistons","+4 -101","+4.5 -110","+4 -104","+4 -110","+4.5 -107","+4 -110","","+4 -110","","+4.5 -110"
2008,2009-04-13,"Pistons","Bulls","-4 -109","-4.5 -110","-4 -114","-4 -110","-4.5 -103","-4 -110","","-4 -110","","-4.5 -110"
2008,2009-04-13,"Hornets","Nets","+3.5 -113","+3.5 -110","+3.5 -114","+3.5 -110","+3.5 -109","+3.5 -110","","+4 -115","","+3.5 -110"
2008,2009-04-13,"Nets","Hornets","-3.5 +103","-3.5 -110","-3.5 -104","-3.5 -110","-3.5 -101","-3.5 -110","","-4 -105","","-3.5 -110"
2008,2009-04-13,"Magic","Bucks","+6.5 -109","+6 -110","+6 -109","+6 -110","+6 -101","+6 -110","","+6 -110","","+6 -110"
2008,2009-04-13,"Bucks","Magic","-6.5 -101","-6 -110","-6 -109","-6 -110","-6 -109","-6 -110","","-6 -110","","-6 -110"
2008,2009-04-13,"Timberwolves","Mavericks","+11.5 -105","+11.5 -110","+11 -109","+11 -110","+11 -102","+11 -110","","+11.5 -110","","+11 -110"
2008,2009-04-13,"Mavericks","Timberwolves","-11.5 -105","-11.5 -110","-11 -109","-11 -110","-11 -108","-11 -110","","-11.5 -110","","-11 -110"
2008,2009-04-13,"Pelicans","Rockets","+8 -105","+8 -110","+8 -109","+8 -110","+8 -102","+8 -110","","+8 -110","","+8 -110"
2008,2009-04-13,"Rockets","Pelicans","-8 -105","-8 -110","-8 -109","-8 -110","-8 -108","-8 -110","","-8 -110","","-8 -110"
2008,2009-04-13,"Clippers","Jazz","+12.5 -109","+12.5 -110","+12.5 -109","+12.5 -110","+12.5 -108","+12.5 -110","","+13 -115","","+12.5 -110"
2008,2009-04-13,"Jazz","Clippers","-12.5 -101","-12.5 -110","-12.5 -109","-12.5 -110","-12.5 -102","-12.5 -110","","-13 -105","","-12.5 -110"
2008,2009-04-13,"Kings","Nuggets","+17 +105","+17.5 -110","+17.5 -109","+17 -110","+17 +100","+17 -110","","+17 -110","","+17 -110"
2008,2009-04-13,"Nuggets","Kings","-17 -115","-17.5 -110","-17.5 -109","-17 -110","-17 -110","-17 -110","","-17 -110","","-17 -110"
2008,2009-04-13,"Grizzlies","Suns","+8 -115","+8 -110","+8 -104","+8 -110","+8 -110","+8 -110","","+8 -105","","+8 -110"
2008,2009-04-13,"Suns","Grizzlies","-8 +105","-8 -110","-8 -114","-8 -110","-8 +100","-8 -110","","-8 -115","","-8 -110"
2008,2009-04-13,"Thunder","Trailblazers","+12.5 -105","+12.5 -110","+12.5 -109","+12.5 -110","+12.5 -106","+12.5 -110","","+13 -110","","+12.5 -110"
2008,2009-04-13,"Trailblazers","Thunder","-12.5 -105","-12.5 -110","-12.5 -109","-12.5 -110","-12.5 -104","-12.5 -110","","-13 -110","","-12.5 -110"
2008,2009-04-13,"Spurs","Warriors","-4 -105","-4 -110","-4 -109","-4 -110","-4 -102","-4 -110","","-4.5 -105","","-4 -110"
2008,2009-04-13,"Warriors","Spurs","+4 -105","+4 -110","+4 -109","+4 -110","+4 -108","+4 -110","","+4.5 -115","","+4 -110"
