"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2016,2017-04-04,"Nets","Seventysixers","-2 -105","-2 -115","-2 -110","-2 -115","-2 -110","-2 -115","-2 -105","-2 -115","-2 -110","-2 -115"
2016,2017-04-04,"Seventysixers","Nets","+2 -105","+2 -105","+2 -110","+2 -105","+2 -110","+2 -105","+2 -105","+2 -105","+2 -110","+2 -105"
2016,2017-04-04,"Magic","Cavaliers","+10.5 -107","+11 -115","+11 -110","+11 -115","+11 -110","+11 -115","+11 -105","+11 -105","+11 -110","+11 -115"
2016,2017-04-04,"Cavaliers","Magic","-10.5 -103","-11 -105","-11 -110","-11 -105","-11 -110","-11 -105","-11 -105","-11 -115","-11 -110","-11 -105"
2016,2017-04-04,"Raptors","Pacers","+3 -109","+3 -112","+3 -110","+3 -115","+3 -110","+3 -115","+3 -105","+3 -115","+3 -110","+3 -115"
2016,2017-04-04,"Pacers","Raptors","-3 -101","-3 -108","-3 -110","-3 -105","-3 -110","-3 -105","-3 -105","-3 -105","-3 -110","-3 -105"
2016,2017-04-04,"Hornets","Wizards","+3 -107","+3 -120","+3 -110","+3 -110","+3 -110","+3 -105","+3 -105","+3.5 -115","+3 -110","+3 -110"
2016,2017-04-04,"Wizards","Hornets","-3 -103","-3 +100","-3 -110","-3 -110","-3 -110","-3 -115","-3 -105","-3.5 -105","-3 -110","-3 -110"
2016,2017-04-04,"Bulls","Knicks","-4.5 -105","-5 -105","-5 -115","-5 -110","-5 -110","-5 -110","-5 -105","-5 -115","-5 -110","-5 -110"
2016,2017-04-04,"Knicks","Bulls","+4.5 -105","+5 -115","+5 -105","+5 -110","+5 -110","+5 -110","+5 -105","+5 -105","+5 -110","+5 -110"
2016,2017-04-04,"Bucks","Thunder","+6 -102","+6 +100","+6 -110","+6 -110","+6 -110","+6 -110","+6 -105","+5.5 -105","+6 -110","+6 -110"
2016,2017-04-04,"Thunder","Bucks","-6 -108","-6 -120","-6 -110","-6 -110","-6 -110","-6 -110","-6 -105","-5.5 -115","-6 -110","-6 -110"
2016,2017-04-04,"Nuggets","Pelicans","+3.5 -110","+3 -105","+3.5 -115","+3 -105","+3.5 -110","+3 -105","+3.5 -105","+3 -105","+3.5 -110","+3 -105"
2016,2017-04-04,"Pelicans","Nuggets","-3.5 -100","-3 -115","-3.5 -105","-3 -115","-3.5 -110","-3 -115","-3.5 -105","-3 -115","-3.5 -110","-3 -115"
2016,2017-04-04,"Grizzlies","Spurs","+9 -105","+9 -110","+9 -110","+9 -115","+9 -110","+9 -115","+9 -105","+9 -110","+9 -110","+9 -115"
2016,2017-04-04,"Spurs","Grizzlies","-9 -105","-9 -110","-9 -110","-9 -105","-9 -110","-9 -105","-9 -105","-9 -110","-9 -110","-9 -105"
2016,2017-04-04,"Mavericks","Kings","-2.5 -105","-2.5 -105","-2.5 -110","-2.5 -115","-2.5 -110","-2.5 -110","-2.5 -105","-2.5 -115","-2.5 -110","-2.5 -115"
2016,2017-04-04,"Kings","Mavericks","+2.5 -105","+2.5 -115","+2.5 -110","+2.5 -105","+2.5 -110","+2.5 -110","+2.5 -105","+2.5 -105","+2.5 -110","+2.5 -105"
2016,2017-04-04,"Timberwolves","Warriors","+14.5 -100","+14 -110","+14.5 -110","+14.5 -110","+14.5 -110","+14.5 -110","+14.5 -105","+14.5 -110","+14.5 -110","+14.5 -110"
2016,2017-04-04,"Warriors","Timberwolves","-14.5 -110","-14 -110","-14.5 -110","-14.5 -110","-14.5 -110","-14.5 -110","-14.5 -105","-14.5 -110","-14.5 -110","-14.5 -110"
2016,2017-04-04,"Trailblazers","Jazz","+6 -100","+6 -110","+6 -110","+6 -110","+6 -102","+6 -110","+6 -105","+6 -110","+6 -110","+6 -110"
2016,2017-04-04,"Jazz","Trailblazers","-6 -110","-6 -110","-6 -110","-6 -110","-6 -108","-6 -110","-6 -105","-6 -110","-6 -110","-6 -110"
