"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2013,2014-02-07,"Lakers","Seventysixers","+4 -105","+4 -110","+4 -110","+4 -112","+4 -105","+4 -110","+4 -110","+4 -105","+4 -110","+4 -110"
2013,2014-02-07,"Seventysixers","Lakers","-4 -105","-4 -110","-4 -110","-4 -108","-4 -105","-4 -110","-4 -110","-4 -115","-4 -110","-4 -110"
2013,2014-02-07,"Trailblazers","Pacers","+6 -105","+6 -110","+6 -110","+6 -110","+6 -106","+6 -110","+6 -110","+6.5 -115","+6 -110","+6 -110"
2013,2014-02-07,"Pacers","Trailblazers","-6 -105","-6 -110","-6 -110","-6 -110","-6 -104","-6 -110","-6 -110","-6.5 -105","-6 -110","-6 -110"
2013,2014-02-07,"Cavaliers","Wizards","+9.5 -107","+9.5 -110","+9.5 -110","+9.5 -110","+9.5 -105","+9.5 -110","+9.5 -110","+9.5 -110","+9.5 -110","+9.5 -110"
2013,2014-02-07,"Wizards","Cavaliers","-9.5 -103","-9.5 -110","-9.5 -110","-9.5 -110","-9.5 -105","-9.5 -110","-9.5 -110","-9.5 -110","-9.5 -110","-9.5 -110"
2013,2014-02-07,"Thunder","Magic","-9.5 +100","-9.5 -110","-9.5 -110","-9.5 -110","-9.5 -102","-9.5 -110","-9.5 -110","-10 -110","-9.5 -110","-9.5 -110"
2013,2014-02-07,"Magic","Thunder","+9.5 -110","+9.5 -110","+9.5 -110","+9.5 -110","+9.5 -108","+9.5 -110","+9.5 -110","+10 -110","+9.5 -110","+9.5 -110"
2013,2014-02-07,"Kings","Celtics","-1.5 -101","-1.5 -110","-1.5 -110","-1.5 -110","-1.5 -105","-1.5 -110","-1.5 -110","-2 -110","-1.5 -110","-1.5 -110"
2013,2014-02-07,"Celtics","Kings","+1.5 -109","+1.5 -110","+1.5 -110","+1.5 -110","+1.5 -105","+1.5 -110","+1.5 -110","+2 -110","+1.5 -110","+1.5 -110"
2013,2014-02-07,"Nuggets","Knicks","+2 -107","+2 -110","+2 -110","+2 -110","+2 -105","+2 -110","+2 -110","+2.5 -115","+2 -110","+2 -110"
2013,2014-02-07,"Knicks","Nuggets","-2 -103","-2 -110","-2 -110","-2 -110","-2 -105","-2 -110","-2 -110","-2.5 -105","-2 -110","-2 -110"
2013,2014-02-07,"Nets","Pistons","+2 -105","+2 -110","+1.5 -110","+2 -110","+2 -107","+2 -110","+2 -110","+1.5 -105","+1.5 -110","+2 -110"
2013,2014-02-07,"Pistons","Nets","-2 -105","-2 -110","-1.5 -110","-2 -110","-2 -103","-2 -110","-2 -110","-1.5 -115","-1.5 -110","-2 -110"
2013,2014-02-07,"Jazz","Mavericks","+9.5 -106","+9.5 -110","+9.5 -110","+9.5 -110","+9.5 -105","+9.5 -110","+9.5 -110","+9.5 -110","+9.5 -110","+9.5 -110"
2013,2014-02-07,"Mavericks","Jazz","-9.5 -104","-9.5 -110","-9.5 -110","-9.5 -110","-9.5 -105","-9.5 -110","-9.5 -110","-9.5 -110","-9.5 -110","-9.5 -110"
2013,2014-02-07,"Timberwolves","Pelicans","-1 -102","-1 -110","-1 -110","-1 -110","-1 -105","-1 -110","-1 -110","-1 -110","-1 -110","-1 -110"
2013,2014-02-07,"Pelicans","Timberwolves","+1 -108","+1 -110","+1 -110","+1 -110","+1 -105","+1 -110","+1 -110","+1 -110","+1 -110","+1 -110"
2013,2014-02-07,"Raptors","Clippers","+5.5 +100","+5.5 -105","+6 -110","+6 -111","+6 -107","+6 -110","+6 -110","+6 -105","+6 -110","+6 -111"
2013,2014-02-07,"Clippers","Raptors","-5.5 -110","-5.5 -115","-6 -110","-6 -109","-6 -103","-6 -110","-6 -110","-6 -115","-6 -110","-6 -109"
