"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2014,2014-12-21,"Knicks","Raptors","+12.5 -113","+12.5 -115","+12.5 -110","+12.5 -110","+12 -102","+12.5 -110","+12.5 -108","+12.5 -115","+12 -110","+12.5 -110"
2014,2014-12-21,"Raptors","Knicks","-12.5 +102","-12.5 -105","-12.5 -110","-12.5 -110","-12 -108","-12.5 -110","-12.5 -108","-12.5 -105","-12 -110","-12.5 -110"
2014,2014-12-21,"Grizzlies","Cavaliers","+5 -105","+4.5 -105","+5 -110","+5 -115","+5 -102","+5 -110","+5 -108","+4.5 -110","+5 -110","+5 -115"
2014,2014-12-21,"Cavaliers","Grizzlies","-5 -105","-4.5 -115","-5 -110","-5 -105","-5 -108","-5 -110","-5 -108","-4.5 -110","-5 -110","-5 -105"
2014,2014-12-21,"Pistons","Nets","+2 -107","+2 -110","+2 -110","+2.5 -115","+1.5 -103","+2 -110","+2 -108","+2.5 -110","+2 -110","+2.5 -115"
2014,2014-12-21,"Nets","Pistons","-2 -103","-2 -110","-2 -110","-2.5 -105","-1.5 -117","-2 -110","-2 -108","-2.5 -110","-2 -110","-2.5 -105"
2014,2014-12-21,"Celtics","Heat","-3.5 -106","-3.5 -105","-3.5 -110","-3 -115","-3.5 -105","-3 -110","-2 -107","-3 -110","-3.5 -110","-3 -115"
2014,2014-12-21,"Heat","Celtics","+3.5 -104","+3.5 -115","+3.5 -110","+3 -105","+3.5 -105","+3 -110","+2 -109","+3 -110","+3.5 -110","+3 -105"
2014,2014-12-21,"Seventysixers","Magic","+8.5 -106","+8.5 -110","+9 -110","+8.5 -110","+8.5 -102","+8.5 -110","+8.5 -108","+9 -110","+9 -110","+8.5 -110"
2014,2014-12-21,"Magic","Seventysixers","-8.5 -104","-8.5 -110","-9 -110","-8.5 -110","-8.5 -108","-8.5 -110","-8.5 -108","-9 -110","-9 -110","-8.5 -110"
2014,2014-12-21,"Suns","Wizards","+5.5 -108","+6 -110","+5.5 -110","+6 -115","+5.5 -102","+6 -110","+5.5 -108","+6 -110","+6 -110","+6 -115"
2014,2014-12-21,"Wizards","Suns","-5.5 -102","-6 -110","-5.5 -110","-6 -105","-5.5 -108","-6 -110","-5.5 -108","-6 -110","-6 -110","-6 -105"
2014,2014-12-21,"Lakers","Kings","+7.5 -106","+7.5 -110","+7.5 -110","+7.5 -115","+7.5 -105","+7.5 -110","+7.5 -108","+7.5 -110","+7.5 -110","+7.5 -115"
2014,2014-12-21,"Kings","Lakers","-7.5 -104","-7.5 -110","-7.5 -110","-7.5 -105","-7.5 -105","-7.5 -110","-7.5 -108","-7.5 -110","-7.5 -110","-7.5 -105"
2014,2014-12-21,"Pacers","Timberwolves","-3.5 -107","-3.5 -110","-3.5 -110","-3.5 -110","-3.5 -105","-3.5 -110","-3.5 -108","-4 -110","-3.5 -110","-3.5 -110"
2014,2014-12-21,"Timberwolves","Pacers","+3.5 -103","+3.5 -110","+3.5 -110","+3.5 -110","+3.5 -105","+3.5 -110","+3.5 -108","+4 -110","+3.5 -110","+3.5 -110"
2014,2014-12-21,"Pelicans","Thunder","+7 -108","+7 -113","+7 -110","+7 -115","+7 -109","+6.5 -110","+7 -108","+7 -115","+7 -110","+7 -115"
2014,2014-12-21,"Thunder","Pelicans","-7 -102","-7 -107","-7 -110","-7 -105","-7 -101","-6.5 -110","-7 -108","-7 -105","-7 -110","-7 -105"
