"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2014,2015-03-14,"Celtics","Pacers","+353","+340","+315","+340","+355","+340","+335","+290","+310","+340"
2014,2015-03-14,"Pacers","Celtics","-409","-410","-400","-420","-400","-435","-425","-380","-400","-420"
2014,2015-03-14,"Kings","Wizards","+472","+475","+425","+430","+468","+430","+450","","+445","+430"
2014,2015-03-14,"Wizards","Kings","-565","-580","-580","-550","-550","-570","-600","","-550","-550"
2014,2015-03-14,"Nets","Seventysixers","-265","-275","-275","-275","-265","-280","-275","-275","-270","-275"
2014,2015-03-14,"Seventysixers","Nets","+235","+230","+235","+230","+245","+230","+225","+235","+230","+230"
2014,2015-03-14,"Bucks","Grizzlies","+231","+230","+260","+240","+240","+240","+240","+240","+250","+240"
2014,2015-03-14,"Grizzlies","Bucks","-260","-275","-320","-290","-260","-290","-290","-280","-310","-290"
2014,2015-03-14,"Pistons","Jazz","+318","+300","+300","+305","+318","+305","+300","+285","+320","+305"
2014,2015-03-14,"Jazz","Pistons","-365","-360","-380","-375","-350","-375","-380","-370","-380","-375"
2014,2015-03-14,"Knicks","Warriors","+2000","","","+2000","+2100","+2000","+2115","","","+2000"
2014,2015-03-14,"Warriors","Knicks","-8000","","","-9000","-2800","-9000","-3665","","","-9000"
