"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2015,2016-01-01,"Magic","Wizards","+109","+105","+100","+110","+103","+110","+105","","+105","+110"
2015,2016-01-01,"Wizards","Magic","-120","-125","-120","-130","-123","-130","-125","","-125","-130"
2015,2016-01-01,"Mavericks","Heat","+134","+110","+125","+120","+125","+120","+120","","+120","+120"
2015,2016-01-01,"Heat","Mavericks","-148","-130","-145","-140","-145","-140","-140","","-140","-140"
2015,2016-01-01,"Hornets","Raptors","+218","+200","+210","+200","+210","+200","+215","+220","+220","+200"
2015,2016-01-01,"Raptors","Hornets","-245","-240","-250","-240","-250","-240","-255","-260","-260","-240"
2015,2016-01-01,"Knicks","Bulls","+256","+245","+245","+230","+245","+230","+250","+250","+250","+230"
2015,2016-01-01,"Bulls","Knicks","-290","-290","-290","-290","-290","-290","-310","-300","-300","-290"
2015,2016-01-01,"Seventysixers","Lakers","+136","+130","+130","+130","+130","+130","+130","+130","+130","+130"
2015,2016-01-01,"Lakers","Seventysixers","-150","-150","-150","-150","-150","-150","-150","-150","-150","-150"
