"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2013,2014-01-11,"Nets","Raptors","+359","+350","+360","+370","+355","+385","+350","+340","+355","+370"
2013,2014-01-11,"Raptors","Nets","-417","-425","-470","-475","-400","-475","-455","-480","-450","-475"
2013,2014-01-11,"Rockets","Wizards","-125","-130","-130","-135","-123","-135","-130","","-135","-135"
2013,2014-01-11,"Wizards","Rockets","+113","+110","+110","+115","+113","+115","+110","","+115","+115"
2013,2014-01-11,"Knicks","Seventysixers","-193","-205","-200","-210","-190","-210","-200","-210","-205","-210"
2013,2014-01-11,"Seventysixers","Knicks","+173","+175","+170","+180","+175","+175","+170","+175","+180","+180"
2013,2014-01-11,"Suns","Pistons","+106","+105","+105","+105","+110","+105","+100","","+105","+105"
2013,2014-01-11,"Pistons","Suns","-117","-125","-125","-125","-120","-125","-120","","-125","-125"
2013,2014-01-11,"Bucks","Thunder","+1450","+1500","+1000","+1500","+1500","+1500","+1375","","+1400","+1500"
2013,2014-01-11,"Thunder","Bucks","-2800","-3000","-2500","-3000","-2000","-3000","-2175","","-2400","-3000"
2013,2014-01-11,"Hornets","Bulls","+151","+160","+155","+155","+160","+155","+155","+160","+160","+155"
2013,2014-01-11,"Bulls","Hornets","-167","-180","-175","-180","-170","-180","-175","-180","-180","-180"
2013,2014-01-11,"Pelicans","Mavericks","+311","+325","+310","+280","+330","+280","+315","+290","+310","+280"
2013,2014-01-11,"Mavericks","Pelicans","-357","-395","-390","-340","-370","-340","-405","-380","-370","-340"
2013,2014-01-11,"Magic","Nuggets","+791","+760","+725","+720","+825","+750","+770","","+750","+720"
2013,2014-01-11,"Nuggets","Magic","-1075","-1030","-1300","-1100","-1025","-1100","-1220","","-1100","-1100"
2013,2014-01-11,"Celtics","Trailblazers","+760","+800","+675","+645","+705","+675","+740","","+700","+645"
2013,2014-01-11,"Trailblazers","Celtics","-1000","-1100","-1100","-950","-905","-950","-1140","","-1000","-950"
