"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2010,2010-10-14,"Hornets","Magic","+197","","","","+190","","","","",""
2010,2010-10-14,"Magic","Hornets","-220","","","","-230","","","","",""
2010,2010-10-14,"Bucks","Wizards","+205","","","","+195","","","","",""
2010,2010-10-14,"Wizards","Bucks","-230","","","","-235","","","","",""
2010,2010-10-14,"Spurs","Cavaliers","-128","","","","-130","","","","",""
2010,2010-10-14,"Cavaliers","Spurs","+116","","","","+110","","","","",""
2010,2010-10-14,"Suns","Jazz","+201","","","","+185","","","","",""
2010,2010-10-14,"Jazz","Suns","-225","","","","-225","","","","",""
2010,2010-10-14,"Nuggets","Clippers","-190","","","","-200","","","","",""
2010,2010-10-14,"Clippers","Nuggets","+171","","","","+170","","","","",""
