"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2006,2007-03-18,"Raptors","Knicks","-132","","","-140","-145","","","","",""
2006,2007-03-18,"Knicks","Raptors","+122","","","+120","+125","","","","",""
2006,2007-03-18,"Mavericks","Pistons","-240","","","-260","-250","","","-255","",""
2006,2007-03-18,"Pistons","Mavericks","+220","","","+220","+210","","","+215","",""
2006,2007-03-18,"Clippers","Nets","+207","","","+210","+190","","","+210","",""
2006,2007-03-18,"Nets","Clippers","-227","","","-250","-230","","","-250","",""
2006,2007-03-18,"Magic","Heat","+265","","","+262","+250","","","+260","",""
2006,2007-03-18,"Heat","Magic","-285","","","-325","-300","","","-320","",""
2006,2007-03-18,"Rockets","Seventysixers","-243","","","-245","-245","","","-250","",""
2006,2007-03-18,"Seventysixers","Rockets","+223","","","+205","+205","","","+210","",""
2006,2007-03-18,"Timberwolves","Lakers","+268","","","+265","+265","","","+270","",""
2006,2007-03-18,"Lakers","Timberwolves","-288","","","-330","-325","","","-340","",""
