"season","date","team","o_team","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2012,2013-04-16,"Raptors","Hawks","+193","+195","+185","+185","+195","+185","+190","+185","+190","+182"
2012,2013-04-16,"Hawks","Raptors","-215","-225","-225","-215","-215","-225","-225","-225","-230","-222"
2012,2013-04-16,"Trailblazers","Clippers","+1650","+1500","","+1600","+1900","+1600","+1655","","","+1730"
2012,2013-04-16,"Clippers","Trailblazers","-3000","-2500","","-2700","-2550","-2700","-2455","","","-3030"
